場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,グレートセンス,3歳,横山琉人,相沢郁,追込,0.0,,短距離,右回り,,Lv2 ,490,,距離短縮
中山,1,未勝利,ダート,1200,良,2,テルユアワールド,3歳,キング,斎藤誠,先行,0.0,0.0,短距離,右回り,,Lv2 ,450,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,3,ミニョンマルーン,3歳,長浜鴻緒,伊藤圭三,逃げ,100.0,100.0,短距離,右回り,,Lv2 ,460,,
中山,1,未勝利,ダート,1200,良,4,アイアンオバーカム,3歳,柴田大知,南田美知,先行,0.0,,短距離,右回り,,Lv2 ,458,,距離短縮
中山,1,未勝利,ダート,1200,良,5,コウバイ,3歳,丸田恭介,宗像義忠,差し,,0.0,短距離,右回り,,Lv2 ,426,休明2走,距離短縮
中山,1,未勝利,ダート,1200,良,6,トレジャーハウス,3歳,松岡正海,田中剛,,,,短距離,右回り,,Lv2 ,386,,
中山,1,未勝利,ダート,1200,良,7,リクエイ,3歳,戸崎圭太,竹内正洋,先行,50.0,66.66666666666666,短距離,右回り,,Lv2 ,414,休明3走,
中山,1,未勝利,ダート,1200,良,8,ユリヤテソーロ,3歳,菅原明良,嘉藤貴行,先行,0.0,0.0,短距離,右回り,,Lv2 ,444,休明初戦,
中山,1,未勝利,ダート,1200,良,9,ハイエンドモデル,3歳,武藤雅,武藤善則,先行,100.0,100.0,短距離,右回り,,Lv2 ,436,,
中山,1,未勝利,ダート,1200,良,10,ルシェロアズーリ,3歳,北村宏司,鈴木伸尋,先行,,,短距離,右回り,,Lv2 ,442,,距離短縮
中山,1,未勝利,ダート,1200,良,11,ワイドレッド,3歳,木幡巧也,武井亮,追込,,0.0,短距離,右回り,,Lv2 ,440,,距離短縮
中山,1,未勝利,ダート,1200,良,12,ウィステリアベル,3歳,江田照男,蛯名正義,,,,短距離,右回り,,Lv2 ,434,,
中山,1,未勝利,ダート,1200,良,13,エマリオンレイ,3歳,原優介,青木孝文,追込,,,短距離,右回り,,Lv2 ,456,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,14,セイウンユズカ,3歳,田辺裕信,村田一誠,,,,短距離,右回り,,Lv2 ,454,,
中山,1,未勝利,ダート,1200,良,15,カパラミプ,3歳,岩部純二,蛯名利弘,追込,,,短距離,右回り,,Lv2 ,424,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,16,マニーシーン,3歳,佐藤翔馬,小手川準,先行,0.0,0.0,短距離,右回り,,Lv2 ,466,,
中山,2,未勝利,ダート,1800,良,1,コガクボウ,3歳,横山琉人,金成貴史,追込,,,中距離,右回り,,Lv3 ,472,休明2走,
