場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
札幌,2,未勝利,ダート,1700,良,9,エピックサイクル,3歳,原優介,新開幸一,中距離,右回り,,マインドユアビスケッツ,,
札幌,2,未勝利,ダート,1700,良,10,ミセスリリー,3歳,鷲頭虎太,上原佑紀,中距離,右回り,,ワールドエース,,
札幌,2,未勝利,ダート,1700,良,11,メルヘンライズ,3歳,横山武史,辻哲英,中距離,右回り,,シルバーステート,,距離短縮
札幌,2,未勝利,ダート,1700,良,12,スマートイザナミ,3歳,武豊,谷潔,中距離,右回り,,ルヴァンスレーヴ,,
札幌,2,未勝利,ダート,1700,良,13,カスバートテソーロ,3歳,吉田隼人,畠山吉宏,中距離,右回り,,ゴールドアクター,,
札幌,2,未勝利,ダート,1700,良,14,サウンドルーチェ,3歳,小林美駒,渡辺薫彦,中距離,右回り,,ミッキーアイル,,距離延長
札幌,3,未勝利,ダート,1000,良,1,ステラノヴァ,3歳,武豊,千田輝彦,短距離,右回り,,ベストウォーリア,,
札幌,3,未勝利,ダート,1000,良,2,キョウエイセレッソ,3歳,石川倭,中川公成,短距離,右回り,,タワーオブロンドン,,距離短縮
札幌,3,未勝利,ダート,1000,良,3,フルグライト,3歳,鷲頭虎太,堀内岳志,短距離,右回り,,オーヴァルエース,,
札幌,3,未勝利,ダート,1000,良,4,ジェニー,3歳,柴田裕一,茶木太樹,短距離,右回り,,モーニン,,
札幌,3,未勝利,ダート,1000,良,5,レイアポポ,3歳,丹内祐次,青木孝文,短距離,右回り,,シニスターミニスター,,
札幌,3,未勝利,ダート,1000,良,6,エアザキントス,3歳,松本大輝,新谷功一,短距離,右回り,,ブリックスアンドモルタル,休明2走,距離短縮
札幌,3,未勝利,ダート,1000,良,7,ロードバルセロナ,3歳,森田誠也,茶木太樹,短距離,右回り,,ビッグアーサー,,
札幌,3,未勝利,ダート,1000,良,8,カービスベイ,3歳,小林美駒,武藤善則,短距離,右回り,,タワーオブロンドン,,
札幌,3,未勝利,ダート,1000,良,9,ヒロスズラン,3歳,岩田康誠,角田晃一,短距離,右回り,,モーニン,,
札幌,3,未勝利,ダート,1000,良,10,ディニトーソ,3歳,舟山瑠泉,辻野泰之,短距離,右回り,,ディーマジェスティ,,距離短縮
札幌,3,未勝利,ダート,1000,良,11,ラピルスイメル,3歳,古川奈穂,小崎憲,短距離,右回り,,ミスターメロディ,,
札幌,3,未勝利,ダート,1000,良,12,ブラックエンパイア,3歳,荻野琢真,松永康利,短距離,右回り,,ゴールドドリーム,,
札幌,4,未勝利,芝,1500,良,1,アルシャンティ,3歳,キング,茶木太樹,短距離,右回り,,バゴ,,
札幌,4,未勝利,芝,1500,良,2,エピファランド,3歳,浜中俊,武幸四郎,短距離,右回り,,エピファネイア,休明2走,
札幌,4,未勝利,芝,1500,良,3,ベルジャッド,3歳,柴田裕一,高柳大輔,短距離,右回り,,ブリックスアンドモルタル,,
札幌,4,未勝利,芝,1500,良,4,バーンズベリー,3歳,丹内祐次,尾関知人,短距離,右回り,,Iffraaj,,距離延長
札幌,4,未勝利,芝,1500,良,5,ハクサンミラクル,3歳,黛弘人,武藤善則,短距離,右回り,,シルポート,,距離短縮
札幌,4,未勝利,芝,1500,良,6,フリアフロリダ,3歳,鷲頭虎太,小栗実,短距離,右回り,,Trapeze Artist,,
札幌,4,未勝利,芝,1500,良,7,リラゲイル,3歳,佐々木大,須貝尚介,短距離,右回り,,ブリックスアンドモルタル,,
札幌,4,未勝利,芝,1500,良,8,スタークルージング,3歳,舟山瑠泉,小椋研介,短距離,右回り,,ロードカナロア,休明初戦,距離短縮
札幌,4,未勝利,芝,1500,良,9,アグネス,3歳,原優介,上原佑紀,短距離,右回り,,スワーヴリチャード,休明初戦,距離短縮
札幌,4,未勝利,芝,1500,良,10,ワタシマツワ,3歳,小林美駒,竹内正洋,短距離,右回り,,グレーターロンドン,,
札幌,4,未勝利,芝,1500,良,11,リリーオブザハート,3歳,鮫島克駿,辻野泰之,短距離,右回り,,ブリックスアンドモルタル,,
札幌,4,未勝利,芝,1500,良,12,デザートスノー,3歳,古川奈穂,勢司和浩,短距離,右回り,,モーリス,休明初戦,距離短縮
札幌,4,未勝利,芝,1500,良,13,ペタルブランシュ,3歳,横山和生,村田一誠,短距離,右回り,,シルバーステート,休明3走,距離延長
札幌,4,未勝利,芝,1500,良,14,ラウニウ,3歳,横山武史,牧田和弥,短距離,右回り,,マクフィ,,距離短縮
札幌,5,新馬,芝,1200,良,1,シンギュラーレディ,2歳,舟山瑠泉,佐藤悠太,短距離,右回り,,ミスターメロディ,,
札幌,5,新馬,芝,1200,良,2,エルドラド,2歳,松岡正海,蛯名利弘,短距離,右回り,,ファインニードル,,
札幌,5,新馬,芝,1200,良,3,リバテイー,2歳,原田和真,小笠倫弘,短距離,右回り,,ヴァンキッシュラン,,
札幌,5,新馬,芝,1200,良,4,ナオミライトニング,2歳,佐々木大,矢作芳人,短距離,右回り,,ビッグアーサー,,
札幌,5,新馬,芝,1200,良,5,ラスベガスサイン,2歳,横山武史,長谷川浩,短距離,右回り,,シルバーステート,,
札幌,5,新馬,芝,1200,良,6,ベンテンカグラ,2歳,小林美駒,勢司和浩,短距離,右回り,,アドマイヤムーン,,
札幌,5,新馬,芝,1200,良,7,プレヒティヒ,2歳,鷲頭虎太,伊藤圭三,短距離,右回り,,ダノンプレミアム,,
札幌,5,新馬,芝,1200,良,8,グリーンスリーヴス,2歳,柴田裕一,羽月友彦,短距離,右回り,,ミスチヴィアスアレックス,,
札幌,5,新馬,芝,1200,良,9,ウーマンズパワー,2歳,斎藤新,中尾秀正,短距離,右回り,,タワーオブロンドン,,
札幌,5,新馬,芝,1200,良,10,ディアナタコス,2歳,古川奈穂,前川恭子,短距離,右回り,,ロゴタイプ,,
札幌,5,新馬,芝,1200,良,11,ブレッティレディ,2歳,丹内祐次,高橋一哉,短距離,右回り,,シュヴァルグラン,,
札幌,6,未勝利,ダート,1700,良,1,メイショウゲキハ,3歳,武豊,藤原英昭,中距離,右回り,,トランセンド,連闘,
札幌,6,未勝利,ダート,1700,良,2,メイショウマヒロ,3歳,柴田裕一,飯田祐史,中距離,右回り,,ダノンレジェンド,休明3走,
札幌,6,未勝利,ダート,1700,良,3,ファリア,3歳,古川奈穂,土田稔,中距離,右回り,,メイショウボーラー,,距離延長
札幌,6,未勝利,ダート,1700,良,4,ブランディストック,3歳,キング,辻哲英,中距離,右回り,,マインドユアビスケッツ,休明3走,距離延長
札幌,6,未勝利,ダート,1700,良,5,メイユウ,3歳,丹内祐次,蛯名正義,中距離,右回り,,ヘニーヒューズ,休明3走,距離延長
札幌,6,未勝利,ダート,1700,良,6,ピンクパラダイス,3歳,荻野琢真,大久保龍,中距離,右回り,,マクフィ,休明2走,距離短縮
札幌,6,未勝利,ダート,1700,良,7,サヨノファントム,3歳,松本大輝,羽月友彦,中距離,右回り,,アニマルキングダム,,
札幌,6,未勝利,ダート,1700,良,8,スマートテンペスト,3歳,鷲頭虎太,西園翔太,中距離,右回り,,スマートオーディン,休明2走,
札幌,6,未勝利,ダート,1700,良,9,クリップクロップ,3歳,和田陽希,高橋一哉,中距離,右回り,,サトノダイヤモンド,,
札幌,6,未勝利,ダート,1700,良,10,ミスティマウンテン,3歳,横山武史,池上昌和,中距離,右回り,,サンダースノー,,距離延長
札幌,6,未勝利,ダート,1700,良,11,シャドーストライク,3歳,佐々木大,茶木太樹,中距離,右回り,,サートゥルナーリア,,
札幌,6,未勝利,ダート,1700,良,12,レイナサグラーダ,3歳,舟山瑠泉,小栗実,中距離,右回り,,レイデオロ,休明2走,距離短縮
札幌,6,未勝利,ダート,1700,良,13,オロパタジン,3歳,小林美駒,相沢郁,中距離,右回り,,ノヴェリスト,,
札幌,6,未勝利,ダート,1700,良,14,トリプレーテ,3歳,森田誠也,武英智,中距離,右回り,,Saxon Warrior,,
札幌,7,自己条件,芝,2600,良,1,デルマジュテーム,3歳,古川吉洋,的場均,長距離,右回り,,ノヴェリスト,,距離延長
札幌,7,自己条件,芝,2600,良,2,ラーシャローム,3歳,岩田康誠,奥村武,長距離,右回り,,トーセンラー,,
札幌,7,自己条件,芝,2600,良,3,ローレルオーブ,3歳,鮫島克駿,杉山佳明,長距離,右回り,,ウインブライト,,
札幌,7,自己条件,芝,2600,良,4,メイショウアゴナス,3歳,武豊,本田優,長距離,右回り,,スワーヴリチャード,,距離延長
札幌,7,自己条件,芝,2600,良,5,ペリプルス,5歳以上,舟山瑠泉,佐藤吉勝,長距離,右回り,,ゴールドシップ,,
札幌,7,自己条件,芝,2600,良,6,ベレーザフィン,3歳,鷲頭虎太,前川恭子,長距離,右回り,,レイデオロ,連闘,
札幌,7,自己条件,芝,2600,良,7,マテンロウゴールド,4歳,横山武史,中内田充,長距離,右回り,,レイデオロ,,距離延長
札幌,7,自己条件,芝,2600,良,8,サリーチェ,3歳,佐々木大,池添学,長距離,右回り,,ドゥラメンテ,休明初戦,距離延長
札幌,7,自己条件,芝,2600,良,9,テイキットイージー,4歳,丹内祐次,萱野浩二,長距離,右回り,,ゴールドシップ,休明初戦,
札幌,8,自己条件,ダート,1700,良,1,カフェブーケット,3歳,横山和生,柄崎将寿,中距離,右回り,,フォーウィールドライブ,,
札幌,8,自己条件,ダート,1700,良,2,ウォーターリーダー,5歳以上,小林美駒,藤野健太,中距離,右回り,,ルーラーシップ,,
札幌,8,自己条件,ダート,1700,良,3,ブレイジングスター,3歳,和田陽希,高橋康之,中距離,右回り,,モーニン,,
札幌,8,自己条件,ダート,1700,良,4,コスモシェルベット,3歳,横山武史,水野貴広,中距離,右回り,,マインドユアビスケッツ,,
札幌,8,自己条件,ダート,1700,良,5,メイショウハマギク,3歳,橋木太希,藤岡健一,中距離,右回り,,マインドユアビスケッツ,,
札幌,8,自己条件,ダート,1700,良,6,バイアビリティ,3歳,丹内祐次,加藤公太,中距離,右回り,,ノヴェリスト,,距離延長
札幌,8,自己条件,ダート,1700,良,7,ゼロスネーク,3歳,藤岡佑介,四位洋文,中距離,右回り,,シニスターミニスター,,
札幌,8,自己条件,ダート,1700,良,8,トルズイーガー,5歳以上,石川倭,伊藤圭三,中距離,右回り,,マインドユアビスケッツ,,
札幌,8,自己条件,ダート,1700,良,9,マタミカンサン,3歳,浜中俊,加藤士津,中距離,右回り,,ゴールドドリーム,休明初戦,距離延長
札幌,8,自己条件,ダート,1700,良,10,ルグランシャリオ,3歳,柴田裕一,石栗龍彦,中距離,右回り,,フサイチセブン,連闘,
札幌,8,自己条件,ダート,1700,良,11,ロストボール,5歳以上,古川奈穂,加藤和宏,中距離,右回り,,フリオーソ,連闘,距離短縮
札幌,8,自己条件,ダート,1700,良,12,ジュンラトゥール,4歳,舟山瑠泉,浜田多実,中距離,右回り,,パイロ,休明初戦,距離短縮
札幌,8,自己条件,ダート,1700,良,13,レイワサンサン,4歳,鮫島克駿,高柳大輔,中距離,右回り,,スワーヴリチャード,休明初戦,
札幌,8,自己条件,ダート,1700,良,14,ファイヤーウィップ,4歳,松本大輝,吉田直弘,中距離,右回り,,モーニン,休明3走,
札幌,9,OP,芝,1800,良,1,リュウノプティ,2歳,佐々木大,伊坂重信,中距離,右回り,,サンダースノー,連闘,距離延長
札幌,9,OP,芝,1800,良,2,ロイヤルタイム,2歳,黛弘人,和田正一,中距離,右回り,,サトノクラウン,,
札幌,9,OP,芝,1800,良,3,ミリオンクラウン,2歳,横山武史,田中淳司,中距離,右回り,,リーチザクラウン,,距離延長
札幌,9,OP,芝,1800,良,4,ブラックハヤテ,2歳,丹内祐次,蛯名利弘,中距離,右回り,,ダノンバラード,,
札幌,9,OP,芝,1800,良,5,ニューアライブ,2歳,石川倭,斉藤正弘,中距離,右回り,,タリスマニック,,距離延長
札幌,9,OP,芝,1800,良,6,シンデレラガール,2歳,斎藤新,西園翔太,中距離,右回り,,サングレーザー,,
札幌,9,OP,芝,1800,良,7,ハクアイストーリー,2歳,桑村真明,角川秀樹,中距離,右回り,,シルバーステート,,距離延長
札幌,9,OP,芝,1800,良,8,アスクエジンバラ,2歳,キング,福永祐一,中距離,右回り,,リオンディーズ,,
札幌,10,自己条件,芝,1200,良,1,ルージュイストリア,5歳以上,舟山瑠泉,浅利英明,短距離,右回り,,ドレフォン,,距離短縮
札幌,10,自己条件,芝,1200,良,2,カワキタマナレア,3歳,鮫島克駿,杉山佳明,短距離,右回り,,ヘニーヒューズ,休明3走,
札幌,10,自己条件,芝,1200,良,3,アイオブザストーム,5歳以上,柴田裕一,岡田稲男,短距離,右回り,,サトノアラジン,休明3走,
札幌,10,自己条件,芝,1200,良,4,スムースベルベット,5歳以上,黛弘人,南田美知,短距離,右回り,,ディスクリートキャット,休明2走,
札幌,10,自己条件,芝,1200,良,5,カリーシ,4歳,横山武史,武井亮,短距離,右回り,,モーリス,,
札幌,10,自己条件,芝,1200,良,6,マルプリ,5歳以上,原優介,青木孝文,短距離,右回り,,ミッキーアイル,,
札幌,10,自己条件,芝,1200,良,7,エルサトアナ,3歳,松本大輝,本田優,短距離,右回り,,カリフォルニアクローム,,
札幌,10,自己条件,芝,1200,良,8,マジカルフェアリー,3歳,キング,寺島良,短距離,右回り,,サートゥルナーリア,,
札幌,10,自己条件,芝,1200,良,9,エスペシャリー,3歳,横山和生,四位洋文,短距離,右回り,,スワーヴリチャード,,
札幌,10,自己条件,芝,1200,良,10,キョウエイボニータ,3歳,松岡正海,伊藤伸一,短距離,右回り,,イスラボニータ,休明2走,
札幌,10,自己条件,芝,1200,良,11,グランツベリー,5歳以上,古川吉洋,田中克典,短距離,右回り,,エイシンフラッシュ,休明初戦,
札幌,10,自己条件,芝,1200,良,12,ルージュスエルテ,4歳,池添謙一,国枝栄,短距離,右回り,,ハーツクライ,,
札幌,10,自己条件,芝,1200,良,13,スイミーユニバンス,5歳以上,藤岡佑介,平田修,短距離,右回り,,ドゥラメンテ,,
札幌,11,自己条件,ダート,1700,良,1,スズノテレサ,5歳以上,川又賢治,深山雅史,中距離,右回り,,ルーラーシップ,,
札幌,11,自己条件,ダート,1700,良,2,ラフエイジアン,5歳以上,岩田康誠,中舘英二,中距離,右回り,,アジアエクスプレス,休明初戦,距離短縮
札幌,11,自己条件,ダート,1700,良,3,オウギノカナメ,5歳以上,石川倭,高木登,中距離,右回り,,キタサンブラック,休明初戦,距離延長
札幌,11,自己条件,ダート,1700,良,4,ハッスルダンク,5歳以上,斎藤新,中川公成,中距離,右回り,,ダンカーク,休明初戦,距離短縮
札幌,11,自己条件,ダート,1700,良,5,スマートケープ,5歳以上,横山武史,辻野泰之,中距離,右回り,,シニスターミニスター,,
札幌,11,自己条件,ダート,1700,良,6,セクシーブーケ,4歳,浜中俊,田中克典,中距離,右回り,,Liam's Map,休明2走,
札幌,11,自己条件,ダート,1700,良,7,コトホドサヨウニ,4歳,佐々木大,奥村豊,中距離,右回り,,シニスターミニスター,休明初戦,距離短縮
札幌,11,自己条件,ダート,1700,良,8,ウェイトゥゴー,4歳,横山典弘,昆貢,中距離,右回り,,サンダースノー,,
札幌,11,自己条件,ダート,1700,良,9,クロースコンバット,5歳以上,原優介,青木孝文,中距離,右回り,,キンシャサノキセキ,,
札幌,11,自己条件,ダート,1700,良,10,リフレクトザムーン,4歳,小林美駒,尾形和幸,中距離,右回り,,ルーラーシップ,休明初戦,距離延長
札幌,11,自己条件,ダート,1700,良,11,レッドラパルマ,5歳以上,横山和生,加藤征弘,中距離,右回り,,イスラボニータ,,距離延長
札幌,11,自己条件,ダート,1700,良,12,ホウオウスーペリア,5歳以上,キング,吉岡辰弥,中距離,右回り,,スクリーンヒーロー,,
札幌,11,自己条件,ダート,1700,良,13,キャピタルサックス,4歳,武豊,杉山晴紀,中距離,右回り,,リオンディーズ,,
札幌,11,自己条件,ダート,1700,良,14,タマモプルメリア,4歳,古川吉洋,大橋勇樹,中距離,右回り,,カリフォルニアクローム,休明2走,
札幌,12,自己条件,芝,1800,良,1,ルージュカエラ,4歳,岩田康誠,加藤征弘,中距離,右回り,,レイデオロ,休明初戦,距離延長
札幌,12,自己条件,芝,1800,良,2,ツーエムクロノス,3歳,松本大輝,本田優,中距離,右回り,,ノーブルミッション,,
札幌,12,自己条件,芝,1800,良,3,フィナルフェリス,3歳,鷲頭虎太,武市康男,中距離,右回り,,イスラボニータ,,距離短縮
札幌,12,自己条件,芝,1800,良,4,クモヒトツナイ,3歳,松岡正海,堀内岳志,中距離,右回り,,アルアイン,,
札幌,12,自己条件,芝,1800,良,5,ジャヴェール,3歳,石川倭,松山将樹,中距離,右回り,,ゴールドアクター,連闘,距離短縮
札幌,12,自己条件,芝,1800,良,6,デリシュー,4歳,丹内祐次,新開幸一,中距離,右回り,,ワールドエース,,距離延長
札幌,12,自己条件,芝,1800,良,7,ハイタイド,3歳,佐々木大,牧光二,中距離,右回り,,サトノダイヤモンド,休明2走,
札幌,12,自己条件,芝,1800,良,8,マーゴットコマチ,3歳,原優介,伊坂重信,中距離,右回り,,レイデオロ,休明2走,
札幌,12,自己条件,芝,1800,良,9,ジーティートゥルー,3歳,黛弘人,田島俊明,中距離,右回り,,ニューイヤーズデイ,,距離延長
札幌,12,自己条件,芝,1800,良,10,ショウナンバルドル,3歳,池添謙一,須貝尚介,中距離,右回り,,ブリックスアンドモルタル,休明初戦,
札幌,12,自己条件,芝,1800,良,11,トーマステソーロ,4歳,横山典弘,昆貢,中距離,右回り,,オルフェーヴル,休明初戦,距離延長
札幌,12,自己条件,芝,1800,良,12,コア,3歳,キング,相沢郁,中距離,右回り,,キズナ,,
新潟,1,未勝利,芝,1800,良,1,ホッカイダイオー,2歳,野中悠太,奥平雅士,中距離,左回り,,キセキ,,距離短縮
新潟,1,未勝利,芝,1800,良,2,エイシンイクサボシ,2歳,木幡育也,勢司和浩,中距離,左回り,,エイシンヒカリ,,
新潟,1,未勝利,芝,1800,良,3,フラクタル,2歳,木幡巧也,牧光二,中距離,左回り,,フィレンツェファイア,連闘,距離延長
新潟,1,未勝利,芝,1800,良,4,トルネードアイル,2歳,荻野極,鹿戸雄一,中距離,左回り,,ミッキーアイル,,距離延長
新潟,1,未勝利,芝,1800,良,5,ジャストビコーズ,2歳,今村聖奈,武井亮,中距離,左回り,,インディチャンプ,,
新潟,1,未勝利,芝,1800,良,6,レイランディ,2歳,内田博幸,古賀慎明,中距離,左回り,,ジャスタウェイ,,
新潟,1,未勝利,芝,1800,良,7,ジェイストリーク,2歳,北村友一,武幸四郎,中距離,左回り,,エピファネイア,,距離延長
新潟,1,未勝利,芝,1800,良,8,ジーネキング,2歳,戸崎圭太,斎藤誠,中距離,左回り,,コントレイル,,
新潟,1,未勝利,芝,1800,良,9,テンオンスゴールド,2歳,江田照男,田中剛,中距離,左回り,,オルフェーヴル,,距離延長
新潟,1,未勝利,芝,1800,良,10,カガチャンプ,2歳,小林脩斗,萱野浩二,中距離,左回り,,インディチャンプ,,
新潟,1,未勝利,芝,1800,良,11,グランセレスト,2歳,三浦皇成,竹内正洋,中距離,左回り,,モーリス,,
新潟,1,未勝利,芝,1800,良,12,ユメシルベ,2歳,柴田大知,粕谷昌央,中距離,左回り,,ウインブライト,,
新潟,1,未勝利,芝,1800,良,13,パンジー,2歳,丸田恭介,深山雅史,中距離,左回り,,ウインブライト,,
新潟,2,未勝利,芝,2400,良,1,ピュルテ,3歳,嶋田純次,手塚貴久,長距離,左回り,,ルーラーシップ,休明2走,距離延長
新潟,2,未勝利,芝,2400,良,2,タナハシ,3歳,菊沢一樹,伊坂重信,長距離,左回り,,コパノリッキー,,距離短縮
新潟,2,未勝利,芝,2400,良,3,イルジーリオ,3歳,柴田大知,林徹,長距離,左回り,,ブリックスアンドモルタル,,距離延長
新潟,2,未勝利,芝,2400,良,4,エターナルシルバー,3歳,吉田豊,中舘英二,長距離,左回り,,シルバーステート,,距離延長
新潟,2,未勝利,芝,2400,良,5,シャイニーセーラー,3歳,横山琉人,相沢郁,長距離,左回り,,ゴールドシップ,,距離延長
新潟,2,未勝利,芝,2400,良,6,マイウェイ,3歳,木幡育也,高橋文雅,長距離,左回り,,サトノクラウン,休明初戦,距離延長
新潟,2,未勝利,芝,2400,良,7,マイネルフィスキオ,3歳,石神深道,佐藤吉勝,長距離,左回り,,ゴールドシップ,,距離延長
新潟,2,未勝利,芝,2400,良,8,ブライトメール,3歳,菅原明良,伊藤大士,長距離,左回り,,サートゥルナーリア,,距離短縮
新潟,2,未勝利,芝,2400,良,9,エットトゥカム,3歳,丸田恭介,深山雅史,長距離,左回り,,ウインブライト,,距離延長
新潟,2,未勝利,芝,2400,良,10,ピコラ,3歳,木幡巧也,黒岩陽一,長距離,左回り,,レイデオロ,休明3走,距離延長
新潟,2,未勝利,芝,2400,良,11,タニセンダイヤ,3歳,石田拓郎,根本康広,長距離,左回り,,キタサンブラック,,距離延長
新潟,2,未勝利,芝,2400,良,12,ブランフォルテ,3歳,石橋脩,辻哲英,長距離,左回り,,シルバーステート,,距離延長
新潟,2,未勝利,芝,2400,良,13,トリュフチョコ,3歳,杉原誠人,林徹,長距離,左回り,,モーリス,休明2走,距離延長
新潟,2,未勝利,芝,2400,良,14,イサゴールド,3歳,今村聖奈,奥村武,長距離,左回り,,サトノクラウン,,距離延長
新潟,2,未勝利,芝,2400,良,15,ナヴァラトゥナ,3歳,戸崎圭太,上原佑紀,長距離,左回り,,フィエールマン,,距離短縮
新潟,2,未勝利,芝,2400,良,16,ヴィジョンメーカー,3歳,内田博幸,林徹,長距離,左回り,,ルーラーシップ,,距離延長
新潟,2,未勝利,芝,2400,良,17,クラレット,3歳,丸山元気,古賀慎明,長距離,左回り,,サートゥルナーリア,,距離延長
新潟,2,未勝利,芝,2400,良,18,キロノヴァ,3歳,大野拓弥,萩原清,長距離,左回り,,ミッキーアイル,,距離短縮
新潟,3,未勝利,ダート,1800,稍,1,アルマリカシバ,3歳,石田拓郎,中舘英二,中距離,左回り,ダ道悪,マクフィ,,
新潟,3,未勝利,ダート,1800,稍,2,トリフォラート,3歳,菊沢一樹,小手川準,中距離,左回り,ダ道悪,サトノダイヤモンド,休明2走,距離短縮
新潟,3,未勝利,ダート,1800,稍,3,プラウドモーメント,3歳,柴田大知,林徹,中距離,左回り,ダ道悪,ドゥラメンテ,休明2走,
新潟,3,未勝利,ダート,1800,稍,4,オータムメモリー,3歳,遠藤汰月,堀内岳志,中距離,左回り,ダ道悪,モーニン,休明初戦,距離延長
新潟,3,未勝利,ダート,1800,稍,5,コヴェナント,3歳,水沼元輝,根本康広,中距離,左回り,ダ道悪,レッドベルジュール,,距離延長
新潟,3,未勝利,ダート,1800,稍,6,メイショウナナカゼ,3歳,佐藤翔馬,和田勇介,中距離,左回り,ダ道悪,ダノンレジェンド,休明3走,距離延長
新潟,3,未勝利,ダート,1800,稍,7,ノースカトレア,3歳,野中悠太,和田勇介,中距離,左回り,ダ道悪,シニスターミニスター,,距離延長
新潟,3,未勝利,ダート,1800,稍,8,プロメテドール,3歳,今村聖奈,久保田貴,中距離,左回り,ダ道悪,ブリックスアンドモルタル,,距離延長
新潟,3,未勝利,ダート,1800,稍,9,ムンディ,3歳,土田真翔,田村康仁,中距離,左回り,ダ道悪,サトノクラウン,連闘,
新潟,3,未勝利,ダート,1800,稍,10,サラニキケン,3歳,木幡初也,竹内正洋,中距離,左回り,ダ道悪,ルーラーシップ,,
新潟,3,未勝利,ダート,1800,稍,11,フローラルデザイン,3歳,菅原明良,畠山吉宏,中距離,左回り,ダ道悪,イスラボニータ,休明2走,
新潟,3,未勝利,ダート,1800,稍,12,カサビセンス,3歳,木幡巧也,加藤士津,中距離,左回り,ダ道悪,ブリックスアンドモルタル,,距離延長
新潟,3,未勝利,ダート,1800,稍,13,キタノマーシャル,3歳,津村明秀,奥平雅士,中距離,左回り,ダ道悪,ミッキーグローリー,,距離延長
新潟,3,未勝利,ダート,1800,稍,14,ホウオウヌーヴォー,3歳,吉田豊,田島俊明,中距離,左回り,ダ道悪,サトノダイヤモンド,連闘,距離延長
新潟,4,新馬,芝,1600,良,1,モンローウォーク,2歳,戸崎圭太,木村哲也,短距離,左回り,,キズナ,,
新潟,4,新馬,芝,1600,良,2,スターサンサルー,2歳,菅原明良,尾関知人,短距離,左回り,,キタサンブラック,,
新潟,4,新馬,芝,1600,良,3,ニンジャトットリ,2歳,木幡育也,松永康利,短距離,左回り,,ミッキーアイル,,
新潟,4,新馬,芝,1600,良,4,キタノマテンロウ,2歳,岩部純二,萱野浩二,短距離,左回り,,ダノンスマッシュ,,
新潟,4,新馬,芝,1600,良,5,クラウンプレゼンタ,2歳,内田博幸,天間昭一,短距離,左回り,,クラウンレガーロ,,
新潟,4,新馬,芝,1600,良,6,レモンドルチェ,2歳,大野拓弥,中舘英二,短距離,左回り,,ビーチパトロール,,
新潟,4,新馬,芝,1600,良,7,プレシャスフェザー,2歳,木幡巧也,牧光二,短距離,左回り,,シルバーステート,,
新潟,4,新馬,芝,1600,良,8,オトシダマ,2歳,石神深道,金成貴史,短距離,左回り,,ニューイヤーズデイ,,
新潟,4,新馬,芝,1600,良,9,キリミツ,2歳,石橋脩,勢司和浩,短距離,左回り,,ルヴァンスレーヴ,,
新潟,4,新馬,芝,1600,良,10,コスモエウポリア,2歳,菊沢一樹,菊沢隆徳,短距離,左回り,,ポエティックフレア,,
新潟,4,新馬,芝,1600,良,11,エクスペクタント,2歳,荻野極,西園翔太,短距離,左回り,,ミッキーアイル,,
