,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,333.0,278.0,,273.0,299.0,39.0,130.0,481.0,76.0,89.0,32.0,77.0,47.0,167.0,6.0,,33.0,84.0,72.0,106.0,48.0,199.0,311.0,24.0,29.0
2022,311.0,256.0,,244.0,290.0,33.0,131.0,436.0,97.0,70.0,4.0,,111.0,132.0,20.0,,52.0,81.0,80.0,104.0,44.0,183.0,275.0,27.0,38.0
2023,271.0,218.0,,251.0,212.0,26.0,192.0,297.0,39.0,66.0,,,180.0,139.0,12.0,36.0,17.0,,75.0,91.0,38.0,141.0,232.0,25.0,53.0
2024,317.0,305.0,,297.0,296.0,29.0,218.0,404.0,78.0,61.0,3.0,4.0,187.0,222.0,27.0,36.0,4.0,,61.0,94.0,56.0,203.0,286.0,27.0,50.0
2025,297.0,286.0,,310.0,244.0,29.0,212.0,371.0,53.0,78.0,5.0,,212.0,195.0,,15.0,25.0,,73.0,118.0,57.0,186.0,279.0,25.0,36.0
