,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,74.0,117.0,,107.0,78.0,6.0,95.0,96.0,,,6.0,43.0,,1.0,52.0,,47.0,42.0,20.0,45.0,16.0,104.0,62.0,6.0,3.0
2022,75.0,117.0,,100.0,89.0,3.0,85.0,107.0,6.0,1.0,5.0,17.0,5.0,1.0,63.0,,53.0,41.0,11.0,35.0,13.0,90.0,78.0,7.0,4.0
2023,45.0,89.0,,74.0,57.0,3.0,38.0,96.0,,,11.0,10.0,1.0,2.0,27.0,25.0,43.0,15.0,18.0,39.0,16.0,63.0,53.0,2.0,
2024,33.0,64.0,,49.0,48.0,,24.0,73.0,,,6.0,7.0,2.0,1.0,15.0,30.0,15.0,21.0,9.0,13.0,10.0,51.0,32.0,4.0,
2025,34.0,82.0,,61.0,53.0,2.0,39.0,77.0,,,,,1.0,2.0,38.0,43.0,24.0,8.0,5.0,23.0,16.0,63.0,36.0,1.0,
