場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,稍重,1,アンパシオンス,3歳,佐藤翔馬,田島俊明,,,,短距離,右回り,ダ道悪,Lv2 ,キタサンブラック,,,16,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,稍重,2,ハナムラサキ,3歳,丸山元気,和田雄二,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,レーヴミストラル,休明初戦,距離短縮,10,E,13.0,10.0,14.3,10.0,37.6,,39.0,8.0,C,D,C,,
中山,1,未勝利,ダート,1200,稍重,3,フェルアフリーゼ,3歳,石神深道,深山雅史,差し,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,ドレフォン,休明初戦,,4,C,12.4,6.0,12.4,6.0,35.7,7.0,38.0,4.0,C,C,B,,
中山,1,未勝利,ダート,1200,稍重,4,ピコラアルテ,3歳,上里直汰,上原博之,,,,短距離,右回り,ダ道悪,Lv2 ,カリフォルニアクローム,,,14,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,稍重,5,アドミ,3歳,三浦皇成,中川公成,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,アドマイヤマーズ,休明初戦,,2,C,12.4,6.0,12.4,6.0,35.4,5.0,38.1,5.0,B,D,B,C,A
中山,1,未勝利,ダート,1200,稍重,6,キタノシオン,3歳,木幡初也,本間忍,,,,短距離,右回り,ダ道悪,Lv2 ,アジアエクスプレス,,,12,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,稍重,7,マメーアップル,3歳,小林美駒,岩戸孝樹,先行,33.33333333333333,25.0,短距離,右回り,ダ道悪,Lv2 ,マテラスカイ,,,8,D,11.9,1.0,11.9,1.0,34.9,1.0,39.1,,C,B,C,C,
中山,1,未勝利,ダート,1200,稍重,8,カンレイスター,3歳,横山武史,矢野英一,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,シスキン,,,1,A,12.0,2.0,12.1,3.0,35.3,3.0,38.2,6.0,C,C,D,B,B
中山,1,未勝利,ダート,1200,稍重,9,ウィザードオブマリ,3歳,大久保友,蛯名利弘,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,エーシントップ,休明初戦,,15,E,12.9,9.0,12.9,9.0,35.9,8.0,40.4,,D,B,,,
中山,1,未勝利,ダート,1200,稍重,10,ベイビーシスター,3歳,伊藤工真,林徹,,,,短距離,右回り,ダ道悪,Lv2 ,ビッグアーサー,,,9,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,稍重,11,マーマレードスカイ,3歳,松岡正海,堀内岳志,先行,50.0,50.0,短距離,右回り,ダ道悪,Lv2 ,レッドファルクス,休明2走,,3,C,12.0,2.0,12.0,2.0,35.1,2.0,38.5,7.0,C,B,,,
中山,1,未勝利,ダート,1200,稍重,12,エコロセレナ,3歳,岩田康誠,斎藤誠,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,コントレイル,休明3走,,5,C,12.1,4.0,12.1,3.0,35.4,5.0,37.5,2.0,C,C,C,B,D
中山,1,未勝利,ダート,1200,稍重,13,マリノフォルトゥナ,3歳,舟山瑠泉,水野貴広,,,,短距離,右回り,ダ道悪,Lv2 ,ダノンレジェンド,,,11,E,,,,,,,,,,,,,
