場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,稍重,1,ロッキンミー,2歳,大野拓弥,杉浦宏昭,差し,,,短距離,右回り,ダ道悪,Lv3 ,436.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,2,ビレッジルミエール,2歳,小林脩斗,伊藤圭三,追込,100.0,100.0,短距離,右回り,ダ道悪,Lv3 ,446.0,休明3走,距離短縮
中山,1,未勝利,ダート,1200,稍重,3,エソテリック,2歳,嶋田純次,矢嶋大樹,追込,,0.0,短距離,右回り,ダ道悪,Lv3 ,442.0,,距離延長
中山,1,未勝利,ダート,1200,稍重,4,セラード,2歳,小林美駒,佐藤吉勝,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,440.0,,距離延長
中山,1,未勝利,ダート,1200,稍重,5,サンラグナベルデ,2歳,横山武史,小野次郎,逃げ,,,短距離,右回り,ダ道悪,Lv3 ,482.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,6,ミトノキャット,2歳,木幡巧也,牧光二,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv3 ,442.0,休明初戦,
中山,1,未勝利,ダート,1200,稍重,7,リュウジンマル,2歳,横山典弘,村田一誠,追込,0.0,,短距離,右回り,ダ道悪,Lv3 ,510.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,8,ユウオウマイシン,2歳,長浜鴻緒,松永康利,逃げ,,0.0,短距離,右回り,ダ道悪,Lv3 ,470.0,,距離延長
中山,1,未勝利,ダート,1200,稍重,9,サノノアメリカン,2歳,田辺裕信,中舘英二,差し,,,短距離,右回り,ダ道悪,Lv3 ,454.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,10,ライヴドライバー,2歳,石田拓郎,尾形和幸,先行,,0.0,短距離,右回り,ダ道悪,Lv3 ,510.0,,距離延長
中山,1,未勝利,ダート,1200,稍重,11,キタノエーシン,2歳,丸田恭介,蛯名利弘,追込,0.0,,短距離,右回り,ダ道悪,Lv3 ,472.0,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,12,カーティブヨーク,2歳,菊沢一樹,武市康男,先行,,,短距離,右回り,ダ道悪,Lv3 ,430.0,,
中山,1,未勝利,ダート,1200,稍重,13,リネンドライブ,2歳,北村宏司,南田美知,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,486.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,14,ナンゴクトップガン,2歳,岩部純二,天間昭一,追込,,,短距離,右回り,ダ道悪,Lv3 ,448.0,休明2走,距離短縮
中山,1,未勝利,ダート,1200,稍重,15,チュラット,2歳,武藤雅,水野貴広,差し,100.0,33.33333333333333,短距離,右回り,ダ道悪,Lv3 ,438.0,,
中山,1,未勝利,ダート,1200,稍重,16,ニッシンゲッポ,2歳,戸崎圭太,金成貴史,差し,,0.0,短距離,右回り,ダ道悪,Lv3 ,422.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,1,フラワーデュエット,2歳,西村淳也,高橋文雅,差し,,0.0,中距離,右回り,ダ道悪,Lv2 ,552.0,休明初戦,
中山,2,未勝利,ダート,1800,稍重,2,バーニングフレーム,2歳,菅原明良,鈴木慎太,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,474.0,休明初戦,
中山,2,未勝利,ダート,1800,稍重,3,フレイザーテソーロ,2歳,石橋脩,菊川正達,追込,,,中距離,右回り,ダ道悪,Lv2 ,430.0,休明2走,距離短縮
中山,2,未勝利,ダート,1800,稍重,4,タドウリョク,2歳,菊沢一樹,岩戸孝樹,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,446.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,5,ラーナローザ,2歳,大野拓弥,畠山吉宏,差し,,,中距離,右回り,ダ道悪,Lv2 ,492.0,休明2走,距離延長
中山,2,未勝利,ダート,1800,稍重,6,リュミナーズ,2歳,松岡正海,堀内岳志,追込,,0.0,中距離,右回り,ダ道悪,Lv2 ,446.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,7,ディペンダブル,2歳,横山典弘,菊沢隆徳,先行,100.0,100.0,中距離,右回り,ダ道悪,Lv2 ,498.0,休明初戦,
中山,2,未勝利,ダート,1800,稍重,8,ネクストダンサー,2歳,横山武史,伊藤圭三,逃げ,,,中距離,右回り,ダ道悪,Lv2 ,484.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,9,イグニススピリタス,2歳,原優介,田中剛,先行,,,中距離,右回り,ダ道悪,Lv2 ,490.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,10,トキメキジニア,2歳,丸田恭介,佐藤吉勝,差し,,,中距離,右回り,ダ道悪,Lv2 ,464.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,11,スノークルーズ,2歳,マーカン,武藤善則,差し,100.0,100.0,中距離,右回り,ダ道悪,Lv2 ,446.0,休明初戦,
