場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,良,1,ベアアッコチャン,2歳,木幡巧也,杉浦宏昭,追込,0.0,0.0,短距離,右回り,,Lv3 ,フォーウィールドライブ,,距離短縮,5,D,12.7,2.0,13.4,8.0,35.6,2.0,37.6,2.0,C,D,C,,
中山,1,未勝利,ダート,1200,良,2,ソチミルコ,2歳,マーカン,宮田敬介,差し,,,短距離,右回り,,Lv3 ,リオンディーズ,,距離短縮,1,B,13.6,11.0,13.6,9.0,,,,,D,,,,
中山,1,未勝利,ダート,1200,良,3,ブルーアンバー,2歳,小林脩斗,高橋文雅,先行,,,短距離,右回り,,Lv3 ,ファインニードル,休明初戦,距離短縮,11,E,13.0,6.0,13.1,7.0,,,,,B,C,B,,
中山,1,未勝利,ダート,1200,良,4,ミュージックレイン,2歳,江田照男,村田一誠,先行,,0.0,短距離,右回り,,Lv3 ,マテラスカイ,休明3走,距離短縮,6,D,12.8,4.0,12.8,3.0,36.1,3.0,39.4,6.0,D,D,C,,
中山,1,未勝利,ダート,1200,良,5,アクロスメモリア,2歳,戸崎圭太,田島俊明,先行,,,短距離,右回り,,Lv3 ,マインドユアビスケッツ,,距離短縮,2,B,13.0,6.0,13.0,5.0,35.5,1.0,36.7,1.0,C,D,,,
中山,1,未勝利,ダート,1200,良,6,フローライト,2歳,横山武史,池上昌和,差し,,,短距離,右回り,,Lv3 ,ルヴァンスレーヴ,,距離短縮,3,C,12.9,5.0,12.9,4.0,36.1,3.0,38.7,3.0,C,,,,
中山,1,未勝利,ダート,1200,良,7,ヘヴンズドライブ,2歳,石田拓郎,和田勇介,差し,,,短距離,右回り,,Lv3 ,ダノンスマッシュ,連闘,,12,E,13.0,6.0,13.0,5.0,,,,,D,,,,
中山,1,未勝利,ダート,1200,良,8,ジェンダウィナー,2歳,原優介,青木孝文,追込,,,短距離,右回り,,Lv3 ,マテラスカイ,休明初戦,距離短縮,13,E,13.6,11.0,13.6,9.0,,,,,B,B,,,
中山,1,未勝利,ダート,1200,良,9,フクシマエクラ,2歳,佐藤翔馬,的場均,追込,,,短距離,右回り,,Lv3 ,クワイトファイン,,距離短縮,14,E,13.9,14.0,13.9,12.0,,,,,B,,,,
中山,1,未勝利,ダート,1200,良,10,スウィートラキ,2歳,長浜鴻緒,堀内岳志,差し,,,短距離,右回り,,Lv3 ,スマートファルコン,,距離短縮,9,E,13.6,11.0,13.6,9.0,37.0,6.0,40.2,7.0,D,,,,
中山,1,未勝利,ダート,1200,良,11,ソワンドヴィクター,2歳,菊沢一樹,石栗龍彦,追込,,,短距離,右回り,,Lv3 ,アメリカンペイトリオット,,距離短縮,10,E,13.3,10.0,14.4,13.0,,,,,B,D,,,
中山,1,未勝利,ダート,1200,良,12,クールフィールド,2歳,石橋脩,矢野英一,追込,,,短距離,右回り,,Lv3 ,フォーウィールドライブ,,距離短縮,8,E,13.0,6.0,14.6,14.0,38.5,7.0,38.7,3.0,D,B,,,
中山,1,未勝利,ダート,1200,良,13,マメーアップル,2歳,小林美駒,岩戸孝樹,先行,,0.0,短距離,右回り,,Lv3 ,マテラスカイ,,,7,D,12.4,1.0,12.4,1.0,36.9,5.0,38.9,5.0,C,,,,
中山,1,未勝利,ダート,1200,良,14,ジーティージェミル,2歳,遠藤汰月,伊藤伸一,先行,,,短距離,右回り,,Lv3 ,ドリームバレンチノ,,距離短縮,4,C,12.7,2.0,12.7,2.0,,,,,B,B,,,
中山,2,未勝利,ダート,1800,良,1,ニシノオトムスメ,2歳,水沼元輝,西田雄一,追込,,,中距離,右回り,,Lv2 ,ブリックスアンドモルタル,,距離延長,16,E,13.8,14.0,13.8,12.0,38.2,,38.2,7.0,C,,,,
中山,2,未勝利,ダート,1800,良,2,オセアフェアモント,2歳,佐々木大,菊川正達,追込,,,中距離,右回り,,Lv2 ,オルフェーヴル,,距離短縮,6,D,13.7,13.0,13.7,11.0,,,,,B,,,,
中山,2,未勝利,ダート,1800,良,3,ユニゾン,2歳,横山武史,菊川正達,追込,0.0,60.0,中距離,右回り,,Lv2 ,サンダースノー,,距離延長,2,B,13.1,5.0,13.4,8.0,37.5,6.0,37.9,6.0,D,C,D,C,D
中山,2,未勝利,ダート,1800,良,4,イチザペガサス,2歳,的場勇人,的場均,逃げ,,0.0,中距離,右回り,,Lv2 ,ヴァンセンヌ,休明2走,,12,E,12.5,2.0,12.8,2.0,36.9,2.0,40.3,,C,C,C,C,
中山,2,未勝利,ダート,1800,良,5,ゴーフォアブローク,2歳,長浜鴻緒,手塚貴久,差し,,,中距離,右回り,,Lv2 ,インディチャンプ,,距離延長,5,D,13.5,10.0,13.9,13.0,,,,,C,B,,,
中山,2,未勝利,ダート,1800,良,6,ハナムラサキ,2歳,柴田大知,和田雄二,追込,0.0,,中距離,右回り,,Lv2 ,レーヴミストラル,休明初戦,距離延長,13,E,13.0,3.0,13.0,3.0,37.6,7.0,39.0,,D,C,,,
中山,2,未勝利,ダート,1800,良,7,ツイスティドシルク,2歳,津村明秀,武藤善則,追込,,,中距離,右回り,,Lv2 ,ファインニードル,,距離延長,8,D,13.9,15.0,13.9,13.0,37.2,4.0,38.3,8.0,D,,,,
中山,2,未勝利,ダート,1800,良,8,ヴレクール,2歳,菊沢一樹,武市康男,差し,,,中距離,右回り,,Lv2 ,マクフィ,,距離短縮,14,E,13.2,7.0,13.2,6.0,,,,,B,C,,,
中山,2,未勝利,ダート,1800,良,9,ケイツークルサード,2歳,小林美駒,鈴木伸尋,差し,,0.0,中距離,右回り,,Lv2 ,アジアエクスプレス,,距離延長,10,D,14.6,16.0,14.6,16.0,39.0,,39.4,,C,,,,
中山,2,未勝利,ダート,1800,良,10,イッテラッシャイ,2歳,戸崎圭太,斎藤誠,追込,,,中距離,右回り,,Lv2 ,ミスチヴィアスアレックス,,距離延長,1,B,13.6,11.0,13.6,9.0,38.6,,35.9,1.0,D,,,,
中山,2,未勝利,ダート,1800,良,11,ガーディアンテイル,2歳,内田博幸,小手川準,差し,,,中距離,右回り,,Lv2 ,クリソベリル,休明初戦,距離延長,4,C,13.1,5.0,13.1,5.0,38.2,,37.1,4.0,C,,,,
中山,2,未勝利,ダート,1800,良,12,カレックス,2歳,原田和真,佐藤吉勝,追込,,,中距離,右回り,,Lv2 ,Earthlight,休明初戦,,9,D,13.0,3.0,13.0,3.0,,,,,D,,,,
中山,2,未勝利,ダート,1800,良,13,ウインビギニング,2歳,マーカン,上原博之,先行,,,中距離,右回り,,Lv2 ,ニューイヤーズデイ,,距離延長,3,C,12.4,1.0,12.4,1.0,36.2,1.0,36.4,2.0,C,C,,,
中山,2,未勝利,ダート,1800,良,14,セイウォリアー,2歳,舟山瑠泉,古賀慎明,差し,,0.0,中距離,右回り,,Lv2 ,マジェスティックウォリアー,,距離延長,7,D,13.6,11.0,13.6,9.0,37.2,4.0,40.0,,C,,,,
中山,2,未勝利,ダート,1800,良,15,キタノマテンロウ,2歳,木幡巧也,萱野浩二,追込,,0.0,中距離,右回り,,Lv2 ,ダノンスマッシュ,,距離延長,15,E,13.4,9.0,14.4,15.0,37.0,3.0,37.0,3.0,C,C,D,B,
