場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,ナックオリオン,2歳,大野拓弥,杉浦宏昭,差し,,0.0,短距離,右回り,,Lv3 ,472,,距離短縮
中山,1,未勝利,ダート,1200,良,2,フェスタリア,2歳,荻野極,矢野英一,先行,0.0,0.0,短距離,右回り,,Lv3 ,454,,
中山,1,未勝利,ダート,1200,良,3,ダイチラポール,2歳,長浜鴻緒,蛯名利弘,先行,100.0,100.0,短距離,右回り,,Lv3 ,474,休明2走,
中山,1,未勝利,ダート,1200,良,4,アサクサグレース,2歳,杉原誠人,戸田博文,差し,,,短距離,右回り,,Lv3 ,460,,距離短縮
中山,1,未勝利,ダート,1200,良,5,サツマノカゼ,2歳,岩部純二,高橋文雅,追込,,,短距離,右回り,,Lv3 ,420,休明初戦,
中山,1,未勝利,ダート,1200,良,6,ノブダブルホワイト,2歳,木幡育也,松永康利,差し,,,短距離,右回り,,Lv3 ,438,,距離短縮
中山,1,未勝利,ダート,1200,良,7,イオリ,2歳,小林脩斗,伊藤圭三,差し,,,短距離,右回り,,Lv3 ,424,休明2走,距離短縮
中山,1,未勝利,ダート,1200,良,8,ミキノオーボエ,2歳,丸田恭介,南田美知,差し,,0.0,短距離,右回り,,Lv3 ,480,,距離短縮
中山,1,未勝利,ダート,1200,良,9,ライブリブランコ,2歳,佐藤翔馬,尾形和幸,先行,,0.0,短距離,右回り,,Lv3 ,490,休明2走,
中山,1,未勝利,ダート,1200,良,10,ウインギャラン,2歳,丹内祐次,水野貴広,先行,,,短距離,右回り,,Lv3 ,496,,距離短縮
中山,1,未勝利,ダート,1200,良,11,モモイロタンポポ,2歳,菅原明良,高木登,追込,,,短距離,右回り,,Lv3 ,408,休明初戦,
中山,1,未勝利,ダート,1200,良,12,ハナナラツボミ,2歳,田辺裕信,加藤士津,先行,,,短距離,右回り,,Lv3 ,500,,距離短縮
中山,1,未勝利,ダート,1200,良,13,ゴールドラブリー,2歳,武藤雅,武藤善則,差し,,,短距離,右回り,,Lv3 ,414,,距離短縮
中山,1,未勝利,ダート,1200,良,14,ショウナンカチドキ,2歳,戸崎圭太,久保田貴,差し,,,短距離,右回り,,Lv3 ,454,,距離短縮
中山,1,未勝利,ダート,1200,良,15,ワナカ,2歳,菊沢一樹,金成貴史,差し,,,短距離,右回り,,Lv3 ,462,,
中山,1,未勝利,ダート,1200,良,16,コンパクトファイト,2歳,石神深道,天間昭一,追込,,0.0,短距離,右回り,,Lv3 ,422,連闘,
中山,2,未勝利,ダート,1800,良,1,モーニングマジック,2歳,三浦皇成,武藤善則,追込,,,中距離,右回り,,Lv3 ,518,,距離延長
中山,2,未勝利,ダート,1800,良,2,アイスリーディング,2歳,菅原明良,小笠倫弘,差し,,,中距離,右回り,,Lv3 ,434,休明3走,距離延長
中山,2,未勝利,ダート,1800,良,3,ブラックウェル,2歳,内田博幸,武市康男,先行,,,中距離,右回り,,Lv3 ,440,,距離延長
中山,2,未勝利,ダート,1800,良,4,レオプレセア,2歳,佐藤翔馬,杉浦宏昭,差し,,,中距離,右回り,,Lv3 ,444,,距離延長
中山,2,未勝利,ダート,1800,良,5,オーケーマヒナ,2歳,石川裕紀,相沢郁,先行,,,中距離,右回り,,Lv3 ,470,,距離延長
中山,2,未勝利,ダート,1800,良,6,コックリサン,2歳,木幡初也,深山雅史,先行,,0.0,中距離,右回り,,Lv3 ,418,休明初戦,
中山,2,未勝利,ダート,1800,良,7,デアルーチェ,2歳,戸崎圭太,宮田敬介,差し,0.0,0.0,中距離,右回り,,Lv3 ,484,休明初戦,
中山,2,未勝利,ダート,1800,良,8,モーニングスター,2歳,石神深道,加藤和宏,追込,0.0,0.0,中距離,右回り,,Lv3 ,430,,距離延長
中山,2,未勝利,ダート,1800,良,9,ラーナローザ,2歳,大野拓弥,畠山吉宏,先行,100.0,100.0,中距離,右回り,,Lv3 ,496,休明3走,
中山,2,未勝利,ダート,1800,良,10,バーニングメモリー,2歳,津村明秀,水野貴広,先行,,,中距離,右回り,,Lv3 ,462,,距離延長
中山,2,未勝利,ダート,1800,良,11,ロミヒ,2歳,横山武史,伊藤圭三,差し,,,中距離,右回り,,Lv3 ,494,,距離延長
中山,2,未勝利,ダート,1800,良,12,アップリンク,2歳,丹内祐次,和田勇介,追込,,,中距離,右回り,,Lv3 ,432,休明初戦,
中山,2,未勝利,ダート,1800,良,13,ビップジェシー,2歳,小林凌大,田島俊明,先行,0.0,33.33333333333333,中距離,右回り,,Lv3 ,430,休明初戦,
中山,2,未勝利,ダート,1800,良,14,エルバステラ,2歳,マーカン,高柳瑞樹,先行,100.0,100.0,中距離,右回り,,Lv3 ,486,休明初戦,
中山,2,未勝利,ダート,1800,良,15,ヴェネチアンレース,2歳,杉原誠人,嘉藤貴行,差し,0.0,0.0,中距離,右回り,,Lv3 ,496,休明初戦,
中山,2,未勝利,ダート,1800,良,16,デルマアポロニア,2歳,松岡正海,蛯名正義,逃げ,,,中距離,右回り,,Lv3 ,470,,距離延長
中山,3,未勝利,芝,1600,良,1,ブルジョア,2歳,内田博幸,西田雄一,差し,,,短距離,右回り,,Lv3 ,424,,距離延長
中山,3,未勝利,芝,1600,良,2,ウインバーテックス,2歳,丹内祐次,清水英克,追込,0.0,,短距離,右回り,,Lv3 ,464,,距離短縮
中山,3,未勝利,芝,1600,良,3,ライラ,2歳,木幡巧也,牧光二,先行,100.0,66.66666666666666,短距離,右回り,,Lv3 ,458,,
中山,3,未勝利,芝,1600,良,4,ニシノヒナアラレ,2歳,野中悠太,根本康広,先行,0.0,0.0,短距離,右回り,,Lv3 ,476,,
中山,3,未勝利,芝,1600,良,5,サーマル,2歳,吉田豊,高橋文雅,追込,0.0,33.33333333333333,短距離,右回り,,Lv3 ,434,,
中山,3,未勝利,芝,1600,良,6,キャピタルプレイン,2歳,横山武史,千葉直人,先行,,0.0,短距離,右回り,,Lv3 ,448,,距離延長
中山,3,未勝利,芝,1600,良,7,テンダールック,2歳,北村宏司,木村哲也,差し,,0.0,短距離,右回り,,Lv3 ,440,,
中山,3,未勝利,芝,1600,良,8,ルトンワージ,2歳,戸崎圭太,斎藤誠,追込,,,短距離,右回り,,Lv3 ,442,,距離延長
中山,3,未勝利,芝,1600,良,9,ポッドベル,2歳,マーカン,和田勇介,差し,,0.0,短距離,右回り,,Lv3 ,462,,距離延長
中山,3,未勝利,芝,1600,良,10,フミマーズ,2歳,石神深道,古賀慎明,追込,0.0,,短距離,右回り,,Lv3 ,436,休明3走,距離短縮
中山,3,未勝利,芝,1600,良,11,カシノフロレゾン,2歳,柴田大知,和田雄二,先行,,,短距離,右回り,,Lv3 ,472,,距離延長
中山,3,未勝利,芝,1600,良,12,サマースピリット,2歳,三浦皇成,国枝栄,先行,100.0,100.0,短距離,右回り,,Lv3 ,474,休明初戦,
中山,3,未勝利,芝,1600,良,13,ダイユウボンバー,2歳,石橋脩,松永康利,逃げ,,0.0,短距離,右回り,,Lv3 ,438,休明3走,
中山,3,未勝利,芝,1600,良,14,マーレリアン,2歳,大野拓弥,萱野浩二,先行,,0.0,短距離,右回り,,Lv3 ,480,休明初戦,距離短縮
中山,3,未勝利,芝,1600,良,15,マジョッコピロコ,2歳,嶋田純次,石毛善彦,差し,,,短距離,右回り,,Lv3 ,464,,距離延長
中山,3,未勝利,芝,1600,良,16,タイキブライトン,2歳,岩部純二,萱野浩二,差し,,0.0,短距離,右回り,,Lv3 ,466,休明3走,
中山,4,未勝利,障害,2880,良,1,トラモント,5歳以上,金子光希,新開幸一,差し,,,長距離,右回り,,,502,休明初戦,距離延長
中山,4,未勝利,障害,2880,良,2,タロントゥーズ,4歳,森一馬,大久保龍,先行,,,長距離,右回り,,,460,,距離延長
中山,4,未勝利,障害,2880,良,3,サクセスバラード,4歳,中村将之,竹内正洋,差し,,,長距離,右回り,,,466,休明初戦,距離延長
中山,4,未勝利,障害,2880,良,4,フォージドブリック,3歳,大江原圭,西田雄一,追込,,,長距離,右回り,,,542,休明初戦,距離延長
