場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,スプリングドリーム,加藤士津,-269.0,-260.0,1667.0,-691.0,336.0,887.0,823.0,,2493.0,6.0
福島,1,2,スイーヴル,小椋研介,-220.0,-967.0,-1377.0,-1558.0,-21.0,-3210.0,,,-7353.0,14.0
福島,1,3,イングラム,千田輝彦,-217.0,2037.0,2483.0,2731.0,3087.0,3656.0,,,13777.0,1.0
福島,1,4,カンフージョン,吉村圭司,144.0,-593.0,-14.0,-721.0,922.0,-8.0,,,-270.0,10.0
福島,1,5,オレンジキャンパス,武藤善則,668.0,1210.0,-130.0,707.0,515.0,824.0,,,3794.0,4.0
福島,1,6,チュラヴェール,松山将樹,655.0,646.0,177.0,-615.0,-150.0,-565.0,,,148.0,9.0
福島,1,7,ラインカシウス,水野貴広,674.0,289.0,1297.0,22.0,-814.0,649.0,50.0,,2167.0,7.0
福島,1,8,フレンズプラス,宮本博　,-68.0,1930.0,491.0,1204.0,-750.0,510.0,381.0,,3698.0,5.0
福島,1,9,セイウンサクラサケ,青木孝文,668.0,100.0,-187.0,214.0,-134.0,1195.0,,,1856.0,8.0
福島,1,10,ゲレイロ,今野貞一,-403.0,-1116.0,657.0,55.0,485.0,-1338.0,,,-1660.0,11.0
福島,1,11,ジェム,杉山佳明,34.0,1052.0,1990.0,1169.0,409.0,1331.0,366.0,,6351.0,2.0
福島,1,12,ダイイズキャスト,新谷功一,-33.0,-1112.0,-659.0,-735.0,-358.0,-192.0,,,-3089.0,13.0
福島,1,13,ヨドノティアラ,矢嶋大樹,-480.0,-136.0,-1789.0,1320.0,-860.0,-1151.0,1229.0,,-1867.0,12.0
福島,1,14,クインズヒマワリ,和田正一,270.0,903.0,156.0,1160.0,616.0,1323.0,,,4428.0,3.0
福島,1,15,ミュージックレイン,村田一誠,153.0,-2408.0,-2025.0,-1170.0,-2333.0,-2085.0,134.0,,-9734.0,16.0
福島,1,16,ヴィビーム,岩戸孝樹,-537.0,-1613.0,-1016.0,-1147.0,-2054.0,-2343.0,-364.0,,-9074.0,15.0
福島,2,1,ビッグノエルルーフ,田中剛　,224.0,276.0,882.0,1137.0,731.0,361.0,,,3611.0,2.0
