場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
福島,1,1,スプリングドリーム,上里直汰,24.0,-504.0,893.0,-2460.0,-913.0,,-2960.0,11.0
福島,1,2,スイーヴル,松若風馬,118.0,1431.0,2613.0,2696.0,2286.0,,9144.0,2.0
福島,1,3,イングラム,藤懸貴志,160.0,411.0,216.0,-632.0,516.0,,671.0,6.0
福島,1,4,カンフージョン,川又賢治,-75.0,-918.0,-1079.0,22.0,-2090.0,,-4140.0,12.0
福島,1,5,オレンジキャンパス,武藤雅　,-578.0,472.0,694.0,-555.0,-433.0,,-400.0,8.0
福島,1,6,チュラヴェール,丹内祐次,-737.0,697.0,54.0,-913.0,1778.0,,879.0,5.0
福島,1,7,ラインカシウス,永島まな,-946.0,-2841.0,-3116.0,-2446.0,-4203.0,,-13552.0,16.0
福島,1,8,フレンズプラス,荻野琢真,-125.0,322.0,-1628.0,1213.0,-897.0,,-1115.0,9.0
福島,1,9,セイウンサクラサケ,河原田菜,27.0,-2203.0,-1452.0,-2431.0,-4370.0,,-10429.0,15.0
福島,1,10,ゲレイロ,和田陽希,-638.0,-541.0,2294.0,1344.0,-1469.0,,990.0,4.0
福島,1,11,ジェム,小沢大仁,905.0,-173.0,-1604.0,-6818.0,2344.0,,-5346.0,13.0
福島,1,12,ダイイズキャスト,田山旺佑,177.0,-86.0,3164.0,4655.0,1861.0,,9771.0,1.0
福島,1,13,ヨドノティアラ,小林美駒,259.0,25.0,-196.0,-836.0,399.0,,-349.0,7.0
福島,1,14,クインズヒマワリ,石神深道,-1337.0,1780.0,-1543.0,-1347.0,526.0,,-1921.0,10.0
福島,1,15,ミュージックレイン,江田照男,-450.0,1307.0,-3669.0,-2749.0,-504.0,,-6065.0,14.0
福島,1,16,ヴィビーム,菊沢一樹,750.0,2470.0,1138.0,3221.0,830.0,,8409.0,3.0
福島,2,1,ビッグノエルルーフ,江田照男,-450.0,1307.0,-3669.0,-249.0,-504.0,,-3565.0,13.0
福島,2,2,アルティソナンテ,舟山瑠泉,1191.0,-2686.0,-37.0,2613.0,1447.0,,2528.0,5.0
福島,2,3,ブルームザスマイル,河原田菜,27.0,-2203.0,-1452.0,-1606.0,-4370.0,,-9604.0,14.0
福島,2,4,マスカルポーネ,武藤雅　,-578.0,472.0,694.0,-1391.0,-433.0,,-1236.0,11.0
福島,2,5,ブリスフルイヤー,石田拓郎,-425.0,997.0,-793.0,-322.0,192.0,,-351.0,9.0
福島,2,6,スズノボンライミー,永島まな,-946.0,-2841.0,-3116.0,-4103.0,-4203.0,,-15209.0,15.0
福島,2,7,プラトニックガール,杉原誠人,92.0,-309.0,-1224.0,-501.0,323.0,,-1619.0,12.0
福島,2,8,ペールデュクラン,菊沢一樹,750.0,2470.0,1138.0,174.0,830.0,,5362.0,1.0
