場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,ブラックトルネード,佐藤吉勝,-1044.0,-3294.0,-769.0,-3953.0,-1395.0,-330.0,,,-10785.0,12.0
新潟,1,2,フクシマジンロッソ,石毛善彦,-956.0,-912.0,-1671.0,-556.0,-1217.0,-2180.0,,,-7492.0,9.0
新潟,1,3,ニシノサンストーン,北出成人,-126.0,615.0,480.0,-26.0,2908.0,574.0,,,4425.0,2.0
新潟,1,4,オカゲサン,尾形和幸,-925.0,-666.0,-1625.0,-1055.0,-850.0,-1058.0,,,-6179.0,8.0
新潟,1,5,ミキノオーボエ,南田美知,-108.0,-1722.0,-2586.0,-1574.0,-2809.0,-2443.0,,,-11242.0,14.0
新潟,1,6,ブルドッグキング,斎藤誠　,281.0,502.0,967.0,-148.0,1812.0,261.0,,,3675.0,3.0
新潟,1,7,シカレ,矢作芳人,11.0,-879.0,615.0,143.0,672.0,-249.0,,,313.0,6.0
新潟,1,8,チュラット,水野貴広,-374.0,-1435.0,313.0,-1944.0,-2245.0,-2128.0,-148.0,15.0,-7946.0,11.0
新潟,1,9,ダイメイハマダ,本田優　,262.0,449.0,480.0,-189.0,482.0,1758.0,,,3242.0,4.0
新潟,1,10,ナックオリオン,杉浦宏昭,-251.0,791.0,895.0,509.0,1198.0,-70.0,,,3072.0,5.0
新潟,1,11,エイトビートレター,佐藤吉勝,-1044.0,-3294.0,-769.0,-3953.0,-1395.0,-330.0,,,-10785.0,12.0
新潟,1,12,ナムラルナ,大和田成,-63.0,698.0,193.0,1581.0,1332.0,1664.0,,,5405.0,1.0
新潟,1,13,ブルドッグガール,武市康男,-58.0,-1433.0,-2119.0,-219.0,-1952.0,-89.0,-1018.0,-785.0,-7673.0,10.0
新潟,1,14,ブリッツアロング,上原博之,-1005.0,-646.0,-462.0,-690.0,-552.0,-522.0,-463.0,38.0,-4302.0,7.0
新潟,2,1,ギリギリバイター,小笠倫弘,762.0,-653.0,-739.0,-152.0,-309.0,461.0,,,-630.0,4.0
新潟,2,2,マイネルゼウス,奥村武　,-231.0,-928.0,-382.0,-97.0,-1713.0,-557.0,,,-3908.0,11.0
新潟,2,3,ハイタイド,牧光二　,72.0,471.0,-76.0,158.0,16.0,-275.0,-149.0,,217.0,3.0
新潟,2,4,ギザキズラヴ,藤原英昭,-261.0,-157.0,-1692.0,-418.0,-1174.0,-447.0,,,-4149.0,12.0
新潟,2,5,ラミントン,清水久詞,-289.0,-410.0,34.0,-274.0,-1472.0,-1264.0,,,-3675.0,9.0
新潟,2,6,イスキオス,栗田徹　,-207.0,-970.0,-810.0,152.0,-846.0,-1090.0,,,-3771.0,10.0
新潟,2,7,バダジェフスカ,新谷功一,-436.0,-530.0,-1505.0,-464.0,172.0,-369.0,,,-3132.0,7.0
新潟,2,8,キャバリエクエスト,大和田成,-63.0,698.0,1456.0,1581.0,-329.0,1664.0,,,5007.0,1.0
新潟,2,9,カンナギ,小手川準,-43.0,-892.0,-1135.0,-300.0,-700.0,-193.0,,,-3263.0,8.0
新潟,2,10,ブルバンビーナ,尾形和幸,-925.0,-666.0,-212.0,-1055.0,-951.0,-1058.0,,,-4867.0,13.0
新潟,2,11,サッカレッロ,坂口智康,-208.0,294.0,-422.0,162.0,-342.0,-1362.0,,,-1878.0,6.0
新潟,2,12,エーオ,長谷川浩,-142.0,-430.0,508.0,616.0,-304.0,-952.0,,,-704.0,5.0
新潟,2,13,サイモングリット,勢司和浩,-549.0,-2430.0,-1740.0,-978.0,-1142.0,-2433.0,,,-9272.0,15.0
新潟,2,14,ガーンディーヴァ,菊沢隆徳,661.0,149.0,318.0,28.0,-860.0,2.0,,,298.0,2.0
新潟,2,15,ヴォルヴァ,尾形和幸,-925.0,-666.0,-212.0,-1055.0,-951.0,-1058.0,,,-4867.0,13.0
新潟,3,1,ミレニアムヒロイン,池上昌和,649.0,510.0,590.0,-20.0,1767.0,674.0,405.0,-207.0,4368.0,3.0
新潟,3,2,ルージュアベリア,田中博康,-694.0,-179.0,-184.0,-365.0,202.0,-636.0,,,-1856.0,8.0
新潟,3,3,グラングスト,西園翔太,234.0,3158.0,1299.0,1275.0,195.0,890.0,,,7051.0,1.0
新潟,3,4,ドレミファニー,西田雄一,-669.0,-1808.0,718.0,-589.0,-770.0,-1007.0,,,-4125.0,11.0
新潟,3,5,リノアラ,今野貞一,-35.0,-201.0,-323.0,-404.0,-229.0,-210.0,,,-1402.0,7.0
新潟,3,6,ハイウェイスター,宮本博　,90.0,-832.0,518.0,613.0,1364.0,-156.0,,,1597.0,6.0
新潟,3,7,リアンクトワ,辻野泰之,-25.0,794.0,90.0,1272.0,913.0,487.0,1170.0,-424.0,4277.0,4.0
新潟,3,8,ヴィスパメンテ,嘉藤貴行,-60.0,1235.0,918.0,-117.0,1206.0,888.0,,,4070.0,5.0
新潟,3,9,サイモンポーリア,根本康広,-163.0,-1691.0,377.0,-902.0,-407.0,-581.0,,,-3367.0,9.0
新潟,3,10,ノーブルアクト,上原博之,-1005.0,-728.0,-462.0,-367.0,-630.0,-522.0,146.0,38.0,-3530.0,10.0
新潟,3,11,フイノマジワリ,竹内正洋,501.0,1130.0,1770.0,270.0,-677.0,1566.0,,,4560.0,2.0
新潟,3,12,ブルスケッタ,小手川準,-43.0,-1114.0,-278.0,-978.0,-700.0,-193.0,-1471.0,-295.0,-5072.0,12.0
新潟,4,1,タイセイシェダル,高橋義忠,5.0,-571.0,-153.0,-986.0,-263.0,-86.0,,,-2054.0,5.0
新潟,4,2,ミスターブリーズ,天間昭一,-1096.0,702.0,-17.0,-758.0,-219.0,-2989.0,527.0,,-3850.0,7.0
新潟,4,3,フジフォンテ,粕谷昌央,-773.0,-2148.0,-184.0,-141.0,-221.0,-2071.0,-1269.0,,-6807.0,9.0
新潟,4,4,ゴッドファーザー,萩原清　,-115.0,296.0,368.0,-258.0,190.0,-482.0,-186.0,,-187.0,2.0
新潟,4,5,ヤマタケアオイバラ,萱野浩二,-247.0,-1746.0,-28.0,198.0,-29.0,-1294.0,-87.0,,-3233.0,6.0
新潟,4,6,クリノサンシャイン,石毛善彦,-956.0,-912.0,-660.0,-1706.0,-890.0,-2180.0,,,-7304.0,10.0
新潟,4,7,カルマンフィルター,戸田博文,-551.0,128.0,-183.0,-179.0,-182.0,-1181.0,280.0,,-1868.0,4.0
新潟,4,8,ガンダルフ,国枝栄　,-483.0,-502.0,66.0,-27.0,97.0,-446.0,-271.0,,-1566.0,3.0
新潟,4,9,バーンパッション,天間昭一,-1096.0,702.0,-17.0,-758.0,-219.0,-2989.0,,,-4377.0,8.0
新潟,4,10,テクネチウム,木原一良,82.0,388.0,-15.0,385.0,-42.0,-348.0,,,450.0,1.0
新潟,5,1,ロッカバイベイビー,伊藤圭三,-508.0,-335.0,-1372.0,-818.0,-1515.0,-1376.0,,,-5924.0,14.0
新潟,5,2,エーデルムート,矢野英一,-792.0,-471.0,-342.0,-507.0,-729.0,-360.0,,,-3201.0,10.0
新潟,5,3,モンスター,寺島良　,-656.0,-476.0,177.0,-709.0,-866.0,-132.0,,,-2662.0,9.0
新潟,5,4,ノーブルオリンポス,武藤善則,-240.0,-700.0,-1028.0,-344.0,-1114.0,-614.0,,,-4040.0,12.0
新潟,5,5,アイアンソリッド,本間忍　,-974.0,691.0,-2195.0,-166.0,-1603.0,-683.0,,,-4930.0,13.0
新潟,5,6,ロードフロイデ,小栗実　,3.0,-219.0,-48.0,1333.0,1848.0,-663.0,,,2254.0,4.0
新潟,5,7,モズタチアガレ,中尾秀正,305.0,994.0,812.0,85.0,357.0,-132.0,,,2421.0,3.0
新潟,5,8,ポールセン,斎藤誠　,281.0,-208.0,967.0,-148.0,1812.0,261.0,,,2965.0,1.0
新潟,5,9,ソングコレクター,小林真也,-101.0,-825.0,-491.0,-2097.0,-2094.0,-576.0,,,-6184.0,15.0
