場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
福島,1,1,サノノキャニオン,小林美駒,259.0,25.0,-196.0,-836.0,399.0,,-349.0,7.0
福島,1,2,サンライズロイ,国分恭介,3224.0,1476.0,1862.0,2888.0,3402.0,,12852.0,1.0
福島,1,3,ポッドシャンク,大久保友,61.0,0.0,-141.0,-379.0,-253.0,,-712.0,8.0
福島,1,4,オニノウタゲ,舟山瑠泉,1191.0,-2686.0,-37.0,369.0,1447.0,,284.0,6.0
福島,1,5,ビップブレット,和田陽希,-638.0,-541.0,2294.0,1344.0,-1469.0,,990.0,3.0
福島,1,6,エリースノー,河原田菜,27.0,-2203.0,-1452.0,-2431.0,-4370.0,,-10429.0,15.0
福島,1,7,ノーブルガイザー,荻野琢真,-125.0,322.0,-1628.0,1213.0,-897.0,,-1115.0,10.0
福島,1,8,セランディア,中井裕二,-296.0,-1077.0,456.0,397.0,-1595.0,,-2115.0,12.0
福島,1,9,マクアケ,小沢大仁,905.0,-173.0,-1604.0,-6818.0,2344.0,,-5346.0,13.0
福島,1,10,スリーマドンナ,石田拓郎,-425.0,997.0,-793.0,-926.0,192.0,,-955.0,9.0
福島,1,11,ワイドアルバ,丹内祐次,-737.0,697.0,54.0,-913.0,1778.0,,879.0,4.0
福島,1,12,イサチルニャーニャ,遠藤汰月,638.0,-7636.0,-6073.0,-7583.0,-3188.0,,-23842.0,16.0
福島,1,13,シビルガード,藤懸貴志,160.0,411.0,216.0,-632.0,516.0,,671.0,5.0
福島,1,14,メイショウイブキ,吉田隼人,748.0,8.0,-2.0,-1870.0,-808.0,,-1924.0,11.0
福島,1,15,リアアーテシアン,今村聖奈,1456.0,-3016.0,-1060.0,-1340.0,-2434.0,,-6394.0,14.0
福島,1,16,フェルアフリーゼ,長浜鴻緒,-15.0,-226.0,786.0,864.0,1497.0,,2906.0,2.0
福島,2,1,サンロード,丹内祐次,-737.0,697.0,1654.0,2149.0,1778.0,,5541.0,2.0
福島,2,2,アルティマローネ,丸山元気,-91.0,760.0,620.0,537.0,223.0,,2049.0,5.0
福島,2,3,ソニックブーム,和田陽希,-638.0,-541.0,-3525.0,-2889.0,-1469.0,,-9062.0,14.0
福島,2,4,カルダモン,石川裕紀,335.0,-140.0,69.0,106.0,1470.0,,1840.0,6.0
福島,2,5,キャリアビジョン,上里直汰,24.0,-504.0,-504.0,2851.0,-913.0,,954.0,9.0
福島,2,6,ブライトエアリー,横山琉人,577.0,-1084.0,-102.0,1717.0,27.0,,1135.0,7.0
福島,2,7,ヴィンテール,今村聖奈,1456.0,-3016.0,-1967.0,-1131.0,-2434.0,,-7092.0,13.0
福島,2,8,ボーントゥラブユー,舟山瑠泉,1191.0,-2686.0,2153.0,2613.0,1447.0,,4718.0,3.0
福島,2,9,ガーデンバイザベイ,菊沢一樹,750.0,2470.0,2406.0,174.0,830.0,,6630.0,1.0
福島,2,10,ウインポーシャ,長浜鴻緒,-15.0,-226.0,1531.0,1673.0,1497.0,,4460.0,4.0
福島,2,11,スカーレットジーン,永島まな,-946.0,-2841.0,-3389.0,-4103.0,-4203.0,,-15482.0,15.0
福島,2,12,エコロゼルダ,斎藤新　,393.0,401.0,-2155.0,-1369.0,-1090.0,,-3820.0,12.0
福島,2,13,カドドゥディエ,遠藤汰月,638.0,-7636.0,-3767.0,-2147.0,-3188.0,,-16100.0,16.0
福島,2,14,ララオウ,田山旺佑,177.0,-86.0,-1168.0,-1426.0,1861.0,,-642.0,10.0
福島,2,15,ウィッシュリスト,石神深道,-1337.0,1780.0,-1860.0,-1678.0,526.0,,-2569.0,11.0
福島,2,16,ミスティパープル,西塚洸二,-64.0,1025.0,231.0,1608.0,-1795.0,,1005.0,8.0
福島,3,1,ローズバラード,長浜鴻緒,-15.0,-226.0,1531.0,864.0,1497.0,,3651.0,4.0
福島,3,2,キャッチミークライ,松若風馬,118.0,1431.0,1215.0,2696.0,2286.0,,7746.0,1.0
福島,3,3,ダイシンレスター,杉原誠人,92.0,-309.0,1191.0,281.0,323.0,,1578.0,6.0
福島,3,4,ミラクルスパート,上里直汰,24.0,-504.0,-504.0,-2460.0,-913.0,,-4357.0,13.0
福島,3,5,タワーオブバベル,鷲頭虎太,243.0,488.0,624.0,1794.0,1936.0,,5085.0,3.0
福島,3,6,タイガーロード,西塚洸二,-64.0,1025.0,231.0,-1400.0,-1795.0,,-2003.0,10.0
福島,3,7,ニシノキンツバ,今村聖奈,1456.0,-3016.0,-1967.0,-1340.0,-2434.0,,-7301.0,15.0
福島,3,8,ディサイドオンミー,遠藤汰月,638.0,-7636.0,-3767.0,-7583.0,-3188.0,,-21536.0,16.0
福島,3,9,ノーブルクロンヌ,和田陽希,-638.0,-541.0,-3525.0,1344.0,-1469.0,,-4829.0,14.0
福島,3,10,メイケイシャイン,石田拓郎,-425.0,997.0,-799.0,-926.0,192.0,,-961.0,8.0
福島,3,11,マテンロウノア,斎藤新　,393.0,401.0,-2155.0,32.0,-1090.0,,-2419.0,12.0
福島,3,12,トウカイツバキ,亀田温心,254.0,-746.0,678.0,177.0,571.0,,934.0,7.0
福島,3,13,ニシノタチアナ,石神深道,-1337.0,1780.0,-1860.0,-1347.0,526.0,,-2238.0,11.0
福島,3,14,エメラルドテソーロ,富田暁　,-144.0,170.0,-689.0,-695.0,-602.0,,-1960.0,9.0
福島,3,15,マイネルユーゲント,丹内祐次,-737.0,697.0,1654.0,-913.0,1778.0,,2479.0,5.0
福島,3,16,アイアムステキ,田山旺佑,177.0,-86.0,-1168.0,4655.0,1861.0,,5439.0,2.0
福島,4,1,ワルトシュタイン,菊沢一樹,750.0,2470.0,1138.0,174.0,830.0,,5362.0,3.0
福島,4,2,ラットバラット,鷲頭虎太,243.0,488.0,2501.0,1545.0,1936.0,,6713.0,2.0
福島,4,3,レッドジルベスター,川又賢治,-75.0,-918.0,-1079.0,-2130.0,-2090.0,,-6292.0,14.0
福島,4,4,ドナソラーレ,遠藤汰月,638.0,-7636.0,-6073.0,-2147.0,-3188.0,,-18406.0,15.0
福島,4,5,ホウオウモチーヴ,古川奈穂,897.0,-1513.0,-49.0,-1439.0,-1472.0,,-3576.0,13.0
福島,4,6,チェイサー,長浜鴻緒,-15.0,-226.0,786.0,1673.0,1497.0,,3715.0,5.0
福島,4,7,ブロンザイト,小沢大仁,905.0,-173.0,-1604.0,1825.0,2344.0,,3297.0,6.0
福島,4,8,メイショウタイザン,舟山瑠泉,1191.0,-2686.0,-37.0,2613.0,1447.0,,2528.0,7.0
福島,4,9,アンティーム,国分恭介,3224.0,1476.0,1862.0,1934.0,3402.0,,11898.0,1.0
福島,4,10,ボールドタワー,横山琉人,577.0,-1084.0,609.0,1717.0,27.0,,1846.0,9.0
福島,4,11,クレバー,中井裕二,-296.0,-1077.0,456.0,-853.0,-1595.0,,-3365.0,12.0
福島,4,12,エタンセル,丹内祐次,-737.0,697.0,54.0,2149.0,1778.0,,3941.0,4.0
福島,4,13,サイモンエクセラー,小崎綾也,530.0,-153.0,388.0,1824.0,-170.0,,2419.0,8.0
福島,4,14,フロムドーン,石田拓郎,-425.0,997.0,-793.0,-322.0,192.0,,-351.0,10.0
福島,4,15,ティナンヴァランタ,石神深道,-1337.0,1780.0,-1543.0,-1678.0,526.0,,-2252.0,11.0
福島,5,1,モンロワイヤル,舟山瑠泉,1191.0,-2686.0,2153.0,2613.0,1447.0,,4718.0,3.0
福島,5,2,テクノピーチ,小沢大仁,905.0,-173.0,-2372.0,1825.0,2344.0,,2529.0,5.0
福島,5,3,ミリオングローリー,長浜鴻緒,-15.0,-226.0,1531.0,1673.0,1497.0,,4460.0,4.0
福島,5,4,ウインリフレクト,遠藤汰月,638.0,-7636.0,-3767.0,-2147.0,-3188.0,,-16100.0,16.0
福島,5,5,ファビュラスベガス,田山旺佑,177.0,-86.0,-1168.0,-1426.0,1861.0,,-642.0,10.0
福島,5,6,ホウオウアワード,鷲頭虎太,243.0,488.0,624.0,1545.0,1936.0,,4836.0,2.0
福島,5,7,ウインマニフィーク,石神深道,-1337.0,1780.0,-1860.0,-1678.0,526.0,,-2569.0,12.0
福島,5,8,イーサンミラー,大久保友,61.0,0.0,-464.0,32.0,-253.0,,-624.0,9.0
福島,5,9,アクティングエリア,横山琉人,577.0,-1084.0,-102.0,1717.0,27.0,,1135.0,7.0
福島,5,10,ウィズアバウンス,上里直汰,24.0,-504.0,-504.0,2851.0,-913.0,,954.0,8.0
福島,5,11,ブルーリファール,古川奈穂,897.0,-1513.0,-822.0,-1439.0,-1472.0,,-4349.0,13.0
福島,5,12,キボウホー,森田誠也,-395.0,-924.0,126.0,3297.0,3519.0,,5623.0,1.0
福島,5,13,ジーティーウブラブ,河原田菜,27.0,-2203.0,-2758.0,-1606.0,-4370.0,,-10910.0,15.0
福島,5,14,ブランドブラン,泉谷楓真,317.0,-299.0,525.0,301.0,711.0,,1555.0,6.0
福島,5,15,レディホークダイヤ,松本大輝,-213.0,94.0,-35.0,-2116.0,1294.0,,-976.0,11.0
福島,5,16,ホールドミーワンス,今村聖奈,1456.0,-3016.0,-1967.0,-1131.0,-2434.0,,-7092.0,14.0
福島,6,1,フォーティンブラス,松本大輝,-213.0,94.0,-35.0,1422.0,1294.0,,2562.0,5.0
福島,6,2,ベルトラッキ,丹内祐次,-737.0,697.0,1654.0,334.0,1778.0,,3726.0,4.0
福島,6,3,スノーエルヴァ,杉原誠人,92.0,-309.0,1191.0,-548.0,323.0,,749.0,9.0
福島,6,4,ラヴズプレミアム,富田暁　,-144.0,170.0,-689.0,-22.0,-602.0,,-1287.0,13.0
福島,6,5,オルン,城戸義政,0.0,-599.0,-357.0,-158.0,-692.0,,-1806.0,15.0
福島,6,6,ドナディクオーレ,丸山元気,-91.0,760.0,620.0,-278.0,223.0,,1234.0,8.0
福島,6,7,タビニュ,吉田隼人,748.0,8.0,-1074.0,107.0,-808.0,,-1019.0,12.0
福島,6,8,マリブ,石神深道,-1337.0,1780.0,-1860.0,-687.0,526.0,,-1578.0,14.0
福島,6,9,ジャケットポケット,石川裕紀,335.0,-140.0,69.0,243.0,1470.0,,1977.0,7.0
福島,6,10,ゴールデンダガー,長浜鴻緒,-15.0,-226.0,1531.0,-431.0,1497.0,,2356.0,6.0
福島,6,11,パゴスピグイノス,松若風馬,118.0,1431.0,1215.0,-511.0,2286.0,,4539.0,2.0
福島,6,12,バルドル,荻野極　,470.0,796.0,2157.0,54.0,389.0,,3866.0,3.0
福島,6,13,ベルトナリテ,田山旺佑,177.0,-86.0,-1168.0,-631.0,1861.0,,153.0,10.0
福島,6,14,ミカレオス,荻野琢真,-125.0,322.0,1046.0,-580.0,-897.0,,-234.0,11.0
福島,6,15,ウインサルーテ,菊沢一樹,750.0,2470.0,2406.0,-91.0,830.0,,6365.0,1.0
福島,7,1,プルミエールパス,小崎綾也,530.0,569.0,388.0,-197.0,-170.0,,1120.0,7.0
福島,7,2,ホーリーブライト,小林美駒,259.0,21.0,-196.0,-836.0,399.0,,-353.0,9.0
福島,7,3,ペイシャマリーン,丹内祐次,-737.0,2772.0,54.0,-913.0,1778.0,,2954.0,5.0
福島,7,4,クロユキ,森田誠也,-395.0,3626.0,2818.0,524.0,3519.0,,10092.0,1.0
福島,7,5,ビスケット,長浜鴻緒,-15.0,2830.0,786.0,864.0,1497.0,,5962.0,3.0
福島,7,6,スカイダイバー,石田拓郎,-425.0,-1123.0,-793.0,-926.0,192.0,,-3075.0,12.0
福島,7,7,ペガサスノース,亀田温心,254.0,-67.0,-1408.0,177.0,571.0,,-473.0,11.0
福島,7,8,キャリーグレイス,今村聖奈,1456.0,-185.0,-1060.0,-1340.0,-2434.0,,-3563.0,13.0
福島,7,9,グッバイウェーブ,丸山元気,-91.0,-867.0,717.0,1128.0,223.0,,1110.0,8.0
福島,7,10,ナムラペルル,丸田恭介,17.0,1062.0,1148.0,1602.0,2175.0,,6004.0,2.0
福島,7,11,リードプリンシパル,小沢大仁,905.0,-2172.0,-1604.0,-6818.0,2344.0,,-7345.0,14.0
福島,7,12,タルトポワール,横山琉人,577.0,1578.0,609.0,-759.0,27.0,,2032.0,6.0
福島,7,13,アルヘンティニータ,杉原誠人,92.0,76.0,-1224.0,281.0,323.0,,-452.0,10.0
福島,7,14,フラッシュポイント,菊沢一樹,750.0,-621.0,1138.0,3221.0,830.0,,5318.0,4.0
福島,7,15,デルマエアロール,河原田菜,27.0,-2332.0,-1452.0,-2431.0,-4370.0,,-10558.0,15.0
福島,8,1,ボナーテソーロ,富田暁　,-144.0,-737.0,47.0,-150.0,-602.0,,-1586.0,12.0
福島,8,2,メイショウクーガー,中井裕二,-296.0,406.0,456.0,-853.0,-1595.0,,-1882.0,13.0
福島,8,3,ヤングアメリカンズ,城戸義政,0.0,134.0,363.0,559.0,-692.0,,364.0,9.0
福島,8,4,ローガンパス,亀田温心,254.0,-67.0,-1408.0,-536.0,571.0,,-1186.0,11.0
福島,8,5,ララエキリーブル,石川裕紀,335.0,547.0,102.0,106.0,1470.0,,2560.0,7.0
福島,8,6,メイショウピリカ,今村聖奈,1456.0,-185.0,-1060.0,-1131.0,-2434.0,,-3354.0,14.0
福島,8,7,コスモシェルベット,丹内祐次,-737.0,2772.0,54.0,2149.0,1778.0,,6016.0,4.0
福島,8,8,ハイクオリティ,荻野極　,470.0,1728.0,1668.0,-316.0,389.0,,3939.0,6.0
福島,8,9,クリオシダード,田山旺佑,177.0,1821.0,3164.0,-1426.0,1861.0,,5597.0,5.0
福島,8,10,カルテシウス,菊沢一樹,750.0,-621.0,1138.0,174.0,830.0,,2271.0,8.0
福島,8,11,ウォーターパラディ,国分恭介,3224.0,3076.0,1862.0,1934.0,3402.0,,13498.0,1.0
福島,8,12,リアルフォルゴーレ,西塚洸二,-64.0,-681.0,-83.0,1608.0,-1795.0,,-1015.0,10.0
福島,8,13,キタノブレイク,遠藤汰月,638.0,-1706.0,-6073.0,-2147.0,-3188.0,,-12476.0,15.0
福島,8,14,イイデカンタロウ,松若風馬,118.0,1065.0,2613.0,1698.0,2286.0,,7780.0,3.0
福島,8,15,ロストボール,森田誠也,-395.0,3626.0,2818.0,3297.0,3519.0,,12865.0,2.0
福島,9,1,ロザーンジュ,今村聖奈,1456.0,-185.0,-1967.0,-1131.0,-2434.0,,-4261.0,7.0
福島,9,2,マカナアネラ,松本大輝,-213.0,-177.0,-35.0,-2116.0,1294.0,,-1247.0,6.0
福島,9,3,サイン,斎藤新　,393.0,-1454.0,-2155.0,-1369.0,-1090.0,,-5675.0,8.0
福島,9,4,サイモンシャリオ,松若風馬,118.0,1065.0,1215.0,1698.0,2286.0,,6382.0,3.0
福島,9,5,キンググローリー,舟山瑠泉,1191.0,3973.0,2153.0,2613.0,1447.0,,11377.0,1.0
福島,9,6,マイネルシンベリン,丹内祐次,-737.0,2772.0,1654.0,2149.0,1778.0,,7616.0,2.0
福島,9,7,オブラプリーマ,石川裕紀,335.0,547.0,69.0,106.0,1470.0,,2527.0,4.0
福島,9,8,アイドクレース,石神深道,-1337.0,-5337.0,-1860.0,-1678.0,526.0,,-9686.0,9.0
福島,9,9,ノーウェアマン,西塚洸二,-64.0,-681.0,231.0,1608.0,-1795.0,,-701.0,5.0
福島,10,1,マーゴットレジーナ,小崎綾也,530.0,569.0,1125.0,1824.0,-170.0,,3878.0,4.0
福島,10,2,ルールーリマ,荻野極　,470.0,1728.0,2157.0,-316.0,389.0,,4428.0,3.0
福島,10,3,メリザンド,杉原誠人,92.0,76.0,1191.0,-501.0,323.0,,1181.0,7.0
福島,10,4,ムーンストラック,菊沢一樹,750.0,-621.0,2406.0,174.0,830.0,,3539.0,6.0
福島,10,5,スイートオレンジ,横山琉人,577.0,1578.0,-102.0,1717.0,27.0,,3797.0,5.0
福島,10,6,シェーラ,斎藤新　,393.0,-1454.0,-2155.0,-1369.0,-1090.0,,-5675.0,8.0
福島,10,7,ウアーシュプルング,丹内祐次,-737.0,2772.0,1654.0,2149.0,1778.0,,7616.0,1.0
福島,10,8,フィオレストラーダ,松若風馬,118.0,1065.0,1215.0,1698.0,2286.0,,6382.0,2.0
福島,11,1,ヒストリアイ,丸田恭介,17.0,1062.0,1148.0,-780.0,2175.0,,3622.0,7.0
福島,11,2,モレポブラーノ,小沢大仁,905.0,-2172.0,-1604.0,1825.0,2344.0,,1298.0,11.0
福島,11,3,ホウショウマリス,鷲頭虎太,243.0,2384.0,2501.0,1545.0,1936.0,,8609.0,2.0
福島,11,4,サンドオブエテル,菊沢一樹,750.0,-621.0,1138.0,174.0,830.0,,2271.0,9.0
福島,11,5,オコタンペ,田山旺佑,177.0,1821.0,3164.0,-1426.0,1861.0,,5597.0,5.0
福島,11,6,アイファーグローブ,藤懸貴志,160.0,140.0,216.0,592.0,516.0,,1624.0,10.0
福島,11,7,シーニックビュー,荻野極　,470.0,1728.0,1668.0,-316.0,389.0,,3939.0,6.0
福島,11,8,メイショウカシワデ,松本大輝,-213.0,-177.0,-39.0,-2116.0,1294.0,,-1251.0,13.0
福島,11,9,ファイントパーズ,遠藤汰月,638.0,-1706.0,-6073.0,-2147.0,-3188.0,,-12476.0,15.0
福島,11,10,ライフゲート,丹内祐次,-737.0,2772.0,54.0,2149.0,1778.0,,6016.0,4.0
福島,11,11,レッドライトニング,長浜鴻緒,-15.0,2830.0,786.0,1673.0,1497.0,,6771.0,3.0
福島,11,12,クリノキングマン,小崎綾也,530.0,569.0,388.0,1824.0,-170.0,,3141.0,8.0
福島,11,13,ラマンシュ,斎藤新　,393.0,-1454.0,647.0,-1369.0,-1090.0,,-2873.0,14.0
福島,11,14,ステラスプレンダー,亀田温心,254.0,-67.0,-1408.0,-536.0,571.0,,-1186.0,12.0
福島,11,15,レーヴブリリアント,舟山瑠泉,1191.0,3973.0,-37.0,2613.0,1447.0,,9187.0,1.0
