場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
札幌,1,1,サンライズロイ,牧浦充徳,37.0,538.0,612.0,558.0,118.0,820.0,,165.0,2848.0,4.0
札幌,1,2,アルデバローズ,矢野英一,-91.0,-133.0,-1144.0,-328.0,-1175.0,-971.0,,-529.0,-4371.0,9.0
札幌,1,3,ナブッコ,橋田宜長,,,,,,,,,,
札幌,1,4,ペイシャクロス,粕谷昌央,-135.0,652.0,-139.0,131.0,607.0,-457.0,,-279.0,380.0,6.0
札幌,1,5,フェアリーキャット,鈴木慎太,-67.0,1182.0,1660.0,1485.0,2258.0,1151.0,-419.0,1341.0,8591.0,1.0
札幌,1,6,ヒューザー,小林真也,143.0,274.0,2336.0,2036.0,130.0,979.0,,493.0,6391.0,2.0
札幌,1,7,ドリームガッサン,鈴木伸尋,26.0,580.0,-376.0,660.0,-657.0,-506.0,,98.0,-175.0,7.0
札幌,1,8,アトラップモア,堀宣行　,-147.0,171.0,86.0,-240.0,604.0,-301.0,,372.0,545.0,5.0
札幌,1,9,コシタンタン,竹内正洋,295.0,1074.0,451.0,134.0,1769.0,397.0,,-312.0,3808.0,3.0
札幌,1,10,サンタクローチェ,西村真幸,-369.0,-652.0,-1576.0,-1799.0,-399.0,-1987.0,-481.0,-131.0,-7394.0,10.0
札幌,1,11,ジャーナーリア,本田優　,-374.0,-940.0,-647.0,935.0,934.0,-1284.0,,-10.0,-1386.0,8.0
札幌,1,12,ペルヴォルム,加藤和宏,294.0,-1296.0,-1698.0,-334.0,-1447.0,-3341.0,-2205.0,-212.0,-10239.0,11.0
札幌,2,1,ヒアカムズザサン,中竹和也,178.0,31.0,1129.0,327.0,190.0,1404.0,,311.0,3570.0,3.0
札幌,2,2,マイネルリコルディ,青木孝文,526.0,100.0,1189.0,-435.0,-54.0,1195.0,,1174.0,3695.0,1.0
札幌,2,3,ステラルミノーザ,千葉直人,-320.0,1698.0,1528.0,377.0,-110.0,174.0,,277.0,3624.0,2.0
