場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
東京,1,1,センジュコスモス,グレーターロンドン,111.0,114.0,120.0,113.0,117.0,110.0,,,114.167,2.0
東京,1,2,アークエタニティ,ルヴァンスレーヴ,114.0,90.0,106.0,115.0,82.0,68.0,91.0,,95.143,13.0
東京,1,3,イザベルソレイユ,ニューイヤーズデイ,92.0,98.0,100.0,100.0,101.0,107.0,88.0,105.0,98.875,10.0
東京,1,4,ルージュミネルバ,マインドユアビスケッツ,122.0,99.0,93.0,90.0,102.0,104.0,,,101.667,6.0
東京,1,5,キタノラータム,ビッグアーサー,93.0,88.0,87.0,89.0,96.0,91.0,,,90.667,14.0
東京,1,6,スカイビート,ハクサンムーン,95.0,114.0,104.0,101.0,110.0,88.0,131.0,114.0,107.125,4.0
東京,1,7,ベリーズブルー,フィエールマン,97.0,123.0,118.0,107.0,122.0,68.0,346.0,,140.143,1.0
東京,1,8,ニーケアイリス,ダノンレジェンド,115.0,102.0,116.0,110.0,111.0,107.0,113.0,114.0,111.0,3.0
東京,1,9,スパークルノヴァ,Authentic,,,,,,,,,,
東京,1,10,エウテルペ,アドマイヤマーズ,98.0,95.0,169.0,104.0,97.0,85.0,21.0,,95.571,12.0
東京,1,11,ルージュフレイヤ,モーリス,103.0,100.0,93.0,99.0,97.0,96.0,96.0,97.0,97.625,11.0
東京,1,12,カワキタホクレア,サトノダイヤモンド,96.0,108.0,100.0,97.0,102.0,98.0,113.0,91.0,100.625,8.0
東京,1,13,ペイシャメダリスト,マインドユアビスケッツ,122.0,99.0,93.0,90.0,102.0,104.0,,,101.667,6.0
東京,1,14,ラブリーウィザード,トランセンド,86.0,108.0,100.0,102.0,104.0,94.0,,,99.0,9.0
東京,1,15,ジーティーネージュ,アルアイン,51.0,82.0,84.0,81.0,88.0,78.0,66.0,57.0,73.375,15.0
東京,1,16,アイスリーディング,サンダースノー,77.0,112.0,116.0,115.0,114.0,96.0,74.0,140.0,105.5,5.0
東京,2,1,アルフィー,オルフェーヴル,97.0,103.0,99.0,104.0,101.0,101.0,,,100.833,10.0
東京,2,2,サウンドリアン,キズナ,106.0,104.0,101.0,104.0,99.0,103.0,100.0,98.0,101.875,7.0
東京,2,3,トラストギャロップ,オルフェーヴル,97.0,103.0,99.0,104.0,101.0,101.0,103.0,103.0,101.375,9.0
東京,2,4,アシャカルーク,シニスターミニスター,107.0,123.0,115.0,116.0,110.0,107.0,123.0,116.0,114.625,2.0
東京,2,5,ヨチヨチモンスター,ニューイヤーズデイ,92.0,98.0,100.0,100.0,101.0,107.0,100.0,105.0,100.375,11.0
東京,2,6,エスポワールドロワ,ルヴァンスレーヴ,114.0,90.0,106.0,115.0,82.0,68.0,91.0,,95.143,14.0
東京,2,7,サンマルストロング,ストロングリターン,101.0,100.0,99.0,94.0,102.0,93.0,103.0,97.0,98.625,12.0
東京,2,8,フィエルテ,アジアエクスプレス,95.0,96.0,102.0,97.0,103.0,97.0,,,98.333,13.0
東京,2,9,セラトーン,Saxon Warrior,21.0,97.0,75.0,92.0,96.0,104.0,123.0,84.0,86.5,16.0
東京,2,10,ダークスピリット,ラブリーデイ,84.0,98.0,91.0,98.0,95.0,98.0,106.0,79.0,93.625,15.0
東京,2,11,アイビーガオー,パイロ,105.0,104.0,105.0,112.0,102.0,102.0,108.0,106.0,105.5,6.0
東京,2,12,キョウエイスレーヴ,ルヴァンスレーヴ,114.0,90.0,106.0,115.0,82.0,,,,101.4,8.0
東京,2,13,アミラジオネ,リアルスティール,114.0,113.0,108.0,110.0,112.0,110.0,95.0,107.0,108.625,4.0
東京,2,14,サクラパステル,シニスターミニスター,107.0,123.0,115.0,116.0,110.0,107.0,123.0,116.0,114.625,2.0
東京,2,15,カフェブーケット,フォーウィールドライブ,87.0,117.0,116.0,133.0,141.0,,,,118.8,1.0
東京,2,16,ヘイケ,ドレフォン,106.0,107.0,107.0,105.0,103.0,105.0,110.0,107.0,106.25,5.0
東京,3,1,キスメット,ビッグアーサー,93.0,88.0,87.0,89.0,96.0,91.0,,,90.667,15.0
東京,3,2,セブンメデュラス,ドレフォン,106.0,107.0,107.0,105.0,103.0,105.0,,,105.5,2.0
東京,3,3,デルマサターン,イスラボニータ,115.0,103.0,92.0,103.0,107.0,107.0,103.0,97.0,103.375,4.0
東京,3,4,ダイタエリュシオン,ホッコータルマエ,108.0,105.0,102.0,106.0,104.0,109.0,,,105.667,1.0
東京,3,5,ネオディヤマンテ,サトノダイヤモンド,96.0,108.0,100.0,97.0,102.0,98.0,,,100.167,10.0
東京,3,6,リンガスマイル,ゴールデンマンデラ,,,,,,,,,,
