場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,センジュコスモス,南田美知,78.0,79.0,77.0,96.0,67.0,73.0,,,78.333,15.0
東京,1,2,アークエタニティ,伊藤伸一,82.0,84.0,82.0,77.0,94.0,89.0,86.0,77.0,83.875,13.0
東京,1,3,イザベルソレイユ,小西一男,98.0,82.0,98.0,102.0,93.0,90.0,,,93.833,8.0
東京,1,4,ルージュミネルバ,尾関知人,90.0,92.0,93.0,88.0,85.0,87.0,,,89.167,10.0
東京,1,5,キタノラータム,伊藤伸一,82.0,84.0,82.0,77.0,94.0,89.0,86.0,77.0,83.875,13.0
東京,1,6,スカイビート,野中賢二,53.0,95.0,100.0,98.0,92.0,86.0,,,87.333,12.0
東京,1,7,ベリーズブルー,鈴木慎太,113.0,109.0,109.0,110.0,113.0,108.0,,,110.333,2.0
東京,1,8,ニーケアイリス,伊坂重信,94.0,95.0,88.0,87.0,89.0,90.0,86.0,77.0,88.25,11.0
東京,1,9,スパークルノヴァ,蛯名正義,97.0,124.0,98.0,98.0,104.0,92.0,92.0,77.0,97.75,4.0
東京,1,10,エウテルペ,和田正一,114.0,110.0,101.0,115.0,110.0,108.0,135.0,118.0,113.875,1.0
東京,1,11,ルージュフレイヤ,浅利英明,,,,,,,,,,
東京,1,12,カワキタホクレア,伊坂重信,94.0,95.0,88.0,87.0,89.0,90.0,,,90.5,9.0
東京,1,13,ペイシャメダリスト,本間忍　,101.0,92.0,88.0,87.0,97.0,105.0,,,95.0,7.0
東京,1,14,ラブリーウィザード,小笠倫弘,90.0,92.0,100.0,90.0,104.0,99.0,98.0,103.0,97.0,5.0
東京,1,15,ジーティーネージュ,石栗龍彦,106.0,98.0,106.0,101.0,111.0,113.0,,,105.833,3.0
東京,1,16,アイスリーディング,小笠倫弘,90.0,92.0,100.0,90.0,104.0,99.0,,,95.833,6.0
東京,2,1,アルフィー,勢司和浩,66.0,79.0,88.0,85.0,94.0,83.0,,,82.5,13.0
東京,2,2,サウンドリアン,和田正一,114.0,110.0,101.0,115.0,110.0,108.0,135.0,118.0,113.875,1.0
東京,2,3,トラストギャロップ,高橋文雅,99.0,95.0,100.0,90.0,102.0,94.0,,,96.667,5.0
東京,2,4,アシャカルーク,鈴木伸尋,91.0,103.0,91.0,103.0,96.0,87.0,,,95.167,8.0
東京,2,5,ヨチヨチモンスター,伊藤圭三,99.0,95.0,103.0,103.0,101.0,99.0,86.0,107.0,99.125,3.0
東京,2,6,エスポワールドロワ,小手川準,85.0,98.0,106.0,90.0,99.0,101.0,,,96.5,6.0
東京,2,7,サンマルストロング,土田稔　,68.0,70.0,68.0,69.0,75.0,69.0,,,69.833,14.0
東京,2,8,フィエルテ,中舘英二,93.0,97.0,103.0,89.0,97.0,96.0,,,95.833,7.0
東京,2,9,セラトーン,尾関知人,90.0,92.0,93.0,88.0,85.0,87.0,79.0,99.0,89.125,12.0
東京,2,10,ダークスピリット,的場均　,46.0,85.0,73.0,83.0,68.0,47.0,,,67.0,15.0
東京,2,11,アイビーガオー,青木孝文,86.0,102.0,96.0,101.0,93.0,85.0,,,93.833,9.0
東京,2,12,キョウエイスレーヴ,萱野浩二,89.0,97.0,90.0,96.0,95.0,96.0,,,93.833,9.0
東京,2,13,アミラジオネ,西田雄一,87.0,107.0,104.0,92.0,102.0,93.0,,,97.5,4.0
東京,2,14,サクラパステル,田島俊明,106.0,94.0,104.0,105.0,99.0,104.0,,,102.0,2.0
東京,2,15,カフェブーケット,柄崎将寿,,,,,,,,,,
東京,2,16,ヘイケ,尾形和幸,101.0,94.0,85.0,95.0,87.0,90.0,,,92.0,11.0
