場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,センジュコスモス,グレーターロンドン,485.0,1058.0,842.0,1139.0,1829.0,677.0,,,6030.0,3.0
東京,1,2,アークエタニティ,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,-795.0,-291.0,,-588.0,9.0
東京,1,3,イザベルソレイユ,ニューイヤーズデイ,-602.0,-354.0,-123.0,-171.0,244.0,1166.0,-1339.0,469.0,-710.0,10.0
東京,1,4,ルージュミネルバ,マインドユアビスケッツ,1896.0,-272.0,-2646.0,-2569.0,389.0,785.0,,,-2417.0,11.0
東京,1,5,キタノラータム,ビッグアーサー,-405.0,-2689.0,-2995.0,-2474.0,-2015.0,-1388.0,,,-11966.0,14.0
東京,1,6,スカイビート,ハクサンムーン,-88.0,429.0,146.0,20.0,500.0,-313.0,345.0,126.0,1165.0,6.0
東京,1,7,ベリーズブルー,フィエールマン,-86.0,1356.0,342.0,292.0,1015.0,-349.0,491.0,,3061.0,4.0
東京,1,8,ニーケアイリス,ダノンレジェンド,925.0,229.0,4811.0,1849.0,2562.0,849.0,1072.0,1209.0,13506.0,2.0
東京,1,9,スパークルノヴァ,Authentic,,,,,,,,,,
東京,1,10,エウテルペ,アドマイヤマーズ,-32.0,-240.0,1511.0,266.0,-174.0,-321.0,-236.0,,774.0,7.0
東京,1,11,ルージュフレイヤ,モーリス,554.0,-5.0,-2250.0,-400.0,-2142.0,-1372.0,-1055.0,-309.0,-6979.0,13.0
東京,1,12,カワキタホクレア,サトノダイヤモンド,-275.0,2121.0,-41.0,-1057.0,414.0,-456.0,2069.0,-493.0,2282.0,5.0
東京,1,13,ペイシャメダリスト,マインドユアビスケッツ,1896.0,-272.0,-2646.0,-2569.0,389.0,785.0,,,-2417.0,11.0
東京,1,14,ラブリーウィザード,トランセンド,-127.0,302.0,-35.0,89.0,271.0,-162.0,,,338.0,8.0
東京,1,15,ジーティーネージュ,アルアイン,-1821.0,-3469.0,-1694.0,-3762.0,-1576.0,-2037.0,-2455.0,-1370.0,-18184.0,15.0
東京,1,16,アイスリーディング,サンダースノー,-903.0,3025.0,4847.0,4503.0,2687.0,-468.0,-2281.0,3951.0,15361.0,1.0
