場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,センジュコスモス,南田美知,-1208.0,-2065.0,-2460.0,-301.0,-3960.0,-2212.0,,,-12206.0,15.0
東京,1,2,アークエタニティ,伊藤伸一,-1000.0,-1973.0,-1993.0,-2611.0,-775.0,-914.0,-461.0,-869.0,-10596.0,13.0
東京,1,3,イザベルソレイユ,小西一男,-150.0,-1792.0,-297.0,174.0,-696.0,-859.0,,,-3620.0,8.0
東京,1,4,ルージュミネルバ,尾関知人,-853.0,-914.0,-763.0,-1465.0,-2224.0,-1592.0,,,-7811.0,11.0
東京,1,5,キタノラータム,伊藤伸一,-1000.0,-1973.0,-1993.0,-2611.0,-775.0,-914.0,-461.0,-869.0,-10596.0,13.0
東京,1,6,スカイビート,野中賢二,-329.0,-335.0,28.0,-237.0,-832.0,-836.0,,,-2541.0,7.0
東京,1,7,ベリーズブルー,鈴木慎太,810.0,882.0,1421.0,1165.0,1696.0,860.0,,,6834.0,1.0
東京,1,8,ニーケアイリス,伊坂重信,-350.0,-636.0,-1935.0,-1773.0,-1715.0,-997.0,-913.0,-1067.0,-9386.0,12.0
東京,1,9,スパークルノヴァ,蛯名正義,-208.0,1896.0,-182.0,-170.0,451.0,-739.0,-356.0,-273.0,419.0,4.0
東京,1,10,エウテルペ,和田正一,702.0,853.0,97.0,1170.0,1253.0,644.0,777.0,397.0,5893.0,2.0
東京,1,11,ルージュフレイヤ,浅利英明,,,,,,,,,,
東京,1,12,カワキタホクレア,伊坂重信,-350.0,-636.0,-1935.0,-1773.0,-1715.0,-997.0,,,-7406.0,10.0
東京,1,13,ペイシャメダリスト,本間忍　,38.0,-1127.0,-1531.0,-1656.0,-473.0,522.0,,,-4227.0,9.0
東京,1,14,ラブリーウィザード,小笠倫弘,-629.0,-993.0,-35.0,-1082.0,414.0,-106.0,-71.0,162.0,-2340.0,5.0
東京,1,15,ジーティーネージュ,石栗龍彦,210.0,-196.0,722.0,94.0,1232.0,876.0,,,2938.0,3.0
東京,1,16,アイスリーディング,小笠倫弘,-629.0,-993.0,-35.0,-1082.0,414.0,-106.0,,,-2431.0,6.0
東京,2,1,アルフィー,勢司和浩,-1512.0,-1995.0,-1354.0,-1270.0,-716.0,-1396.0,,,-8243.0,12.0
東京,2,2,サウンドリアン,和田正一,702.0,853.0,97.0,1170.0,1253.0,644.0,777.0,397.0,5893.0,1.0
東京,2,3,トラストギャロップ,高橋文雅,-87.0,-473.0,17.0,-897.0,190.0,-541.0,,,-1791.0,6.0
東京,2,4,アシャカルーク,鈴木伸尋,-553.0,264.0,-1367.0,349.0,-605.0,-1443.0,,,-3355.0,8.0
東京,2,5,ヨチヨチモンスター,伊藤圭三,-147.0,-680.0,919.0,557.0,244.0,-71.0,-983.0,674.0,513.0,3.0
東京,2,6,エスポワールドロワ,小手川準,-970.0,-312.0,1019.0,-1187.0,-138.0,64.0,,,-1524.0,5.0
東京,2,7,サンマルストロング,土田稔　,-1424.0,-2629.0,-2924.0,-1508.0,-2647.0,-2344.0,,,-13476.0,14.0
東京,2,8,フィエルテ,中舘英二,-493.0,-320.0,607.0,-1411.0,-353.0,-534.0,,,-2504.0,7.0
東京,2,9,セラトーン,尾関知人,-853.0,-914.0,-763.0,-1465.0,-2224.0,-1592.0,-429.0,-47.0,-8287.0,13.0
東京,2,10,ダークスピリット,的場均　,-2360.0,-1357.0,-2673.0,-1179.0,-3862.0,-3767.0,,,-15198.0,15.0
東京,2,11,アイビーガオー,青木孝文,-805.0,270.0,-599.0,92.0,-1065.0,-1567.0,,,-3674.0,10.0
東京,2,12,キョウエイスレーヴ,萱野浩二,-676.0,-342.0,-1278.0,-332.0,-555.0,-388.0,,,-3571.0,9.0
東京,2,13,アミラジオネ,西田雄一,-894.0,739.0,536.0,-801.0,252.0,-733.0,,,-901.0,4.0
東京,2,14,サクラパステル,田島俊明,522.0,-704.0,670.0,635.0,-107.0,524.0,,,1540.0,2.0
東京,2,15,カフェブーケット,柄崎将寿,,,,,,,,,,
東京,2,16,ヘイケ,尾形和幸,88.0,-840.0,-1767.0,-605.0,-1436.0,-963.0,,,-5523.0,11.0
東京,3,1,キスメット,大和田成,2087.0,1366.0,991.0,961.0,2189.0,3217.0,-872.0,316.0,10255.0,1.0
東京,3,2,セブンメデュラス,木村哲也,480.0,359.0,-608.0,333.0,242.0,497.0,-259.0,-84.0,960.0,6.0
東京,3,3,デルマサターン,菊沢隆徳,870.0,304.0,-27.0,524.0,1349.0,1340.0,,,4360.0,3.0
東京,3,4,ダイタエリュシオン,土田稔　,-1424.0,-2629.0,-2924.0,-1508.0,-2647.0,-2344.0,-781.0,-631.0,-14888.0,15.0
東京,3,5,ネオディヤマンテ,小西一男,-150.0,-1792.0,-297.0,174.0,-696.0,-859.0,,,-3620.0,12.0
東京,3,6,リンガスマイル,西田雄一,-894.0,739.0,536.0,-801.0,252.0,-733.0,354.0,773.0,226.0,7.0
東京,3,7,グレーターバーチュ,高柳瑞樹,-570.0,-390.0,-836.0,-465.0,-440.0,-606.0,,,-3307.0,10.0
東京,3,8,ティアップマッハ,奥平雅士,-1269.0,-334.0,-503.0,-423.0,46.0,-1497.0,,,-3980.0,13.0
東京,3,9,ブランディストック,辻哲英　,1266.0,505.0,-129.0,404.0,572.0,1036.0,676.0,82.0,4412.0,2.0
東京,3,10,ショージージョ,小笠倫弘,-629.0,-993.0,-35.0,-1082.0,414.0,-106.0,,,-2431.0,8.0
東京,3,11,ランブータン,的場均　,-2360.0,-1357.0,-2673.0,-1179.0,-3862.0,-3767.0,-1209.0,-1050.0,-17457.0,16.0
東京,3,12,デュピュイドローム,宮田敬介,152.0,-275.0,-842.0,-395.0,-836.0,101.0,-241.0,-350.0,-2686.0,9.0
東京,3,13,マルターズヴェロス,手塚貴久,590.0,824.0,-673.0,138.0,546.0,490.0,,,1915.0,5.0
東京,3,14,ゴールドパートナー,嘉藤貴行,678.0,415.0,476.0,357.0,552.0,205.0,,,2683.0,4.0
東京,3,15,サトミノエンジェル,鈴木伸尋,-553.0,264.0,-1367.0,349.0,-605.0,-1443.0,,,-3355.0,11.0
東京,3,16,ロイヤルカスタマー,加藤和宏,-390.0,-910.0,-1168.0,-91.0,-1062.0,-132.0,-861.0,105.0,-4509.0,14.0
東京,4,1,テンフレッシュ,田村康仁,-229.0,-267.0,-573.0,-326.0,30.0,-169.0,,,-1534.0,12.0
東京,4,2,エントロピー,武藤善則,-478.0,-20.0,461.0,352.0,-550.0,-1028.0,60.0,398.0,-805.0,8.0
東京,4,3,ウーバーミッション,小西一男,-150.0,-1792.0,-869.0,174.0,-696.0,-859.0,-65.0,56.0,-4201.0,15.0
