開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260906,中山,1,1,ヴェストラン,7,D,12.8,6.0,13.2,1.0,,,,,C,C,C,C,C
20260906,中山,1,2,エーオーキング,2,B,12.6,4.0,,,37.5,3.0,38.5,3.0,C,C,C,B,C
20260906,中山,1,3,グロッシェン,1,A,12.4,2.0,,,,,,,C,C,C,B,C
20260906,中山,1,4,シグムンド,5,D,12.7,5.0,,,37.2,1.0,36.5,1.0,C,B,D,C,C
20260906,中山,1,5,スラッシュ,6,D,12.5,3.0,,,37.4,2.0,38.3,2.0,C,C,C,C,D
20260906,中山,1,6,エンジョイドライブ,4,C,12.2,1.0,,,,,,,C,C,C,A,D
20260906,中山,1,7,ベラトール,3,C,13.0,7.0,,,,,,,C,C,B,A,C
20260906,中山,2,1,アルデラッシュ,1,B,12.6,3.0,12.6,2.0,35.8,5.0,35.4,3.0,D,,,,
20260906,中山,2,2,ヒーローシー,13,E,14.2,13.0,14.2,13.0,39.0,,36.2,,B,,,,
20260906,中山,2,3,ノワールブレイブ,10,E,14.0,12.0,14.0,12.0,37.6,,36.2,,C,,,,
20260906,中山,2,4,スリーフラワー,8,D,13.5,10.0,13.5,10.0,37.0,,,,C,,,,
20260906,中山,2,5,モチロンコクラ,14,E,14.3,14.0,14.3,14.0,38.3,,36.6,,B,,,,
20260906,中山,2,6,ノーブルミント,11,E,13.0,7.0,13.0,7.0,36.9,,36.5,,E,,,,
20260906,中山,2,7,ソナタテソーロ,9,E,12.9,6.0,12.9,6.0,37.0,,36.0,7.0,D,,,,
20260906,中山,2,8,セイウンリリーナ,6,D,13.3,9.0,13.3,9.0,36.8,7.0,35.9,6.0,B,,,,
20260906,中山,2,9,フォーエバーブルー,4,C,13.1,8.0,13.1,8.0,35.6,4.0,35.4,3.0,B,D,,,
20260906,中山,2,10,ワイズジュエル,2,B,12.5,2.0,12.5,1.0,35.5,3.0,35.1,2.0,D,,,,
20260906,中山,2,11,クールボビー,5,D,12.7,5.0,12.7,5.0,36.1,6.0,34.6,1.0,D,C,D,,
20260906,中山,2,12,スペシャルサンクス,7,D,12.2,1.0,12.6,2.0,35.0,2.0,36.1,,D,D,,,
20260906,中山,2,13,スノーキャップ,12,E,13.5,10.0,13.5,10.0,37.6,,35.8,5.0,B,B,,,
20260906,中山,2,14,イヴナンバーフォー,3,C,12.6,3.0,12.6,2.0,34.8,1.0,36.7,,D,,,,
20260906,中山,3,1,セレスティアハート,14,E,13.2,11.0,13.2,4.0,,,,,C,D,B,,
20260906,中山,3,2,マイネルトレマーズ,7,D,12.4,1.0,14.3,13.0,35.8,2.0,38.8,,C,B,B,C,C
20260906,中山,3,3,ピクシーゲイル,15,E,13.1,9.0,13.6,7.0,36.4,5.0,38.2,7.0,C,C,C,C,C
20260906,中山,3,4,トルネードアイル,1,A,12.9,7.0,14.0,11.0,35.7,1.0,37.3,2.0,C,C,D,D,C
20260906,中山,3,5,ソナタムーンライト,13,E,13.7,14.0,14.3,13.0,37.8,,40.5,,D,B,D,D,
20260906,中山,3,6,ペタルズダンス,8,D,13.6,13.0,13.9,10.0,36.5,6.0,37.7,5.0,C,E,C,,
20260906,中山,3,7,ラブトゥエニイワン,9,D,13.7,14.0,13.7,8.0,37.5,,38.8,,B,B,B,B,
20260906,中山,3,8,ペルシアーノ,11,E,12.5,3.0,12.5,1.0,,,,,D,D,B,C,C
20260906,中山,3,9,ユイノサダハル,4,C,13.1,9.0,13.8,9.0,37.3,,37.3,2.0,D,C,B,C,D
20260906,中山,3,10,コーリンクレア,12,E,12.6,4.0,13.2,4.0,37.1,,36.9,1.0,B,C,D,C,C
20260906,中山,3,11,ルシアージュ,3,C,13.0,8.0,14.2,12.0,39.9,,37.5,4.0,C,B,B,D,A
20260906,中山,3,12,ホウオウロレンシア,5,D,12.4,1.0,13.0,2.0,35.9,3.0,39.0,,D,B,C,D,C
20260906,中山,3,13,アルティソナンテ,6,D,13.2,11.0,14.6,15.0,36.2,4.0,38.0,6.0,C,C,C,E,D
20260906,中山,3,14,オートカリテ,10,D,12.6,4.0,13.1,3.0,36.6,7.0,39.0,,D,C,B,B,D
20260906,中山,3,15,イサチルクイーン,2,C,12.8,6.0,13.5,6.0,36.9,,39.1,,C,B,C,E,C
20260906,中山,4,1,セイウンヤオヨロズ,9,D,12.0,1.0,12.3,2.0,34.8,1.0,37.8,8.0,B,C,C,C,A
20260906,中山,4,2,アクロスメモリア,10,E,12.4,8.0,13.3,9.0,35.8,,36.1,1.0,C,B,C,D,C
20260906,中山,4,3,メビウスロマンス,4,C,12.2,3.0,12.5,5.0,35.2,4.0,37.5,6.0,C,C,C,D,C
20260906,中山,4,4,フォルナカリア,5,C,12.3,5.0,,,35.6,6.0,38.1,,,C,,C,D
20260906,中山,4,5,ハングローズ,3,C,12.2,3.0,12.3,2.0,35.0,2.0,37.0,2.0,B,C,D,C,B
20260906,中山,4,6,グラスアロー,13,E,12.9,15.0,13.3,9.0,36.3,,38.1,,C,C,C,B,C
20260906,中山,4,7,クラージュスター,15,E,12.4,8.0,13.7,12.0,35.6,6.0,38.4,,C,C,C,C,D
20260906,中山,4,8,トゥモローズウェイ,14,E,12.6,12.0,,,37.3,,38.7,,,,D,,C
20260906,中山,4,9,テリオスレイ,7,D,12.3,5.0,12.5,5.0,35.9,,37.7,7.0,D,B,D,,
20260906,中山,4,10,リゼクールグレー,16,E,12.9,15.0,14.0,14.0,37.1,,37.4,5.0,C,C,C,C,
20260906,中山,4,11,サリーアン,8,D,12.6,12.0,12.6,7.0,36.6,,37.8,8.0,C,B,D,D,C
20260906,中山,4,12,ハンナパール,2,B,12.5,10.0,12.6,7.0,35.6,6.0,37.2,4.0,D,D,C,D,C
20260906,中山,4,13,ライヴマルガリータ,11,E,12.6,12.0,13.8,13.0,37.2,,39.2,,C,C,C,C,C
20260906,中山,4,14,スマートレイナ,1,B,12.1,2.0,12.1,1.0,35.4,5.0,37.0,2.0,B,C,,,
20260906,中山,4,15,ロジザボード,6,C,12.3,5.0,12.3,2.0,35.0,2.0,38.7,,D,C,C,C,C
20260906,中山,4,16,ニシノトマラナイ,12,E,12.5,10.0,13.3,9.0,35.7,,38.3,,D,C,B,C,C
20260906,中山,5,1,ハンサム,1,B,,,,,,,,,,,,,
20260906,中山,5,2,ピクシーブラスト,4,D,,,,,,,,,,,,,
20260906,中山,5,3,ムービーマジック,8,D,,,,,,,,,,,,,
20260906,中山,5,4,タッカーヴィーチェ,5,D,,,,,,,,,,,,,
20260906,中山,5,5,アッティーヤ,10,E,,,,,,,,,,,,,
20260906,中山,5,6,ビシット,14,E,,,,,,,,,,,,,
20260906,中山,5,7,オシゴリ,12,E,,,,,,,,,,,,,
20260906,中山,5,8,イズミル,11,E,,,,,,,,,,,,,
20260906,中山,5,9,ゴールデンパルス,7,D,,,,,,,,,,,,,
20260906,中山,5,10,ローザヴェローナ,2,B,,,,,,,,,,,,,
20260906,中山,5,11,レイナクリューソス,9,D,,,,,,,,,,,,,
20260906,中山,5,12,ハナビ,6,D,,,,,,,,,,,,,
20260906,中山,5,13,ロイヤルガンモ,13,E,,,,,,,,,,,,,
20260906,中山,5,14,アイムオンアロール,3,C,,,,,,,,,,,,,
20260906,中山,5,15,マホロ,15,E,,,,,,,,,,,,,
20260906,中山,6,1,タイセイウィザード,5,D,,,,,,,,,,,,,
20260906,中山,6,2,イールーファー,12,E,,,,,,,,,,,,,
20260906,中山,6,3,プリンシパルギフト,6,D,,,,,,,,,,,,,
20260906,中山,6,4,ハーモニープルーフ,2,C,,,,,,,,,,,,,
20260906,中山,6,5,メイプルカモーン,8,D,,,,,,,,,,,,,
20260906,中山,6,6,ニシノハクシャ,10,E,,,,,,,,,,,,,
20260906,中山,6,7,ヒゲキリ,4,C,,,,,,,,,,,,,
20260906,中山,6,8,エンジャムメント,1,B,,,,,,,,,,,,,
20260906,中山,6,9,サードアイ,9,E,,,,,,,,,,,,,
20260906,中山,6,10,サイモントレノ,11,E,,,,,,,,,,,,,
20260906,中山,6,11,ドーンオブホープ,7,D,,,,,,,,,,,,,
20260906,中山,6,12,ファブリック,3,C,,,,,,,,,,,,,
20260906,中山,7,1,ウインスターリング,14,E,12.8,6.0,12.8,4.0,35.0,2.0,34.9,,D,C,B,C,
20260906,中山,7,2,セキテイリノ,2,B,12.6,4.0,13.5,9.0,35.6,5.0,34.5,7.0,D,B,C,C,D
20260906,中山,7,3,ラクシオンデクラ,13,E,13.2,14.0,13.7,12.0,36.5,,35.1,,C,B,B,B,D
20260906,中山,7,4,ジェイエルグリーン,16,E,12.4,1.0,12.7,2.0,35.2,4.0,35.5,,C,B,D,C,C
20260906,中山,7,5,カテドラルクォーツ,12,E,12.4,1.0,12.7,2.0,34.9,1.0,34.5,7.0,C,C,D,D,C
20260906,中山,7,6,マイネルオラクル,9,D,12.8,6.0,12.8,4.0,35.6,5.0,35.4,,C,B,B,B,B
20260906,中山,7,7,ジャストマイウェイ,15,E,12.4,1.0,12.4,1.0,35.0,2.0,34.7,9.0,D,C,D,C,C
20260906,中山,7,8,ブラッキッシュ,1,A,13.0,11.0,13.0,6.0,35.8,7.0,33.8,2.0,C,B,B,,
20260906,中山,7,9,クリスタルドレス,4,C,13.0,11.0,13.4,8.0,36.3,,34.4,6.0,C,C,D,B,B
20260906,中山,7,10,シホノグラツィア,11,E,13.9,18.0,13.9,14.0,38.9,,34.1,5.0,C,B,,,
20260906,中山,7,11,エラガバリウム,3,C,13.8,17.0,13.8,13.0,36.8,,33.6,1.0,D,A,C,,
20260906,中山,7,12,ディエスルージュ,7,D,12.7,5.0,13.5,9.0,36.3,,34.9,,C,C,D,,
20260906,中山,7,13,サンクレゾン,6,D,13.5,16.0,13.5,9.0,36.6,,35.0,,C,,,,
20260906,中山,7,14,ピグマリオン,17,E,12.9,8.0,13.9,14.0,37.0,,36.4,,C,C,C,C,B
20260906,中山,7,15,ワイズファミリア,5,C,13.0,11.0,13.9,14.0,35.9,8.0,33.9,3.0,D,B,B,B,B
20260906,中山,7,16,ブリックアブラック,10,D,12.9,8.0,14.2,18.0,37.2,,35.1,,C,C,D,C,C
20260906,中山,7,17,ソフィア,18,E,12.9,8.0,13.1,7.0,36.1,9.0,35.8,,B,C,B,B,
20260906,中山,7,18,ハルノアメ,8,D,13.4,15.0,13.9,14.0,36.5,,33.9,3.0,C,B,D,E,D
20260906,中山,8,1,ジーティーブラック,6,C,12.6,4.0,14.1,13.0,35.2,2.0,38.1,,C,B,B,C,C
20260906,中山,8,2,ノーウェアマン,5,C,12.5,3.0,13.4,10.0,35.5,3.0,40.4,,C,D,C,B,C
20260906,中山,8,3,アイビーチーキー,8,D,13.0,12.0,13.1,6.0,36.8,,38.0,,C,C,C,D,
20260906,中山,8,4,モヴレクス,13,E,13.0,12.0,14.1,13.0,37.3,,37.9,,C,D,C,C,B
20260906,中山,8,5,エコロストーム,15,E,12.6,4.0,14.3,16.0,36.1,8.0,38.4,,C,C,B,D,C
20260906,中山,8,6,タケルムサシ,7,D,13.0,12.0,14.1,13.0,36.5,,36.4,2.0,C,C,D,C,C
20260906,中山,8,7,ストーリーオブラブ,10,D,12.2,1.0,12.2,1.0,35.0,1.0,37.2,6.0,C,C,C,C,C
20260906,中山,8,8,ガーデンカメリア,12,E,12.6,4.0,13.1,6.0,37.1,,36.8,4.0,C,C,D,C,C
20260906,中山,8,9,ボニープリンス,4,C,12.9,11.0,12.9,5.0,,,,,B,B,B,B,
20260906,中山,8,10,ユキノグラス,14,E,12.8,8.0,13.5,11.0,36.0,6.0,37.6,8.0,C,C,C,,
20260906,中山,8,11,シンギュラリティ,9,D,12.8,8.0,12.8,3.0,36.0,6.0,37.5,7.0,C,C,,,
20260906,中山,8,12,ソニックキャット,11,E,13.1,16.0,13.2,8.0,37.1,,38.0,,D,C,C,C,D
20260906,中山,8,13,カフェシューター,1,B,12.8,8.0,12.8,3.0,35.5,3.0,37.6,8.0,B,,,,
20260906,中山,8,14,ラヴアンドライク,2,C,12.2,1.0,12.6,2.0,36.3,,36.8,4.0,B,C,C,B,C
20260906,中山,8,15,メトロポリターナ,16,E,12.6,4.0,13.3,9.0,35.5,3.0,36.7,3.0,C,B,C,C,C
20260906,中山,8,16,メディチパワー,3,C,13.0,12.0,13.5,11.0,36.8,,35.1,1.0,B,C,C,C,C
20260906,中山,9,1,ホープエトワール,16,E,14.1,16.0,14.1,16.0,37.4,,39.3,,C,D,,,
20260906,中山,9,2,キョウエイカンフ,2,C,11.8,2.0,13.0,7.0,35.7,,35.8,3.0,D,C,C,C,D
20260906,中山,9,3,サマースイートピー,10,D,12.1,8.0,12.2,2.0,35.0,4.0,36.6,,B,C,C,C,C
20260906,中山,9,4,ホウオウプレミア,5,C,12.1,8.0,14.0,15.0,36.2,,35.9,4.0,D,C,C,C,C
20260906,中山,9,5,ラヴァグロウ,14,E,12.6,15.0,13.9,14.0,36.9,,36.2,6.0,B,D,C,C,C
20260906,中山,9,6,アスタールフナ,1,B,11.7,1.0,12.1,1.0,34.3,1.0,37.6,,B,C,B,B,B
20260906,中山,9,7,レヴィテーション,13,E,12.1,8.0,13.2,10.0,36.0,,36.2,6.0,C,C,B,D,C
20260906,中山,9,8,ルーフオブヘヴン,3,C,12.0,5.0,13.5,12.0,35.0,4.0,36.5,8.0,C,D,D,B,D
20260906,中山,9,9,ピコニ,11,E,12.4,14.0,13.0,7.0,36.1,,37.0,,D,C,D,C,B
20260906,中山,9,10,モーゲンセン,4,C,12.0,5.0,12.6,4.0,34.8,2.0,37.5,,C,B,C,C,D
20260906,中山,9,11,サヨノジャンボリー,8,D,11.9,3.0,13.4,11.0,34.9,3.0,36.7,,B,C,B,C,C
20260906,中山,9,12,ジャスパーソレイユ,7,D,11.9,3.0,12.7,5.0,35.0,4.0,35.5,1.0,C,C,D,C,B
20260906,中山,9,13,キタノライブリー,9,D,12.0,5.0,12.7,5.0,36.0,,36.1,5.0,C,C,C,C,D
20260906,中山,9,14,イノキ,12,E,12.3,13.0,13.8,13.0,35.6,,35.5,1.0,B,C,C,C,C
20260906,中山,9,15,サードウインド,15,E,12.1,8.0,13.1,9.0,35.1,7.0,37.0,,B,C,C,B,C
20260906,中山,9,16,ドントゥザムーン,6,D,12.1,8.0,12.4,3.0,35.4,8.0,36.6,,B,C,C,C,B
20260906,中山,10,1,フォルテム,7,D,12.2,3.0,12.8,4.0,33.8,3.0,34.1,4.0,B,D,C,D,C
20260906,中山,10,2,メイショウピース,8,D,12.2,3.0,13.1,6.0,34.4,,34.2,,B,D,D,C,D
20260906,中山,10,3,トーセントラム,9,E,12.6,9.0,13.2,7.0,34.5,,34.1,4.0,B,C,D,C,D
20260906,中山,10,4,マックアルイーン,4,D,12.2,3.0,12.8,4.0,34.2,,34.7,,D,C,B,B,C
20260906,中山,10,5,フクチャンショウ,2,B,12.5,8.0,13.9,9.0,35.4,,33.4,1.0,E,B,B,E,D
20260906,中山,10,6,パクスロマーナ,5,D,11.8,1.0,11.9,1.0,33.1,1.0,34.9,,B,D,B,B,C
20260906,中山,10,7,ルーフ,6,D,12.0,2.0,12.3,2.0,34.0,4.0,33.6,3.0,D,D,D,D,B
20260906,中山,10,8,カーヌスティ,1,A,12.2,3.0,12.3,2.0,33.7,2.0,34.3,,D,C,C,C,B
20260906,中山,10,9,ポッドロワール,3,C,12.2,3.0,13.3,8.0,35.3,,33.4,1.0,B,D,C,B,B
20260906,中山,11,1,ジワタネホ,10,D,14.0,11.0,14.0,10.0,37.8,,34.4,,C,B,B,B,
20260906,中山,11,2,サムシングスイート,4,C,13.3,10.0,13.3,7.0,36.2,,32.9,1.0,C,D,B,C,B
20260906,中山,11,3,リアライズルミナス,3,C,12.7,6.0,12.8,4.0,35.7,,33.5,3.0,C,B,D,D,C
20260906,中山,11,4,マスターソアラ,5,C,12.8,8.0,12.8,4.0,35.5,4.0,32.9,1.0,B,C,,,
20260906,中山,11,5,ファムクラジューズ,8,D,12.8,8.0,13.5,9.0,34.9,1.0,34.1,,D,D,D,C,B
20260906,中山,11,6,アストリル,6,D,12.7,6.0,13.3,7.0,36.0,,34.0,,B,C,B,D,D
20260906,中山,11,7,ロングトールサリー,11,E,12.6,4.0,12.6,2.0,35.9,,34.1,,C,B,D,C,C
20260906,中山,11,8,ナイスプレーアスク,9,D,12.0,1.0,12.0,1.0,35.1,3.0,33.9,5.0,D,B,D,B,C
20260906,中山,11,9,ドリームコア,1,B,12.4,2.0,13.1,6.0,35.0,2.0,33.9,5.0,D,C,D,D,D
20260906,中山,11,10,ジッピーチューン,2,B,12.5,3.0,14.0,10.0,35.5,4.0,33.7,4.0,C,D,D,D,
20260906,中山,11,11,ベンヴェヌータ,7,D,12.6,4.0,12.6,2.0,36.0,,33.9,5.0,C,D,,,
20260906,中山,12,1,ダイユウヴェンティ,10,D,12.5,12.0,12.5,6.0,34.1,5.0,34.5,7.0,D,C,B,D,C
20260906,中山,12,2,ファインサマーデイ,2,C,12.0,5.0,12.1,1.0,33.8,3.0,34.7,,B,C,D,B,
20260906,中山,12,3,アイムインディ,1,B,11.8,1.0,12.8,9.0,34.7,,34.4,5.0,C,B,C,C,C
20260906,中山,12,4,ブライティアブーケ,4,C,11.9,2.0,12.5,6.0,33.6,2.0,34.7,,D,D,C,C,D
20260906,中山,12,5,ルシェロアズーリ,9,D,11.9,2.0,12.3,2.0,33.5,1.0,35.3,,D,D,C,C,D
20260906,中山,12,6,ホウオウショコラ,5,C,12.2,7.0,12.3,2.0,34.4,7.0,34.7,,E,D,B,C,B
20260906,中山,12,7,カシオペア,3,C,12.5,12.0,12.5,6.0,34.6,,33.3,1.0,C,B,B,B,D
20260906,中山,12,8,ジュエルドレーサー,11,D,12.4,11.0,13.0,11.0,34.4,7.0,34.3,4.0,B,D,,,
20260906,中山,12,9,カイトグート,13,E,12.3,8.0,12.3,2.0,34.5,,34.0,2.0,B,B,C,C,D
20260906,中山,12,10,マイネルユーゲント,6,D,11.9,2.0,12.3,2.0,33.8,3.0,35.5,,D,D,B,C,C
20260906,中山,12,11,ラエトゥス,8,D,12.8,15.0,13.7,15.0,36.2,,36.8,,C,C,E,E,C
20260906,中山,12,12,メーゼ,15,E,12.3,8.0,12.9,10.0,34.9,,34.5,7.0,B,C,B,C,
20260906,中山,12,13,ココボロ,14,E,12.9,16.0,14.0,16.0,34.8,,34.0,2.0,C,B,D,D,C
20260906,中山,12,14,ヴィヴァラリス,16,E,12.7,14.0,13.1,13.0,35.9,,35.6,,D,D,C,C,B
20260906,中山,12,15,クラディスティーナ,12,E,12.3,8.0,13.0,11.0,34.9,,35.2,,C,D,C,B,B
20260906,中山,12,16,エバーラスト,7,D,12.0,5.0,13.2,14.0,34.3,6.0,34.4,5.0,C,B,D,D,B
20260906,札幌,1,1,ルージュエピック,10,E,12.9,12.0,13.5,6.0,37.2,,38.3,,C,C,D,C,C
20260906,札幌,1,2,テンレッドサン,2,C,12.5,4.0,13.6,8.0,36.2,,37.8,3.0,C,B,C,C,C
20260906,札幌,1,3,エリカビアリッツ,1,A,12.5,4.0,13.6,8.0,35.9,5.0,37.0,1.0,C,B,C,D,C
20260906,札幌,1,4,ルージュリヴィエラ,5,C,12.8,8.0,13.1,4.0,35.7,3.0,38.1,5.0,C,B,C,D,C
20260906,札幌,1,5,サンセリテ,8,D,12.8,8.0,14.2,13.0,38.5,,38.1,5.0,C,B,B,B,C
20260906,札幌,1,6,ウォータースパウト,3,C,12.7,7.0,13.9,11.0,36.2,,38.3,,C,B,B,D,C
20260906,札幌,1,7,ワンダーアスク,9,D,12.6,6.0,14.0,12.0,35.6,2.0,38.8,,C,D,D,D,C
