開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260809,中京,1,1,ラピス,8,D,12.9,6.0,13.7,11.0,34.9,4.0,32.6,1.0,B,B,C,C,B
20260809,中京,1,2,レイアン,9,E,13.2,10.0,13.2,6.0,36.4,,35.0,,C,B,,,
20260809,中京,1,3,クロスボーダー,3,B,12.2,1.0,12.8,2.0,34.6,3.0,33.7,4.0,B,C,C,C,B
20260809,中京,1,4,マイコンプリート,5,D,,,,,,,,,,,,,
20260809,中京,1,5,ストラドーネ,13,E,13.3,12.0,13.9,13.0,37.3,,34.3,7.0,B,C,B,C,B
20260809,中京,1,6,バンブラボー,14,E,13.3,12.0,,,37.9,,38.0,,,C,E,C,C
20260809,中京,1,7,カミノトップワン,11,E,13.4,14.0,14.5,14.0,38.1,,37.1,,C,C,C,B,
20260809,中京,1,8,ゴナビーオーライト,15,E,13.1,7.0,13.1,4.0,35.7,8.0,37.2,,D,,C,C,C
20260809,中京,1,9,ワンダーリュクス,4,C,13.5,15.0,13.5,8.0,37.6,,34.6,,C,D,B,,
20260809,中京,1,10,ニテンイチリュウ,12,E,12.7,5.0,12.9,3.0,34.1,1.0,34.4,8.0,C,C,C,C,C
20260809,中京,1,11,キービート,16,E,13.1,7.0,13.8,12.0,37.2,,35.0,,C,D,C,C,C
20260809,中京,1,12,オレンジフィールド,6,D,12.5,3.0,13.5,8.0,35.5,7.0,33.8,5.0,E,E,C,B,C
20260809,中京,1,13,チュオンソン,7,D,12.5,3.0,13.4,7.0,35.4,6.0,32.8,2.0,B,C,C,C,C
20260809,中京,1,14,フィンガーレイクス,1,B,13.1,7.0,13.1,4.0,36.3,,32.8,2.0,B,B,C,,
20260809,中京,1,15,ティタノマキア,2,B,12.3,2.0,12.3,1.0,35.2,5.0,34.5,,B,C,D,C,C
20260809,中京,1,16,ディアーモルタル,10,E,13.2,10.0,13.6,10.0,34.5,2.0,34.1,6.0,B,B,B,B,
20260809,中京,2,1,ガリアルダ,1,B,,,,,,,,,,,,,
20260809,中京,2,2,レニュアージュ,3,C,,,,,,,,,,,,,
20260809,中京,2,3,リアンフィニ,2,B,,,,,,,,,,,,,
20260809,中京,2,4,ビップルーチェ,9,E,,,,,,,,,,,,,
20260809,中京,2,5,ピュアノーブル,4,D,,,,,,,,,,,,,
20260809,中京,2,6,ウィンザーローズ,5,D,,,,,,,,,,,,,
20260809,中京,2,7,ミリオンカラー,8,D,,,,,,,,,,,,,
20260809,中京,2,8,ジュエルシップ,7,D,,,,,,,,,,,,,
20260809,中京,2,9,ノンヴェドローラ,6,D,,,,,,,,,,,,,
20260809,中京,3,1,コパノマハロ,5,D,,,,,,,,,,,,,
20260809,中京,3,2,ショウナンバトレニ,2,B,,,,,,,,,,,,,
20260809,中京,3,3,ドリームオブコージ,8,E,,,,,,,,,,,,,
20260809,中京,3,4,ダンスコマンド,3,C,,,,,,,,,,,,,
20260809,中京,3,5,ディープナイト,7,D,,,,,,,,,,,,,
20260809,中京,3,6,ドラゴンバルド,1,A,,,,,,,,,,,,,
20260809,中京,3,7,ソウカイファンキー,4,C,,,,,,,,,,,,,
20260809,中京,3,8,リリーギャラクシー,6,D,,,,,,,,,,,,,
20260809,中京,4,1,レッドフレーザー,9,D,12.6,6.0,13.9,14.0,37.8,,39.2,,D,B,C,C,C
20260809,中京,4,2,アルヴァルディ,16,E,12.7,7.0,12.7,3.0,,,,,C,D,D,,
20260809,中京,4,3,タイセイゼスティ,4,C,13.4,14.0,13.8,13.0,37.1,,38.9,7.0,C,C,B,C,
20260809,中京,4,4,スパルタンエックス,1,B,12.5,4.0,12.7,3.0,36.1,4.0,37.2,1.0,C,C,C,C,C
20260809,中京,4,5,アイゼンハイム,6,D,13.6,15.0,13.6,10.0,,,,,D,C,,,
20260809,中京,4,6,アラムシャピラス,3,B,12.4,1.0,12.8,5.0,,,,,C,D,B,D,D
20260809,中京,4,7,サンライズフリード,8,D,12.4,1.0,12.4,1.0,34.9,1.0,38.9,7.0,C,C,C,C,C
20260809,中京,4,8,ハオカノア,11,D,13.2,12.0,13.2,8.0,36.6,7.0,38.0,3.0,B,C,C,C,C
20260809,中京,4,9,グランセンチュリ,15,E,,,,,,,,,,,,,
20260809,中京,4,10,ビーウィナー,12,D,13.0,9.0,14.1,15.0,38.1,,39.1,,D,C,C,C,C
20260809,中京,4,11,ジーティーピカソ,7,D,12.5,4.0,13.4,9.0,38.1,,38.2,4.0,C,C,C,C,B
20260809,中京,4,12,メイショウヒタカミ,5,C,12.4,1.0,12.4,1.0,37.0,8.0,38.3,5.0,C,C,B,C,C
20260809,中京,4,13,エイシンリブウェル,2,B,13.2,12.0,13.6,10.0,36.2,5.0,37.4,2.0,C,C,C,,
20260809,中京,4,14,リリークリスタル,14,E,12.9,8.0,13.1,7.0,36.5,6.0,39.1,,C,C,,C,C
20260809,中京,4,15,ピースビート,13,E,13.1,11.0,13.6,10.0,35.9,3.0,38.8,6.0,D,D,C,C,C
20260809,中京,4,16,サクライロマウコロ,10,D,13.0,9.0,13.0,6.0,35.6,2.0,39.0,,C,C,B,C,
20260809,中京,5,1,ショウナンラウール,14,E,12.0,1.0,14.4,14.0,35.0,2.0,38.4,,D,D,B,C,C
20260809,中京,5,2,ロイヤルテール,16,E,13.0,16.0,,,,,,,,,,,
20260809,中京,5,3,ツァレヴナ,4,D,12.6,12.0,12.7,6.0,35.5,7.0,36.8,4.0,D,C,C,C,D
20260809,中京,5,4,ルクスポップスター,6,D,12.1,3.0,12.8,8.0,34.9,1.0,35.5,1.0,C,C,C,C,D
20260809,中京,5,5,カクウチ,10,D,12.5,11.0,12.9,9.0,,,,,B,D,B,D,C
20260809,中京,5,6,カレンパンピナップ,9,D,12.8,14.0,,,,,,,,,,,
20260809,中京,5,7,ジャスティンルマン,7,D,12.2,5.0,12.4,2.0,35.7,,38.2,,C,D,C,C,B
20260809,中京,5,8,リアライズブライト,5,D,12.0,1.0,13.7,12.0,35.3,6.0,36.9,5.0,C,B,C,B,
20260809,中京,5,9,サリカリーフォリア,8,D,12.4,9.0,12.6,5.0,36.0,,37.1,6.0,C,B,C,C,C
20260809,中京,5,10,ルシャリオ,11,E,12.8,14.0,13.2,11.0,35.6,8.0,37.8,,D,C,D,C,
20260809,中京,5,11,ハイクライテリア,12,E,12.2,5.0,13.1,10.0,36.0,,36.2,2.0,D,B,C,B,D
20260809,中京,5,12,バトルアックス,2,B,12.1,3.0,12.5,3.0,35.0,2.0,36.3,3.0,C,C,C,C,
20260809,中京,5,13,オンザノアール,3,C,12.4,9.0,12.7,6.0,35.2,5.0,37.5,8.0,C,C,C,C,
20260809,中京,5,14,ペプチドレオン,1,A,12.3,8.0,12.3,1.0,35.1,4.0,37.5,8.0,C,D,C,C,D
20260809,中京,5,15,ヴァリアントマーチ,13,E,12.2,5.0,12.5,3.0,,,,,D,B,C,D,C
20260809,中京,5,16,マテンロウミラクル,15,E,12.7,13.0,13.8,13.0,37.9,,37.3,7.0,C,C,B,D,B
20260809,中京,6,1,マイバレンタイン,1,A,12.8,5.0,12.8,2.0,35.2,3.0,32.7,1.0,B,C,C,C,
20260809,中京,6,2,サトノアイボリー,4,C,12.8,5.0,12.8,2.0,35.9,,34.0,,D,C,C,B,C
20260809,中京,6,3,カレントゥルーシー,2,B,12.0,1.0,12.3,1.0,34.3,1.0,34.2,,D,B,C,D,D
20260809,中京,6,4,ダイヤモンドハンズ,6,D,12.6,2.0,13.0,4.0,34.6,2.0,34.0,,C,C,D,C,B
20260809,中京,6,5,カリーニョ,3,B,12.9,7.0,13.1,5.0,36.2,,33.4,2.0,B,D,B,C,D
20260809,中京,6,6,ヤマニンループ,5,D,12.7,4.0,13.9,7.0,37.4,,33.8,3.0,B,C,B,E,B
20260809,中京,6,7,ショウナンハウル,7,D,12.6,2.0,13.3,6.0,37.5,,34.6,,C,B,C,B,C
20260809,中京,7,1,イツモニコニコ,14,D,11.9,10.0,12.7,7.0,34.3,,34.0,8.0,B,C,D,D,D
20260809,中京,7,2,フロムダスク,11,D,11.9,10.0,13.0,13.0,34.4,,33.4,2.0,C,C,C,D,D
20260809,中京,7,3,レイピア,1,B,11.8,7.0,12.2,5.0,33.5,5.0,33.6,4.0,D,C,D,C,B
20260809,中京,7,4,プロトポロス,16,E,11.9,10.0,12.1,3.0,34.2,9.0,37.2,,D,B,C,C,C
20260809,中京,7,5,ジェニファー,10,D,11.6,3.0,12.1,3.0,34.3,,34.5,,D,C,D,B,B
20260809,中京,7,6,レッドエヴァンス,7,D,12.2,15.0,13.1,15.0,33.9,6.0,33.4,2.0,B,B,C,D,B
20260809,中京,7,7,ディアナザール,3,B,12.1,13.0,12.2,5.0,33.1,2.0,34.3,,C,D,D,C,C
20260809,中京,7,8,フィオライア,17,E,11.8,7.0,12.8,8.0,34.0,8.0,34.3,,C,E,C,C,D
20260809,中京,7,9,クラスペディア,13,D,11.6,3.0,,,33.4,4.0,34.5,,B,C,B,D,C
20260809,中京,7,10,ナムラローズマリー,12,D,11.8,7.0,12.9,11.0,34.9,,33.3,1.0,D,B,B,D,B
20260809,中京,7,11,タマモブラックタイ,15,E,11.7,6.0,12.8,8.0,34.5,,34.0,8.0,C,C,C,C,D
20260809,中京,7,12,インビンシブルパパ,8,D,11.5,1.0,12.0,2.0,32.4,1.0,34.1,,B,C,B,,C
20260809,中京,7,13,サンアントワーヌ,6,D,12.5,18.0,13.0,13.0,34.7,,34.2,,C,B,B,D,B
20260809,中京,7,14,コウセキ,5,C,11.5,1.0,11.7,1.0,33.3,3.0,35.2,,C,D,B,C,C
20260809,中京,7,15,アンクルクロス,2,B,12.2,15.0,12.9,11.0,33.9,6.0,33.6,4.0,B,C,C,B,B
20260809,中京,7,16,アブキールベイ,9,D,12.4,17.0,12.8,8.0,34.6,,33.6,4.0,B,C,C,C,B
20260809,中京,7,17,タマモイカロス,4,C,12.1,13.0,13.5,16.0,34.9,,33.6,4.0,C,D,C,B,B
20260809,中京,7,18,ペプチドヤマト,18,E,11.6,3.0,13.7,17.0,34.6,,35.4,,B,D,E,B,C
20260809,中京,8,1,メイショウジェンマ,11,E,13.0,11.0,14.1,11.0,37.9,,37.3,,C,B,C,C,C
20260809,中京,8,2,ブルックリンダンス,4,D,12.7,7.0,13.5,3.0,37.2,4.0,37.0,,C,C,C,C,C
20260809,中京,8,3,タイガースパーク,5,D,12.5,4.0,13.6,4.0,39.0,,36.2,2.0,B,C,C,D,C
20260809,中京,8,4,ケイツーリーブル,2,C,12.9,10.0,13.9,7.0,37.7,,36.2,2.0,B,C,D,D,C
20260809,中京,8,5,クロノスバレット,3,C,12.7,7.0,13.7,5.0,37.4,5.0,36.7,5.0,C,C,C,C,D
20260809,中京,8,6,ジェシーテソーロ,9,D,12.3,3.0,13.4,2.0,36.5,3.0,38.1,,C,C,C,C,B
20260809,中京,8,7,トモジャザーン,7,D,12.6,6.0,13.7,5.0,37.8,,37.7,,C,,C,B,C
20260809,中京,8,8,キングオブフジ,6,D,12.8,9.0,13.9,7.0,38.2,,36.8,,C,B,C,C,D
20260809,中京,8,9,ハイディージェン,10,E,12.5,4.0,14.0,9.0,,,,,B,C,B,C,C
20260809,中京,8,10,シュヴァルツリーベ,8,D,11.9,1.0,14.0,9.0,36.2,2.0,35.8,1.0,C,D,C,C,C
20260809,中京,8,11,リベッチオ,1,A,11.9,1.0,12.4,1.0,35.1,1.0,36.3,4.0,C,C,C,C,C
20260809,中京,9,1,ルクスマーベリック,5,D,12.6,7.0,13.2,4.0,35.7,2.0,37.0,2.0,C,C,C,B,D
20260809,中京,9,2,アップストローク,3,B,12.4,5.0,,,,,,,C,C,B,C,C
20260809,中京,9,3,ヴィーデ,10,D,12.6,7.0,13.1,3.0,35.9,3.0,44.0,4.0,C,C,E,C,C
20260809,中京,9,4,アレナリア,4,D,12.2,3.0,12.2,1.0,,,,,C,C,C,C,C
20260809,中京,9,5,メイショウソウセキ,1,B,12.7,10.0,,,,,,,C,C,C,C,C
20260809,中京,9,6,ナヴァラトゥナ,7,D,13.0,13.0,,,,,,,C,B,D,B,C
20260809,中京,9,7,スラッシュ,11,E,12.5,6.0,,,37.2,4.0,37.4,3.0,C,C,C,D,C
20260809,中京,9,8,ヴォンヌヴォー,9,D,12.3,4.0,,,,,,,C,C,C,C,C
20260809,中京,9,9,ナスノソナタ,13,E,12.8,11.0,12.8,2.0,,,,,B,C,C,C,C
20260809,中京,9,10,ヨシノヤッタルデー,12,E,12.1,1.0,,,35.6,1.0,36.6,1.0,C,C,A,B,C
20260809,中京,9,11,クリアクォーツ,6,D,12.1,1.0,,,,,,,C,C,C,C,C
20260809,中京,9,12,オリンポスカズマ,8,D,12.8,11.0,,,,,,,C,C,C,C,C
20260809,中京,9,13,アナザーエース,2,B,12.6,7.0,,,,,,,C,C,C,C,C
20260809,中京,10,1,プールナバドラ,6,D,12.3,7.0,,,34.7,2.0,39.3,,,B,B,C,
20260809,中京,10,2,ラヴネヴァーダイズ,1,A,12.2,6.0,13.1,10.0,36.1,,36.9,8.0,E,C,C,C,B
20260809,中京,10,3,メイプルギャング,10,D,11.9,1.0,12.7,2.0,35.7,8.0,37.4,,D,E,C,E,C
20260809,中京,10,4,ワイルドブッター,16,E,12.1,3.0,12.7,2.0,35.5,4.0,36.6,4.0,C,C,B,C,C
