開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260705,函館,1,1,アイルドフルール,9,D,12.8,6.0,12.8,6.0,35.4,4.0,35.2,,C,D,,,
20260705,函館,1,2,キチロクタワー,2,C,13.0,7.0,13.0,7.0,35.8,,34.6,2.0,B,,,,
20260705,函館,1,3,マナベラ,6,D,12.4,1.0,12.4,1.0,35.0,1.0,35.4,,D,,,,
20260705,函館,1,4,ライーリーアース,4,C,12.7,5.0,12.7,5.0,35.2,2.0,35.1,,D,,,,
20260705,函館,1,5,クリアストライク,3,C,12.4,1.0,12.4,1.0,35.4,4.0,35.1,,D,,,,
20260705,函館,1,6,コックニー,1,A,12.4,1.0,12.4,1.0,35.3,3.0,34.8,3.0,D,,,,
20260705,函館,1,7,チカバリエンテ,5,C,13.0,7.0,13.0,7.0,35.8,,33.7,1.0,C,B,,,
20260705,函館,1,8,リアルジャパン,8,D,12.6,4.0,12.6,4.0,35.6,,35.4,,D,,,,
20260705,函館,1,9,レインボースター,7,D,13.0,7.0,13.0,7.0,35.8,,35.0,4.0,B,,,,
20260705,函館,2,1,アクロスメモリア,4,D,12.4,5.0,12.7,4.0,35.2,3.0,39.2,,B,C,D,C,C
20260705,函館,2,2,ペイシャクロス,8,D,12.9,8.0,12.9,5.0,35.3,4.0,38.7,6.0,C,C,,,
20260705,函館,2,3,カッサンドラ,2,B,12.4,5.0,12.6,3.0,35.8,,36.9,2.0,C,C,C,B,B
20260705,函館,2,4,カフェオドヴィー,10,D,,,,,,,,,,,,,
20260705,函館,2,5,カプリースカラー,5,D,12.2,3.0,13.4,8.0,35.7,5.0,37.1,3.0,C,C,D,D,D
20260705,函館,2,6,ミスマラッカ,9,D,13.2,10.0,13.5,9.0,36.8,,38.2,5.0,C,C,C,,
