開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260315,中京,1,1,ジャカルタバオ,8,D,12.2,1.0,14.2,14.0,36.2,5.0,37.7,4.0,C,D,C,C,
20260315,中京,1,2,ムーンリットビーチ,3,C,12.6,6.0,13.0,6.0,37.4,,37.8,6.0,C,D,E,,
20260315,中京,1,3,ラインジーク,1,B,12.8,7.0,13.6,11.0,35.8,2.0,37.7,4.0,C,C,C,C,C
20260315,中京,1,4,ヒャクレツケン,13,E,12.5,5.0,13.5,9.0,37.2,,38.4,8.0,D,B,B,,B
20260315,中京,1,5,ジャガーライズ,2,C,12.2,1.0,12.4,1.0,35.5,1.0,37.2,1.0,C,C,B,C,C
20260315,中京,1,6,ウェルム,4,C,12.9,9.0,13.1,7.0,36.4,7.0,38.0,7.0,C,C,C,C,
20260315,中京,1,7,イデアジュアンイハ,16,E,13.6,13.0,14.1,13.0,38.8,,39.8,,C,D,D,,
20260315,中京,1,8,ホープレイジング,12,E,13.5,12.0,13.5,9.0,37.6,,38.5,,C,,,,
20260315,中京,1,9,トレンドマーチ,7,D,13.7,14.0,13.7,12.0,37.1,8.0,38.9,,D,,,,
20260315,中京,1,10,フルドフォルク,9,D,12.9,9.0,12.9,4.0,37.3,,39.2,,C,,,,
20260315,中京,1,11,カネトシステラ,14,E,,,,,,,,,,,,,
20260315,中京,1,12,ヘヴンリースカイ,15,E,12.2,1.0,12.9,4.0,35.8,2.0,39.3,,E,C,,,
20260315,中京,1,13,ハクサンミレイ,10,D,,,,,,,,,,,,,
20260315,中京,1,14,タイセイモノリス,5,C,12.8,7.0,12.8,3.0,36.2,5.0,37.3,3.0,C,C,B,D,
20260315,中京,1,15,アシャカルッカ,11,E,13.0,11.0,13.3,8.0,37.1,8.0,37.2,1.0,B,C,D,,
20260315,中京,1,16,シャンパンスター,6,D,12.4,4.0,12.4,1.0,36.0,4.0,38.6,,C,C,,,
20260315,中京,2,1,オオツカ,1,A,12.8,5.0,13.1,5.0,36.9,6.0,38.1,5.0,C,B,D,B,
20260315,中京,2,2,コブラツイスト,6,D,13.0,6.0,13.0,3.0,36.2,1.0,38.0,4.0,D,C,D,C,
20260315,中京,2,3,ラスカルキッド,13,E,13.8,12.0,13.8,8.0,38.6,,39.6,,C,,,,
20260315,中京,2,4,スナップジジ,11,E,12.5,2.0,12.6,1.0,36.2,1.0,40.2,,C,D,,,
20260315,中京,2,5,メイショウサッソウ,4,D,12.6,3.0,,,36.5,5.0,37.5,2.0,C,E,C,,
20260315,中京,2,6,メイショウハチマキ,7,D,13.1,9.0,13.6,7.0,37.0,,38.8,6.0,C,C,C,C,
20260315,中京,2,7,ノリノドラゴン,3,C,13.0,6.0,14.3,11.0,37.1,,37.9,3.0,C,C,D,C,C
20260315,中京,2,8,サートゥリア,8,D,13.0,6.0,13.0,3.0,,,,,D,,,,
20260315,中京,2,9,メイショウランケイ,10,D,13.7,11.0,13.8,8.0,38.3,,39.3,,C,B,,,
20260315,中京,2,10,カシノスパーク,12,E,12.3,1.0,13.9,10.0,37.8,,39.0,,C,C,D,C,C
20260315,中京,2,11,ハオカノア,5,D,13.3,10.0,13.3,6.0,36.3,4.0,38.8,6.0,C,C,C,C,
20260315,中京,2,12,マジックハンド,9,D,,,,,,,,,,,,,
20260315,中京,2,13,ガイストライヒ,2,B,12.7,4.0,12.7,2.0,36.2,1.0,37.0,1.0,C,D,,,
20260315,中京,3,1,スリラーナイト,2,C,13.1,4.0,13.6,7.0,36.0,3.0,34.3,4.0,D,D,,,
20260315,中京,3,2,エンブルーシャ,5,D,13.9,8.0,13.9,8.0,36.1,4.0,35.4,8.0,C,,,,
20260315,中京,3,3,ウインスフェーン,10,D,,,,,,,,,,,,,
20260315,中京,3,4,ラップトップ,6,D,12.7,2.0,12.7,1.0,36.1,4.0,34.0,3.0,D,D,C,D,C
20260315,中京,3,5,サンエンジェルス,14,E,13.2,6.0,13.2,4.0,37.2,8.0,34.9,5.0,C,,,,
20260315,中京,3,6,ルッコラセルバチコ,16,E,,,,,,,,,,,,,
20260315,中京,3,7,ティグリス,11,D,,,,,,,,,,,,,
20260315,中京,3,8,ハヤブサブロー,3,C,,,,,,,,,,,,,
20260315,中京,3,9,ロンポワン,8,D,,,,,,,,,,,,,
20260315,中京,3,10,ブライトココナッツ,7,D,,,,,,,,,,,,,
20260315,中京,3,11,フォルストランキル,9,D,,,,,,,,,,,,,
20260315,中京,3,12,フレッチャアズーラ,1,A,12.4,1.0,12.7,1.0,33.6,1.0,33.6,2.0,B,B,B,D,
20260315,中京,3,13,オドラタス,13,D,13.4,7.0,13.4,6.0,37.0,7.0,35.2,7.0,B,,,,
20260315,中京,3,14,ダノンプレリュード,4,C,13.1,4.0,13.1,3.0,35.7,2.0,34.9,5.0,C,C,,,
20260315,中京,3,15,ルルハート,15,E,,,,,,,,,,,,,
20260315,中京,3,16,ガミーヌ,12,D,12.9,3.0,13.3,5.0,36.7,6.0,33.5,1.0,C,B,D,D,B
20260315,中京,4,1,ルナドロップ,15,E,14.0,15.0,14.0,15.0,37.8,,34.1,2.0,B,,,,
20260315,中京,4,2,ワディアルリヤハ,2,C,12.6,7.0,12.6,4.0,35.2,6.0,34.3,5.0,C,B,C,D,
20260315,中京,4,3,フリーダムスタイル,9,D,13.7,14.0,13.7,14.0,36.9,,34.6,7.0,B,,,,
20260315,中京,4,4,ウォーターブビンガ,13,E,12.5,6.0,13.2,9.0,34.6,2.0,35.5,,C,B,D,C,
20260315,中京,4,5,デンプシー,8,D,12.6,7.0,12.6,4.0,35.4,8.0,40.4,,B,,,,
20260315,中京,4,6,ミッキースワン,10,D,13.2,13.0,13.2,9.0,36.4,,34.2,3.0,B,B,,,
20260315,中京,4,7,グランスプリント,16,E,,,,,,,,,,,,,
20260315,中京,4,8,バナナボール,17,E,,,,,,,,,,,,,
20260315,中京,4,9,ゲンテン,5,C,12.8,10.0,12.8,8.0,35.8,,34.5,6.0,C,D,,,
20260315,中京,4,10,ヴィゴラスガイア,14,E,13.1,11.0,13.5,12.0,36.1,,35.7,,C,B,,,
20260315,中京,4,11,インザライムライト,11,E,12.3,3.0,12.6,4.0,35.0,4.0,35.4,,C,D,B,B,B
20260315,中京,4,12,アリアス,7,D,13.1,11.0,13.5,12.0,35.3,7.0,35.2,9.0,C,D,B,,
20260315,中京,4,13,キトゥンズシルバー,12,E,12.6,7.0,12.6,4.0,35.0,4.0,35.3,,B,B,C,C,
20260315,中京,4,14,ソチミルコ,6,D,12.3,3.0,12.3,3.0,35.6,9.0,34.2,3.0,C,D,,,
20260315,中京,4,15,スッサンエア,4,C,12.0,2.0,12.0,2.0,34.9,3.0,33.4,1.0,B,B,,,
20260315,中京,4,16,バレンタインビスタ,1,B,11.8,1.0,11.8,1.0,34.2,1.0,35.6,,D,E,C,C,
20260315,中京,4,17,タイキプレジール,3,C,12.3,3.0,13.3,11.0,36.4,,34.8,8.0,C,D,C,D,B
20260315,中京,4,18,バーニングラン,18,E,,,,,,,,,,,,,
20260315,中京,5,1,メイショウナルカミ,2,B,12.7,4.0,13.5,10.0,35.8,5.0,33.9,1.0,C,C,C,C,C
20260315,中京,5,2,ウールヴヘジン,10,E,12.5,2.0,12.5,2.0,35.7,4.0,35.2,,D,C,B,C,C
20260315,中京,5,3,トンデトンデトンデ,9,E,12.7,4.0,13.3,5.0,35.6,3.0,34.5,5.0,C,B,C,C,
20260315,中京,5,4,トントゥ,15,E,,,,,,,,,,,,,
20260315,中京,5,5,キーサーバー,12,E,13.3,9.0,13.3,5.0,36.6,7.0,35.1,7.0,B,E,B,D,
20260315,中京,5,6,ロッククライム,11,E,13.3,9.0,13.3,5.0,36.5,6.0,35.0,6.0,B,C,C,,
20260315,中京,5,7,ヘイジュード,1,A,13.4,11.0,13.4,8.0,38.1,,34.3,4.0,B,A,,,
20260315,中京,5,8,コワンニシタガウ,3,C,13.1,7.0,13.1,3.0,37.1,,37.0,,B,,,,
20260315,中京,5,9,ライヴモヒート,13,E,13.2,8.0,13.7,11.0,37.9,,36.3,,B,C,C,,
20260315,中京,5,10,メイショウハーブス,5,C,12.9,6.0,13.4,8.0,36.6,7.0,34.0,2.0,C,C,D,,
20260315,中京,5,11,エオリカドーロ,14,E,13.9,12.0,13.9,12.0,37.3,,35.1,7.0,D,,,,
20260315,中京,5,12,ヨッシーリオ,8,D,12.6,3.0,13.2,4.0,35.1,1.0,34.2,3.0,C,D,D,C,D
20260315,中京,5,13,アメジストブリエ,6,D,14.3,13.0,14.3,13.0,38.6,,36.0,,D,,,,
20260315,中京,5,14,ラヴィレット,4,C,,,,,,,,,,,,,
20260315,中京,5,15,レッドブライトン,7,D,12.4,1.0,12.4,1.0,35.3,2.0,38.0,,C,C,C,,
20260315,中京,6,1,ブルスケッタ,16,E,12.9,14.0,13.0,6.0,35.9,,37.6,,B,,D,D,
20260315,中京,6,2,アクアマリーナ,4,C,11.9,1.0,12.4,2.0,34.7,2.0,37.5,,D,B,C,D,
20260315,中京,6,3,シュレン,5,C,12.5,11.0,12.6,5.0,35.8,8.0,37.4,8.0,C,D,C,D,B
20260315,中京,6,4,ハヤブサオヒメサマ,9,D,12.1,3.0,13.5,11.0,35.2,3.0,37.6,,B,D,B,D,D
20260315,中京,6,5,ララバッカナール,2,B,12.4,9.0,12.5,3.0,35.6,6.0,37.0,5.0,B,B,D,C,D
20260315,中京,6,6,ヒミノエトワール,1,B,12.2,5.0,12.5,3.0,34.5,1.0,37.2,6.0,B,B,A,B,C
20260315,中京,6,7,サウンドルーチェ,8,D,12.6,13.0,13.5,11.0,36.4,,38.6,,D,C,C,B,B
20260315,中京,6,8,ヴェントインコーダ,6,D,12.2,5.0,13.3,8.0,35.2,3.0,36.9,4.0,C,D,D,C,D
20260315,中京,6,9,ノアスペシャル,11,D,12.5,11.0,13.7,13.0,36.0,,36.3,1.0,C,C,B,C,C
20260315,中京,6,10,オッシレイション,13,E,13.0,16.0,,,,,,,,,,,C
20260315,中京,6,11,クインズセレネ,10,D,12.3,7.0,14.2,15.0,37.3,,36.4,3.0,C,D,B,D,B
20260315,中京,6,12,スプリングデイ,15,E,12.0,2.0,13.3,8.0,,,,,B,C,B,D,C
20260315,中京,6,13,ベルメサイア,12,E,12.3,7.0,14.1,14.0,36.2,,36.3,1.0,E,B,D,C,B
20260315,中京,6,14,ジュルナール,7,D,12.1,3.0,12.3,1.0,35.3,5.0,40.0,,D,C,B,C,C
20260315,中京,6,15,シュニー,3,C,12.4,9.0,13.4,10.0,35.7,7.0,37.3,7.0,C,C,E,,D
20260315,中京,6,16,リノアラ,14,E,12.9,14.0,13.2,7.0,37.9,,37.4,8.0,C,B,C,B,C
20260315,中京,7,1,オリーブグリーン,1,B,12.8,8.0,13.5,8.0,38.1,,36.8,1.0,C,C,C,C,C
20260315,中京,7,2,カレンラップスター,8,D,12.7,6.0,14.0,12.0,,,,,B,C,D,B,D
20260315,中京,7,3,メイショウコウベ,9,D,12.7,6.0,13.8,10.0,37.1,6.0,36.8,1.0,C,C,C,C,C
20260315,中京,7,4,ソリッドベーシス,15,E,13.0,9.0,13.0,2.0,36.8,3.0,38.6,,B,C,,,C
20260315,中京,7,5,ノクターナル,13,E,12.6,3.0,14.0,12.0,38.5,,38.5,,C,C,D,E,
20260315,中京,7,6,レッドエウロス,3,C,13.0,9.0,13.1,3.0,35.6,1.0,37.7,,B,B,C,A,C
20260315,中京,7,7,ガーデンカメリア,11,D,12.6,3.0,14.1,14.0,38.3,,36.8,1.0,D,C,,C,B
20260315,中京,7,8,サルタール,10,D,12.3,2.0,12.8,1.0,36.4,2.0,39.4,,B,C,C,C,B
20260315,中京,7,9,トーアケルキラ,5,C,13.0,9.0,13.2,5.0,37.3,,36.9,5.0,B,C,D,E,C
20260315,中京,7,10,ワンカードフェロー,14,E,13.3,15.0,14.4,15.0,37.0,5.0,38.5,,C,D,D,,
20260315,中京,7,11,エイカイボクサー,12,E,13.1,14.0,13.1,3.0,36.9,4.0,37.5,,C,C,,,
20260315,中京,7,12,オリジナルファイン,4,C,13.0,9.0,13.2,5.0,38.4,,37.2,,C,C,C,D,C
20260315,中京,7,13,ココデイック,6,D,12.6,3.0,13.4,7.0,37.1,6.0,37.0,6.0,B,C,C,C,C
20260315,中京,7,14,メイショウアゴナス,7,D,12.1,1.0,13.8,10.0,38.1,,36.8,1.0,C,C,C,C,B
20260315,中京,7,15,アークドール,2,B,13.0,9.0,13.7,9.0,38.3,,37.1,7.0,D,C,E,C,C
20260315,中京,8,1,メアヴィア,6,D,12.4,4.0,12.5,2.0,34.8,2.0,35.6,,C,B,D,C,C
20260315,中京,8,2,ウインリベラシオン,5,C,12.6,6.0,13.7,11.0,36.6,,34.2,6.0,C,D,B,B,B
20260315,中京,8,3,デルマケセラセラ,8,D,12.3,2.0,12.5,2.0,34.7,1.0,34.9,,B,B,C,C,D
20260315,中京,8,4,メイショウアイル,2,B,12.7,11.0,12.7,5.0,35.0,3.0,34.1,3.0,B,C,D,A,D
20260315,中京,8,5,ローレルランウェイ,11,E,12.1,1.0,13.8,12.0,37.9,,42.4,,C,,,,
20260315,中京,8,6,ケアンズ,10,E,12.6,6.0,12.8,6.0,35.6,6.0,35.2,,C,C,,C,
20260315,中京,8,7,マドモアゼルアスク,3,B,12.4,4.0,12.6,4.0,35.3,4.0,33.1,1.0,B,C,C,B,C
20260315,中京,8,8,デルシエロ,7,D,12.6,6.0,13.4,9.0,37.0,,34.1,3.0,C,B,C,D,B
20260315,中京,8,9,マイネルアレス,4,C,12.6,6.0,13.2,8.0,36.0,,33.7,2.0,E,C,B,D,C
20260315,中京,8,10,エリーナストーム,1,B,12.8,12.0,12.8,6.0,35.3,4.0,34.2,6.0,D,C,C,B,C
20260315,中京,8,11,レイホープ,12,E,12.3,2.0,12.3,1.0,35.6,6.0,44.3,,D,,,,
20260315,中京,8,12,フォーグッド,9,D,12.6,6.0,13.6,10.0,36.6,,34.1,3.0,B,C,A,D,B
20260315,中京,9,1,タミゼ,15,E,12.0,8.0,12.7,7.0,36.0,,36.6,8.0,B,C,D,C,C
20260315,中京,9,2,キングクー,16,E,11.8,3.0,13.3,12.0,36.3,,35.5,3.0,B,C,C,C,B
20260315,中京,9,3,ワイノナオミ,5,D,12.0,8.0,13.5,13.0,36.5,,35.4,1.0,C,D,C,C,C
20260315,中京,9,4,テラステラ,10,D,12.5,16.0,13.5,13.0,,,,,D,D,B,B,B
20260315,中京,9,5,ダズリングダンス,9,D,11.6,1.0,12.6,5.0,34.4,1.0,37.3,,C,B,B,D,C
20260315,中京,9,6,モリノセピア,8,D,11.6,1.0,12.9,8.0,34.8,3.0,36.3,5.0,D,C,B,B,B
20260315,中京,9,7,ミッキーマカパ,11,E,12.0,8.0,12.5,2.0,34.6,2.0,37.2,,B,D,C,C,D
20260315,中京,9,8,ハリーケーン,1,B,11.9,5.0,12.3,1.0,35.0,6.0,36.7,,C,E,B,D,B
20260315,中京,9,9,ザウリ,6,D,12.0,8.0,12.9,8.0,35.4,7.0,35.4,1.0,D,B,C,D,B
20260315,中京,9,10,ミスエル,13,E,11.8,3.0,13.7,15.0,35.9,,36.8,,C,C,D,C,B
20260315,中京,9,11,クールソル,14,E,12.0,8.0,12.5,2.0,35.9,,38.0,,B,E,D,B,C
20260315,中京,9,12,ロッカバイベイビー,12,E,12.1,13.0,12.5,2.0,35.6,,37.5,,D,D,B,D,B
20260315,中京,9,13,ペレグリン,4,C,11.9,5.0,12.6,5.0,35.5,,36.5,7.0,C,C,C,C,C
20260315,中京,9,14,セレジェイラ,2,B,12.2,15.0,13.7,15.0,34.9,5.0,36.0,4.0,C,C,D,C,C
20260315,中京,9,15,エイプリルインパリ,3,C,11.9,5.0,13.1,11.0,35.4,7.0,36.4,6.0,C,B,B,C,B
20260315,中京,9,16,ランウインディ,7,D,12.1,13.0,13.0,10.0,34.8,3.0,36.7,,C,C,C,D,B
20260315,中京,10,1,テーオーグレーザー,6,C,12.3,6.0,12.3,2.0,36.1,,36.2,3.0,C,C,C,C,C
20260315,中京,10,2,シュピラー,12,E,12.0,1.0,12.4,5.0,35.3,2.0,38.1,,D,D,C,C,C
20260315,中京,10,3,アルデトップガン,9,D,12.7,10.0,12.7,8.0,35.7,6.0,36.9,6.0,D,D,C,C,
20260315,中京,10,4,スマートジュリアス,4,C,12.2,2.0,12.3,2.0,35.7,6.0,37.0,,B,C,C,C,D
20260315,中京,10,5,アンヘリータス,10,D,12.2,2.0,13.7,12.0,,,,,D,C,C,C,
20260315,中京,10,6,ルクスレイモンド,7,D,12.2,2.0,12.2,1.0,35.4,3.0,36.0,2.0,C,D,C,,
20260315,中京,10,7,ヘリテージブルーム,2,B,12.5,8.0,13.3,11.0,35.1,1.0,36.7,4.0,C,C,C,B,C
20260315,中京,10,8,ホウショウルクス,11,E,12.5,8.0,12.5,7.0,36.8,,37.7,,D,,,,
20260315,中京,10,9,ゼンカイナダル,1,B,12.8,11.0,12.8,9.0,36.7,,36.9,6.0,C,,,,
20260315,中京,10,10,マジッククッキー,3,B,13.1,12.0,13.2,10.0,35.6,4.0,35.8,1.0,C,C,D,D,B
20260315,中京,10,11,ライトオブヌカタ,5,C,12.2,2.0,12.4,5.0,35.6,4.0,36.7,4.0,C,D,D,C,
20260315,中京,10,12,ナルキッソス,8,D,12.3,6.0,12.3,2.0,36.0,,37.5,,C,C,C,,
20260315,中京,11,1,ドゥラドーレス,2,B,13.0,12.0,13.5,10.0,36.5,,33.9,,C,B,B,B,B
20260315,中京,11,2,ジューンテイク,4,C,12.5,4.0,12.8,2.0,36.8,,32.8,4.0,E,C,B,C,C
20260315,中京,11,3,ジョバンニ,3,C,12.6,6.0,13.5,10.0,36.3,7.0,32.5,3.0,C,B,C,D,B
20260315,中京,11,4,アーバンシック,7,D,13.3,13.0,,,36.6,,32.3,1.0,,B,C,C,D
20260315,中京,11,5,ディマイザキッド,10,D,13.4,14.0,13.7,12.0,36.0,5.0,33.4,,C,B,B,D,B
20260315,中京,11,6,ヴィレム,5,C,12.4,3.0,12.8,2.0,34.6,2.0,33.3,,C,D,B,B,B
20260315,中京,11,7,ニシノレヴナント,13,E,12.9,11.0,13.2,6.0,36.8,,33.0,6.0,C,D,D,B,B
20260315,中京,11,8,アラタ,11,D,12.6,6.0,14.0,13.0,36.9,,33.5,,D,B,E,D,C
20260315,中京,11,9,シェイクユアハート,8,D,12.6,6.0,13.3,8.0,36.2,6.0,32.4,2.0,B,C,D,B,C
20260315,中京,11,10,セキトバイースト,9,D,12.3,1.0,13.1,4.0,35.5,3.0,34.0,,D,C,D,E,B
20260315,中京,11,11,キングズパレス,12,E,12.6,6.0,13.4,9.0,36.6,,33.0,6.0,C,C,C,D,B
20260315,中京,11,12,クイーンズウォーク,1,B,12.8,10.0,13.2,6.0,35.7,4.0,32.9,5.0,D,B,C,C,A
20260315,中京,11,13,ホウオウビスケッツ,6,D,12.3,1.0,12.4,1.0,34.5,1.0,33.6,,B,D,D,A,D
20260315,中京,11,14,サフィラ,14,E,12.5,4.0,13.1,4.0,36.4,,33.8,,B,B,C,C,D
20260315,中京,12,1,アンバーニードル,12,D,11.9,3.0,12.6,9.0,35.3,,35.7,,E,C,B,C,A
20260315,中京,12,2,サディーク,5,C,12.1,8.0,12.2,3.0,35.3,,35.3,,B,C,B,B,B
20260315,中京,12,3,マキシマムドライブ,4,C,11.6,2.0,11.6,2.0,33.2,1.0,36.4,,A,B,,D,B
20260315,中京,12,4,ツィスカリーゼ,18,E,12.3,15.0,13.0,14.0,35.2,,33.6,1.0,D,D,C,C,B
20260315,中京,12,5,フロウアンドライム,13,E,12.5,17.0,12.6,9.0,34.7,,34.4,7.0,B,D,C,B,D
20260315,中京,12,6,セクシーマージュ,2,C,12.2,13.0,12.2,3.0,34.6,,34.5,9.0,D,D,D,B,C
20260315,中京,12,7,エコロハート,11,D,12.1,8.0,12.3,5.0,34.5,,34.1,3.0,D,C,C,C,D
20260315,中京,12,8,シャトーボビー,17,E,12.0,6.0,13.0,14.0,33.6,3.0,35.3,,B,D,D,B,
20260315,中京,12,9,ビッグフラワー,7,D,12.5,17.0,13.1,17.0,34.4,8.0,34.3,6.0,B,C,B,C,D
20260315,中京,12,10,ショーモッシュ,15,E,12.1,8.0,12.7,12.0,35.7,,37.8,,B,C,A,C,C
20260315,中京,12,11,ウインマスカレード,9,D,11.9,3.0,12.4,8.0,34.2,6.0,34.7,,C,D,B,D,B
20260315,中京,12,12,ダガーリング,10,D,12.2,13.0,13.3,18.0,34.0,5.0,33.7,2.0,B,B,C,B,D
20260315,中京,12,13,ヴェントゥーラ,1,B,11.5,1.0,11.5,1.0,33.5,2.0,35.3,,D,D,D,D,
20260315,中京,12,14,ブライアーヒル,16,E,11.9,3.0,13.0,14.0,34.3,7.0,34.7,,B,C,D,D,B
20260315,中京,12,15,パリコレジェンヌ,8,D,12.1,8.0,12.9,13.0,34.8,,35.3,,D,B,C,C,C
20260315,中京,12,16,ティピティーナ,6,D,12.1,8.0,12.6,9.0,34.7,,34.2,5.0,C,B,C,D,D
20260315,中京,12,17,ダノンゴーイチ,3,C,12.3,15.0,12.3,5.0,34.4,8.0,34.1,3.0,D,B,C,B,C
20260315,中京,12,18,グッバイウェーブ,14,E,12.0,6.0,12.3,5.0,33.8,4.0,34.4,7.0,C,D,D,B,B
20260315,中山,1,1,グラデュエール,14,E,12.8,7.0,12.8,6.0,36.3,7.0,39.2,,D,B,,,
20260315,中山,1,2,サマースプラッシュ,13,E,13.4,12.0,13.4,9.0,37.6,,38.2,6.0,C,,,,
20260315,中山,1,3,ツキノマバタキ,6,D,13.1,11.0,13.6,11.0,,,,,B,D,C,B,
20260315,中山,1,4,コパノキャメロン,3,C,12.5,5.0,12.7,5.0,35.8,5.0,37.7,2.0,D,C,C,,
20260315,中山,1,5,ラングロワブリッジ,9,D,,,,,,,,,,,,,
20260315,中山,1,6,マイチバイ,8,D,13.0,10.0,13.0,8.0,36.5,8.0,37.9,4.0,C,B,C,,
20260315,中山,1,7,カンレイスター,1,A,12.0,1.0,12.4,3.0,35.3,3.0,38.2,6.0,C,D,B,B,C
20260315,中山,1,8,ニシノゲッパク,11,E,12.9,8.0,13.7,12.0,36.5,8.0,37.0,1.0,C,C,C,C,
20260315,中山,1,9,ノクスパーピリオ,10,D,,,,,,,,,,,,,
20260315,中山,1,10,ブーケドリス,2,B,12.0,1.0,12.0,1.0,34.9,2.0,37.9,4.0,B,C,D,,
