開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260912,中山,1,1,ゼラニウム,5,D,13.8,9.0,13.8,8.0,,,,,B,,,,
20260912,中山,1,2,ソラニワラエバ,1,B,13.0,1.0,13.0,1.0,,,,,D,B,,,
20260912,中山,1,3,ハイトラクション,6,D,13.6,8.0,13.6,6.0,38.3,3.0,39.5,4.0,C,,,,
20260912,中山,1,4,シャイニーヒーロー,12,E,13.1,3.0,13.4,5.0,,,,,B,B,,,
20260912,中山,1,5,ハチキンキリシマ,11,E,13.3,6.0,13.3,4.0,,,,,C,B,,,
20260912,中山,1,6,ナムラダックス,8,D,13.4,7.0,13.7,7.0,38.1,2.0,41.1,6.0,C,B,,,
20260912,中山,1,7,グラスクラージュ,10,E,13.1,3.0,13.1,2.0,37.1,1.0,39.3,3.0,C,B,,,
20260912,中山,1,8,ヴィシーチェック,4,D,14.1,10.0,14.1,10.0,41.9,6.0,38.7,1.0,C,,,,
20260912,中山,1,9,サクセスボーイ,3,C,13.0,1.0,13.9,9.0,38.7,4.0,39.2,2.0,C,C,,,
20260912,中山,1,10,マジックファイト,9,D,14.1,10.0,14.1,10.0,,,,,B,,,,
20260912,中山,1,11,イキフン,2,C,13.2,5.0,13.2,3.0,,,,,B,,,,
20260912,中山,1,12,ニシノマキロイ,7,D,14.3,12.0,14.3,12.0,40.0,5.0,40.9,5.0,C,,,,
20260912,中山,2,1,プレママドンナ,3,C,13.3,5.0,13.3,4.0,38.7,,33.6,1.0,B,,,,
20260912,中山,2,2,イントゥーザブルー,2,B,13.0,3.0,13.0,3.0,36.8,,35.8,,C,B,,,
20260912,中山,2,3,コスモデュアリズム,11,E,13.7,10.0,13.7,10.0,38.3,,35.9,,B,,,,
20260912,中山,2,4,モーモーゼロ,8,D,13.3,5.0,13.5,7.0,36.6,5.0,35.0,4.0,C,B,,,
20260912,中山,2,5,ヒズストーリー,9,E,13.8,12.0,13.8,12.0,38.2,,36.3,,B,,,,
20260912,中山,2,6,マーズワース,6,D,13.4,7.0,13.4,5.0,36.6,5.0,34.1,3.0,C,B,,,
20260912,中山,2,7,コスモティタノ,7,D,12.9,2.0,12.9,2.0,36.2,2.0,35.6,,D,B,,,
20260912,中山,2,8,アミノショコラ,10,E,13.2,4.0,13.5,7.0,36.5,3.0,35.4,6.0,C,D,B,,
20260912,中山,2,9,ヨドノプレミアム,1,B,12.6,1.0,12.6,1.0,36.0,1.0,35.1,5.0,B,,,,
20260912,中山,2,10,アイファーマーリン,4,C,13.7,10.0,13.7,10.0,39.0,,33.6,1.0,D,,,,
20260912,中山,2,11,スピカテソーロ,5,D,13.6,9.0,13.6,9.0,36.5,3.0,36.4,,B,,,,
20260912,中山,2,12,ビシット,12,E,13.4,7.0,13.4,5.0,38.1,,37.8,,B,,,,
20260912,中山,3,1,ミクロスギガース,11,D,12.7,11.0,13.2,13.0,,,,,D,C,D,D,C
20260912,中山,3,2,セイウンヤオヨロズ,10,D,11.8,2.0,11.8,1.0,34.0,1.0,38.0,,C,B,C,C,C
20260912,中山,3,3,ジャメビュ,7,C,12.6,10.0,12.7,7.0,35.8,7.0,37.0,1.0,D,C,B,C,C
20260912,中山,3,4,フレンチブラッサム,9,D,12.4,8.0,13.0,11.0,37.5,,38.6,,C,C,B,D,C
20260912,中山,3,5,ツクバヴァンガード,3,C,11.7,1.0,12.9,9.0,35.2,5.0,37.0,1.0,C,C,C,C,C
20260912,中山,3,6,スマートレイナ,4,C,11.9,3.0,11.9,2.0,34.1,2.0,37.0,1.0,C,B,C,,
20260912,中山,3,7,チェストー,15,E,12.9,13.0,,,35.9,8.0,37.5,7.0,,C,C,C,B
20260912,中山,3,8,ハングローズ,6,C,12.0,4.0,12.0,3.0,34.4,3.0,37.0,1.0,C,B,C,D,C
20260912,中山,3,9,エリースノー,2,C,12.4,8.0,12.7,7.0,35.4,6.0,37.2,6.0,C,D,C,C,C
20260912,中山,3,10,ジーティーニッツァ,8,D,12.1,5.0,12.6,6.0,35.9,8.0,37.5,7.0,C,D,B,C,D
20260912,中山,3,11,トリエンナーレ,13,E,12.7,11.0,13.1,12.0,36.3,,38.1,,C,C,D,C,C
20260912,中山,3,12,サワエ,16,E,,,,,,,,,,,,,
20260912,中山,3,13,エンジェルサン,5,C,12.3,6.0,12.4,5.0,,,,,C,C,D,D,C
20260912,中山,3,14,ブルーダイヤシチー,12,D,12.9,13.0,12.9,9.0,36.2,,37.0,1.0,C,C,C,,
20260912,中山,3,15,ミッキーサウザンド,1,B,12.3,6.0,12.3,4.0,35.0,4.0,38.5,,C,C,C,C,
20260912,中山,3,16,ポンテヴェッキオ,14,E,13.6,15.0,14.6,14.0,38.0,,38.1,,C,C,,,
20260912,中山,4,1,クールチェンジ,15,E,13.0,13.0,14.0,15.0,36.5,,34.5,5.0,B,D,D,C,B
20260912,中山,4,2,ミナヅキ,4,C,12.4,2.0,12.4,1.0,35.0,2.0,35.0,,D,D,C,B,B
20260912,中山,4,3,シルバープレミア,11,D,12.8,7.0,13.1,4.0,36.8,,34.8,,C,B,B,B,C
20260912,中山,4,4,カーヴドヴァン,14,E,13.7,17.0,13.8,13.0,36.3,,34.0,2.0,E,B,B,B,
20260912,中山,4,5,モントーヤ,9,D,12.8,7.0,13.9,14.0,35.8,5.0,34.6,7.0,D,C,C,D,
20260912,中山,4,6,グランフルス,8,D,12.9,10.0,14.4,17.0,37.0,,34.7,8.0,B,D,C,B,B
20260912,中山,4,7,アンヴデット,7,D,13.0,13.0,13.5,10.0,36.5,,34.5,5.0,C,D,C,C,B
20260912,中山,4,8,ヤマニンリンキング,2,C,13.2,15.0,13.2,6.0,36.5,,34.9,,D,C,C,,
20260912,中山,4,9,タイキヴィグルーズ,18,E,13.2,15.0,13.2,6.0,36.1,8.0,35.1,,C,C,D,D,
20260912,中山,4,10,ジェイエルグリーン,12,D,12.4,2.0,13.1,4.0,35.2,4.0,35.5,,E,C,B,D,C
20260912,中山,4,11,エリュグレイス,5,C,12.6,5.0,14.2,16.0,36.2,9.0,35.4,,B,C,C,C,C
20260912,中山,4,12,ナイトバード,3,C,12.9,10.0,13.3,8.0,36.8,,34.2,4.0,C,B,D,C,B
20260912,中山,4,13,コスモアルペジオ,6,D,12.6,5.0,13.5,10.0,36.6,,34.7,8.0,D,,D,D,B
20260912,中山,4,14,ウインスターリング,10,D,12.8,7.0,13.5,10.0,35.0,2.0,34.9,,B,D,C,B,C
20260912,中山,4,15,イーガービーバー,13,D,12.9,10.0,13.4,9.0,35.8,5.0,34.1,3.0,E,D,B,C,E
20260912,中山,4,16,ヒシナスキロ,1,B,12.4,2.0,12.4,1.0,35.8,5.0,33.5,1.0,D,A,,,
20260912,中山,4,17,シェンロン,16,E,,,,,,,,,,,,,
20260912,中山,4,18,ベルバード,17,E,12.1,1.0,13.0,3.0,34.6,1.0,35.1,,B,B,B,B,D
20260912,中山,5,1,サムワンユーラヴド,9,E,,,,,,,,,,,,,
20260912,中山,5,2,リオンパリス,10,E,,,,,,,,,,,,,
20260912,中山,5,3,アテナプロマコス,7,D,,,,,,,,,,,,,
20260912,中山,5,4,ブルードロップ,2,C,,,,,,,,,,,,,
20260912,中山,5,5,グリマルキン,4,D,,,,,,,,,,,,,
20260912,中山,5,6,ラインディアーナ,5,D,,,,,,,,,,,,,
20260912,中山,5,7,メイプルルビー,6,D,,,,,,,,,,,,,
20260912,中山,5,8,サトノハクマイ,1,A,,,,,,,,,,,,,
20260912,中山,5,9,ワンモアタイム,3,C,,,,,,,,,,,,,
20260912,中山,5,10,オラパ,8,D,,,,,,,,,,,,,
20260912,中山,5,11,アルレーヴ,11,E,,,,,,,,,,,,,
20260912,中山,6,1,レーヴデリオン,1,A,,,,,,,,,,,,,
20260912,中山,6,2,アーバーバイティ,3,C,,,,,,,,,,,,,
20260912,中山,6,3,ジェミニディウ,4,D,,,,,,,,,,,,,
20260912,中山,6,4,トパーズヘッド,11,E,,,,,,,,,,,,,
20260912,中山,6,5,クリアマインド,12,E,,,,,,,,,,,,,
20260912,中山,6,6,ミコウェイ,9,D,,,,,,,,,,,,,
20260912,中山,6,7,ソットマツモト,2,B,,,,,,,,,,,,,
20260912,中山,6,8,ファイアリーボルト,10,D,,,,,,,,,,,,,
20260912,中山,6,9,ロンドンコーリング,8,D,,,,,,,,,,,,,
20260912,中山,6,10,ゲンロクコイモヨウ,7,D,,,,,,,,,,,,,
20260912,中山,6,11,ナイトパイロット,5,D,,,,,,,,,,,,,
20260912,中山,6,12,ノーブルパラス,6,D,,,,,,,,,,,,,
20260912,中山,7,1,パワポケグッド,16,E,13.2,12.0,13.7,11.0,37.6,,38.9,,B,C,C,C,C
20260912,中山,7,2,プロミスライン,5,C,13.8,16.0,14.2,16.0,37.8,,38.1,,C,D,C,B,B
20260912,中山,7,3,ゴールドプレイヤー,4,C,12.8,6.0,13.2,2.0,37.4,,37.9,6.0,C,C,D,C,C
20260912,中山,7,4,イントゥザウインド,3,C,13.3,14.0,13.3,6.0,36.3,3.0,35.9,1.0,C,C,C,,
20260912,中山,7,5,ワンダーバリエンス,14,E,12.4,3.0,12.5,1.0,35.2,1.0,38.4,,B,C,C,C,B
20260912,中山,7,6,マイネルトレマーズ,8,D,12.4,3.0,13.2,2.0,37.5,,38.5,,C,C,B,B,C
20260912,中山,7,7,イーサンミラー,7,D,12.3,2.0,13.2,2.0,37.2,6.0,37.6,4.0,C,B,B,D,C
20260912,中山,7,8,ユイノサダハル,6,D,13.1,11.0,13.5,8.0,37.3,8.0,38.0,7.0,C,D,C,B,C
20260912,中山,7,9,サングラント,2,B,13.0,9.0,13.2,2.0,36.4,4.0,38.7,,B,C,B,C,C
20260912,中山,7,10,カノープス,12,D,13.4,15.0,13.6,10.0,38.2,,38.3,,D,C,C,C,C
20260912,中山,7,11,タカラエイティ,10,D,12.9,8.0,13.5,8.0,35.9,2.0,36.7,2.0,B,C,C,,
20260912,中山,7,12,ゼンノスタニング,15,E,13.0,9.0,13.8,12.0,38.6,,38.8,,C,,C,C,C
20260912,中山,7,13,レッドジェルブロワ,11,D,12.8,6.0,14.0,15.0,37.2,6.0,37.6,4.0,B,C,B,C,B
20260912,中山,7,14,カシマライフウ,1,B,13.2,12.0,13.9,14.0,36.8,5.0,37.2,3.0,C,C,C,C,C
20260912,中山,7,15,テンカラットレター,13,D,12.5,5.0,13.4,7.0,38.3,,38.0,7.0,C,,C,C,C
20260912,中山,7,16,カーボフリオ,9,D,11.9,1.0,13.8,12.0,38.6,,38.3,,D,C,D,C,D
20260912,中山,8,1,ヴァルカンテソーロ,1,B,13.2,10.0,13.2,5.0,36.2,3.0,33.5,4.0,C,C,B,C,D
20260912,中山,8,2,スノーディーヴァ,11,E,12.6,3.0,,,,,,,C,C,C,C,C
20260912,中山,8,3,チャームドウイング,12,E,13.7,13.0,13.9,8.0,39.1,,39.5,,C,D,D,,
20260912,中山,8,4,ペネトレイトゴー,8,D,13.1,9.0,14.1,9.0,38.5,,34.3,7.0,C,C,C,B,D
20260912,中山,8,5,ヤマニンヘルシェ,2,B,12.9,6.0,12.9,1.0,36.0,2.0,34.1,6.0,D,C,E,,
20260912,中山,8,6,パーリーブラック,10,E,12.4,2.0,14.1,9.0,38.3,,35.4,,B,C,C,C,C
20260912,中山,8,7,ウインターブレス,7,D,12.6,3.0,13.7,7.0,36.7,7.0,33.3,2.0,C,C,B,C,D
20260912,中山,8,8,マイネルアウルム,5,C,12.6,3.0,13.1,4.0,36.7,7.0,33.2,1.0,C,D,B,C,C
