開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260215,京都,1,1,レイナサンライズ,7,D,13.6,9.0,13.6,7.0,40.6,,37.6,1.0,C,,,,
20260215,京都,1,2,タケルフォーカス,5,D,13.1,5.0,13.7,8.0,37.9,,38.4,4.0,C,C,D,,
20260215,京都,1,3,ロードキャリバー,10,E,14.1,10.0,14.1,9.0,,,,,B,,,,
20260215,京都,1,4,マーチンゲール,1,B,12.8,3.0,12.8,2.0,37.0,3.0,38.7,5.0,C,,,,
20260215,京都,1,5,ロードエルドラド,9,E,12.8,3.0,12.8,2.0,36.5,2.0,41.2,,C,,,,
20260215,京都,1,6,サイモングリーマン,8,E,13.4,7.0,13.4,6.0,39.4,,39.8,,C,C,,,
20260215,京都,1,7,カセノコンコルド,3,C,12.5,1.0,12.9,4.0,37.0,3.0,38.7,5.0,D,C,C,C,C
20260215,京都,1,8,ルファーダ,4,C,12.5,1.0,12.6,1.0,35.8,1.0,38.1,3.0,C,C,C,C,
20260215,京都,1,9,ガウラディスコ,2,B,13.4,7.0,14.1,9.0,37.0,3.0,38.0,2.0,C,C,B,C,
20260215,京都,1,10,ジオストラテジー,6,D,13.3,6.0,13.3,5.0,37.7,,39.7,,C,C,,,
20260215,京都,2,1,ナムラオーレ,12,E,,,,,,,,,,,,,
20260215,京都,2,2,ナムラキングダム,8,D,,,,,,,,,,,,,
20260215,京都,2,3,ローレルマティーニ,10,E,,,,,,,,,,,,,
20260215,京都,2,4,アメリカンパウダー,9,D,,,,,,,,,,,,,
20260215,京都,2,5,ヨウリンケイジュ,1,B,,,,,,,,,,,,,
20260215,京都,2,6,メイショウマドンナ,3,C,,,,,,,,,,,,,
20260215,京都,2,7,シオミン,5,D,,,,,,,,,,,,,
20260215,京都,2,8,テーオーシーザー,11,E,,,,,,,,,,,,,
20260215,京都,2,9,ノーブルガイザー,6,D,,,,,,,,,,,,,
20260215,京都,2,10,ペイシャプレイ,4,C,,,,,,,,,,,,,
20260215,京都,2,11,ハノハノ,2,B,,,,,,,,,,,,,
