開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260404,中山,1,1,アンパシオンス,16,E,,,,,,,,,,,,,
20260404,中山,1,2,ハナムラサキ,10,E,13.0,10.0,14.3,10.0,37.6,,39.0,8.0,C,D,C,,
20260404,中山,1,3,フェルアフリーゼ,4,C,12.4,6.0,12.4,6.0,35.7,7.0,38.0,4.0,C,C,B,,
20260404,中山,1,4,ピコラアルテ,14,E,,,,,,,,,,,,,
20260404,中山,1,5,アドミ,2,C,12.4,6.0,12.4,6.0,35.4,5.0,38.1,5.0,B,D,B,C,A
20260404,中山,1,6,キタノシオン,12,E,,,,,,,,,,,,,
20260404,中山,1,7,マメーアップル,8,D,11.9,1.0,11.9,1.0,34.9,1.0,39.1,,C,B,C,C,
20260404,中山,1,8,カンレイスター,1,A,12.0,2.0,12.1,3.0,35.3,3.0,38.2,6.0,C,C,D,B,B
20260404,中山,1,9,ウィザードオブマリ,15,E,12.9,9.0,12.9,9.0,35.9,8.0,40.4,,D,B,,,
20260404,中山,1,10,ベイビーシスター,9,E,,,,,,,,,,,,,
20260404,中山,1,11,マーマレードスカイ,3,C,12.0,2.0,12.0,2.0,35.1,2.0,38.5,7.0,C,B,,,
20260404,中山,1,12,エコロセレナ,5,C,12.1,4.0,12.1,3.0,35.4,5.0,37.5,2.0,C,C,C,B,D
20260404,中山,1,13,マリノフォルトゥナ,11,E,,,,,,,,,,,,,
20260404,中山,1,14,ニシノゲッパク,6,C,12.8,8.0,12.8,8.0,36.5,,37.0,1.0,C,C,C,C,C
20260404,中山,1,15,オレンジリバー,7,D,12.1,4.0,12.1,3.0,35.3,3.0,37.7,3.0,C,C,C,D,C
20260404,中山,1,16,ジュンオルレアン,13,E,,,,,,,,,,,,,
20260404,中山,2,1,キョウエイシュバル,4,C,13.5,11.0,13.5,8.0,,,,,D,,,,
20260404,中山,2,2,ノーブルスアーク,14,E,12.9,3.0,12.9,2.0,37.6,6.0,40.7,,C,D,B,B,
20260404,中山,2,3,ノーブルジャッカル,7,D,13.6,12.0,13.6,10.0,,,,,C,B,,,
20260404,中山,2,4,シシリアンキッス,12,E,12.7,2.0,12.7,1.0,36.4,2.0,39.7,,C,C,D,B,
20260404,中山,2,5,アオハルブルース,1,B,13.0,5.0,13.1,4.0,36.5,4.0,38.1,4.0,C,C,C,C,B
20260404,中山,2,6,ケイジ,11,E,13.0,5.0,13.9,11.0,37.6,6.0,38.4,5.0,C,C,C,,
20260404,中山,2,7,プリンセスダーコ,6,D,12.9,3.0,12.9,2.0,37.4,5.0,39.1,6.0,C,C,C,C,
20260404,中山,2,8,ファントムヴォルト,10,E,13.0,5.0,,,38.3,,39.5,7.0,,C,,C,D
20260404,中山,2,9,トーセンアミューズ,5,D,13.3,9.0,13.3,6.0,39.1,,40.3,,C,,,,
20260404,中山,2,10,ロードリュイール,8,D,,,,,,,,,,,,,
20260404,中山,2,11,ゴールドドレッサ,9,D,13.3,9.0,13.3,6.0,39.0,,37.6,2.0,C,,,,
20260404,中山,2,12,アドマイヤウルトラ,2,B,12.4,1.0,13.5,8.0,35.7,1.0,37.9,3.0,C,B,C,C,B
20260404,中山,2,13,ドウドウファイト,13,E,,,,,,,,,,,,,
20260404,中山,2,14,ガーディアンテイル,3,C,13.1,8.0,13.2,5.0,36.4,2.0,37.1,1.0,B,C,C,,
20260404,中山,3,1,エコロバロン,3,C,12.4,3.0,12.8,6.0,35.8,4.0,37.3,2.0,C,B,C,C,D
20260404,中山,3,2,ライカ,4,C,12.5,5.0,12.5,3.0,35.9,7.0,37.6,4.0,C,C,C,C,C
20260404,中山,3,3,クリオロゴールド,1,B,12.2,1.0,12.2,1.0,34.9,1.0,39.4,,D,D,E,,
20260404,中山,3,4,ヨルヴィック,2,B,12.2,1.0,13.2,8.0,36.3,,38.1,5.0,C,C,,,
20260404,中山,3,5,ココラッシー,8,D,12.8,10.0,,,36.7,,37.0,1.0,,C,C,D,D
20260404,中山,3,6,ツクバアヴァロン,11,E,12.5,5.0,12.6,5.0,35.7,3.0,38.1,5.0,C,C,,,
20260404,中山,3,7,ソーマッチ,13,E,13.6,15.0,,,37.3,,41.3,,,C,B,,
20260404,中山,3,8,テンカラットレター,14,E,12.6,9.0,,,35.6,2.0,42.1,,,C,,,
20260404,中山,3,9,スウィートラキ,12,E,12.5,5.0,12.5,3.0,35.9,7.0,40.2,,C,D,,,
20260404,中山,3,10,カーボフリオ,9,D,12.8,10.0,12.9,7.0,36.2,,38.5,8.0,C,D,B,D,
20260404,中山,3,11,ビタミンドロップ,16,E,,,,,,,,,,,,,
20260404,中山,3,12,タツナナイロ,15,E,13.3,12.0,13.3,9.0,36.4,,41.6,,D,,,,
20260404,中山,3,13,コロッセウム,10,D,12.5,5.0,13.4,11.0,35.8,4.0,38.2,7.0,D,C,C,D,
20260404,中山,3,14,トコシエノヒトミ,7,D,12.4,3.0,12.4,2.0,35.8,4.0,37.4,3.0,D,D,E,C,B
20260404,中山,3,15,ホカミテダメ,5,D,13.3,12.0,13.3,9.0,36.8,,41.7,,C,,,,
20260404,中山,3,16,ヴィラロボス,6,D,13.4,14.0,13.4,11.0,36.6,,41.3,,D,,,,
20260404,中山,4,1,エンジョイドライブ,8,D,12.2,2.0,,,36.6,2.0,39.0,3.0,C,A,D,C,B
20260404,中山,4,2,アルシミスト,13,E,12.3,3.0,12.3,1.0,35.5,1.0,37.2,1.0,C,C,C,C,C
20260404,中山,4,3,ユナホークパワー,11,E,13.1,12.0,13.6,4.0,,,,,D,B,D,D,B
20260404,中山,4,4,メイショウゲキリン,4,C,12.1,1.0,13.1,2.0,,,,,D,C,C,B,D
20260404,中山,4,5,フォルガイル,9,D,12.8,9.0,,,,,,,C,C,C,C,C
20260404,中山,4,6,ラキアレクサンダー,14,E,12.9,11.0,,,,,,,,,,,
20260404,中山,4,7,ジオパーククラウン,12,E,12.5,5.0,13.7,5.0,,,,,B,B,C,C,D
20260404,中山,4,8,アバットゥータ,7,D,13.2,13.0,,,,,,,C,C,C,C,C
20260404,中山,4,9,プラウドヘリテージ,10,D,12.3,3.0,13.2,3.0,36.8,3.0,37.8,2.0,D,C,B,C,C
20260404,中山,4,10,マテンロウノカゼ,6,D,12.7,8.0,,,,,,,C,C,C,C,C
20260404,中山,4,11,モンツァフレイバー,3,C,13.2,13.0,,,,,,,C,C,C,C,E
20260404,中山,4,12,ミレニアムヒロイン,5,C,12.5,5.0,,,37.6,4.0,39.5,4.0,C,C,C,D,C
20260404,中山,4,13,ゴールデンステップ,2,B,12.8,9.0,,,,,,,C,C,C,B,C
20260404,中山,4,14,ディベルティスマン,1,B,12.6,7.0,,,,,,,C,C,A,C,C
20260404,中山,5,1,ベルウッドバイオ,9,D,13.1,7.0,13.4,7.0,36.6,,34.4,6.0,C,B,D,D,
20260404,中山,5,2,ミダレセツゲツカ,14,E,13.6,10.0,13.6,10.0,37.2,,35.2,,B,,,,
20260404,中山,5,3,ヴェガリア,2,B,13.1,7.0,13.1,4.0,35.9,4.0,34.3,4.0,B,,,,
20260404,中山,5,4,キタノアヤカ,11,E,12.8,5.0,13.4,7.0,35.9,4.0,34.8,7.0,C,C,E,,
20260404,中山,5,5,レッドフリーマン,8,D,,,,,,,,,,,,,
20260404,中山,5,6,アリアス,4,C,12.8,5.0,12.8,3.0,35.0,2.0,35.0,8.0,D,C,D,B,
20260404,中山,5,7,ツウキンカイソク,6,D,12.4,1.0,13.4,7.0,36.1,6.0,33.7,1.0,C,B,C,C,D
20260404,中山,5,8,デルマツルギ,15,E,,,,,,,,,,,,,
20260404,中山,5,9,フリーリターン,16,E,,,,,,,,,,,,,
20260404,中山,5,10,マイネルヴェーゼン,7,D,12.7,3.0,12.7,1.0,34.8,1.0,33.8,2.0,B,B,B,B,C
20260404,中山,5,11,フリーヤ,5,D,,,,,,,,,,,,,
20260404,中山,5,12,ジーナグレイス,13,E,13.2,9.0,13.3,5.0,36.1,6.0,37.8,,B,C,,,
20260404,中山,5,13,ヤマニンアレシス,1,A,12.7,3.0,12.7,1.0,36.2,8.0,34.3,4.0,D,C,D,,
20260404,中山,5,14,デルマテイネ,12,E,,,,,,,,,,,,,
20260404,中山,5,15,ムーングレイル,3,C,12.6,2.0,13.3,5.0,35.3,3.0,33.8,2.0,C,C,C,C,D
20260404,中山,5,16,スコアレジーナ,10,E,,,,,,,,,,,,,
20260404,中山,6,1,コパノミラノ,7,D,13.3,9.0,13.7,9.0,36.7,2.0,38.7,6.0,C,C,D,C,
20260404,中山,6,2,マイネルモンブラン,12,E,14.3,12.0,14.3,12.0,,,,,B,,,,
20260404,中山,6,3,クアッドフォルツァ,3,C,12.9,2.0,12.9,1.0,37.2,4.0,38.9,,C,C,C,C,B
20260404,中山,6,4,ヴァンデスペランス,1,A,13.1,4.0,13.1,3.0,37.6,,38.5,5.0,D,C,B,D,
20260404,中山,6,5,セーヌデローヴ,6,D,13.0,3.0,13.4,7.0,36.2,1.0,39.3,,B,D,D,,
20260404,中山,6,6,トランセンコ,13,E,13.5,10.0,13.8,10.0,37.0,3.0,38.4,4.0,C,E,C,C,
20260404,中山,6,7,メディチパワー,4,C,13.2,7.0,13.5,8.0,37.7,,37.0,1.0,C,C,C,,
20260404,中山,6,8,アビヤント,5,D,13.1,4.0,13.1,3.0,,,,,E,,,,
20260404,中山,6,9,ストーリーオブラブ,11,E,13.1,4.0,13.1,3.0,37.4,6.0,37.4,3.0,C,C,,,
20260404,中山,6,10,カシマライフウ,2,B,13.5,10.0,13.8,10.0,37.2,4.0,37.2,2.0,C,D,C,C,
20260404,中山,6,11,マツリダシリウス,10,E,13.2,7.0,13.2,6.0,37.4,6.0,39.2,,C,C,C,C,C
20260404,中山,6,12,ジェイエルトランプ,9,D,,,,,,,,,,,,,
20260404,中山,6,13,ウインドオブヘヴン,8,D,12.6,1.0,13.0,2.0,37.8,,39.6,,C,C,B,B,B
20260404,中山,7,1,マリアイリダータ,1,B,12.7,5.0,12.7,1.0,35.6,5.0,34.0,,D,C,D,C,D
20260404,中山,7,2,ロジャリーマイン,4,D,13.9,12.0,14.3,12.0,36.1,6.0,33.6,2.0,D,C,B,,
20260404,中山,7,3,チョングク,12,E,12.8,8.0,13.4,9.0,36.2,,33.4,1.0,C,B,D,C,B
20260404,中山,7,4,ニシノエピカリ,6,D,12.2,1.0,13.3,8.0,35.0,1.0,34.0,,B,E,B,C,D
20260404,中山,7,5,ルージュカエラ,8,D,12.4,3.0,12.9,2.0,35.2,2.0,34.3,,C,D,B,C,C
20260404,中山,7,6,ジェシーテソーロ,9,D,12.4,3.0,13.0,4.0,35.5,3.0,39.4,,C,B,B,D,D
20260404,中山,7,7,アリスメティーク,2,B,12.9,9.0,12.9,2.0,37.2,,33.9,6.0,A,B,D,A,C
20260404,中山,7,8,パストラーレ,5,D,12.2,1.0,13.0,4.0,35.5,3.0,33.8,5.0,C,E,D,C,C
20260404,中山,7,9,ベネスピラ,7,D,12.7,5.0,13.4,9.0,36.2,,37.6,,C,B,C,A,C
20260404,中山,7,10,キューティリップ,3,C,12.7,5.0,13.0,4.0,36.6,,33.7,4.0,B,D,B,B,C
20260404,中山,7,11,ウインファヴォリ,11,E,12.9,9.0,13.7,11.0,36.2,,36.0,,D,D,D,,
20260404,中山,7,12,マイネルイグザルト,10,E,13.2,11.0,13.2,7.0,36.2,,33.6,2.0,C,C,C,B,C
20260404,中山,8,1,オウケンシルヴァー,6,D,12.7,3.0,13.9,9.0,37.6,,37.2,3.0,C,C,C,C,B
20260404,中山,8,2,ロジルーラー,9,D,12.7,3.0,12.7,1.0,36.5,2.0,39.4,,B,D,D,C,C
20260404,中山,8,3,ファルコンミノル,3,B,13.1,8.0,13.5,6.0,37.7,,37.8,,C,D,D,B,C
20260404,中山,8,4,グランプラネッタ,11,E,13.8,11.0,14.1,10.0,40.0,,40.2,,C,B,D,C,
20260404,中山,8,5,ロードソルスティス,4,C,12.8,5.0,13.3,5.0,36.8,3.0,37.6,5.0,C,B,E,C,C
20260404,中山,8,6,ニシノケンタマン,2,B,12.8,5.0,13.7,8.0,37.3,5.0,35.9,1.0,C,D,D,C,C
20260404,中山,8,7,インテルメディオ,1,A,12.5,1.0,12.9,2.0,36.4,1.0,37.1,2.0,C,C,D,D,C
20260404,中山,8,8,ツマヤ,10,E,13.0,7.0,13.1,3.0,36.8,3.0,37.3,4.0,C,D,,,
20260404,中山,8,9,スモーキーゴッド,7,D,12.6,2.0,13.2,4.0,,,,,B,C,D,D,B
20260404,中山,8,10,ナムラジミー,8,D,13.4,9.0,14.2,11.0,38.3,,37.6,5.0,C,C,B,C,C
20260404,中山,8,11,ノアヴィヴァーチェ,5,D,13.4,9.0,13.5,6.0,38.3,,37.9,,C,C,C,C,C
20260404,中山,9,1,ブラウンバナナ,5,C,13.1,11.0,13.1,7.0,37.7,,33.8,2.0,D,D,,,
20260404,中山,9,2,グレーヌドジョワ,13,E,12.6,2.0,12.6,2.0,35.2,2.0,34.5,,C,B,D,D,D
20260404,中山,9,3,ヤマニンヘルシェ,10,D,13.0,7.0,13.0,5.0,37.0,,34.1,3.0,E,,,,
20260404,中山,9,4,ポッドクロス,8,D,13.3,13.0,13.7,13.0,35.5,3.0,33.7,1.0,B,D,C,D,
20260404,中山,9,5,レイヒストリコ,2,C,13.0,7.0,13.1,7.0,35.6,4.0,34.5,,B,D,C,C,B
20260404,中山,9,6,モウエエデショー,3,C,13.0,7.0,13.1,7.0,36.3,,34.3,,D,C,C,B,C
20260404,中山,9,7,ヨカオウ,7,D,12.8,4.0,12.8,4.0,35.6,4.0,34.5,,D,C,C,C,
20260404,中山,9,8,ドッグウッド,4,C,12.8,4.0,13.5,12.0,35.7,6.0,34.1,3.0,C,C,C,E,D
20260404,中山,9,9,クラウンインジエア,9,D,12.1,1.0,12.1,1.0,33.4,1.0,34.2,6.0,D,B,C,D,
20260404,中山,9,10,バリオス,6,D,12.6,2.0,12.6,2.0,35.7,6.0,34.1,3.0,D,B,,,
20260404,中山,9,11,トップオブザライン,11,E,13.1,11.0,13.1,7.0,38.0,,34.7,,D,,,,
20260404,中山,9,12,ケントン,12,E,12.9,6.0,13.0,5.0,36.3,,38.7,,C,C,,C,
20260404,中山,9,13,イモータリス,1,A,13.0,7.0,13.4,11.0,36.1,,34.2,6.0,C,B,,,
20260404,中山,10,1,スプレーフォール,10,D,12.9,12.0,13.8,10.0,38.0,,38.7,,C,C,D,D,C
