開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20250831,中京,1,1,ムルーデ,11,E,13.3,10.0,13.3,9.0,37.1,,37.9,,C,B,,,
20250831,中京,1,2,レッドレベンディス,2,B,13.1,6.0,13.1,6.0,35.6,4.0,34.9,4.0,C,,,,
20250831,中京,1,3,クリノアトレ,13,E,12.9,5.0,12.9,5.0,36.5,,40.9,,C,,,,
20250831,中京,1,4,ウインドトリック,6,D,13.1,6.0,13.1,6.0,36.6,,34.3,2.0,D,,,,
20250831,中京,1,5,クライナリーゼ,12,E,13.5,12.0,13.5,12.0,37.2,,36.4,,B,,,,
20250831,中京,1,6,レディーゴール,1,B,13.1,6.0,13.4,10.0,35.9,6.0,34.5,3.0,C,C,,,
20250831,中京,1,7,ナムラヒナギク,3,C,12.5,1.0,12.5,1.0,34.3,1.0,35.6,,C,,,,
20250831,中京,1,8,ゼンノスタニング,10,E,13.1,6.0,13.1,6.0,37.1,,35.2,6.0,B,,,,
20250831,中京,1,9,ウェイヨー,8,D,12.7,3.0,12.7,3.0,35.6,4.0,36.2,,D,,,,
20250831,中京,1,10,レジーナレガリア,5,D,13.7,13.0,13.7,13.0,37.2,,34.9,4.0,B,,,,
20250831,中京,1,11,シャンペトルブーケ,4,C,12.5,1.0,12.5,1.0,35.2,2.0,35.4,,D,,,,
20250831,中京,1,12,アドバンスモダン,9,D,12.8,4.0,12.8,4.0,35.4,3.0,36.8,,C,,,,
20250831,中京,1,13,アスミル,7,D,13.4,11.0,13.4,10.0,36.8,,34.1,1.0,B,,,,
20250831,中京,2,1,アイムアクイーン,15,E,13.0,8.0,13.2,6.0,36.4,3.0,36.8,1.0,C,C,D,C,
20250831,中京,2,2,ヒットザノート,14,E,12.4,2.0,12.4,1.0,,,,,C,,B,D,
20250831,中京,2,3,ヴェントステラーレ,3,C,13.1,10.0,13.1,4.0,36.3,2.0,38.2,7.0,C,D,,,
20250831,中京,2,4,エアニゲラ,1,B,13.6,15.0,13.6,11.0,37.9,,38.0,5.0,C,C,C,,
20250831,中京,2,5,マンノミューズ,11,D,13.0,8.0,13.2,6.0,37.0,,38.1,6.0,C,,B,C,C
20250831,中京,2,6,ランスオブフェイス,8,D,12.9,5.0,12.9,2.0,37.3,,43.7,,C,C,D,C,
20250831,中京,2,7,オリジナルファイン,4,C,13.1,10.0,13.8,14.0,35.1,1.0,37.8,2.0,D,C,C,B,C
20250831,中京,2,8,トモエゴゼン,5,D,13.1,10.0,13.9,15.0,37.7,,37.9,4.0,B,C,B,C,
20250831,中京,2,9,ミスサンシャイン,13,E,12.9,5.0,13.6,11.0,36.7,7.0,39.3,,B,C,B,D,
20250831,中京,2,10,スーパーチャンド,6,D,12.7,3.0,13.2,6.0,38.2,,37.8,2.0,C,C,C,C,C
20250831,中京,2,11,エールラヴィクトワ,7,D,13.6,15.0,13.6,11.0,36.4,3.0,38.6,,D,C,C,C,
20250831,中京,2,12,ゴルシノメイ,12,E,13.3,14.0,13.3,9.0,,,,,D,C,,,
20250831,中京,2,13,エスタンシア,2,B,12.2,1.0,13.4,10.0,36.8,8.0,38.3,,B,C,D,C,C
20250831,中京,2,14,タマモサイジョ,16,E,13.2,13.0,14.0,16.0,36.4,3.0,39.5,,C,B,,,
20250831,中京,2,15,ヨドギミ,9,D,12.9,5.0,13.1,4.0,36.5,6.0,38.2,7.0,C,B,C,B,C
20250831,中京,2,16,ボナペティアスク,10,D,12.7,3.0,13.0,3.0,,,,,B,D,C,B,B
20250831,中京,3,1,エアビッグマム,2,B,12.3,2.0,13.1,5.0,35.9,8.0,33.2,1.0,C,C,C,B,B
20250831,中京,3,2,オニムシャ,14,E,12.2,1.0,12.9,2.0,34.7,2.0,34.5,8.0,C,B,C,C,C
20250831,中京,3,3,オメガストリーム,10,D,14.0,15.0,14.2,17.0,37.1,,34.7,9.0,D,C,C,,
20250831,中京,3,4,グルーヴィデザイン,16,E,14.1,17.0,14.1,15.0,38.2,,37.2,,C,B,,,
20250831,中京,3,5,リオンプライム,3,C,12.9,10.0,13.1,5.0,35.9,8.0,33.9,5.0,C,C,C,C,A
20250831,中京,3,6,メイショウアイル,8,D,12.7,6.0,13.7,11.0,38.6,,35.5,,C,C,D,D,B
20250831,中京,3,7,ヴァンガルダ,13,E,12.7,6.0,13.0,4.0,35.3,6.0,36.1,,B,E,C,D,
20250831,中京,3,8,コンタンゴ,5,D,12.4,3.0,12.8,1.0,34.3,1.0,35.2,,C,C,B,D,C
20250831,中京,3,9,ロールザボーンズ,4,C,12.5,4.0,13.2,8.0,34.7,2.0,34.9,,C,C,C,B,D
20250831,中京,3,10,アゼム,9,D,13.0,12.0,13.9,13.0,37.4,,33.4,3.0,C,C,D,C,B
20250831,中京,3,11,ピリナマアナ,12,D,13.3,14.0,14.4,18.0,36.0,,36.1,,B,C,E,C,C
20250831,中京,3,12,ウインクルキセキ,11,D,12.9,10.0,12.9,2.0,34.8,4.0,33.9,5.0,B,D,C,D,C
20250831,中京,3,13,スリーセンス,17,E,13.2,13.0,13.7,11.0,36.9,,36.1,,D,C,B,D,B
20250831,中京,3,14,エリタージュソング,18,E,14.1,17.0,14.1,15.0,39.9,,40.9,,C,C,,,
20250831,中京,3,15,サトノスピカ,7,D,12.6,5.0,13.3,9.0,35.8,7.0,33.2,1.0,C,C,C,C,C
20250831,中京,3,16,マスターライセンス,1,B,12.8,8.0,13.4,10.0,36.9,,33.7,4.0,C,C,C,C,
20250831,中京,3,17,トモエジョウ,15,E,14.0,15.0,14.0,14.0,37.0,,35.1,,C,,,,
20250831,中京,3,18,アズユーライク,6,D,12.8,8.0,13.1,5.0,34.8,4.0,34.0,7.0,C,C,C,C,C
20250831,中京,4,1,ベルエアキング,10,D,12.5,9.0,13.1,9.0,35.9,6.0,39.8,,C,C,C,C,D
20250831,中京,4,2,テイエムタワードン,1,B,12.7,11.0,12.7,3.0,35.7,5.0,37.3,2.0,C,C,C,E,C
20250831,中京,4,3,スマートサターン,4,C,12.6,10.0,12.7,3.0,36.4,8.0,37.5,3.0,C,C,B,C,D
20250831,中京,4,4,ゼットヒーロ,16,E,12.3,3.0,12.5,2.0,39.0,,40.9,,C,C,D,C,C
20250831,中京,4,5,オオデンタ,7,D,,,,,,,,,,,,,
20250831,中京,4,6,キタサンライザー,5,D,12.3,3.0,12.9,6.0,36.4,8.0,38.2,5.0,D,B,C,C,
20250831,中京,4,7,マルシェ,9,D,13.5,13.0,13.5,12.0,37.7,,37.6,4.0,C,,,,
20250831,中京,4,8,キミガタメ,13,E,12.8,12.0,12.8,5.0,37.9,,42.5,,C,,,,
20250831,中京,4,9,マキシマムレーヴ,15,E,,,,,,,,,,,,,
20250831,中京,4,10,メイショウアイク,6,D,12.1,2.0,,,35.9,6.0,38.5,7.0,,B,C,D,C
20250831,中京,4,11,フロレンテム,12,E,12.3,3.0,12.3,1.0,,,,,C,D,D,,
20250831,中京,4,12,スナークメスナー,8,D,12.0,1.0,13.1,9.0,35.5,4.0,38.7,8.0,C,C,C,C,C
20250831,中京,4,13,イモルテル,11,D,12.4,7.0,13.1,9.0,35.3,2.0,38.4,6.0,A,C,B,C,B
