開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260913,中山,1,1,ヴィーデ,9,D,12.6,6.0,,,35.9,2.0,44.0,3.0,C,C,C,E,C
20260913,中山,1,2,シークレットキー,2,B,12.2,2.0,,,,,,,C,C,C,C,E
20260913,中山,1,3,スノーリン,10,E,13.2,9.0,,,,,,,C,C,C,C,C
20260913,中山,1,4,モナコブル,4,C,12.3,4.0,,,37.0,3.0,36.9,1.0,C,C,C,E,C
20260913,中山,1,5,セイウンビッグバン,6,D,12.1,1.0,,,,,,,C,C,C,C,B
20260913,中山,1,6,プレミアブルー,3,C,13.0,8.0,,,,,,,C,C,C,C,C
20260913,中山,1,7,グロリアラウス,7,D,12.2,2.0,12.2,1.0,34.9,1.0,38.2,2.0,D,D,B,B,D
20260913,中山,1,8,サラフィエル,5,C,12.4,5.0,,,,,,,C,C,C,C,C
20260913,中山,1,9,ストラクチャー,8,D,13.2,9.0,,,,,,,C,C,C,C,C
20260913,中山,1,10,ゴールデンルーキー,1,B,12.9,7.0,,,,,,,C,C,C,C,C
20260913,中山,2,1,ライヴテキーラ,10,E,13.3,4.0,13.3,4.0,37.1,5.0,36.6,,E,,,,
20260913,中山,2,2,マイネルリシャール,4,D,12.9,1.0,12.9,1.0,36.3,3.0,36.0,,D,,,,
20260913,中山,2,3,テキサス,2,B,13.5,6.0,13.5,6.0,37.4,,34.3,2.0,D,,,,
20260913,中山,2,4,サンタンヌ,5,D,13.2,3.0,13.2,3.0,38.5,,34.7,5.0,D,,,,
20260913,中山,2,5,サーギュスターヴ,6,D,13.7,9.0,13.9,10.0,36.8,4.0,35.4,,B,B,,,
20260913,中山,2,6,ギガントシュラーク,7,D,13.8,10.0,13.8,9.0,39.0,,41.2,,C,,,,
20260913,中山,2,7,ウィナーズチェック,3,B,13.0,2.0,13.0,2.0,36.0,2.0,34.5,3.0,C,D,,,
20260913,中山,2,8,シュートザワークス,1,B,13.3,4.0,13.3,4.0,35.9,1.0,34.0,1.0,D,D,,,
20260913,中山,2,9,マイネルウルカヌス,8,D,13.6,7.0,13.6,7.0,37.8,,36.3,,E,,,,
20260913,中山,2,10,アルバスタキヤ,9,D,13.6,7.0,13.6,7.0,40.0,,34.5,3.0,B,,,,
20260913,中山,3,1,ブレイヴアーサー,10,D,12.6,4.0,12.7,5.0,,,,,D,D,,,
20260913,中山,3,2,キンバリー,12,D,12.3,1.0,12.3,1.0,,,,,D,,,,
20260913,中山,3,3,コスモベスケーデン,4,D,12.7,6.0,12.7,5.0,,,,,D,,,,
20260913,中山,3,4,アルニタク,6,D,13.8,15.0,13.8,15.0,,,,,B,,,,
20260913,中山,3,5,ソラティオ,13,D,12.9,10.0,12.9,10.0,35.7,3.0,39.4,2.0,C,,,,
20260913,中山,3,6,ラフエルガ,1,A,12.7,6.0,12.7,5.0,,,,,C,,,,
20260913,中山,3,7,アレックスケー,2,B,12.4,2.0,12.4,2.0,35.6,2.0,38.6,1.0,B,D,,,
20260913,中山,3,8,サイモンオリエント,11,D,13.6,14.0,13.6,14.0,,,,,C,,,,
20260913,中山,3,9,アドバンスアゲイン,8,D,12.7,6.0,12.7,5.0,,,,,C,,,,
20260913,中山,3,10,パレスラン,5,D,13.3,13.0,13.3,13.0,36.2,4.0,39.4,2.0,C,,,,
20260913,中山,3,11,サンアンドスターズ,15,E,12.9,10.0,12.9,10.0,,,,,D,,,,
20260913,中山,3,12,キセキノユニコーン,3,C,12.4,2.0,12.4,2.0,,,,,C,D,,,
20260913,中山,3,13,シュネルアステリア,14,D,12.6,4.0,12.6,4.0,34.9,1.0,42.4,4.0,C,,,,
20260913,中山,3,14,ヴァンデエス,16,E,13.9,16.0,13.9,16.0,,,,,B,,,,
20260913,中山,3,15,セイカタカキヤチク,7,D,12.8,9.0,12.8,9.0,,,,,C,,,,
20260913,中山,3,16,イサチルサリーレ,9,D,13.0,12.0,13.0,12.0,,,,,D,D,,,
20260913,中山,4,1,ジャジャミン,16,E,13.5,16.0,,,36.1,,36.1,,C,B,,,
20260913,中山,4,2,ランウェイミューズ,5,C,13.0,13.0,14.0,13.0,36.3,,34.4,3.0,C,C,B,B,B
20260913,中山,4,3,ブライティアロード,14,E,13.2,15.0,,,35.3,,34.4,3.0,C,C,B,B,
20260913,中山,4,4,ダイユウルミナス,10,D,12.1,2.0,13.3,10.0,34.0,1.0,34.8,,D,E,B,B,B
20260913,中山,4,5,グランマエストロ,7,D,12.6,6.0,13.8,12.0,34.9,4.0,35.3,,B,C,D,B,D
20260913,中山,4,6,ショウナンバーボン,2,C,12.4,4.0,13.1,9.0,35.4,,35.0,,C,C,B,B,C
20260913,中山,4,7,ピコプリンセス,9,D,13.0,13.0,13.0,8.0,36.1,,34.1,1.0,D,B,B,,
20260913,中山,4,8,ワインダークシー,1,B,12.6,6.0,12.6,3.0,35.1,6.0,34.5,6.0,D,C,D,B,D
20260913,中山,4,9,ワッフル,15,E,12.8,11.0,12.8,6.0,35.8,,35.0,,D,C,C,,
20260913,中山,4,10,ウインドオブヘヴン,4,C,12.6,6.0,12.8,6.0,35.1,6.0,34.9,,D,B,C,D,D
20260913,中山,4,11,ロジタイガー,13,E,12.6,6.0,12.6,3.0,35.6,,34.7,8.0,D,D,,,
20260913,中山,4,12,ニシノオールワン,12,E,12.0,1.0,13.4,11.0,34.0,1.0,34.4,3.0,D,D,C,C,B
20260913,中山,4,13,オンナキュヌヴィ,3,C,12.8,11.0,14.0,13.0,34.7,3.0,34.8,,D,C,B,B,B
20260913,中山,4,14,アリアス,8,D,12.6,6.0,12.6,3.0,35.4,,34.5,6.0,D,D,B,C,D
20260913,中山,4,15,ポポラヴィスタ,11,D,12.3,3.0,12.5,1.0,35.0,5.0,35.5,,D,C,D,B,C
20260913,中山,4,16,ラグアイリータ,6,D,12.5,5.0,12.5,1.0,35.2,8.0,34.3,2.0,D,B,B,B,B
20260913,中山,5,1,セイルクルーズ,11,E,,,,,,,,,,,,,
20260913,中山,5,2,ラルコ,1,B,,,,,,,,,,,,,
20260913,中山,5,3,ストロングボイス,7,D,,,,,,,,,,,,,
20260913,中山,5,4,カシノデスティニー,8,E,,,,,,,,,,,,,
20260913,中山,5,5,コッディ,5,D,,,,,,,,,,,,,
20260913,中山,5,6,コスモコリウス,6,D,,,,,,,,,,,,,
20260913,中山,5,7,マイサマーガール,10,E,,,,,,,,,,,,,
20260913,中山,5,8,タンタトリス,3,C,,,,,,,,,,,,,
20260913,中山,5,9,サトノアニマ,4,C,,,,,,,,,,,,,
20260913,中山,5,10,ホウフクゼットウ,9,E,,,,,,,,,,,,,
20260913,中山,5,11,スローブギ,2,B,,,,,,,,,,,,,
20260913,中山,6,1,マイネルオランチア,7,D,12.9,11.0,12.9,4.0,36.3,5.0,39.8,,B,,C,C,C
20260913,中山,6,2,ヨーゼフ,5,C,13.3,13.0,14.0,14.0,37.5,,38.7,8.0,D,C,B,C,
20260913,中山,6,3,ギャニミード,12,D,12.6,6.0,12.6,1.0,38.1,,40.1,,B,C,C,,
20260913,中山,6,4,タニセンローマ,9,D,12.5,4.0,13.5,10.0,35.8,2.0,38.8,,C,C,C,C,C
20260913,中山,6,5,ヨドノサファイア,11,D,12.2,1.0,13.4,7.0,35.9,3.0,39.4,,C,B,B,B,B
20260913,中山,6,6,パワポケウォーズ,8,D,13.3,13.0,13.9,13.0,38.7,,38.4,7.0,D,D,D,C,D
20260913,中山,6,7,オートカリテ,10,D,12.6,6.0,12.8,3.0,36.5,6.0,39.0,,C,D,C,B,B
20260913,中山,6,8,ルシアージュ,3,C,13.0,12.0,13.4,7.0,37.7,,37.5,3.0,C,C,B,B,D
20260913,中山,6,9,ホウオウファミリー,1,B,12.7,8.0,12.7,2.0,36.1,4.0,39.5,,B,C,C,C,B
20260913,中山,6,10,ヤマトスイフト,16,E,13.3,13.0,14.0,14.0,36.6,8.0,37.0,2.0,C,C,C,,
20260913,中山,6,11,レッドフリーマン,13,D,12.8,9.0,12.9,4.0,,,,,D,B,B,C,
20260913,中山,6,12,ロンバルドシチー,15,E,12.4,3.0,13.2,6.0,35.2,1.0,40.6,,C,,C,C,C
20260913,中山,6,13,フィクセルリリア,4,C,12.8,9.0,13.4,7.0,36.5,6.0,38.2,4.0,C,D,A,A,B
20260913,中山,6,14,オウケンサクラコ,6,D,13.4,16.0,14.2,16.0,36.7,,36.9,1.0,C,D,B,C,C
20260913,中山,6,15,ゴールデンダガー,2,C,12.2,1.0,13.8,11.0,37.6,,38.3,6.0,C,B,C,C,C
20260913,中山,6,16,ディープマウンテン,14,D,12.5,4.0,13.8,11.0,37.3,,38.2,4.0,C,B,B,C,C
20260913,中山,7,1,ラヴスコール,11,E,12.9,14.0,12.9,4.0,35.4,6.0,34.1,3.0,B,A,D,B,E
20260913,中山,7,2,スマイルカーブ,9,D,13.2,16.0,13.2,9.0,35.7,,33.5,2.0,D,D,C,B,
20260913,中山,7,3,ツインピークス,13,E,12.8,12.0,13.6,13.0,35.4,6.0,34.3,5.0,D,C,E,B,D
20260913,中山,7,4,ノーブルライナー,12,E,12.4,6.0,,,,,,,,,,,
20260913,中山,7,5,ダノンアスコルティ,1,B,12.6,11.0,12.6,2.0,35.2,5.0,34.6,,D,D,A,B,
20260913,中山,7,6,ミスターマーボー,8,D,12.1,2.0,12.8,3.0,34.5,1.0,34.4,7.0,C,D,B,B,B
20260913,中山,7,7,ダイヤテソーロ,7,D,12.1,2.0,12.5,1.0,34.6,3.0,34.6,,B,C,D,D,B
20260913,中山,7,8,ベアサナエチャン,4,C,12.4,6.0,13.7,14.0,35.8,,34.8,,D,B,D,B,D
20260913,中山,7,9,ファンクション,5,C,12.3,4.0,13.0,7.0,36.5,,34.9,,C,E,B,B,D
20260913,中山,7,10,シャオママル,10,D,12.8,12.0,13.5,11.0,34.9,4.0,34.3,5.0,C,B,C,B,C
20260913,中山,7,11,ナハトナナレオン,3,B,12.3,4.0,12.9,4.0,35.8,,34.5,8.0,D,C,B,C,C
20260913,中山,7,12,スペードギニー,15,E,12.5,9.0,13.2,9.0,35.5,8.0,35.1,,D,B,B,,
20260913,中山,7,13,ソレエスピアージャ,14,E,12.4,6.0,,,,,,,,,,,
20260913,中山,7,14,クリノゴッホ,16,E,12.0,1.0,12.9,4.0,34.5,1.0,34.8,,B,B,D,C,B
20260913,中山,7,15,タイセイアストロ,2,B,12.5,9.0,13.5,11.0,36.2,,33.4,1.0,D,B,B,C,C
20260913,中山,7,16,スワローシチー,6,C,12.9,14.0,13.1,8.0,35.6,,34.1,3.0,C,D,C,C,B
20260913,中山,8,1,ホウオウルクソール,2,C,12.5,10.0,12.5,2.0,35.5,4.0,37.2,7.0,D,D,B,C,D
20260913,中山,8,2,テンハートビート,8,D,12.1,2.0,12.8,6.0,35.3,3.0,38.0,,B,C,C,C,C
