開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260301,中山,1,1,バイアブランカ,1,B,13.1,6.0,13.1,4.0,36.3,1.0,38.4,3.0,D,,,,
20260301,中山,1,2,ビレッジルイーザ,8,D,13.0,4.0,13.0,3.0,,,,,C,B,B,C,C
20260301,中山,1,3,シラカワゴウ,13,E,13.6,11.0,13.6,7.0,,,,,B,,,,
20260301,中山,1,4,トレンドラド,10,E,13.9,13.0,13.9,9.0,37.7,8.0,39.3,,C,,,,
20260301,中山,1,5,ドロボーネコ,16,E,13.3,8.0,14.0,11.0,37.1,6.0,38.7,6.0,C,C,,,
20260301,中山,1,6,サラサチャチャチャ,3,B,13.2,7.0,13.3,6.0,36.9,5.0,37.8,2.0,D,B,C,D,B
20260301,中山,1,7,イデアクリスタル,2,B,13.6,11.0,13.9,9.0,38.4,,37.2,1.0,B,C,C,E,D
20260301,中山,1,8,ロジマギー,4,C,12.9,3.0,12.9,2.0,,,,,D,,,,
20260301,中山,1,9,フライスカイハイ,9,D,12.6,1.0,12.6,1.0,36.4,4.0,39.1,8.0,B,C,E,B,
20260301,中山,1,10,ダイユウアドバンス,11,E,14.0,15.0,14.0,11.0,38.0,,38.5,4.0,D,,,,
20260301,中山,1,11,イヌボウノサザナミ,15,E,13.5,10.0,14.2,14.0,,,,,B,C,,,
20260301,中山,1,12,ロココ,6,D,12.8,2.0,13.7,8.0,36.3,1.0,38.6,5.0,C,,C,B,C
20260301,中山,1,13,エリザベスタウン,14,E,14.0,15.0,14.0,11.0,38.8,,39.8,,C,,,,
20260301,中山,1,14,タートルインメイ,7,D,13.0,4.0,13.1,4.0,36.3,1.0,39.2,,B,B,C,D,
20260301,中山,1,15,ピュアエンブレム,5,D,13.9,13.0,14.2,14.0,,,,,C,C,,,
20260301,中山,1,16,フローラルアーチ,12,E,13.4,9.0,,,37.6,7.0,38.9,7.0,,D,,,
20260301,中山,2,1,アイアムアッパレ,8,D,13.0,6.0,13.0,4.0,37.0,6.0,37.9,4.0,C,C,C,B,
20260301,中山,2,2,コパノミラノ,13,E,13.3,10.0,13.3,6.0,36.7,5.0,37.9,4.0,D,C,,,
20260301,中山,2,3,キリスパークル,9,D,12.9,5.0,12.9,3.0,,,,,B,B,,,
20260301,中山,2,4,クアッドフォルツァ,15,E,13.3,10.0,13.5,7.0,35.7,2.0,37.8,3.0,C,C,B,C,
20260301,中山,2,5,アトラステソーロ,1,B,13.5,13.0,13.5,7.0,38.5,,38.8,,C,,,,
20260301,中山,2,6,ウインドオブヘヴン,5,D,12.6,2.0,12.6,1.0,,,,,C,B,B,B,
20260301,中山,2,7,スーパーハイウェイ,4,C,12.7,4.0,12.7,2.0,36.3,4.0,38.4,7.0,C,D,,,
20260301,中山,2,8,チェストー,16,E,13.1,9.0,13.6,10.0,37.3,8.0,37.6,2.0,C,C,C,C,
20260301,中山,2,9,トーケンジンロック,14,E,13.6,14.0,14.4,15.0,,,,,B,D,,,
20260301,中山,2,10,ゴーフォアブローク,2,B,13.3,10.0,13.5,7.0,37.3,8.0,38.5,,A,C,C,C,B
20260301,中山,2,11,エコロストーム,3,C,13.6,14.0,13.6,10.0,39.1,,39.3,,C,C,,,
20260301,中山,2,12,ケイジ,7,D,13.0,6.0,13.0,4.0,37.6,,38.4,7.0,C,,,,
20260301,中山,2,13,イヌボウノヒカリ,10,D,13.9,16.0,13.9,14.0,37.0,6.0,39.2,,C,,,,
20260301,中山,2,14,ブルースパーダ,12,D,13.0,6.0,13.6,10.0,35.4,1.0,38.0,6.0,C,B,B,,
20260301,中山,2,15,ガクエンテンゴク,11,D,12.6,2.0,,,36.2,3.0,37.5,1.0,,C,C,,
20260301,中山,2,16,シンエンドーツダ,6,D,12.5,1.0,13.7,13.0,37.8,,39.1,,C,C,C,D,C
20260301,中山,3,1,ジャンプストリート,9,D,12.6,5.0,13.1,6.0,36.8,6.0,39.0,8.0,E,B,B,,
20260301,中山,3,2,ニシノバリキング,10,D,13.7,16.0,13.7,14.0,40.2,,43.2,,C,,,,
20260301,中山,3,3,フォーアライター,15,E,13.5,15.0,13.5,12.0,,,,,B,,,,
20260301,中山,3,4,ヘヴンズドライブ,7,D,12.3,3.0,12.3,1.0,35.6,3.0,39.8,,C,D,,,
20260301,中山,3,5,ピルスナー,14,E,13.3,14.0,,,,,,,,D,D,B,B
20260301,中山,3,6,カンノンミッキー,3,C,12.8,9.0,13.5,12.0,37.5,,37.2,2.0,C,E,,,
20260301,中山,3,7,ネオアカジョウ,11,E,12.7,7.0,12.7,2.0,35.9,4.0,40.1,,E,C,,,
20260301,中山,3,8,ヌクレオチド,2,B,12.1,2.0,13.0,5.0,35.4,2.0,37.1,1.0,C,D,C,C,C
20260301,中山,3,9,マイエラ,6,D,12.9,10.0,12.9,4.0,,,,,B,B,,,
20260301,中山,3,10,キョンチャン,13,E,12.6,5.0,13.2,10.0,37.4,,38.7,7.0,C,D,,,
20260301,中山,3,11,ボビネット,12,E,13.1,11.0,13.1,6.0,36.8,6.0,38.2,3.0,C,B,,,
20260301,中山,3,12,エーデルハイ,8,D,13.2,13.0,14.0,15.0,,,,,D,C,B,,
20260301,中山,3,13,フィールマイプラン,4,C,12.5,4.0,12.8,3.0,35.9,4.0,43.1,,C,B,,,
20260301,中山,3,14,モーゲンセン,1,A,12.0,1.0,13.2,10.0,34.6,1.0,38.4,6.0,D,A,C,C,C
20260301,中山,3,15,シューペルブリアン,16,E,12.7,7.0,13.1,6.0,36.9,8.0,38.3,5.0,C,C,,,
20260301,中山,3,16,エリンフレーム,5,D,13.1,11.0,13.1,6.0,37.7,,38.2,3.0,A,,,,
20260301,中山,4,1,ゴールドブレイズ,3,C,13.2,6.0,13.2,4.0,37.1,,38.4,,C,,,,
20260301,中山,4,2,エコロガノン,4,C,12.5,1.0,13.2,4.0,35.6,2.0,37.7,3.0,B,C,C,D,
20260301,中山,4,3,ヴァレンティーニ,5,D,13.6,7.0,13.6,6.0,38.6,,38.5,,D,,,,
20260301,中山,4,4,エスシービクトリア,6,D,12.7,3.0,12.7,1.0,36.8,,37.8,,C,,,,
20260301,中山,4,5,タイセイジェイド,2,B,12.8,5.0,12.8,2.0,35.6,2.0,37.7,3.0,C,,,,
20260301,中山,4,6,ガムラスタン,7,D,13.6,7.0,13.6,6.0,38.9,,38.4,,C,,,,
20260301,中山,4,7,チャーリー,1,A,12.7,3.0,,,36.5,4.0,37.0,1.0,,C,C,C,D
20260301,中山,4,8,ランニングビーチ,8,E,12.6,2.0,12.8,2.0,35.3,1.0,37.5,2.0,B,C,C,C,C
20260301,中山,5,1,アンニャンクッキー,9,D,,,,,,,,,,,,,
20260301,中山,5,2,サザンテイオー,2,B,12.5,2.0,13.3,6.0,36.2,5.0,34.1,1.0,D,E,B,D,C
20260301,中山,5,3,リーデレクオーレ,11,E,12.3,1.0,12.5,1.0,34.4,1.0,35.7,6.0,B,B,D,E,
20260301,中山,5,4,ルモンテ,10,D,,,,,,,,,,,,,
20260301,中山,5,5,プリティウーマン,6,D,,,,,,,,,,,,,
20260301,中山,5,6,スーパーチャイルド,12,E,12.6,4.0,13.3,6.0,35.5,3.0,38.3,,C,B,B,,
20260301,中山,5,7,ガヤーズベース,13,E,,,,,,,,,,,,,
20260301,中山,5,8,ビップジョワ,5,C,12.6,4.0,12.6,3.0,36.2,5.0,34.6,4.0,C,,,,
20260301,中山,5,9,アテナガール,14,E,,,,,,,,,,,,,
20260301,中山,5,10,ヴァイツェン,16,E,,,,,,,,,,,,,
20260301,中山,5,11,アイアンパイク,1,B,12.9,6.0,13.1,4.0,35.9,4.0,34.3,2.0,B,C,D,,
20260301,中山,5,12,テンムス,8,D,,,,,,,,,,,,,
20260301,中山,5,13,ウィズアツインクル,3,C,13.1,7.0,13.1,4.0,36.7,7.0,34.3,2.0,C,,,,
20260301,中山,5,14,ナハトナナレオン,4,C,12.5,2.0,12.5,1.0,34.9,2.0,34.9,5.0,C,C,C,C,
20260301,中山,5,15,リバーブレーション,7,D,13.3,8.0,13.3,6.0,37.3,8.0,37.9,8.0,C,,,,
20260301,中山,5,16,リッチフィールド,15,E,13.9,9.0,13.9,9.0,37.3,8.0,36.4,7.0,B,C,,,
20260301,中山,6,1,マタミカンサン,2,B,12.9,11.0,12.9,3.0,35.1,2.0,37.9,,D,D,C,C,C
20260301,中山,6,2,ノーブルノワール,11,E,12.7,9.0,12.7,2.0,36.7,5.0,37.7,,C,D,C,C,C
20260301,中山,6,3,ベルフィーヌ,4,C,12.4,2.0,14.2,12.0,37.5,,36.1,1.0,C,D,C,D,C
20260301,中山,6,4,パースウェイド,1,B,12.5,3.0,12.5,1.0,35.0,1.0,37.1,5.0,B,B,C,C,C
20260301,中山,6,5,メリーサウンド,12,E,12.1,1.0,13.9,10.0,37.2,7.0,36.2,2.0,B,C,C,B,C
20260301,中山,6,6,ブドワールドール,6,D,12.6,4.0,12.9,3.0,37.4,,39.2,,C,B,,B,C
20260301,中山,6,7,テルケンユミクイン,8,D,12.6,4.0,13.2,6.0,,,,,B,C,C,B,D
20260301,中山,6,8,エリカリーシャン,14,E,12.6,4.0,12.9,3.0,37.3,,40.3,,B,B,B,B,C
20260301,中山,6,9,ミツカネヴィーナス,13,E,12.8,10.0,14.0,11.0,38.3,,37.3,6.0,C,C,C,C,C
20260301,中山,6,10,サイモンポーリア,15,E,12.6,4.0,13.6,9.0,37.4,,36.7,3.0,C,C,D,C,D
20260301,中山,6,11,ビスケットマリー,10,E,13.4,15.0,13.5,7.0,36.9,6.0,38.9,,B,E,,,
20260301,中山,6,12,ミルキープリンセス,9,D,13.1,13.0,,,36.4,4.0,36.9,4.0,,,C,C,C
20260301,中山,6,13,サラニキケン,7,D,13.0,12.0,,,,,,,,,,,C
20260301,中山,6,14,ケープウィッカム,5,D,12.6,4.0,13.5,7.0,36.3,3.0,38.7,,D,C,B,C,C
20260301,中山,6,15,ディペンダブル,3,C,13.1,13.0,14.3,13.0,37.6,,37.4,7.0,C,D,C,C,C
20260301,中山,7,1,ホワイトドラゴン,3,C,12.3,2.0,12.5,3.0,34.8,1.0,34.4,3.0,D,D,D,,
20260301,中山,7,2,フレンドモナコ,10,E,11.9,1.0,12.4,1.0,34.8,1.0,34.6,,C,B,C,D,C
20260301,中山,7,3,ハヤテノオジョー,9,E,12.4,4.0,12.4,1.0,34.8,1.0,35.5,,B,C,B,C,
20260301,中山,7,4,メイショウハチコウ,7,D,12.8,9.0,13.1,10.0,36.0,,34.4,3.0,D,D,,,
20260301,中山,7,5,ヘイマー,12,E,12.9,12.0,13.8,12.0,36.0,,34.7,,B,B,B,D,C
20260301,中山,7,6,セントゴーデンス,8,D,12.7,8.0,13.0,8.0,35.7,,37.9,,C,C,B,D,
20260301,中山,7,7,ニシノエースサマ,4,C,12.6,5.0,13.1,10.0,35.7,,33.2,1.0,D,D,B,C,B
20260301,中山,7,8,ジーティートゥーリ,11,E,12.8,9.0,12.8,6.0,35.8,,34.5,5.0,C,A,,,
20260301,中山,7,9,ショーリバース,5,D,12.6,5.0,12.7,5.0,35.5,6.0,36.9,,C,C,E,C,C
