開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251221,中京,1,1,フロムザムーン,11,E,13.2,7.0,13.2,6.0,38.2,,37.5,1.0,C,C,,,
20251221,中京,1,2,タイセイエキサイト,12,E,13.3,11.0,13.3,8.0,37.2,5.0,39.6,,C,,,,
20251221,中京,1,3,メイショウハチマキ,5,D,13.1,6.0,13.1,5.0,39.7,,38.8,,C,C,,,
20251221,中京,1,4,ウェルム,4,C,13.0,5.0,13.0,4.0,,,,,C,C,,,
20251221,中京,1,5,ブレイズランナー,10,D,13.9,16.0,14.1,16.0,,,,,B,C,,,
20251221,中京,1,6,マリブ,13,E,13.7,14.0,13.7,12.0,36.7,2.0,38.6,8.0,C,C,C,,
20251221,中京,1,7,メイショウケンゴウ,6,D,13.2,7.0,13.2,6.0,37.8,,38.2,6.0,C,,,,
20251221,中京,1,8,マイカラー,7,D,13.4,12.0,13.4,11.0,37.3,7.0,37.7,3.0,C,C,,,
20251221,中京,1,9,ロンバルドシチー,9,D,12.9,3.0,12.9,2.0,37.3,7.0,40.6,,B,,,,
20251221,中京,1,10,タガノアイゼン,16,E,12.7,1.0,13.3,8.0,37.0,4.0,39.6,,C,C,,,
20251221,中京,1,11,マッドゲイル,1,A,12.9,3.0,12.9,2.0,36.9,3.0,37.8,4.0,C,C,C,C,
20251221,中京,1,12,ナウオアネヴァー,2,B,12.8,2.0,12.8,1.0,37.3,7.0,38.1,5.0,C,C,C,D,C
20251221,中京,1,13,ファイヤサラマンダ,14,E,13.2,7.0,13.3,8.0,37.2,5.0,37.5,1.0,C,C,C,,
20251221,中京,1,14,ロックバンド,3,C,13.7,14.0,13.7,12.0,37.7,,39.3,,C,,,,
20251221,中京,1,15,ブライトラン,8,D,13.2,7.0,13.8,15.0,36.6,1.0,38.6,8.0,C,C,D,,
20251221,中京,1,16,ホウショウリュウ,15,E,13.4,12.0,13.7,12.0,38.1,,38.5,7.0,C,D,,,
20251221,中京,2,1,サンポーニャ,4,C,11.8,1.0,12.4,1.0,,,,,C,D,D,B,C
20251221,中京,2,2,バルサミコ,7,D,11.8,1.0,13.4,8.0,34.6,1.0,37.8,,C,C,C,B,B
20251221,中京,2,3,サイコウダネ,14,E,12.1,4.0,13.8,13.0,36.1,8.0,37.8,,C,B,D,,
20251221,中京,2,4,スプランドゥール,1,A,12.3,9.0,13.6,10.0,36.0,7.0,36.2,1.0,D,C,C,C,D
20251221,中京,2,5,エスグラシア,15,E,12.0,3.0,13.6,10.0,35.9,6.0,37.5,8.0,C,C,C,C,C
20251221,中京,2,6,パヴァーヌ,16,E,12.6,13.0,13.0,4.0,,,,,B,C,D,B,C
20251221,中京,2,7,ビアフォーナウ,6,D,12.2,6.0,13.1,6.0,36.3,,37.5,8.0,D,C,C,C,D
20251221,中京,2,8,アカツキロットリー,8,D,12.7,14.0,12.7,2.0,36.2,,37.4,7.0,C,C,,B,
20251221,中京,2,9,エーティータキオン,11,E,13.6,16.0,13.8,13.0,37.8,,37.7,,D,C,C,,
20251221,中京,2,10,キャンドルマス,3,C,12.5,11.0,13.1,6.0,35.5,5.0,36.4,2.0,B,C,C,C,C
20251221,中京,2,11,キーガッツ,2,B,12.2,6.0,12.9,3.0,35.2,2.0,37.0,5.0,D,C,C,C,C
20251221,中京,2,12,アフトクラーティラ,5,D,12.2,6.0,13.9,15.0,37.2,,36.6,3.0,C,C,C,A,D
20251221,中京,2,13,カップッチョ,12,E,12.1,4.0,13.0,4.0,35.3,3.0,37.1,6.0,C,C,C,B,D
20251221,中京,2,14,ペロ,10,E,12.4,10.0,13.6,10.0,37.1,,37.7,,C,D,C,B,B
20251221,中京,2,15,ヨーグルトナン,9,D,12.9,15.0,,,38.1,,41.3,,,C,,B,D
20251221,中京,2,16,カガバベル,13,E,12.5,11.0,13.4,8.0,35.3,3.0,36.9,4.0,C,C,C,C,B
20251221,中京,3,1,メイショウクーガー,4,C,12.6,7.0,14.0,12.0,37.5,,37.5,,C,C,C,C,C
20251221,中京,3,2,ブレイクザアイス,15,E,12.6,7.0,14.3,14.0,37.3,,37.3,5.0,C,C,C,C,D
20251221,中京,3,3,ハイタイド,13,E,12.4,4.0,13.9,11.0,,,,,B,C,B,B,C
20251221,中京,3,4,メイショウコウベ,11,E,12.7,10.0,13.0,3.0,36.7,7.0,38.1,,C,C,C,C,C
20251221,中京,3,5,ローズマイスター,7,D,12.2,2.0,13.8,9.0,38.0,,37.1,2.0,C,D,C,C,D
20251221,中京,3,6,ディペンダブル,5,C,13.1,15.0,14.4,16.0,37.6,,37.4,7.0,D,C,C,C,C
20251221,中京,3,7,プロスペクトパーク,6,D,12.1,1.0,13.1,7.0,37.2,,37.4,7.0,C,B,C,C,B
20251221,中京,3,8,ガラク,3,C,12.4,4.0,12.5,2.0,36.1,4.0,37.2,3.0,C,D,D,D,C
20251221,中京,3,9,ソルトチューダ,12,E,12.4,4.0,14.3,14.0,36.8,8.0,39.0,,D,C,B,D,D
20251221,中京,3,10,オリーブグリーン,8,D,12.8,13.0,13.0,3.0,35.9,3.0,35.8,1.0,C,C,D,B,C
20251221,中京,3,11,ゼンエスポワール,1,A,12.2,2.0,12.2,1.0,36.1,4.0,37.7,,C,C,C,D,D
20251221,中京,3,12,ブルーストレイル,16,E,13.3,16.0,14.2,13.0,38.2,,38.8,,C,,,,
20251221,中京,3,13,ゴットランド,9,D,12.8,13.0,13.0,3.0,35.6,2.0,37.3,5.0,C,B,D,B,C
20251221,中京,3,14,ヨリノレジェンド,2,C,12.7,10.0,13.4,8.0,36.6,6.0,37.2,3.0,C,C,B,C,C
20251221,中京,3,15,ノクターナル,14,E,12.6,7.0,13.8,9.0,38.5,,39.5,,D,E,,,
20251221,中京,3,16,コスモシェルベット,10,E,12.7,10.0,13.0,3.0,34.7,1.0,38.7,,B,D,B,C,C
20251221,中京,4,1,ベルバード,16,E,12.1,1.0,13.4,13.0,34.3,2.0,35.5,,D,C,B,,
20251221,中京,4,2,ターコイズテソーロ,18,E,13.4,15.0,13.4,13.0,37.0,,36.4,,B,,,,
20251221,中京,4,3,マカナアネラ,7,D,12.7,7.0,12.7,6.0,36.0,8.0,33.5,2.0,C,C,B,,
20251221,中京,4,4,リアンマカ,14,E,12.7,7.0,12.7,6.0,35.7,6.0,35.6,,D,C,D,,
20251221,中京,4,5,ミトノリン,13,E,12.3,2.0,12.3,1.0,34.1,1.0,35.6,,B,D,C,C,
20251221,中京,4,6,スイートポメロ,11,E,12.6,5.0,12.6,4.0,36.0,8.0,34.5,9.0,D,,,,
20251221,中京,4,7,シェーロドラート,5,C,12.7,7.0,13.8,17.0,35.4,4.0,34.5,9.0,B,D,,,
20251221,中京,4,8,ヒナタ,10,D,13.6,17.0,13.6,16.0,36.9,,34.4,8.0,C,,,,
20251221,中京,4,9,マイティキングダム,4,C,12.8,10.0,12.8,8.0,36.3,,34.1,3.0,D,,,,
20251221,中京,4,10,ハッピーローヴァー,8,D,13.0,11.0,13.0,9.0,35.5,5.0,34.1,3.0,C,B,,,
20251221,中京,4,11,ペアレンツギフト,1,B,14.4,18.0,14.4,18.0,38.4,,33.1,1.0,A,,,,
20251221,中京,4,12,ソニックブレイカー,6,D,13.3,14.0,13.3,12.0,36.4,,34.6,,B,,,,
20251221,中京,4,13,タイセイアストロ,3,C,12.5,4.0,12.5,3.0,36.6,,34.3,7.0,C,C,,,
20251221,中京,4,14,マイベスティー,17,E,13.0,11.0,13.0,9.0,36.7,,42.8,,C,,,,
20251221,中京,4,15,テルヴィセクス,9,D,12.6,5.0,12.6,4.0,35.8,7.0,38.4,,D,C,,,
20251221,中京,4,16,ミッキースワン,12,E,13.5,16.0,13.5,15.0,37.6,,34.2,6.0,B,,,,
20251221,中京,4,17,ドヴィーグラン,2,B,13.2,13.0,13.2,11.0,36.8,,34.1,3.0,D,,,,
20251221,中京,4,18,ヒバリノコ,15,E,12.3,2.0,12.3,1.0,34.4,3.0,35.6,,B,D,,,
20251221,中京,5,1,アマテラスイメル,5,D,,,,,,,,,,,,,
20251221,中京,5,2,メイショウサッソウ,10,D,,,,,,,,,,,,,
20251221,中京,5,3,ラフロレゾン,13,E,,,,,,,,,,,,,
20251221,中京,5,4,ヴェルジーネ,7,D,,,,,,,,,,,,,
20251221,中京,5,5,エイユーサクラ,8,D,,,,,,,,,,,,,
20251221,中京,5,6,メリフルアス,1,B,,,,,,,,,,,,,
20251221,中京,5,7,ペルセポネ,4,C,,,,,,,,,,,,,
20251221,中京,5,8,タマモマリアージュ,15,E,,,,,,,,,,,,,
20251221,中京,5,9,ベストロマンス,11,E,,,,,,,,,,,,,
20251221,中京,5,10,エレガントファラオ,3,C,,,,,,,,,,,,,
20251221,中京,5,11,ゼンノトヨタマヒメ,2,C,,,,,,,,,,,,,
20251221,中京,5,12,ウルスツイスター,12,E,,,,,,,,,,,,,
20251221,中京,5,13,タマモビスケット,9,D,,,,,,,,,,,,,
20251221,中京,5,14,ポンテヴェッキオ,14,E,,,,,,,,,,,,,
20251221,中京,5,15,ソニックブーム,6,D,,,,,,,,,,,,,
20251221,中京,6,1,テクノデザイン,13,E,12.6,10.0,13.2,10.0,35.7,,34.0,,C,C,C,D,D
20251221,中京,6,2,フェルシナ,5,C,12.5,9.0,12.9,6.0,35.6,,33.3,2.0,D,E,A,C,B
20251221,中京,6,3,ジャンヌローサ,8,D,12.1,1.0,13.3,12.0,35.2,7.0,33.4,3.0,D,C,B,C,C
20251221,中京,6,4,ガーデンプランナー,16,E,12.2,2.0,12.8,4.0,33.6,1.0,35.0,,C,D,C,C,
20251221,中京,6,5,ショウナンラウール,11,D,12.2,2.0,13.4,14.0,34.7,2.0,33.7,7.0,B,D,C,D,D
20251221,中京,6,6,サク,7,D,12.6,10.0,13.1,8.0,34.7,2.0,33.4,3.0,B,B,D,B,B
20251221,中京,6,7,ノイヤー,15,E,12.3,4.0,13.0,7.0,35.8,,34.4,,B,C,,,
20251221,中京,6,8,エイシンコクスン,14,E,12.3,4.0,12.4,1.0,35.5,,36.9,,D,B,B,C,C
20251221,中京,6,9,パスコード,1,B,12.6,10.0,12.6,2.0,34.9,5.0,33.4,3.0,D,C,C,D,D
20251221,中京,6,10,マーシーラン,3,C,12.4,7.0,13.2,10.0,34.8,4.0,33.4,3.0,B,D,B,A,D
20251221,中京,6,11,ノクナレア,2,B,12.7,14.0,12.8,4.0,35.3,8.0,33.1,1.0,C,C,D,D,C
20251221,中京,6,12,クイーンズワーフ,4,C,12.3,4.0,12.6,2.0,35.1,6.0,34.1,,D,B,D,D,D
20251221,中京,6,13,ラウルベア,9,D,12.7,14.0,13.3,12.0,35.5,,33.7,7.0,C,B,C,B,B
20251221,中京,6,14,ジョワイユノエル,6,D,12.6,10.0,13.1,8.0,35.3,8.0,34.0,,C,B,C,C,D
