開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251116,京都,1,1,ミティリーニ,1,B,12.6,4.0,12.6,4.0,,,,,C,D,,,
20251116,京都,1,2,クロスボーダー,5,C,12.6,4.0,13.2,10.0,,,,,D,C,,,
20251116,京都,1,3,コイバナ,6,D,12.9,11.0,12.9,8.0,36.4,6.0,38.5,3.0,C,,,,
20251116,京都,1,4,エイシンビリオン,7,D,12.3,2.0,12.3,2.0,35.8,2.0,38.3,1.0,B,C,,,
20251116,京都,1,5,ミスヘンリー,12,E,12.6,4.0,12.6,4.0,36.1,4.0,39.3,7.0,C,,,,
20251116,京都,1,6,アーガイルショア,3,C,12.6,4.0,12.6,4.0,35.8,2.0,38.6,4.0,C,B,,,
20251116,京都,1,7,ガーリッシュ,4,C,11.8,1.0,11.8,1.0,34.6,1.0,39.2,6.0,C,C,,,
20251116,京都,1,8,ダンシングドール,10,D,12.4,3.0,12.4,3.0,,,,,B,C,C,,
20251116,京都,1,9,ステラソレラ,14,E,13.2,12.0,13.4,12.0,,,,,C,E,,,
20251116,京都,1,10,レステダンルヴァン,9,D,12.8,9.0,12.8,7.0,37.5,,39.4,,C,D,,,
20251116,京都,1,11,プレデンシア,8,D,13.4,13.0,13.4,12.0,37.2,7.0,38.3,1.0,C,,,,
20251116,京都,1,12,アロハマウロア,13,E,12.8,9.0,13.3,11.0,36.1,4.0,39.1,5.0,C,B,C,,
20251116,京都,1,13,ペンダント,2,C,13.4,13.0,13.4,12.0,,,,,B,,,,
20251116,京都,1,14,フルフィルメント,11,E,12.6,4.0,12.9,8.0,,,,,B,C,C,B,
20251116,京都,2,1,ブレッティレディ,7,D,13.0,11.0,13.0,8.0,,,,,C,C,,,
20251116,京都,2,2,リアルアルバ,1,B,12.5,5.0,12.8,7.0,35.4,1.0,37.5,3.0,C,C,B,C,
20251116,京都,2,3,オンザノアール,4,C,12.6,6.0,12.6,3.0,,,,,C,,,,
20251116,京都,2,4,ゴーゴーエイミー,11,D,12.7,7.0,12.7,5.0,36.0,5.0,39.8,,B,D,,,
