開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251130,京都,1,1,サンブル,5,D,12.8,6.0,13.4,10.0,36.3,6.0,38.8,,B,C,C,,
20251130,京都,1,2,ジャンシ,3,B,13.0,10.0,13.1,7.0,35.7,1.0,38.0,3.0,C,C,C,,
20251130,京都,1,3,ディグニダドレアル,13,E,13.6,14.0,13.6,12.0,38.6,,38.2,5.0,C,,,,
20251130,京都,1,4,ゴーゴーコクラ,16,E,13.8,16.0,13.8,14.0,,,,,C,,,,
20251130,京都,1,5,テルヴィセクス,1,B,12.6,4.0,12.6,2.0,35.8,2.0,38.5,7.0,C,,,,
20251130,京都,1,6,ラムールデュヴォン,12,E,12.4,2.0,13.9,15.0,36.3,6.0,38.0,3.0,C,C,C,C,C
20251130,京都,1,7,イイクニパッション,4,D,12.1,1.0,12.2,1.0,,,,,B,D,C,C,
20251130,京都,1,8,ピエナビバサンバ,15,E,13.4,13.0,13.4,10.0,38.0,,39.1,,B,C,,,
20251130,京都,1,9,メモリーデイズ,10,E,13.3,12.0,13.3,9.0,36.5,8.0,38.8,,C,,,,
20251130,京都,1,10,クィーンズローズ,11,E,12.8,6.0,12.8,4.0,,,,,C,,,,
20251130,京都,1,11,ウシワカマル,14,E,13.6,14.0,13.6,12.0,37.8,,38.7,8.0,C,,,,
20251130,京都,1,12,アーディアイリ,2,B,12.9,9.0,12.9,6.0,36.2,5.0,37.3,1.0,C,,,,
20251130,京都,1,13,プレデンシア,6,D,12.8,6.0,12.8,4.0,36.1,3.0,38.3,6.0,C,C,,,
20251130,京都,1,14,アッチョンブリケ,9,D,12.5,3.0,14.1,16.0,36.1,3.0,37.8,2.0,C,C,,,
20251130,京都,1,15,ゲキシン,8,D,13.2,11.0,13.2,8.0,36.9,,39.2,,C,,,,
20251130,京都,1,16,スカイピア,7,D,12.7,5.0,12.7,3.0,,,,,C,D,C,B,C
