開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260802,中京,1,1,グラディオール,15,E,13.2,13.0,13.7,14.0,36.3,,35.6,,B,C,B,B,
20260802,中京,1,2,オーロアルジェント,10,E,12.6,5.0,13.6,13.0,34.1,1.0,34.8,6.0,D,B,D,D,
20260802,中京,1,3,メイショウプレマ,5,D,12.4,3.0,12.5,1.0,34.3,2.0,34.9,8.0,C,C,C,B,B
20260802,中京,1,4,ビクスバイト,3,B,12.9,10.0,13.0,5.0,36.0,,33.8,1.0,C,C,C,,
20260802,中京,1,5,ワンダースアン,8,D,13.4,15.0,13.4,12.0,36.8,,36.6,,B,D,C,,
20260802,中京,1,6,ハギノデュア,17,E,13.4,15.0,14.4,16.0,35.5,8.0,35.9,,D,D,D,,
20260802,中京,1,7,レーヴドリュヌ,11,E,12.9,10.0,13.1,7.0,35.7,,34.1,2.0,B,C,D,C,
20260802,中京,1,8,タイセイアビオン,4,B,12.7,7.0,13.0,5.0,35.4,7.0,35.4,,D,B,E,C,B
20260802,中京,1,9,ゴールデンテティス,2,B,12.4,3.0,12.9,4.0,35.0,3.0,34.8,6.0,C,D,C,C,B
20260802,中京,1,10,ワンダーデリエール,7,D,12.2,2.0,12.5,1.0,35.6,9.0,35.0,9.0,C,C,,C,
20260802,中京,1,11,ダンツカレン,18,E,12.6,5.0,13.1,7.0,35.1,4.0,36.3,,C,C,B,C,D
20260802,中京,1,12,ノチェブエナ,12,E,14.2,17.0,14.2,15.0,37.3,,36.5,,C,,,,
20260802,中京,1,13,ノブレスラブリエ,14,E,12.7,7.0,,,36.0,,34.6,3.0,,D,E,,
20260802,中京,1,14,フィールライクユー,13,E,12.7,7.0,13.3,10.0,36.0,,34.6,3.0,C,C,D,,
20260802,中京,1,15,オーマイラッキーン,9,D,12.1,1.0,12.5,1.0,35.3,6.0,36.2,,B,C,B,C,B
20260802,中京,1,16,テンダーワーズ,6,D,13.3,14.0,13.3,10.0,35.1,4.0,34.6,3.0,C,C,B,,
20260802,中京,1,17,ルーチェブリラーレ,1,B,,,,,,,,,,,,,
20260802,中京,1,18,リュネヴィル,16,E,13.0,12.0,13.1,7.0,35.9,,36.7,,C,C,B,,
20260802,中京,2,1,サンライズエイト,3,C,,,,,,,,,,,,,
20260802,中京,2,2,アントラヴァースト,7,D,,,,,,,,,,,,,
20260802,中京,2,3,ラッキーハナコ,5,D,,,,,,,,,,,,,
