開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260822,中京,1,1,タナコクシテンホウ,5,D,12.4,1.0,13.7,7.0,35.1,1.0,33.6,1.0,C,C,,,
20260822,中京,1,2,クールタロウ,3,C,12.7,2.0,12.7,1.0,35.4,2.0,34.5,3.0,C,C,,,
20260822,中京,1,3,シャローフォレスト,2,B,13.1,4.0,13.1,3.0,36.0,3.0,35.4,,B,,,,
20260822,中京,1,4,サウンドファイト,4,D,13.7,8.0,13.7,7.0,36.7,4.0,34.1,2.0,B,,,,
20260822,中京,1,5,ルブラッシュノモー,9,E,13.1,4.0,13.1,3.0,37.0,,35.6,,B,,,,
20260822,中京,1,6,マーゴットマシェリ,1,A,13.0,3.0,13.0,2.0,37.3,,34.6,4.0,D,,,,
20260822,中京,1,7,サンプラザマツモト,7,D,13.6,7.0,13.6,6.0,38.3,,36.0,,B,,,,
20260822,中京,1,8,ジュエルシップ,6,D,13.5,6.0,13.5,5.0,37.3,,35.0,,B,,,,
20260822,中京,1,9,ヤマトクオーレ,8,E,13.9,9.0,13.9,9.0,37.7,,35.0,,B,,,,
20260822,中京,2,1,ルヴァンタドゥール,10,E,,,,,,,,,,,,,
20260822,中京,2,2,アレストラウム,1,A,,,,,,,,,,,,,
20260822,中京,2,3,ダイシンレジウス,6,D,,,,,,,,,,,,,
20260822,中京,2,4,アルギエバ,8,D,,,,,,,,,,,,,
20260822,中京,2,5,ホシヲミテルンナ,9,D,,,,,,,,,,,,,
20260822,中京,2,6,テーオーダーウィン,2,C,,,,,,,,,,,,,
20260822,中京,2,7,マオノファースト,5,D,,,,,,,,,,,,,
20260822,中京,2,8,アワジシマ,3,C,,,,,,,,,,,,,
20260822,中京,2,9,マルカルーカス,4,C,,,,,,,,,,,,,
20260822,中京,2,10,メイショウラウルス,7,D,,,,,,,,,,,,,
20260822,中京,3,1,ウインヘリオドール,8,E,12.7,3.0,13.0,2.0,36.7,,33.2,3.0,D,,C,,
20260822,中京,3,2,ロザーンジュ,4,D,12.4,1.0,13.4,6.0,36.1,3.0,33.9,4.0,A,B,C,D,B
20260822,中京,3,3,アロマフェリス,3,C,12.9,6.0,13.3,4.0,37.0,,36.5,,C,C,C,C,C
20260822,中京,3,4,サトノビダーヤ,7,D,12.7,3.0,12.7,1.0,35.9,1.0,34.5,,C,C,C,,C
20260822,中京,3,5,パラディオン,5,D,13.0,8.0,13.2,3.0,37.0,,34.0,,C,E,B,D,
20260822,中京,3,6,ビップヴォルフ,2,B,12.6,2.0,14.0,8.0,37.5,,33.0,2.0,C,D,C,C,C
20260822,中京,3,7,スノースケープ,1,A,12.8,5.0,13.3,4.0,35.9,1.0,32.1,1.0,B,C,C,,
20260822,中京,3,8,ディープサミット,6,D,12.9,6.0,13.4,6.0,36.5,4.0,36.9,,C,C,C,C,C
20260822,中京,4,1,ゴリョウセイ,3,C,12.3,1.0,13.5,11.0,36.1,,34.1,5.0,C,C,C,C,B
20260822,中京,4,2,バーバラップ,11,E,13.8,17.0,13.8,14.0,38.3,,34.6,,D,D,,,
20260822,中京,4,3,テンダーワーズ,8,D,13.3,13.0,13.3,9.0,35.1,4.0,34.2,7.0,C,C,C,B,
20260822,中京,4,4,ウォータールスール,6,D,12.8,6.0,13.1,6.0,36.0,9.0,34.4,8.0,D,C,,,
20260822,中京,4,5,ウイントリベルガ,16,E,,,,,,,,,,,,,
20260822,中京,4,6,スーパービジー,9,D,13.2,12.0,14.2,16.0,36.9,,34.1,5.0,C,C,C,C,B
20260822,中京,4,7,ウィスピア,13,E,13.0,9.0,13.3,9.0,37.3,,38.2,,C,C,C,C,
20260822,中京,4,8,スピーチバルーン,12,E,13.0,9.0,13.0,4.0,35.9,8.0,34.7,,C,B,C,,
20260822,中京,4,9,アスクブームキセキ,5,D,13.0,9.0,13.0,4.0,34.9,2.0,34.5,9.0,E,B,D,D,B
20260822,中京,4,10,ダイヤモンドエルザ,17,E,13.6,16.0,13.6,12.0,36.5,,38.6,,C,,,,
20260822,中京,4,11,シンゼンイセ,18,E,12.7,5.0,13.6,12.0,37.2,,33.5,1.0,B,B,D,,D
20260822,中京,4,12,ノブレスラブリエ,4,C,12.4,2.0,12.4,1.0,34.9,2.0,34.6,,C,,D,E,
20260822,中京,4,13,メイショウユウゲン,14,E,12.6,4.0,13.1,6.0,35.6,6.0,35.4,,C,C,C,B,C
20260822,中京,4,14,ゴッドアミーラ,10,E,13.3,13.0,,,37.4,,38.3,,,D,C,,
20260822,中京,4,15,ペガサスジルシ,2,B,12.8,6.0,12.8,2.0,35.3,5.0,33.9,3.0,D,C,C,C,D
20260822,中京,4,16,バンブラボー,15,E,13.3,13.0,14.1,15.0,37.4,,33.5,1.0,B,,C,E,C
20260822,中京,4,17,ウェイヴムーン,1,B,12.9,8.0,13.1,6.0,35.6,6.0,34.0,4.0,C,B,C,C,C
20260822,中京,4,18,マイネルホウセン,7,D,12.5,3.0,12.8,2.0,34.8,1.0,35.3,,C,B,B,C,D
20260822,中京,5,1,ルージュラボーテ,12,E,,,,,,,,,,,,,
20260822,中京,5,2,ナイトシンフォニー,13,E,13.5,13.0,13.5,10.0,37.1,,39.3,,B,,,,
20260822,中京,5,3,ミーンアロット,15,E,12.7,8.0,13.1,6.0,36.6,,39.6,,D,C,C,C,
20260822,中京,5,4,スプレンドーレ,10,D,,,,,,,,,,,,,
20260822,中京,5,5,エルヴィッタ,9,D,12.5,7.0,12.5,2.0,35.6,5.0,38.4,7.0,D,A,B,D,
20260822,中京,5,6,プレデンシア,5,C,12.8,10.0,13.9,14.0,36.1,8.0,36.9,2.0,D,B,B,C,D
20260822,中京,5,7,ブルーメンフェスト,14,E,12.8,10.0,13.8,13.0,35.6,5.0,38.9,,C,C,C,,
20260822,中京,5,8,ゼフィルス,8,D,12.7,8.0,13.6,11.0,36.5,,38.1,5.0,D,C,C,C,
20260822,中京,5,9,ノイエンブリエ,11,D,13.2,12.0,13.2,8.0,,,,,B,,,,
20260822,中京,5,10,タガノプディング,1,B,12.4,6.0,13.1,6.0,35.7,7.0,37.2,3.0,D,C,D,C,B
20260822,中京,5,11,ベストレイク,7,D,12.1,1.0,12.7,5.0,35.2,2.0,38.6,8.0,C,D,C,B,
20260822,中京,5,12,キャスケード,2,C,12.2,2.0,12.2,1.0,35.3,3.0,37.9,4.0,B,D,C,C,C
20260822,中京,5,13,アルムアポジェ,6,D,12.2,2.0,12.6,4.0,35.1,1.0,36.0,1.0,C,C,C,C,B
20260822,中京,5,14,マカロンブルー,4,C,12.3,5.0,13.2,8.0,36.6,,39.9,,C,C,B,C,C
