開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20250928,中山,1,1,タイセイモノリス,4,C,12.9,4.0,12.9,3.0,36.7,3.0,38.7,3.0,D,,,,
20250928,中山,1,2,チャーミングアイ,11,E,12.6,2.0,12.6,1.0,36.1,1.0,40.8,,C,,,,
20250928,中山,1,3,ジーモンスター,3,B,13.3,7.0,13.3,7.0,,,,,C,C,,,
20250928,中山,1,4,ヤマタケボニータ,6,D,13.3,7.0,13.3,7.0,37.4,6.0,39.2,6.0,C,D,,,
20250928,中山,1,5,ユニゾン,2,B,13.2,5.0,13.2,4.0,37.7,,38.2,2.0,C,D,C,B,
20250928,中山,1,6,ショウナンタヅナ,8,D,13.5,10.0,13.5,9.0,37.9,,39.7,,C,B,,,
20250928,中山,1,7,ニシノガウェイン,10,D,13.7,12.0,13.7,10.0,,,,,B,,,,
20250928,中山,1,8,ハイライトニング,5,C,13.3,7.0,14.3,12.0,38.9,,36.6,1.0,C,C,C,,
20250928,中山,1,9,タイガーゲイト,9,D,13.5,10.0,13.7,10.0,38.2,,40.0,,C,B,,,
20250928,中山,1,10,ルージュノヴァ,12,E,12.8,3.0,12.8,2.0,36.7,3.0,39.6,,B,B,,,
20250928,中山,1,11,マシン,7,D,13.2,5.0,13.2,4.0,37.1,5.0,39.0,5.0,C,,,,
20250928,中山,1,12,リフレックス,1,B,12.5,1.0,13.2,4.0,36.3,2.0,38.7,3.0,B,C,C,,
20250928,中山,2,1,リーデレクオーレ,7,D,12.8,10.0,12.8,7.0,35.6,7.0,35.9,8.0,E,,,,
20250928,中山,2,2,ケイベエ,6,C,11.9,1.0,11.9,1.0,34.5,2.0,36.7,,B,B,B,C,
20250928,中山,2,3,コパノセビリア,11,D,12.7,9.0,13.2,11.0,36.5,,37.3,,C,D,,,
20250928,中山,2,4,スラッシュコード,10,D,12.8,10.0,12.8,7.0,36.8,,40.5,,C,,,,
20250928,中山,2,5,トラスコンガーデン,5,C,12.9,12.0,13.5,14.0,36.0,,34.5,1.0,B,C,,,
