開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260412,中山,1,1,クインズスズラン,6,D,12.4,3.0,12.4,3.0,35.6,3.0,40.5,,B,,,,
20260412,中山,1,2,クィーンコッチャン,13,E,13.6,15.0,13.6,14.0,37.6,,40.2,,C,,,,
20260412,中山,1,3,アンセートゥモダン,10,E,13.1,11.0,13.3,9.0,36.9,,37.9,6.0,C,D,D,C,
20260412,中山,1,4,マクローリン,7,D,12.5,4.0,13.3,9.0,37.0,,37.4,3.0,B,B,,B,D
20260412,中山,1,5,ツァレヴナ,3,C,12.6,6.0,13.4,11.0,37.2,,37.6,4.0,C,D,C,B,C
20260412,中山,1,6,ニンジャトットリ,2,B,12.0,1.0,12.1,1.0,34.9,2.0,38.2,,B,C,D,B,B
20260412,中山,1,7,ブレイブシュガー,11,E,13.4,14.0,13.4,11.0,37.9,,37.7,5.0,C,C,,,
20260412,中山,1,8,アンコンケラブル,9,D,12.9,9.0,12.9,4.0,35.9,5.0,39.5,,C,C,C,,
20260412,中山,1,9,ロードトライデント,1,A,12.8,8.0,13.0,6.0,36.0,6.0,36.7,1.0,D,C,C,,
20260412,中山,1,10,グランキンバリー,12,E,13.1,11.0,13.1,8.0,36.6,,38.0,7.0,B,,,,
20260412,中山,1,11,ベルテオドーラ,15,E,13.2,13.0,13.5,13.0,36.5,7.0,38.1,,B,B,,,
20260412,中山,1,12,キョウエイハル,4,C,12.6,6.0,,,35.8,4.0,38.5,,,C,C,B,B
20260412,中山,1,13,ダイメイミラクル,8,D,12.9,9.0,12.9,4.0,37.2,,40.4,,C,B,,,
20260412,中山,1,14,チッタデラモーレ,14,E,12.5,4.0,13.0,6.0,36.5,7.0,36.8,2.0,C,C,C,C,B
20260412,中山,1,15,プラチナムディスク,5,D,12.0,1.0,12.3,2.0,34.7,1.0,38.4,,C,A,D,B,
20260412,中山,2,1,サクセスゴールド,3,C,13.3,11.0,13.6,12.0,37.9,,38.0,4.0,C,C,,,
20260412,中山,2,2,ニシノモリミチ,4,C,12.9,9.0,12.9,7.0,36.5,4.0,38.9,,C,C,C,D,
20260412,中山,2,3,スターキャンディ,14,E,13.2,10.0,13.2,9.0,36.8,7.0,39.5,,C,B,B,,
20260412,中山,2,4,オックスアイ,6,D,12.4,2.0,12.4,1.0,,,,,D,C,D,B,
20260412,中山,2,5,ベルウッドバモス,15,E,13.6,13.0,13.8,13.0,37.7,,39.9,,C,C,C,,
20260412,中山,2,6,アルデキングダム,2,C,12.7,8.0,13.5,11.0,36.7,6.0,36.8,2.0,C,C,D,C,C
20260412,中山,2,7,アイスアンドスノー,7,D,12.6,5.0,12.6,5.0,,,,,C,B,C,,
20260412,中山,2,8,キチロクゴール,10,E,13.3,11.0,13.3,10.0,37.7,,36.5,1.0,D,C,,,
20260412,中山,2,9,ブルーフレア,9,D,,,,,,,,,,,,,
20260412,中山,2,10,ウインルナロッサ,11,E,13.8,14.0,13.9,14.0,37.2,,39.0,,D,D,,,
20260412,中山,2,11,ニシノトマラナイ,13,E,12.5,3.0,12.5,2.0,35.7,3.0,38.1,5.0,B,C,C,C,C
20260412,中山,2,12,タロ,8,D,12.6,5.0,13.0,8.0,37.0,,38.3,7.0,C,C,C,E,
20260412,中山,2,13,マーゴットリック,5,C,12.6,5.0,12.6,5.0,35.6,2.0,38.6,,C,C,,,
20260412,中山,2,14,バル,12,E,12.2,1.0,12.5,2.0,35.5,1.0,38.2,6.0,C,C,C,B,
20260412,中山,2,15,ミッキーサウザンド,1,B,12.5,3.0,12.5,2.0,36.6,5.0,37.2,3.0,C,,,,
20260412,中山,3,1,ロジザボード,8,D,13.1,11.0,13.1,10.0,36.6,,37.7,4.0,C,,,,
20260412,中山,3,2,ダイバーシティ,9,D,12.9,10.0,12.9,9.0,35.9,6.0,37.5,3.0,C,C,,,
20260412,中山,3,3,マッシブショット,7,D,12.0,1.0,12.0,1.0,34.8,1.0,38.2,5.0,D,C,C,,
20260412,中山,3,4,マリノステアハート,12,E,12.6,5.0,12.6,5.0,35.7,4.0,39.6,,C,C,,,
20260412,中山,3,5,トラスティア,1,B,13.2,13.0,13.2,11.0,,,,,B,,,,
20260412,中山,3,6,アイビーキラリ,11,E,12.6,5.0,12.6,5.0,36.0,7.0,39.0,6.0,C,D,B,,
20260412,中山,3,7,バンダムソレール,5,C,12.7,9.0,13.2,11.0,36.2,,37.1,1.0,B,C,C,D,C
20260412,中山,3,8,アーデントアイ,4,C,12.3,3.0,12.3,3.0,35.7,4.0,39.2,,D,B,,,
20260412,中山,3,9,ジュンサク,10,E,12.6,5.0,12.6,5.0,36.1,,39.0,6.0,C,C,,,
20260412,中山,3,10,ヤスエフジン,13,E,,,,,,,,,,,,,
20260412,中山,3,11,モロノラピド,14,E,12.6,5.0,12.6,5.0,36.0,7.0,40.0,,B,C,,,
20260412,中山,3,12,タイセイブルーム,6,D,13.1,11.0,13.7,13.0,38.1,,39.6,,C,C,,,
20260412,中山,3,13,グラスリッキー,3,C,12.3,3.0,12.3,3.0,35.4,3.0,37.4,2.0,D,C,C,,
20260412,中山,3,14,エコロボルト,2,B,12.2,2.0,12.2,2.0,35.0,2.0,39.7,,C,B,D,,
20260412,中山,4,1,ストラクチャー,8,E,13.2,11.0,,,,,,,C,C,C,C,C
20260412,中山,4,2,チャイボーグ,13,E,12.7,4.0,,,,,,,C,C,B,C,C
20260412,中山,4,3,テンカオーライ,11,E,13.2,11.0,13.8,2.0,37.8,3.0,37.9,3.0,C,C,C,C,C
20260412,中山,4,4,バラジ,1,A,12.6,3.0,,,,,,,C,C,C,B,B
20260412,中山,4,5,グランナヴィール,6,C,13.3,14.0,,,,,,,C,C,C,C,C
20260412,中山,4,6,ヒノタマボーイ,14,E,13.0,9.0,,,,,,,C,C,,,
20260412,中山,4,7,ブライトマン,9,E,13.2,11.0,14.0,3.0,,,,,C,C,B,D,A
20260412,中山,4,8,カイコウ,4,C,12.8,8.0,,,,,,,C,C,C,C,C
20260412,中山,4,9,ブラックバラード,3,C,12.7,4.0,,,,,,,C,C,C,D,B
20260412,中山,4,10,マオノアラシ,5,C,12.7,4.0,,,39.0,4.0,36.8,2.0,C,C,C,C,C
20260412,中山,4,11,コスモアミマネラ,2,B,12.7,4.0,,,,,,,C,C,C,C,C
20260412,中山,4,12,サトミノマロン,12,E,12.5,2.0,13.6,1.0,37.2,2.0,35.5,1.0,C,D,C,C,C
20260412,中山,4,13,ソルトチューダ,10,E,12.4,1.0,14.5,4.0,36.8,1.0,38.4,4.0,C,D,C,B,D
20260412,中山,4,14,カルマンフィルター,7,D,13.0,9.0,,,,,,,C,C,C,C,C
20260412,中山,5,1,フォンドルレール,5,D,13.5,13.0,14.1,14.0,37.3,,33.9,3.0,C,B,D,B,
20260412,中山,5,2,デルマタカチホ,12,D,13.6,16.0,13.6,11.0,36.5,6.0,35.6,,C,,,,
20260412,中山,5,3,ビップヴォルフ,2,C,12.9,3.0,12.9,3.0,36.0,3.0,34.0,5.0,B,C,C,B,
20260412,中山,5,4,ノーブルジャッカル,14,E,13.5,13.0,13.5,9.0,36.4,5.0,33.9,3.0,C,C,B,,
20260412,中山,5,5,ミサダメキメル,4,C,13.3,7.0,13.3,5.0,36.8,7.0,34.9,9.0,C,B,B,D,B
20260412,中山,5,6,ネオアンボウ,18,E,13.3,7.0,,,37.7,,37.8,,,C,C,,
20260412,中山,5,7,マランドロ,17,E,13.5,13.0,14.2,16.0,37.2,,37.9,,C,C,B,,
20260412,中山,5,8,ティラーノ,8,D,12.4,1.0,12.7,1.0,36.0,3.0,36.1,,C,C,C,B,C
20260412,中山,5,9,ハチマン,11,D,13.4,10.0,13.4,7.0,37.0,9.0,35.0,,D,,,,
20260412,中山,5,10,レッドリアライズ,9,D,13.4,10.0,13.4,7.0,35.7,1.0,34.3,6.0,C,D,B,,
20260412,中山,5,11,フキョウワオン,7,D,14.1,18.0,14.1,14.0,37.1,,33.6,1.0,C,C,C,,
20260412,中山,5,12,イノリ,15,E,12.7,2.0,12.7,1.0,35.9,2.0,37.1,,B,C,C,C,D
20260412,中山,5,13,ハリウッドグラム,10,D,13.3,7.0,13.3,5.0,37.2,,37.3,,C,C,,,
20260412,中山,5,14,アメリカンジゴロ,1,B,13.0,4.0,13.0,4.0,36.8,7.0,34.8,8.0,D,,,,
20260412,中山,5,15,ディアアズール,6,D,13.8,17.0,13.8,12.0,38.6,,34.3,6.0,B,,,,
20260412,中山,5,16,パーフェクトスノー,16,E,13.4,10.0,13.5,9.0,37.5,,34.9,9.0,C,B,,,
20260412,中山,5,17,ダーリンダーリン,3,C,13.2,5.0,13.8,12.0,37.0,9.0,33.6,1.0,A,C,C,C,B
20260412,中山,5,18,ラスターヴァース,13,E,13.2,5.0,14.3,17.0,37.8,,35.1,,B,D,C,C,B
20260412,中山,6,1,タイセツナヒ,9,D,13.4,11.0,13.7,10.0,38.4,,37.8,,C,C,C,C,D
20260412,中山,6,2,ベルウッドピース,10,D,12.8,7.0,13.0,7.0,36.0,4.0,37.8,,C,C,C,C,
20260412,中山,6,3,マイネルミストラル,4,C,12.7,6.0,12.7,4.0,36.3,5.0,37.7,4.0,C,,,,
20260412,中山,6,4,ランニングビーチ,11,D,12.6,4.0,12.9,6.0,35.6,2.0,37.8,,D,C,B,C,C
20260412,中山,6,5,ストロングエース,5,D,13.1,9.0,14.3,11.0,37.2,,36.4,1.0,C,D,C,D,B
20260412,中山,6,6,システマソラー,3,C,13.0,8.0,13.0,7.0,35.9,3.0,37.6,2.0,C,C,C,,
20260412,中山,6,7,プレイメイカー,1,B,12.2,1.0,12.2,1.0,35.1,1.0,37.6,2.0,C,C,C,C,C
20260412,中山,6,8,サイモフェーン,2,B,13.2,10.0,13.3,9.0,37.1,,37.8,,C,C,C,C,C
20260412,中山,6,9,ゴールドブレイズ,6,D,12.6,4.0,12.6,3.0,36.6,,38.4,,C,C,,,
20260412,中山,6,10,エコロガノン,7,D,12.5,3.0,12.8,5.0,36.5,,37.7,4.0,B,C,B,C,C
20260412,中山,6,11,テルケンレンスキー,8,D,12.3,2.0,12.3,2.0,,,,,C,C,D,B,C
20260412,中山,7,1,ガラク,3,C,12.4,4.0,12.6,2.0,36.1,,37.2,,C,C,C,D,D
20260412,中山,7,2,アッシュバーグ,15,E,12.5,10.0,12.8,5.0,35.2,4.0,34.3,,C,B,D,D,D
20260412,中山,7,3,ドルビナ,12,E,12.8,14.0,12.9,6.0,35.9,,33.7,6.0,C,B,B,B,C
20260412,中山,7,4,イージーブリージー,5,C,12.5,10.0,12.7,4.0,35.2,4.0,33.4,3.0,C,C,D,D,C
20260412,中山,7,5,ルナルーチェット,13,E,12.5,10.0,13.0,7.0,34.8,3.0,34.3,,D,B,D,C,D
20260412,中山,7,6,ポッドロルフ,10,D,12.4,4.0,13.1,10.0,34.6,2.0,33.7,6.0,D,B,D,B,D
20260412,中山,7,7,ライングッドマン,14,E,12.1,1.0,,,36.8,,37.6,,,C,B,D,C
20260412,中山,7,8,ブラックジェダイト,1,A,12.4,4.0,12.6,2.0,34.5,1.0,34.6,,B,D,C,B,B
20260412,中山,7,9,ゴールドシーン,2,C,12.7,13.0,13.4,11.0,35.6,7.0,33.2,2.0,C,B,B,B,D
20260412,中山,7,10,ユーティジャーニー,6,D,12.4,4.0,13.7,13.0,35.6,7.0,33.4,3.0,C,B,C,B,C
20260412,中山,7,11,トレヴィ,8,D,12.1,1.0,13.0,7.0,35.2,4.0,34.9,,B,B,B,C,B
20260412,中山,7,12,ゴーゴータカシ,7,D,12.3,3.0,13.6,12.0,35.8,,33.0,1.0,C,B,C,B,E
20260412,中山,7,13,アトリウムチャペル,9,D,12.4,4.0,13.0,7.0,35.7,,34.5,,C,B,D,C,B
