開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251123,京都,1,1,シャープインサイト,8,D,12.6,6.0,12.6,3.0,36.6,4.0,37.4,4.0,C,,,,
20251123,京都,1,2,メイショウイブキ,9,E,13.4,11.0,13.4,10.0,37.6,,37.0,1.0,C,,,,
20251123,京都,1,3,ナムラシンジロー,13,E,13.0,9.0,13.1,8.0,36.9,7.0,38.8,,D,C,B,C,
20251123,京都,1,4,ガイストライヒ,2,B,14.2,14.0,14.2,14.0,38.5,,37.0,1.0,D,,,,
20251123,京都,1,5,ホットシート,1,B,12.8,8.0,12.8,6.0,36.8,6.0,37.0,1.0,C,,,,
20251123,京都,1,6,カセノナユタ,12,E,13.7,12.0,13.7,12.0,38.0,,38.7,,C,,,,
20251123,京都,1,7,マルモリラピダス,11,E,12.3,2.0,12.6,3.0,,,,,B,C,C,D,C
20251123,京都,1,8,サマーマッドネス,5,C,12.2,1.0,12.2,1.0,35.9,2.0,38.4,6.0,C,C,D,C,
20251123,京都,1,9,ジャストアダッシュ,7,D,12.4,4.0,13.0,7.0,36.0,3.0,38.0,5.0,E,C,C,D,
20251123,京都,1,10,ブラダマンテ,14,E,13.7,12.0,13.7,12.0,38.1,,38.8,,C,,,,
20251123,京都,1,11,ビーチェマーレ,3,C,13.2,10.0,13.2,9.0,,,,,C,,,,
20251123,京都,1,12,フェルギナス,6,D,12.7,7.0,12.7,5.0,35.8,1.0,38.5,,C,,,,
20251123,京都,1,13,ヤマニンフェイエル,4,C,12.3,2.0,12.3,2.0,,,,,D,,,,
20251123,京都,1,14,イサギ,10,E,12.5,5.0,13.5,11.0,36.7,5.0,38.4,6.0,C,C,D,,
20251123,京都,2,1,ロードファイター,3,C,13.4,7.0,13.7,9.0,38.9,,39.3,,B,B,,,
20251123,京都,2,2,イチザペガサス,8,D,12.5,1.0,12.9,3.0,,,,,C,C,C,,
20251123,京都,2,3,ピエナオルカ,5,D,13.7,12.0,13.7,9.0,37.2,3.0,38.6,4.0,C,,,,
20251123,京都,2,4,エクストラプッシュ,4,C,13.4,7.0,13.4,6.0,38.3,,38.0,1.0,C,D,B,,
20251123,京都,2,5,スマートコーラル,9,D,14.0,13.0,14.0,11.0,38.7,,40.1,,D,D,,,
20251123,京都,2,6,サラサダンディー,12,E,13.2,5.0,13.2,4.0,38.4,,38.7,5.0,C,B,,,
20251123,京都,2,7,スズカローズキング,7,D,12.8,3.0,12.8,2.0,36.5,2.0,40.6,,C,,,,
20251123,京都,2,8,ナブッコ,10,E,12.9,4.0,14.1,12.0,37.2,3.0,39.2,6.0,C,C,,,
20251123,京都,2,9,メイショウゴッホ,11,E,13.4,7.0,13.4,6.0,,,,,C,,,,
20251123,京都,2,10,ヒロウッドテール,13,E,13.5,10.0,14.5,13.0,37.9,5.0,39.8,,C,C,,,
20251123,京都,2,11,ルファーダ,6,D,12.5,1.0,12.6,1.0,35.8,1.0,38.1,2.0,C,C,C,,
20251123,京都,2,12,ポッドジーク,1,B,13.3,6.0,13.3,5.0,37.9,5.0,38.4,3.0,C,B,,,
20251123,京都,2,13,クラックショット,2,B,13.5,10.0,13.5,8.0,,,,,C,,,,
20251123,京都,3,1,タガノアルトゥーラ,3,C,13.5,13.0,13.5,13.0,37.3,,35.0,6.0,C,B,,,
20251123,京都,3,2,エアビーアゲイル,2,B,13.1,7.0,13.1,5.0,35.7,1.0,34.9,5.0,D,,,,
20251123,京都,3,3,キービート,14,E,13.1,7.0,13.1,5.0,37.6,,36.6,,C,,,,
20251123,京都,3,4,トンデトンデトンデ,9,E,14.0,16.0,14.0,15.0,38.4,,42.0,,C,,,,
20251123,京都,3,5,イノリ,12,E,13.0,5.0,13.0,3.0,36.5,6.0,36.8,,C,D,,,
20251123,京都,3,6,ダイシンヨーク,10,E,12.4,1.0,13.3,11.0,36.7,,36.1,,C,D,C,C,
20251123,京都,3,7,フリーマン,11,E,13.9,15.0,14.5,16.0,36.5,6.0,36.7,,B,B,,,
20251123,京都,3,8,ペプチドエレノア,7,D,12.8,3.0,12.8,1.0,35.9,2.0,36.3,,C,B,,,
20251123,京都,3,9,ナムラヴンダー,5,C,13.4,12.0,13.4,12.0,37.4,,34.0,2.0,D,C,,,
20251123,京都,3,10,シシリアンフラッグ,13,E,12.6,2.0,13.2,7.0,36.4,4.0,35.4,,C,C,C,B,
20251123,京都,3,11,モンシーク,1,B,13.2,9.0,13.2,7.0,36.4,4.0,34.1,3.0,D,,,,
20251123,京都,3,12,レッドラージャ,6,D,13.2,9.0,13.2,7.0,37.1,,33.6,1.0,C,B,,,
20251123,京都,3,13,コスモギオン,15,E,12.8,3.0,12.8,1.0,36.5,6.0,34.3,4.0,B,C,C,,
20251123,京都,3,14,インフィオラータ,4,C,13.8,14.0,13.9,14.0,37.9,,35.1,7.0,C,B,,,
