開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251206,中京,1,1,クイーンズホリデー,12,E,13.2,14.0,13.2,10.0,36.1,6.0,40.7,,C,C,,,
20251206,中京,1,2,シンデレラカラー,2,B,13.0,12.0,13.7,14.0,37.4,,37.6,2.0,C,C,B,,
20251206,中京,1,3,サリー,15,E,13.0,12.0,13.0,9.0,36.0,5.0,40.3,,C,C,,,
20251206,中京,1,4,アジュアカレンツ,9,D,13.4,16.0,13.4,13.0,38.3,,37.6,2.0,D,,,,
20251206,中京,1,5,スノーランス,13,E,12.1,3.0,12.1,1.0,35.9,4.0,38.2,5.0,C,C,C,B,
20251206,中京,1,6,カーボフリオ,4,C,13.2,14.0,13.2,10.0,37.8,,39.1,7.0,D,,,,
20251206,中京,1,7,スーパーガール,10,D,12.8,8.0,,,35.8,3.0,40.7,,C,B,C,,
20251206,中京,1,8,フーガカンタービレ,6,D,12.6,5.0,12.6,2.0,,,,,C,,,,
20251206,中京,1,9,クリソプテロン,8,D,12.9,9.0,13.7,14.0,36.8,8.0,39.5,,D,C,D,,
20251206,中京,1,10,アスコットダンス,5,C,12.9,9.0,12.9,7.0,,,,,C,C,,,
20251206,中京,1,11,ジュディーイメル,1,B,11.9,1.0,12.8,5.0,35.5,2.0,38.3,6.0,C,B,D,C,C
20251206,中京,1,12,ジョウショーブリエ,14,E,12.6,5.0,12.6,2.0,39.5,,39.8,,C,B,B,,
20251206,中京,1,13,サンタクローチェ,7,D,11.9,1.0,12.8,5.0,34.6,1.0,39.1,7.0,C,C,D,C,D
20251206,中京,1,14,ユナダイヤ,11,D,12.6,5.0,12.6,2.0,36.6,7.0,38.1,4.0,C,C,C,,
20251206,中京,1,15,セイブルーアイ,16,E,12.9,9.0,12.9,7.0,,,,,D,,,,
20251206,中京,1,16,ダンシングドール,3,C,12.4,4.0,13.3,12.0,37.0,,36.8,1.0,C,B,C,C,
20251206,中京,2,1,トモジャアルマンド,9,D,12.2,5.0,13.6,9.0,35.2,3.0,36.7,5.0,C,C,C,C,B
20251206,中京,2,2,スプランドゥール,2,B,12.3,6.0,13.1,6.0,36.0,,36.4,3.0,C,C,C,D,C
20251206,中京,2,3,タツアレックス,12,E,13.3,12.0,13.3,7.0,39.2,,37.8,,B,,,,
20251206,中京,2,4,ブリングライト,1,B,12.3,6.0,13.9,10.0,36.7,,35.3,1.0,C,C,B,C,C
20251206,中京,2,5,タイセイルヴァン,7,D,12.9,10.0,,,36.4,,36.4,3.0,,,C,D,
20251206,中京,2,6,セルヴァンス,8,D,11.8,1.0,12.8,2.0,35.8,6.0,37.5,,D,C,D,B,C
