開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260704,函館,1,1,テイクケア,6,D,13.1,8.0,13.1,8.0,37.4,,34.6,2.0,C,,,,
20260704,函館,1,2,アルテクィーン,1,A,12.1,1.0,12.1,1.0,34.3,1.0,35.5,,B,,,,
20260704,函館,1,3,ヌーンベルク,2,B,12.3,2.0,12.3,2.0,34.6,2.0,35.4,,D,,,,
20260704,函館,1,4,イチゴワタアメ,9,E,13.6,9.0,13.6,9.0,39.1,,37.7,,C,,,,
20260704,函館,1,5,トーセンルルド,4,C,12.6,4.0,12.6,4.0,35.6,4.0,34.9,3.0,D,,,,
20260704,函館,1,6,アズライトティアラ,5,D,12.8,5.0,12.8,5.0,36.5,,34.5,1.0,C,,,,
20260704,函館,1,7,ショウナンカノア,3,C,12.5,3.0,12.5,3.0,34.6,2.0,35.6,,D,,,,
20260704,函館,1,8,ゴートゥービッツン,7,D,13.0,7.0,13.0,7.0,35.9,,34.9,3.0,B,,,,
20260704,函館,1,9,アイシテルヨナオミ,8,D,12.9,6.0,12.9,6.0,37.3,,35.1,,C,,,,
20260704,函館,2,1,ヒメヒオウギ,7,D,12.7,4.0,12.9,5.0,35.6,7.0,34.3,8.0,B,D,C,C,D
20260704,函館,2,2,デイズインザサン,13,E,13.0,13.0,13.8,14.0,36.4,,33.7,2.0,C,B,B,,
20260704,函館,2,3,トリニタリオ,1,B,12.9,9.0,12.9,5.0,37.0,,34.0,3.0,B,D,D,C,C
20260704,函館,2,4,ホウショウリュウ,11,D,13.2,16.0,13.2,11.0,37.2,,34.0,3.0,D,C,C,D,
20260704,函館,2,5,コワンニシタガウ,3,C,12.8,6.0,12.8,2.0,34.1,1.0,34.6,,B,C,C,B,
20260704,函館,2,6,アウェイクネス,16,E,12.9,9.0,13.5,13.0,35.1,3.0,35.5,,B,C,C,D,C
20260704,函館,2,7,スワトウ,8,D,13.1,14.0,13.1,9.0,34.4,2.0,34.5,,C,B,B,B,B
20260704,函館,2,8,マイネルディザイア,14,E,12.4,1.0,13.4,12.0,36.0,,35.5,,B,D,D,B,D
20260704,函館,2,9,ヴァールザーゲン,15,E,12.9,9.0,12.9,5.0,35.9,,34.8,,B,D,C,C,B
20260704,函館,2,10,ボーントゥラブユー,5,C,12.5,2.0,12.7,1.0,35.2,4.0,34.2,5.0,B,E,C,B,D
20260704,函館,2,11,タイセイルビー,12,E,12.6,3.0,14.1,15.0,36.6,,38.2,,C,C,C,C,B
20260704,函館,2,12,メイショウローゼ,4,C,13.1,14.0,13.1,9.0,36.0,,33.6,1.0,C,C,C,C,D
20260704,函館,2,13,ユマハム,6,C,12.9,9.0,14.1,15.0,35.7,,34.7,,C,D,D,D,
20260704,函館,2,14,ワダツミ,10,D,12.8,6.0,12.8,2.0,35.6,7.0,34.2,5.0,B,C,B,B,
20260704,函館,2,15,エイシンリーガル,9,D,12.8,6.0,12.8,2.0,35.2,4.0,34.7,,C,C,B,,
20260704,函館,2,16,ニシノマルガリート,2,C,12.7,4.0,13.0,8.0,35.5,6.0,34.2,5.0,E,D,B,B,
20260704,函館,3,1,ハスカップジャム,10,D,12.9,8.0,12.9,2.0,37.3,,37.4,3.0,D,C,,,
20260704,函館,3,2,マスカルポーネ,5,D,12.9,8.0,13.3,5.0,37.0,,39.1,,B,C,C,C,C
20260704,函館,3,3,テリオスリコ,12,E,12.8,6.0,14.3,12.0,36.8,,38.2,6.0,C,C,C,C,C
20260704,函館,3,4,ペガサスウィンド,1,B,12.3,1.0,13.1,3.0,36.4,5.0,38.2,6.0,C,C,C,C,D
20260704,函館,3,5,ラショナルポイント,2,B,12.7,3.0,13.1,3.0,35.9,3.0,37.3,2.0,C,C,B,,
20260704,函館,3,6,ルージュリヴィエラ,6,D,12.8,6.0,13.4,8.0,35.9,3.0,38.1,5.0,C,B,C,C,
20260704,函館,3,7,ティナンヴァランタ,11,E,13.0,10.0,13.7,10.0,37.6,,38.6,,C,C,C,B,D
20260704,函館,3,8,ルージュボニート,9,D,13.3,12.0,13.3,5.0,35.8,1.0,37.4,3.0,C,,,,
20260704,函館,3,9,ギンケイ,3,B,12.6,2.0,14.2,11.0,36.4,5.0,37.1,1.0,C,C,C,C,C
20260704,函館,3,10,ウォータースパウト,4,C,12.7,3.0,13.4,8.0,35.8,1.0,38.2,6.0,C,C,C,C,B
20260704,函館,3,11,ブリスフルイヤー,7,D,13.0,10.0,13.3,5.0,37.0,,38.8,,C,C,C,B,C
20260704,函館,3,12,ハヤブサブロー,8,D,12.7,3.0,12.7,1.0,,,,,C,B,C,,
20260704,函館,4,1,ホウオウザロイヤル,5,D,,,,,,,,,,,,,
20260704,函館,4,2,ルージュフィーリア,4,D,,,,,,,,,,,,,
20260704,函館,4,3,グローリアスダンス,15,E,12.7,11.0,12.7,4.0,35.2,7.0,35.0,8.0,B,B,B,,
20260704,函館,4,4,ブラックジャック,2,B,12.4,5.0,13.1,7.0,34.5,3.0,34.1,2.0,C,B,B,C,B
20260704,函館,4,5,ディサイドオンミー,9,D,12.2,2.0,13.2,9.0,34.8,5.0,35.7,,C,B,B,C,E
20260704,函館,4,6,フクノアンタレス,12,E,12.9,12.0,13.3,11.0,35.4,,34.6,6.0,D,D,B,,
20260704,函館,4,7,カテドラルクォーツ,16,E,12.4,5.0,13.5,12.0,35.3,,35.1,,C,D,D,C,C
20260704,函館,4,8,ソチミルコ,6,D,12.3,4.0,13.1,7.0,35.5,,34.4,4.0,D,B,D,C,D
20260704,函館,4,9,ゲレイロ,11,D,12.9,12.0,12.9,6.0,35.6,,37.1,,C,C,B,C,C
20260704,函館,4,10,チェリーブルーム,13,E,12.2,2.0,12.2,1.0,34.5,3.0,35.0,8.0,D,C,C,B,
20260704,函館,4,11,フルムーン,1,B,12.4,5.0,13.2,9.0,33.9,1.0,34.3,3.0,B,D,C,B,
20260704,函館,4,12,オリヒメボシ,8,D,13.0,14.0,13.8,14.0,36.3,,34.0,1.0,B,D,B,C,
20260704,函館,4,13,スカイプレリュード,14,E,12.5,8.0,12.7,4.0,34.8,5.0,34.8,7.0,B,C,C,E,D
20260704,函館,4,14,ロードクラシコ,7,D,12.5,8.0,12.5,2.0,35.2,7.0,35.1,,D,C,D,,
20260704,函館,4,15,スッサンエア,3,C,12.0,1.0,12.6,3.0,34.2,2.0,35.2,,B,D,B,B,
20260704,函館,4,16,ヤジロベエバランス,10,D,12.6,10.0,13.7,13.0,35.4,,34.5,5.0,D,C,B,,
20260704,函館,5,1,リキサンステラ,3,B,,,,,,,,,,,,,
20260704,函館,5,2,リアルクウカイ,5,D,,,,,,,,,,,,,
20260704,函館,5,3,ダマスク,1,A,,,,,,,,,,,,,
20260704,函館,5,4,ロゼハイスクール,4,D,,,,,,,,,,,,,
20260704,函館,5,5,ヴァイタリズム,2,B,,,,,,,,,,,,,
20260704,函館,6,1,メイショウセンドウ,5,C,12.6,7.0,14.0,14.0,37.7,,37.3,3.0,C,C,C,C,C
20260704,函館,6,2,ブレイズランナー,2,C,13.1,12.0,13.8,11.0,37.5,,38.2,7.0,C,C,C,C,C
20260704,函館,6,3,ディープマウンテン,10,E,12.5,4.0,12.5,2.0,35.6,1.0,38.9,,C,C,C,D,
20260704,函館,6,4,ステキサプライズ,12,E,12.4,3.0,13.0,5.0,35.8,5.0,36.8,1.0,C,C,D,E,B
20260704,函館,6,5,レッドフロイデ,1,B,12.6,7.0,13.4,8.0,36.4,7.0,37.0,2.0,C,C,C,C,C
20260704,函館,6,6,フェンリル,14,E,13.5,14.0,13.8,11.0,37.2,,37.6,5.0,C,C,,,
20260704,函館,6,7,ブリリアンス,11,E,12.8,11.0,12.8,3.0,35.7,3.0,38.3,,C,B,,,
20260704,函館,6,8,クラン,6,C,12.3,2.0,12.8,3.0,35.6,1.0,38.1,6.0,C,C,C,C,C
20260704,函館,6,9,ライヴマルガリータ,13,E,12.6,7.0,13.8,11.0,35.8,5.0,39.3,,C,C,C,C,C
20260704,函館,6,10,シュヴェスター,7,D,12.5,4.0,13.6,9.0,36.5,,38.2,7.0,C,D,C,C,C
