開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260105,中山,1,1,ストライプブルー,16,E,12.8,10.0,12.8,6.0,36.2,,40.0,,C,D,,,
20260105,中山,1,2,バル,7,D,13.2,15.0,13.2,13.0,37.1,,38.1,5.0,B,,,,
20260105,中山,1,3,ジャガーライズ,3,C,12.2,3.0,12.2,2.0,35.5,5.0,37.8,2.0,B,C,C,,
20260105,中山,1,4,デアトゥノウ,11,E,13.0,12.0,13.5,15.0,36.7,,39.7,,C,B,,,
20260105,中山,1,5,ヴァイオスペース,2,B,12.6,7.0,12.6,4.0,,,,,B,B,,,
20260105,中山,1,6,サトノエスケープ,1,B,12.1,2.0,12.1,1.0,35.3,2.0,39.0,,A,B,B,,
20260105,中山,1,7,ドリームガッサン,13,E,11.8,1.0,12.9,9.0,34.6,1.0,39.0,,B,B,C,,
20260105,中山,1,8,エクスプレスナイト,12,E,12.8,10.0,13.0,10.0,35.6,6.0,37.9,3.0,C,C,D,D,C
20260105,中山,1,9,フクノエルデ,4,C,13.0,12.0,13.0,10.0,36.8,,37.6,1.0,C,C,,,
20260105,中山,1,10,ダイコクヤタエモン,9,D,13.0,12.0,13.0,10.0,36.1,7.0,39.4,,C,C,,,
20260105,中山,1,11,エコロバロン,6,D,12.4,6.0,12.8,6.0,35.3,2.0,39.3,,C,D,C,,
20260105,中山,1,12,フレンチブラッサム,5,C,12.7,8.0,12.8,6.0,36.1,7.0,38.9,7.0,D,C,C,,
20260105,中山,1,13,オスロクィーン,10,D,12.7,8.0,12.7,5.0,36.1,7.0,38.7,6.0,C,C,,,
20260105,中山,1,14,カシノハンゾウ,15,E,12.3,5.0,14.2,16.0,37.4,,37.9,3.0,B,D,C,C,C
20260105,中山,1,15,フックセンチョウ,14,E,13.4,16.0,13.4,14.0,,,,,C,B,B,,
20260105,中山,1,16,ベアゴーフォー,8,D,12.2,3.0,12.5,3.0,35.4,4.0,38.9,7.0,C,B,C,C,C
20260105,中山,2,1,ウォータースパウト,6,D,13.6,13.0,14.1,14.0,36.3,2.0,39.1,7.0,B,D,B,,
20260105,中山,2,2,ブリスフルイヤー,5,D,13.0,5.0,13.9,10.0,37.5,8.0,39.4,,C,D,D,,
20260105,中山,2,3,ライブリピュア,16,E,13.5,10.0,14.5,16.0,38.7,,37.9,2.0,B,C,,,
20260105,中山,2,4,オリエンタルガール,13,E,12.9,3.0,12.9,3.0,36.5,4.0,39.4,,E,C,,,
20260105,中山,2,5,ルミテュット,1,B,12.8,2.0,12.8,2.0,36.4,3.0,38.0,3.0,C,D,,,
20260105,中山,2,6,イサチルクイーン,2,B,13.4,8.0,13.4,7.0,37.4,7.0,38.4,4.0,E,C,,,
20260105,中山,2,7,リュウノプティ,10,E,13.1,6.0,13.1,5.0,,,,,C,C,,,
20260105,中山,2,8,アンファール,9,D,13.5,10.0,13.5,8.0,37.2,5.0,38.4,4.0,C,C,D,,
20260105,中山,2,9,ディレクティオ,8,D,14.0,16.0,14.0,12.0,37.3,6.0,38.8,6.0,D,,,,
20260105,中山,2,10,キタノマテンロウ,12,E,13.4,8.0,14.1,14.0,37.8,,37.0,1.0,C,C,C,D,B
20260105,中山,2,11,エンゼルランプ,15,E,12.9,3.0,12.9,3.0,36.0,1.0,39.3,8.0,C,C,,,
20260105,中山,2,12,ラングドシャ,3,B,12.5,1.0,12.5,1.0,,,,,B,D,,,
20260105,中山,2,13,レイナロハルンバ,14,E,13.7,14.0,14.0,12.0,,,,,C,B,,,
20260105,中山,2,14,フォルマシオン,4,D,13.2,7.0,13.2,6.0,39.0,,41.7,,C,,,,
20260105,中山,2,15,パルミエ,7,D,13.9,15.0,13.9,10.0,,,,,D,,,,
20260105,中山,2,16,ゴールドソシアル,11,E,13.5,10.0,13.5,8.0,38.9,,41.5,,C,,,,
20260105,中山,3,1,ロジキセキ,12,E,13.1,4.0,13.1,3.0,,,,,D,B,,,
20260105,中山,3,2,トーセンブリラーレ,5,C,13.4,6.0,13.4,5.0,39.7,,39.7,,C,,,,
20260105,中山,3,3,カフェラジェム,1,A,13.8,11.0,13.8,11.0,39.4,,37.2,1.0,C,,,,
20260105,中山,3,4,エラルディーク,6,D,13.4,6.0,13.4,5.0,38.7,6.0,39.0,6.0,C,,,,
20260105,中山,3,5,クリムゾンリーフ,4,C,13.5,8.0,13.5,7.0,37.7,4.0,38.4,3.0,C,,,,
20260105,中山,3,6,ザンテソーロ,10,E,13.9,12.0,13.9,12.0,38.6,5.0,39.1,,C,,,,
20260105,中山,3,7,スノースコール,7,D,13.1,4.0,13.1,3.0,37.4,3.0,38.9,5.0,C,B,,,
20260105,中山,3,8,セブンワンダーズ,11,E,13.6,10.0,13.6,10.0,,,,,B,B,,,
20260105,中山,3,9,ミアエッテ,8,D,12.7,1.0,12.7,1.0,,,,,D,D,C,D,
20260105,中山,3,10,キセログラフィカ,2,C,13.0,3.0,13.0,2.0,37.1,1.0,38.8,4.0,C,B,,,
20260105,中山,3,11,パテントプール,3,C,13.5,8.0,13.5,7.0,,,,,D,,,,
20260105,中山,3,12,サンタピア,9,E,12.7,1.0,13.5,7.0,37.3,2.0,38.0,2.0,C,C,,,
20260105,中山,4,1,スマートクオーレ,5,C,13.1,8.0,13.6,4.0,37.8,,37.7,4.0,D,C,B,C,D
20260105,中山,4,2,アルデツヨシ,4,C,12.9,7.0,13.2,1.0,36.0,2.0,37.6,3.0,C,C,C,C,C
20260105,中山,4,3,ブレイクザアイス,9,D,12.6,2.0,14.2,8.0,37.3,5.0,37.3,2.0,C,C,C,C,C
20260105,中山,4,4,ファミーユウルーズ,7,D,12.8,5.0,13.7,5.0,35.7,1.0,37.7,4.0,C,C,B,C,C
20260105,中山,4,5,ウインイメル,8,D,12.7,3.0,14.2,8.0,37.1,4.0,38.9,,C,C,C,C,B
20260105,中山,4,6,マウントバーノン,2,C,13.1,8.0,13.9,6.0,37.0,3.0,37.9,6.0,D,C,B,C,B
20260105,中山,4,7,カイトヴィント,11,D,13.1,8.0,14.3,10.0,37.5,6.0,37.1,1.0,D,D,E,C,C
20260105,中山,4,8,チビノシエラザード,6,D,12.4,1.0,14.6,13.0,40.4,,38.5,,C,B,C,C,D
20260105,中山,4,9,ロードアフェット,13,E,12.7,3.0,14.3,10.0,,,,,D,D,B,C,C
20260105,中山,4,10,リボルトバレット,12,E,12.8,5.0,13.5,2.0,37.6,,37.9,6.0,C,C,,,
20260105,中山,4,11,キャストロププ,1,A,13.1,8.0,13.5,2.0,37.6,,38.1,,D,C,D,C,B
20260105,中山,4,12,フォレストゲート,10,D,13.5,12.0,14.0,7.0,38.0,,40.8,,C,,,,
20260105,中山,4,13,ステイアンビシャス,3,C,13.8,13.0,14.3,10.0,39.2,,38.1,,D,C,C,C,C
20260105,中山,5,1,モナート,14,E,,,,,,,,,,,,,
20260105,中山,5,2,イヌボウノサザナミ,7,D,,,,,,,,,,,,,
20260105,中山,5,3,トルークマクト,4,D,,,,,,,,,,,,,
20260105,中山,5,4,ブレイヴソルジャー,6,D,,,,,,,,,,,,,
20260105,中山,5,5,ウインシャリーフ,9,D,,,,,,,,,,,,,
20260105,中山,5,6,ゴーゴーパンチ,16,E,,,,,,,,,,,,,
20260105,中山,5,7,タッカーヴァンバン,5,D,,,,,,,,,,,,,
20260105,中山,5,8,キタノタイキ,13,E,,,,,,,,,,,,,
20260105,中山,5,9,ハートチャン,8,D,,,,,,,,,,,,,
20260105,中山,5,10,ココナッツコースト,2,B,,,,,,,,,,,,,
20260105,中山,5,11,ヴァルカンテソーロ,12,E,,,,,,,,,,,,,
20260105,中山,5,12,デイトナチャンプ,1,B,,,,,,,,,,,,,
20260105,中山,5,13,レガリーノ,10,D,,,,,,,,,,,,,
20260105,中山,5,14,スプリングドリーム,3,C,,,,,,,,,,,,,
20260105,中山,5,15,アステリアート,15,E,,,,,,,,,,,,,
20260105,中山,5,16,エスシーケイミー,11,E,,,,,,,,,,,,,
