開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20250830,中京,1,1,ワンダフルデイズ,5,C,13.0,2.0,13.0,2.0,36.3,1.0,35.5,,D,,,,
20250830,中京,1,2,ライツェントライゼ,10,E,13.7,9.0,13.7,9.0,38.3,5.0,33.8,3.0,D,,,,
20250830,中京,1,3,ティアーズクィーン,9,E,13.5,8.0,13.5,8.0,39.0,,37.3,,B,,,,
20250830,中京,1,4,チョウモーレツ,12,E,14.4,12.0,14.4,12.0,40.3,,36.2,,B,,,,
20250830,中京,1,5,ルクスディグニティ,11,E,14.0,11.0,14.0,11.0,39.0,,33.4,2.0,B,,,,
20250830,中京,1,6,チェルヴァーラ,1,B,13.3,6.0,13.3,6.0,39.3,,34.4,5.0,C,,,,
20250830,中京,1,7,サラサチャーミング,7,D,12.9,1.0,12.9,1.0,37.7,4.0,36.5,,D,,,,
20250830,中京,1,8,ビアリッツ,6,D,13.1,4.0,13.1,4.0,36.4,2.0,34.0,4.0,C,B,,,
20250830,中京,1,9,テイクザスローン,8,D,13.0,2.0,13.0,2.0,36.9,3.0,37.1,,D,,,,
20250830,中京,1,10,リアライズブラーヴ,3,C,13.3,6.0,13.3,6.0,39.1,,35.4,,D,,,,
20250830,中京,1,11,エチゴドラゴン,4,C,13.1,4.0,13.1,4.0,38.7,6.0,34.5,6.0,C,,,,
20250830,中京,1,12,カラペルソナ,2,B,13.9,10.0,13.9,10.0,38.7,6.0,33.3,1.0,B,,,,
20250830,中京,2,1,グッドホース,5,C,13.6,8.0,13.6,8.0,,,,,B,,,,
20250830,中京,2,2,ガウラディスコ,2,B,14.2,12.0,14.2,12.0,39.7,6.0,38.5,1.0,C,,,,
20250830,中京,2,3,ジョウショーブリエ,11,D,13.2,4.0,13.2,4.0,,,,,B,,,,
20250830,中京,2,4,サンブル,6,D,12.8,2.0,12.8,2.0,36.3,2.0,38.8,2.0,C,C,,,
20250830,中京,2,5,ダーリンダーリン,9,D,13.2,4.0,13.2,4.0,,,,,D,,,,
20250830,中京,2,6,シャローファースト,10,D,14.3,13.0,14.3,13.0,40.5,7.0,40.1,5.0,C,,,,
20250830,中京,2,7,メッチャエエヤン,7,D,12.5,1.0,12.5,1.0,36.2,1.0,41.3,,C,,,,
20250830,中京,2,8,ダンツシタン,4,C,13.5,7.0,13.5,7.0,38.7,5.0,40.2,6.0,C,,,,
20250830,中京,2,9,オーバーランダー,12,E,13.3,6.0,13.3,6.0,,,,,D,,,,
20250830,中京,2,10,ケイアイアマゾン,14,E,14.4,14.0,14.4,14.0,41.0,,41.0,7.0,C,,,,
20250830,中京,2,11,カレイジャスビート,3,C,13.7,9.0,13.7,9.0,,,,,B,,,,
20250830,中京,2,12,サマーマッドネス,1,B,12.8,2.0,12.8,2.0,37.3,3.0,38.8,2.0,C,,,,
20250830,中京,2,13,マルーンドライブ,13,E,14.1,11.0,14.1,11.0,,,,,B,,,,
20250830,中京,2,14,スマイルガーデン,8,D,13.7,9.0,13.7,9.0,37.3,3.0,39.4,4.0,C,,,,
20250830,中京,3,1,リーティアコナル,7,D,12.6,3.0,13.4,4.0,35.3,2.0,34.4,,B,C,C,B,C
20250830,中京,3,2,サイモンノーブル,3,C,13.1,9.0,14.4,14.0,36.3,6.0,33.1,1.0,B,C,D,C,C
20250830,中京,3,3,シュパネントダイヤ,4,C,13.1,9.0,13.1,1.0,36.5,,33.9,6.0,C,B,C,C,
20250830,中京,3,4,タイキフィアリーベ,13,E,12.5,1.0,13.3,3.0,35.2,1.0,34.9,,E,C,C,C,C
20250830,中京,3,5,マイネルビスマルク,5,D,13.3,11.0,13.5,6.0,37.1,,33.6,4.0,C,D,C,C,C
20250830,中京,3,6,アサガクル,11,E,12.9,7.0,13.4,4.0,36.5,,39.9,,C,D,B,B,
20250830,中京,3,7,リビングストン,1,B,12.5,1.0,13.7,8.0,35.7,5.0,33.8,5.0,B,C,C,C,C
20250830,中京,3,8,ルセルマンダムール,10,D,13.0,8.0,14.3,13.0,36.7,,38.6,,C,C,C,C,D
20250830,中京,3,9,シーラスストリーク,2,B,14.2,15.0,14.2,12.0,37.9,,33.3,2.0,C,C,,,
20250830,中京,3,10,フガート,14,E,13.8,13.0,,,38.8,,40.3,,,C,,C,
20250830,中京,3,11,ティプタラ,8,D,13.8,13.0,13.8,9.0,36.4,7.0,34.1,7.0,C,C,,,
20250830,中京,3,12,マジェスティルール,9,D,12.7,4.0,13.5,6.0,35.5,4.0,33.4,3.0,C,C,C,C,B
20250830,中京,3,13,ポジターノ,12,E,12.8,6.0,14.0,11.0,35.3,2.0,35.0,,D,D,C,C,D
20250830,中京,3,14,ネオクイーン,15,E,12.7,4.0,13.1,1.0,36.8,,40.2,,C,C,C,C,B
20250830,中京,3,15,レッドサジェス,6,D,13.3,11.0,13.9,10.0,37.2,,34.6,,C,D,A,B,B
20250830,中京,4,1,スリーローズ,14,E,13.6,14.0,14.1,11.0,38.4,,37.7,4.0,D,C,C,B,B
20250830,中京,4,2,ジャスティンロング,10,D,13.2,12.0,13.2,6.0,37.3,,39.1,,C,C,C,C,C
20250830,中京,4,3,ランドオブファイア,12,E,14.1,15.0,14.1,11.0,38.1,,40.0,,C,,,,
