開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251026,京都,1,1,ジーティービキニ,5,D,13.0,2.0,13.0,2.0,,,,,C,D,,,
20251026,京都,1,2,ウンナターシャ,4,D,13.9,8.0,13.9,8.0,38.8,2.0,39.3,3.0,C,,,,
20251026,京都,1,3,ケイトバローズ,7,E,13.7,7.0,13.7,7.0,39.0,3.0,39.6,4.0,C,,,,
20251026,京都,1,4,オッハッピー,8,E,13.2,5.0,13.2,5.0,,,,,C,C,C,,
20251026,京都,1,5,アーネストアイズ,2,B,13.6,6.0,13.6,6.0,38.5,1.0,37.7,2.0,C,,,,
20251026,京都,1,6,サリカリーフォリア,3,C,14.0,9.0,14.0,9.0,40.9,4.0,37.2,1.0,B,,,,
20251026,京都,1,7,ジェイストリーク,1,A,12.7,1.0,12.7,1.0,,,,,D,D,,,
20251026,京都,1,8,エンジェルグラース,9,E,13.1,3.0,13.1,3.0,,,,,B,D,,,
20251026,京都,1,9,レステダンルヴァン,6,D,13.1,3.0,13.1,3.0,,,,,D,,,,
20251026,京都,2,1,カルロット,1,B,12.6,2.0,12.6,1.0,36.8,,33.8,2.0,D,,,,
20251026,京都,2,2,パーシャングレー,3,C,13.1,8.0,13.1,7.0,35.9,5.0,37.7,,B,,,,
20251026,京都,2,3,ミライチケット,7,D,13.8,9.0,13.8,9.0,37.8,,34.8,5.0,C,,,,
20251026,京都,2,4,ウォーターブビンガ,8,D,12.8,6.0,13.1,7.0,35.2,2.0,35.5,,D,C,,,
20251026,京都,2,5,クロワール,10,E,13.9,10.0,13.9,10.0,37.7,,36.8,,B,,,,
20251026,京都,2,6,ジェイパック,9,D,12.7,4.0,12.9,5.0,35.4,3.0,34.6,3.0,D,C,,,
20251026,京都,2,7,ナデシコザクラ,4,C,12.6,2.0,12.6,1.0,35.9,5.0,35.0,,E,,,,
20251026,京都,2,8,トランスマリーン,5,C,12.9,7.0,12.9,5.0,35.7,4.0,33.6,1.0,D,A,,,
20251026,京都,2,9,ミトノリン,6,D,12.3,1.0,12.7,3.0,34.6,1.0,35.6,,D,C,C,,
20251026,京都,2,10,マイリトルヒーロー,2,B,12.7,4.0,12.7,3.0,36.3,,34.6,3.0,D,,,,
20251026,京都,3,1,ウインビスタ,8,E,14.0,8.0,14.0,8.0,38.6,,34.3,5.0,C,,,,
20251026,京都,3,2,イロゴルシ,9,E,13.7,6.0,13.7,6.0,36.8,3.0,35.4,,E,,,,
20251026,京都,3,3,ヨカオウ,7,D,13.8,7.0,13.8,7.0,37.8,,34.0,2.0,C,,,,
20251026,京都,3,4,ショウナンバンライ,2,B,13.0,3.0,13.0,3.0,36.7,1.0,34.1,4.0,C,,,,
20251026,京都,3,5,アスクチャンスマン,5,D,13.3,4.0,13.3,4.0,36.7,1.0,35.2,,C,D,C,,
20251026,京都,3,6,カトマンズゴールド,1,A,14.2,9.0,14.2,9.0,39.9,,32.8,1.0,B,,,,
20251026,京都,3,7,バンダムソレール,10,E,14.2,9.0,14.2,9.0,37.6,,34.4,,B,,,,
20251026,京都,3,8,メイショウソラリス,4,C,12.9,1.0,12.9,1.0,37.0,4.0,35.0,,C,,,,
20251026,京都,3,9,パーヴォ,3,C,13.5,5.0,13.5,5.0,37.5,,34.5,,C,,,,
20251026,京都,3,10,キーテーマ,6,D,12.9,1.0,12.9,1.0,37.0,4.0,34.0,2.0,C,B,C,,
20251026,京都,4,1,キタノシャカール,11,E,,,,,,,,,,,,,
20251026,京都,4,2,ゼウステソーロ,15,E,,,,,,,,,,,,,
20251026,京都,4,3,サイモンエクセラー,12,E,,,,,,,,,,,,,
20251026,京都,4,4,ファイアスピリット,4,C,,,,,,,,,,,,,
20251026,京都,4,5,アルダ,2,C,,,,,,,,,,,,,
20251026,京都,4,6,フローラルウェイ,9,D,,,,,,,,,,,,,
20251026,京都,4,7,ミスティパープル,5,D,,,,,,,,,,,,,
20251026,京都,4,8,ダノンバーボン,6,D,,,,,,,,,,,,,
20251026,京都,4,9,ゴーレジェンド,8,D,,,,,,,,,,,,,
20251026,京都,4,10,リオンサーガ,10,E,,,,,,,,,,,,,
20251026,京都,4,11,サラサダンディー,13,E,,,,,,,,,,,,,
20251026,京都,4,12,ジーティーピカソ,1,B,,,,,,,,,,,,,
20251026,京都,4,13,ワンダーサイファー,16,E,,,,,,,,,,,,,
20251026,京都,4,14,イザベラサンライズ,14,E,,,,,,,,,,,,,
20251026,京都,4,15,リーチグローリー,3,C,,,,,,,,,,,,,
20251026,京都,4,16,メイショウセンドウ,7,D,,,,,,,,,,,,,
20251026,京都,5,1,エムズビギン,1,A,,,,,,,,,,,,,
20251026,京都,5,2,スウィーティーベル,6,D,,,,,,,,,,,,,
20251026,京都,5,3,キョウエイクローム,9,E,,,,,,,,,,,,,
20251026,京都,5,4,シートゥサミット,5,D,,,,,,,,,,,,,
20251026,京都,5,5,ジュンドラドラ,4,D,,,,,,,,,,,,,
20251026,京都,5,6,テルヒコウ,3,C,,,,,,,,,,,,,
20251026,京都,5,7,ジェンティール,7,D,,,,,,,,,,,,,
20251026,京都,5,8,グラシアムヘール,2,B,,,,,,,,,,,,,
20251026,京都,5,9,ヨシノサンキュー,8,D,,,,,,,,,,,,,
20251026,京都,5,10,アマビエ,10,E,,,,,,,,,,,,,
20251026,京都,6,1,モズフラッシュ,6,C,12.5,10.0,,,37.7,,39.9,,,,C,D,D
20251026,京都,6,2,サンマルノヴェル,1,A,12.3,6.0,12.3,3.0,34.8,2.0,37.1,3.0,C,B,B,C,D
20251026,京都,6,3,アンビシャスヨシノ,10,D,12.1,3.0,12.7,5.0,,,,,D,C,B,C,C
20251026,京都,6,4,サムデイ,8,D,12.1,3.0,12.8,8.0,35.1,3.0,36.9,1.0,B,C,C,E,B
20251026,京都,6,5,バシリス,9,D,12.0,1.0,12.5,4.0,35.4,5.0,38.1,,B,C,D,C,C
20251026,京都,6,6,ケイアイブイスリー,5,C,12.2,5.0,12.2,2.0,35.3,4.0,37.2,4.0,D,D,C,C,C
20251026,京都,6,7,ポッドドンナー,3,C,12.4,8.0,13.2,10.0,35.6,,37.3,5.0,B,D,C,,
20251026,京都,6,8,デュアルロール,11,E,12.3,6.0,12.7,5.0,35.7,,38.4,,D,C,D,B,C
20251026,京都,6,9,セナマリン,2,B,12.4,8.0,12.7,5.0,,,,,C,B,D,D,
20251026,京都,6,10,サンライズシア,7,D,12.6,11.0,13.0,9.0,35.4,5.0,37.4,,C,B,C,C,C
20251026,京都,6,11,テイエムパイロット,4,C,12.0,1.0,12.0,1.0,34.2,1.0,37.0,2.0,D,C,B,C,C
20251026,京都,7,1,スルーザナイト,3,C,12.7,6.0,13.1,7.0,36.8,,38.3,,C,C,C,C,D
20251026,京都,7,2,ニホンピロマリンバ,10,E,12.0,1.0,12.3,2.0,35.9,3.0,38.4,,C,C,C,C,C
20251026,京都,7,3,ルージュミステリオ,7,D,13.2,12.0,13.2,8.0,37.2,,38.0,,D,C,,,
20251026,京都,7,4,メイショウマヒロ,9,E,12.9,9.0,13.4,10.0,37.5,,38.7,,C,D,B,C,C
20251026,京都,7,5,デルマサクラサク,8,D,12.7,6.0,13.9,12.0,36.6,,38.2,,C,C,C,C,C
20251026,京都,7,6,ジュルナール,1,B,12.1,3.0,12.7,3.0,35.9,3.0,37.1,3.0,C,C,C,C,B
20251026,京都,7,7,ステアハート,2,B,12.0,1.0,12.0,1.0,34.3,1.0,36.5,1.0,D,C,B,D,B
20251026,京都,7,8,ハギノコラソン,6,D,12.9,9.0,12.9,6.0,37.4,,37.6,5.0,C,B,C,D,C
20251026,京都,7,9,カルミアクラウン,4,C,12.7,6.0,12.7,3.0,36.0,5.0,37.6,5.0,C,C,D,D,D
20251026,京都,7,10,オースミライト,12,E,12.1,3.0,13.2,8.0,35.4,2.0,37.0,2.0,B,D,B,C,D
20251026,京都,7,11,シゲルオトヒメ,11,E,12.9,9.0,13.8,11.0,39.5,,37.4,4.0,C,C,D,C,C
20251026,京都,7,12,ナムラルッコラ,5,C,12.1,3.0,12.7,3.0,36.4,6.0,37.9,,E,C,C,D,C
20251026,京都,8,1,ピースフルナイト,9,D,12.1,9.0,12.7,8.0,33.9,4.0,33.8,3.0,B,C,B,D,B
20251026,京都,8,2,レディメローラ,14,E,11.8,2.0,12.5,6.0,34.1,5.0,33.9,5.0,B,D,C,D,D
20251026,京都,8,3,フードマン,3,C,12.2,10.0,12.2,3.0,33.8,3.0,34.5,,B,C,D,C,B
20251026,京都,8,4,キントラダンサー,4,C,11.9,5.0,12.3,4.0,34.1,5.0,34.3,,B,D,B,B,B
20251026,京都,8,5,クールベイビー,11,D,11.7,1.0,11.7,1.0,32.6,1.0,34.6,,D,D,D,C,C
20251026,京都,8,6,スーパーマン,13,E,12.3,11.0,12.9,9.0,33.6,2.0,33.8,3.0,D,B,C,B,B
20251026,京都,8,7,アンビバレント,12,E,11.8,2.0,13.4,12.0,34.9,,33.5,2.0,D,B,E,D,D
20251026,京都,8,8,アオイレーギーナ,7,D,11.8,2.0,12.3,4.0,34.3,,34.5,,C,C,C,B,C
20251026,京都,8,9,モジャーリオ,1,B,12.0,7.0,12.5,6.0,35.1,,34.0,7.0,B,C,B,C,D
20251026,京都,8,10,ドナウパール,8,D,12.6,13.0,13.2,11.0,34.5,,34.0,7.0,B,D,D,B,C
20251026,京都,8,11,ビービーエフォート,6,D,12.8,14.0,13.6,13.0,35.1,,34.3,,D,C,C,C,D
20251026,京都,8,12,ルージュスエルテ,5,C,12.3,11.0,12.9,9.0,34.8,,33.4,1.0,D,C,D,B,A
