開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260208,小倉,1,1,モズジェネラル,3,C,12.4,3.0,12.4,3.0,36.2,7.0,37.5,5.0,C,C,C,C,
20260208,小倉,1,2,ノリノドラゴン,6,D,13.0,12.0,13.1,10.0,37.0,,37.0,1.0,D,C,C,,
20260208,小倉,1,3,ユイノサダハル,11,D,13.1,13.0,13.2,12.0,36.9,,37.2,3.0,C,C,C,B,
20260208,小倉,1,4,シャープインサイト,12,D,12.6,7.0,12.9,8.0,36.2,7.0,37.4,4.0,C,C,,,
20260208,小倉,1,5,レッツエンジョイ,5,C,12.1,1.0,12.1,1.0,35.3,2.0,38.1,7.0,C,C,,,
20260208,小倉,1,6,オーパパ,7,D,12.9,11.0,12.9,8.0,35.5,4.0,37.0,1.0,D,B,E,,
20260208,小倉,1,7,ロンバルドシチー,8,D,12.4,3.0,12.4,3.0,37.3,,39.4,,C,C,B,,
20260208,小倉,1,8,バケラッタ,4,C,13.1,13.0,13.1,10.0,38.6,,38.1,7.0,C,C,,,
20260208,小倉,1,9,シュトルムカイザー,13,E,13.8,16.0,14.3,16.0,37.3,,37.8,6.0,D,C,C,,
20260208,小倉,1,10,ビナハイバン,15,E,12.7,9.0,12.7,6.0,35.4,3.0,40.1,,C,C,,,
20260208,小倉,1,11,イサギ,9,D,12.5,6.0,13.3,13.0,36.0,6.0,38.3,,C,C,C,C,D
20260208,小倉,1,12,マイネルゼーロス,10,D,12.4,3.0,13.5,14.0,37.4,,39.2,,C,C,B,C,C
20260208,小倉,1,13,コパノルーカス,14,E,12.6,7.0,12.6,5.0,37.2,,38.3,,C,C,C,B,
20260208,小倉,1,14,デルニエジョイ,1,B,12.2,2.0,12.2,2.0,35.1,1.0,39.0,,C,B,D,,
20260208,小倉,1,15,ゴーゴーパワー,16,E,13.5,15.0,13.5,14.0,38.4,,39.0,,C,D,,,
20260208,小倉,1,16,ブルーミーティア,2,B,12.7,9.0,12.8,7.0,35.7,5.0,38.4,,C,C,C,C,C
20260208,小倉,2,1,シェーロドラート,5,C,12.5,7.0,12.5,6.0,35.4,8.0,34.5,2.0,B,B,D,,
20260208,小倉,2,2,ダブルチャレンジ,7,D,12.2,3.0,12.6,8.0,34.0,1.0,35.2,,C,B,C,C,
20260208,小倉,2,3,ルルマーレ,9,D,12.1,1.0,12.1,1.0,36.1,,35.6,,C,D,,,
