開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20250921,中山,1,1,ベアサナエチャン,3,C,13.3,6.0,13.3,5.0,36.8,8.0,33.9,2.0,C,D,,,
20250921,中山,1,2,トンガリボウシ,8,D,13.8,13.0,13.8,13.0,37.6,,35.0,7.0,B,,,,
20250921,中山,1,3,ルサフィール,10,E,13.5,10.0,13.5,9.0,38.2,,41.5,,C,,,,
20250921,中山,1,4,カゼノハゴロモ,14,E,12.4,1.0,12.4,1.0,36.1,4.0,36.1,,C,B,,,
20250921,中山,1,5,ルーチェフィオーレ,2,B,13.7,11.0,13.7,11.0,36.7,7.0,34.8,5.0,C,,,,
20250921,中山,1,6,ミセスジョーンズ,5,C,12.5,2.0,12.5,2.0,35.8,3.0,34.6,3.0,C,B,,,
20250921,中山,1,7,ミスエベレスト,9,D,12.7,4.0,12.7,3.0,34.5,1.0,35.7,,D,C,,,
20250921,中山,1,8,タヤスロレンヌ,7,D,12.6,3.0,12.8,4.0,34.8,2.0,34.8,5.0,B,C,D,,
20250921,中山,1,9,ジャメビュ,16,E,13.8,13.0,13.8,13.0,38.5,,34.7,4.0,B,,,,
20250921,中山,1,10,サクライズ,15,E,13.4,8.0,13.4,7.0,36.8,8.0,37.3,,B,,,,
20250921,中山,1,11,コズミックボックス,1,A,13.7,11.0,13.7,11.0,38.0,,35.0,7.0,C,,,,
20250921,中山,1,12,リケアラザニア,11,E,14.5,16.0,14.5,16.0,39.7,,37.2,,B,,,,
20250921,中山,1,13,クインズツバキ,12,E,13.2,5.0,13.6,10.0,36.1,4.0,37.0,,E,C,,,
20250921,中山,1,14,ハングローズ,6,D,13.4,8.0,13.4,7.0,38.4,,33.8,1.0,B,,,,
20250921,中山,1,15,レヴェランジェ,4,C,13.3,6.0,13.3,5.0,36.1,4.0,35.3,,B,,,,
20250921,中山,1,16,フィオーレグリーン,13,E,14.2,15.0,14.2,15.0,39.4,,38.0,,B,,,,
20250921,中山,2,1,メイポール,14,E,14.2,16.0,14.2,15.0,,,,,B,,,,
20250921,中山,2,2,カンタベリービーム,16,E,13.8,15.0,13.8,13.0,,,,,C,,,,
20250921,中山,2,3,マーシャルアン,7,D,12.3,3.0,12.3,1.0,,,,,C,D,,,
20250921,中山,2,4,イーリスアスター,3,C,12.6,7.0,12.6,4.0,,,,,B,,,,
20250921,中山,2,5,トモエナゲ,15,E,13.7,13.0,13.9,14.0,39.2,7.0,42.2,6.0,C,C,,,
20250921,中山,2,6,エクスプレスナイト,9,D,13.3,11.0,13.3,11.0,37.0,3.0,37.9,1.0,D,C,,,
20250921,中山,2,7,コンフィアンサ,5,D,12.3,3.0,12.3,1.0,,,,,C,D,,,
20250921,中山,2,8,ファンシーフリル,1,B,12.2,1.0,12.7,6.0,,,,,D,C,,,
20250921,中山,2,9,ホーリーデイ,12,E,13.0,10.0,13.0,9.0,37.7,5.0,43.5,7.0,C,B,,,
20250921,中山,2,10,セントリアン,11,E,12.4,5.0,12.4,3.0,36.3,2.0,39.1,4.0,D,B,,,
20250921,中山,2,11,ニシノランペイジ,10,D,13.5,12.0,14.5,16.0,37.3,4.0,38.4,2.0,C,C,,,
20250921,中山,2,12,ケイベエ,6,D,12.4,5.0,13.0,9.0,,,,,B,B,C,,
20250921,中山,2,13,リバテイー,4,C,12.9,9.0,12.9,8.0,,,,,C,C,,,
20250921,中山,2,14,ハナムラサキ,13,E,13.7,13.0,13.7,12.0,38.1,6.0,39.0,3.0,C,,,,
20250921,中山,2,15,ラウンドヒル,2,B,12.7,8.0,12.7,6.0,,,,,E,,,,
20250921,中山,2,16,カイトヴァイター,8,D,12.2,1.0,12.6,4.0,35.4,1.0,39.3,5.0,C,C,,,
20250921,中山,3,1,スチールナイト,7,D,13.3,7.0,13.3,7.0,37.3,,35.6,4.0,C,,,,
20250921,中山,3,2,リアライズリバティ,5,D,13.7,9.0,13.7,8.0,38.3,,37.2,,C,,,,
20250921,中山,3,3,パントルナイーフ,1,A,13.0,4.0,13.0,4.0,35.5,1.0,33.7,1.0,B,,,,
20250921,中山,3,4,ラストスマイル,8,E,13.7,9.0,13.7,8.0,39.3,,41.4,,C,,,,
20250921,中山,3,5,マイネルゼーロス,3,C,12.6,2.0,12.6,1.0,36.6,3.0,34.4,3.0,C,,,,
20250921,中山,3,6,タイセイアストロ,2,B,13.0,4.0,13.0,4.0,36.6,3.0,34.3,2.0,C,,,,
20250921,中山,3,7,ラシッド,10,E,12.5,1.0,12.7,2.0,36.3,2.0,35.6,4.0,C,C,B,C,
20250921,中山,3,8,エイシンイクサボシ,6,D,13.6,8.0,13.7,8.0,38.0,,36.2,,B,C,,,
20250921,中山,3,9,リケアリングイネ,9,E,12.7,3.0,12.7,2.0,36.9,5.0,38.9,,C,D,,,
20250921,中山,3,10,カシノスパーク,4,C,13.2,6.0,13.2,6.0,37.0,,36.2,,E,,,,
20250921,中山,4,1,カワキタスズリノ,9,D,,,,,,,,,,,,,
20250921,中山,4,2,クイーンズホリデー,3,C,,,,,,,,,,,,,
20250921,中山,4,3,サンラザール,1,B,,,,,,,,,,,,,
20250921,中山,4,4,アンディラメナ,5,D,,,,,,,,,,,,,
20250921,中山,4,5,チッタデラモーレ,11,E,,,,,,,,,,,,,
20250921,中山,4,6,アーティラリー,10,D,,,,,,,,,,,,,
20250921,中山,4,7,エイシンジザイテン,8,D,,,,,,,,,,,,,
20250921,中山,4,8,ナリノシャーウッド,7,D,,,,,,,,,,,,,
20250921,中山,4,9,アンバサダネージュ,12,E,,,,,,,,,,,,,
20250921,中山,4,10,ブルーサーマル,15,E,,,,,,,,,,,,,
20250921,中山,4,11,クアッドフォルツァ,13,E,,,,,,,,,,,,,
20250921,中山,4,12,ブームバップビート,2,B,,,,,,,,,,,,,
20250921,中山,4,13,アトラステソーロ,6,D,,,,,,,,,,,,,
20250921,中山,4,14,ミラクルカイザー,16,E,,,,,,,,,,,,,
20250921,中山,4,15,ヘルメスギャング,14,E,,,,,,,,,,,,,
20250921,中山,4,16,サンデーパーティー,4,C,,,,,,,,,,,,,
20250921,中山,5,1,ノリマル,5,D,,,,,,,,,,,,,
20250921,中山,5,2,ウィロークリーク,3,C,,,,,,,,,,,,,
20250921,中山,5,3,ヴァリスクブレイズ,8,D,,,,,,,,,,,,,
20250921,中山,5,4,トップデュオ,4,D,,,,,,,,,,,,,
20250921,中山,5,5,ラスタリア,7,D,,,,,,,,,,,,,
20250921,中山,5,6,ラッキースウィッチ,6,D,,,,,,,,,,,,,
20250921,中山,5,7,フロレセール,1,A,,,,,,,,,,,,,
20250921,中山,5,8,ゼータレティクル,9,D,,,,,,,,,,,,,
20250921,中山,5,9,シーギリヤロック,2,B,,,,,,,,,,,,,
20250921,中山,5,10,ゴールドエンバー,10,E,,,,,,,,,,,,,
20250921,中山,6,1,カガバベル,8,D,12.5,14.0,12.9,11.0,36.1,,36.4,2.0,C,B,B,C,D
20250921,中山,6,2,レリッシュ,15,E,12.8,16.0,14.2,16.0,38.6,,39.3,,C,B,C,C,B
20250921,中山,6,3,シウン,13,E,12.4,12.0,13.2,14.0,35.9,,36.0,1.0,B,B,C,C,B
20250921,中山,6,4,リュキア,2,B,12.0,3.0,12.0,2.0,36.1,,36.4,2.0,C,B,C,B,C
