開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20250914,中山,1,1,フェーングロッテン,1,A,12.4,3.0,,,,,,,C,C,C,C,C
20250914,中山,1,2,スラーヴァ,7,D,12.5,4.0,,,38.5,1.0,37.2,1.0,C,C,B,,D
20250914,中山,1,3,ゴールデンルーキー,5,D,12.9,8.0,,,,,,,C,C,C,C,C
20250914,中山,1,4,シュハリ,3,C,12.7,5.0,,,,,,,C,C,C,C,C
20250914,中山,1,5,ゴーツウキリシマ,6,D,12.2,1.0,,,,,,,,C,C,C,C
20250914,中山,1,6,スティルシャイニン,8,E,12.8,6.0,12.8,1.0,,,,,C,B,C,,D
20250914,中山,1,7,フォーディアライフ,4,D,12.2,1.0,,,,,,,C,C,C,E,C
20250914,中山,1,8,アルカンサス,2,B,12.8,6.0,,,,,,,C,C,C,C,C
20250914,中山,1,9,リケアルフナ,9,E,12.9,8.0,12.9,2.0,,,,,B,D,,D,C
20250914,中山,2,1,スターオブブライト,11,E,13.2,15.0,13.2,14.0,38.5,,34.9,1.0,D,C,,,
20250914,中山,2,2,ユキノサイエンス,6,C,13.1,13.0,13.1,11.0,36.5,,37.1,,C,,,,
20250914,中山,2,3,リュウセイコウテイ,13,E,13.0,12.0,13.0,10.0,36.5,,36.9,,C,C,,,
20250914,中山,2,4,ラブデウザ,16,E,12.6,6.0,13.6,16.0,35.7,,37.7,,C,C,,,
20250914,中山,2,5,エンカウンターベイ,7,D,13.1,13.0,13.1,11.0,36.0,,37.5,,C,,,,
20250914,中山,2,6,キリシマネロ,14,E,13.2,15.0,13.2,14.0,36.4,,38.9,,C,,,,
20250914,中山,2,7,セイウンヤオヨロズ,9,D,12.3,2.0,13.1,11.0,35.3,8.0,36.0,7.0,C,C,,,
