開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260816,中京,1,1,スマートメモリー,5,C,12.3,4.0,12.3,4.0,36.0,,34.9,2.0,C,B,,,
20260816,中京,1,2,インディジャズ,6,D,12.0,2.0,12.0,2.0,35.1,5.0,37.4,,C,,,,
20260816,中京,1,3,ヤマトデュノール,10,E,13.5,10.0,13.5,10.0,38.0,,35.5,5.0,B,,,,
20260816,中京,1,4,ナムラメアリー,7,D,12.3,4.0,12.3,4.0,34.9,4.0,36.1,,C,,,,
20260816,中京,1,5,バクソウシャチョウ,2,B,11.8,1.0,11.8,1.0,33.6,1.0,35.2,3.0,D,D,,,
20260816,中京,1,6,ラホーヤアイズ,3,C,12.1,3.0,12.1,3.0,34.0,2.0,34.6,1.0,B,B,,,
20260816,中京,1,7,メイケイリチャード,8,E,12.8,9.0,12.8,9.0,36.9,,35.4,4.0,D,,,,
20260816,中京,1,8,カツダルマ,4,C,12.6,7.0,12.6,7.0,35.2,,36.4,,C,,,,
20260816,中京,1,9,アームズラムレイ,1,B,12.3,4.0,12.3,4.0,34.5,3.0,,,C,,,,
20260816,中京,1,10,キシュウマミー,9,E,12.7,8.0,12.7,8.0,35.3,,36.6,,C,,,,
20260816,中京,2,1,コパノコーリング,12,E,,,,,,,,,,,,,
20260816,中京,2,2,アイビークロノス,5,D,,,,,,,,,,,,,
20260816,中京,2,3,ソルテヴェローチェ,2,B,,,,,,,,,,,,,
20260816,中京,2,4,ジョルティーニ,1,B,,,,,,,,,,,,,
20260816,中京,2,5,ティンクルピクシー,9,D,,,,,,,,,,,,,
20260816,中京,2,6,キモンミナリッチ,11,E,,,,,,,,,,,,,
20260816,中京,2,7,ピコジャック,3,C,,,,,,,,,,,,,
20260816,中京,2,8,クルクルミラクル,10,E,,,,,,,,,,,,,
20260816,中京,2,9,ドリーペイル,8,D,,,,,,,,,,,,,
20260816,中京,2,10,ガヤーズランボー,7,D,,,,,,,,,,,,,
20260816,中京,2,11,マコトブリッツ,4,D,,,,,,,,,,,,,
20260816,中京,2,12,パシアンジェンヌ,6,D,,,,,,,,,,,,,
20260816,中京,3,1,グルード,7,D,,,,,,,,,,,,,
20260816,中京,3,2,サウンドシェリー,3,B,,,,,,,,,,,,,
20260816,中京,3,3,デュアルサイン,2,B,,,,,,,,,,,,,
20260816,中京,3,4,ゴールドシューター,8,E,,,,,,,,,,,,,
20260816,中京,3,5,ティフォシ,6,D,,,,,,,,,,,,,
20260816,中京,3,6,テラレガル,4,B,,,,,,,,,,,,,
20260816,中京,3,7,グラシアレスインク,5,D,,,,,,,,,,,,,
20260816,中京,3,8,ホウオウワールド,1,B,,,,,,,,,,,,,
20260816,中京,4,1,テイクザスローン,16,E,12.6,6.0,14.3,17.0,35.6,6.0,35.1,,B,C,C,C,B
20260816,中京,4,2,コスモフィレンツェ,1,A,12.6,6.0,12.6,2.0,35.4,4.0,33.2,2.0,D,C,C,D,
20260816,中京,4,3,リボンインザスカイ,8,D,12.3,2.0,12.3,1.0,35.2,2.0,34.0,5.0,B,C,,,
20260816,中京,4,4,ダーコ,3,C,13.6,15.0,13.6,10.0,36.3,,33.5,3.0,B,C,,,
20260816,中京,4,5,スレイクイーン,10,E,14.0,18.0,14.0,15.0,37.0,,33.8,4.0,B,,,,
20260816,中京,4,6,バックドラフト,6,D,12.8,8.0,12.8,3.0,36.3,,34.3,7.0,D,C,E,,
20260816,中京,4,7,レッドブライトン,4,C,12.4,3.0,12.9,4.0,34.6,1.0,33.1,1.0,D,C,C,C,C
20260816,中京,4,8,ミーサーク,5,D,13.1,10.0,13.3,7.0,37.4,,38.2,,D,C,B,D,
20260816,中京,4,9,オーマイラッキーン,12,E,12.1,1.0,13.0,5.0,35.3,3.0,34.5,,C,B,C,B,C
20260816,中京,4,10,ニミッツハイウェイ,11,E,13.9,17.0,14.1,16.0,38.2,,37.9,,D,C,C,C,D
20260816,中京,4,11,プロスト,9,D,13.0,9.0,13.7,11.0,36.4,,35.2,,D,C,C,C,B
20260816,中京,4,12,キョウエイクローム,18,E,12.4,3.0,,,36.1,,38.2,,,C,B,D,B
