開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20251013,京都,1,1,カッタッパ,1,A,12.4,1.0,12.4,1.0,36.8,,37.3,1.0,C,,,,
20251013,京都,1,2,ケンフィールド,7,D,12.5,3.0,12.5,3.0,36.6,4.0,39.4,,C,C,,,
20251013,京都,1,3,ナンテヒダ,8,E,12.6,5.0,12.7,7.0,35.9,2.0,40.0,,C,C,C,C,
20251013,京都,1,4,キープシャイニング,2,B,12.6,5.0,12.6,5.0,36.0,3.0,37.8,3.0,C,C,,,
20251013,京都,1,5,ネメス,3,B,12.4,1.0,12.4,1.0,36.8,,37.7,2.0,C,,,,
20251013,京都,1,6,サマーブリザード,6,D,12.5,3.0,12.5,3.0,35.8,1.0,45.0,,C,,,,
20251013,京都,1,7,アーデントアイ,5,D,13.4,8.0,13.4,8.0,,,,,B,,,,
20251013,京都,1,8,ライトオブヌカタ,4,C,12.6,5.0,12.6,5.0,37.0,,38.3,4.0,C,,,,
20251013,京都,2,1,サラサチャーミング,7,D,12.9,5.0,12.9,5.0,36.5,3.0,35.2,,C,D,,,
20251013,京都,2,2,フィラーエ,4,C,15.3,10.0,15.3,10.0,40.7,,33.6,2.0,D,,,,
20251013,京都,2,3,ナムラオリガミ,10,E,12.8,4.0,12.8,3.0,37.5,,37.8,,D,,,,
20251013,京都,2,4,オドワローズ,9,E,12.9,5.0,12.9,5.0,36.6,4.0,36.2,,B,,,,
20251013,京都,2,5,アンディムジーク,1,B,13.0,8.0,13.0,8.0,37.2,,32.9,1.0,D,D,,,
20251013,京都,2,6,リトゥリア,5,D,12.6,2.0,12.8,3.0,35.6,1.0,33.8,3.0,C,C,D,,
20251013,京都,2,7,サンダーバード,3,C,12.9,5.0,12.9,5.0,37.0,,34.8,5.0,C,,,,
20251013,京都,2,8,アイク,6,D,13.4,9.0,13.6,9.0,36.2,2.0,35.0,,C,C,,,
20251013,京都,2,9,メイプルハッピー,2,B,12.4,1.0,12.4,1.0,36.6,4.0,33.9,4.0,D,,,,
20251013,京都,2,10,ジェイパック,8,D,12.7,3.0,12.7,2.0,37.0,,36.1,,C,,,,
20251013,京都,3,1,パークヒルシューズ,13,E,13.2,13.0,13.2,13.0,36.4,8.0,34.9,5.0,D,A,,,
20251013,京都,3,2,パトローナス,4,C,13.0,8.0,13.0,8.0,35.7,4.0,34.4,4.0,D,C,D,,
20251013,京都,3,3,ルナーマンス,2,B,13.0,8.0,13.0,8.0,35.8,5.0,35.0,7.0,C,,,,
20251013,京都,3,4,ミトノリン,8,D,12.3,2.0,12.3,2.0,35.3,2.0,35.6,,C,C,,,
20251013,京都,3,5,マサハヤルージュ,3,B,13.0,8.0,13.0,8.0,37.7,,33.4,1.0,B,,,,
20251013,京都,3,6,トモジャプレジール,5,C,12.2,1.0,12.2,1.0,34.6,1.0,35.6,,C,C,,,
20251013,京都,3,7,タワワ,9,D,12.8,4.0,12.8,4.0,35.8,5.0,35.6,,B,,,,
20251013,京都,3,8,グランディマージュ,16,E,12.9,7.0,12.9,7.0,37.0,,41.3,,C,,,,
20251013,京都,3,9,ウォーターブビンガ,14,E,12.8,4.0,12.8,4.0,37.0,,35.8,,C,,,,
20251013,京都,3,10,イクヒロ,11,E,13.0,8.0,13.0,8.0,37.7,,39.8,,C,,,,
20251013,京都,3,11,アウェイクネス,7,D,13.5,15.0,13.5,15.0,37.6,,34.9,5.0,C,,,,
20251013,京都,3,12,クライナリーゼ,15,E,13.0,8.0,13.0,8.0,35.6,3.0,35.2,8.0,B,D,B,,
20251013,京都,3,13,ネネキリマル,10,D,13.4,14.0,13.4,14.0,39.7,,40.3,,C,,,,
20251013,京都,3,14,タナブイハチターボ,6,D,12.8,4.0,12.8,4.0,36.6,,34.3,3.0,B,D,,,
20251013,京都,3,15,ソンブレロ,12,E,,,,,,,,,C,,,,
20251013,京都,3,16,シャンデリュイーズ,1,B,12.6,3.0,12.6,3.0,36.3,7.0,34.2,2.0,D,,,,
20251013,京都,4,1,アリストクラシア,3,C,12.8,7.0,13.7,7.0,39.0,,37.3,5.0,B,C,C,C,B
20251013,京都,4,2,ヴァンアグレアブル,2,B,12.6,3.0,13.8,8.0,37.6,,36.9,3.0,C,C,C,C,C
20251013,京都,4,3,メイショウマヒロ,13,E,12.9,8.0,14.1,10.0,37.5,,38.8,,D,B,C,C,B
20251013,京都,4,4,メラヴィリオーザ,5,C,12.6,3.0,14.2,12.0,37.6,,36.6,2.0,E,D,D,D,B
20251013,京都,4,5,ヒラリーステップ,9,D,13.0,12.0,13.0,3.0,37.4,6.0,37.2,4.0,C,C,,C,D
20251013,京都,4,6,シゲルオトヒメ,10,D,12.9,8.0,14.1,10.0,39.4,,35.9,1.0,C,D,C,C,C
20251013,京都,4,7,レイフロレット,12,E,13.0,12.0,14.0,9.0,36.1,3.0,37.3,5.0,B,C,C,B,D
20251013,京都,4,8,プリンセッサ,6,D,12.6,3.0,12.8,2.0,36.2,5.0,37.4,,B,C,D,C,C
20251013,京都,4,9,リノアラ,11,E,12.9,8.0,13.5,5.0,36.1,3.0,38.6,,B,C,C,C,C
20251013,京都,4,10,パシフィックハイ,8,D,12.2,1.0,14.3,13.0,,,,,B,B,C,D,B
20251013,京都,4,11,カルミアクラウン,7,D,12.7,6.0,13.3,4.0,36.0,2.0,37.6,,C,D,D,D,C
20251013,京都,4,12,ハギノコラソン,1,B,12.9,8.0,13.5,5.0,37.7,,37.6,,B,C,D,C,C
20251013,京都,4,13,スカイビート,4,C,12.3,2.0,12.5,1.0,35.0,1.0,37.5,,C,C,C,C,B
20251013,京都,5,1,リヴァデラルナ,1,C,,,,,,,,,,,,,
20251013,京都,5,2,ランスオブヒーロー,8,D,,,,,,,,,,,,,
20251013,京都,5,3,レザベーション,9,D,,,,,,,,,,,,,
20251013,京都,5,4,クロワール,10,D,,,,,,,,,,,,,
20251013,京都,5,5,イニシオ,6,D,,,,,,,,,,,,,
20251013,京都,5,6,ノンブルドール,5,D,,,,,,,,,,,,,
20251013,京都,5,7,セヴェロ,4,D,,,,,,,,,,,,,
20251013,京都,5,8,タイムレスフレアー,2,C,,,,,,,,,,,,,
20251013,京都,5,9,シャリキモン,7,D,,,,,,,,,,,,,
20251013,京都,5,10,ジャスティンビスタ,3,C,,,,,,,,,,,,,
20251013,京都,5,11,メイショウヒタカミ,11,D,,,,,,,,,,,,,
20251013,京都,6,1,ウインハルフォード,11,E,,,,,,,,,,,,,
20251013,京都,6,2,ゴッドシュアウイン,12,E,,,,,,,,,,,,,
20251013,京都,6,3,メイショウゴウケツ,9,D,,,,,,,,,,,,,
20251013,京都,6,4,マイネルカイザー,14,E,,,,,,,,,,,,,
20251013,京都,6,5,アロハ,2,B,,,,,,,,,,,,,
20251013,京都,6,6,パウワウビート,5,D,,,,,,,,,,,,,
20251013,京都,6,7,ラヴィニール,4,C,,,,,,,,,,,,,
20251013,京都,6,8,ジョイフルサンデー,13,E,,,,,,,,,,,,,
20251013,京都,6,9,ラブインアクション,1,B,,,,,,,,,,,,,
20251013,京都,6,10,ラヴネヴァーダイズ,6,D,,,,,,,,,,,,,
20251013,京都,6,11,メイショウソウテン,8,D,,,,,,,,,,,,,
20251013,京都,6,12,バルセシート,3,C,,,,,,,,,,,,,
20251013,京都,6,13,メイショウトッド,10,D,,,,,,,,,,,,,
20251013,京都,6,14,モチモチチャン,7,D,,,,,,,,,,,,,
20251013,京都,6,15,マサノハヤブサ,15,E,,,,,,,,,,,,,
20251013,京都,7,1,アレーティア,7,D,12.8,14.0,13.2,8.0,35.0,7.0,38.1,7.0,D,C,C,C,C
20251013,京都,7,2,デアルーチェ,12,E,13.3,15.0,13.9,13.0,36.7,,38.7,,C,B,D,D,C
