開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20260606,東京,1,1,サルヴァトーレ,3,C,12.0,1.0,,,33.9,1.0,36.4,1.0,C,C,B,E,A
20260606,東京,1,2,ベラトール,8,D,13.0,12.0,,,,,,,C,B,A,C,C
20260606,東京,1,3,コルデアニル,7,D,12.9,11.0,,,,,,,C,C,C,B,C
20260606,東京,1,4,ワキノノーブル,12,E,12.2,2.0,,,35.5,2.0,39.6,5.0,C,B,B,C,D
20260606,東京,1,5,モナコブル,9,D,12.3,3.0,13.6,2.0,36.0,3.0,36.5,2.0,C,E,C,C,C
20260606,東京,1,6,ボールドハーテッド,11,E,12.5,7.0,,,37.0,5.0,38.5,3.0,C,E,C,C,C
20260606,東京,1,7,ブラックシールド,6,D,12.4,5.0,12.4,1.0,36.3,4.0,39.3,4.0,C,B,B,D,B
20260606,東京,1,8,ナスノソナタ,13,E,13.2,13.0,,,,,,,C,C,C,C,D
20260606,東京,1,9,アウスヴァール,4,C,12.3,3.0,,,,,,,C,C,B,B,E
20260606,東京,1,10,コスモアミマネラ,2,B,12.7,10.0,,,,,,,C,C,C,C,C
20260606,東京,1,11,シャトーホークビル,14,E,13.3,14.0,,,,,,,C,B,D,C,
20260606,東京,1,12,タガノバルコス,5,D,12.6,8.0,,,,,,,C,C,C,C,C
20260606,東京,1,13,フェスティヴビーム,10,D,12.6,8.0,,,,,,,C,C,C,C,C
20260606,東京,1,14,ライラスター,1,B,12.4,5.0,,,,,,,C,B,B,B,C
20260606,東京,2,1,ラショナルポイント,2,B,12.7,7.0,12.7,3.0,37.1,,38.8,7.0,C,B,,,
20260606,東京,2,2,ビレッジルイーザ,3,C,12.3,1.0,12.3,1.0,34.9,1.0,39.1,,C,B,C,C,B
20260606,東京,2,3,アジュアカレンツ,5,C,12.4,2.0,13.2,7.0,35.4,4.0,37.6,2.0,C,C,D,B,D
20260606,東京,2,4,ダイユウヴェンティ,10,D,12.9,10.0,13.6,11.0,,,,,B,D,C,C,B
20260606,東京,2,5,コーリンクレア,6,D,12.6,4.0,12.6,2.0,35.5,6.0,36.5,1.0,C,C,C,,
20260606,東京,2,6,カグヤヒメ,7,D,,,,,,,,,,,,,
20260606,東京,2,7,デルマザオウ,8,D,13.2,11.0,13.2,7.0,36.4,7.0,38.5,5.0,C,,,,
20260606,東京,2,8,アリストクラット,14,E,12.7,7.0,12.7,3.0,36.8,,40.1,,D,C,D,C,C
20260606,東京,2,9,アイアンパイク,1,B,12.7,7.0,12.7,3.0,35.4,4.0,37.6,2.0,C,A,B,B,C
20260606,東京,2,10,アンニャンクッキー,12,E,13.4,12.0,13.4,9.0,,,,,D,,,,
20260606,東京,2,11,アテナガール,9,D,13.5,13.0,13.5,10.0,,,,,B,B,B,,
20260606,東京,2,12,ソフィアプルーマ,13,E,12.5,3.0,13.6,11.0,35.1,3.0,38.1,4.0,C,B,C,C,
20260606,東京,2,13,タイセイルビー,4,C,12.6,4.0,13.8,13.0,36.4,7.0,38.7,6.0,C,C,B,D,B
20260606,東京,2,14,リナクィーンアスク,16,E,12.6,4.0,12.7,3.0,35.0,2.0,39.5,,C,C,C,,
20260606,東京,2,15,ライトハウス,11,D,13.6,14.0,14.2,15.0,,,,,C,B,,,
20260606,東京,2,16,クラックアスマイル,15,E,14.0,15.0,14.0,14.0,37.5,,38.9,8.0,D,C,,,
20260606,東京,3,1,ヴェントベローチェ,11,D,13.2,11.0,13.6,8.0,36.7,7.0,37.7,3.0,C,C,B,C,
20260606,東京,3,2,クインズヒマワリ,14,E,12.8,5.0,13.8,12.0,35.9,1.0,38.5,,C,D,,,
20260606,東京,3,3,ベセル,6,D,12.6,3.0,12.6,2.0,35.9,1.0,38.6,,A,D,,,
20260606,東京,3,4,ロジシーザ,10,D,13.0,9.0,14.2,14.0,37.3,,38.8,,D,C,C,D,
20260606,東京,3,5,カミカクシ,7,D,13.7,12.0,13.7,9.0,37.3,,38.1,7.0,C,,,,
20260606,東京,3,6,ヨシウッドテール,15,E,,,,,,,,,,,,,
20260606,東京,3,7,プリンセスダーコ,12,E,12.9,7.0,13.2,5.0,36.2,5.0,38.0,5.0,C,B,C,C,C
20260606,東京,3,8,ジューングレイス,13,E,13.8,14.0,14.1,13.0,37.9,,39.0,,C,C,,,
20260606,東京,3,9,レイズレガシー,2,B,12.9,7.0,13.7,9.0,35.9,1.0,36.3,1.0,C,C,E,B,
20260606,東京,3,10,キタノシオン,4,C,13.0,9.0,13.4,6.0,36.9,8.0,38.0,5.0,C,C,,,
20260606,東京,3,11,ファナティカル,8,D,,,,,,,,,,,,,
20260606,東京,3,12,サトノワーグナー,3,B,12.5,1.0,12.5,1.0,36.1,4.0,37.9,4.0,D,C,B,C,C
20260606,東京,3,13,クラウンアバンティ,16,E,13.7,12.0,13.7,9.0,,,,,C,,,,
20260606,東京,3,14,エルアン,5,C,12.5,1.0,13.4,6.0,36.9,8.0,38.3,8.0,C,B,C,B,C
20260606,東京,3,15,レイズテンペスト,1,B,12.6,3.0,13.1,4.0,36.2,5.0,36.6,2.0,D,C,C,C,
20260606,東京,3,16,シーズナルワーズ,9,D,12.8,5.0,12.8,3.0,,,,,C,C,B,,
20260606,東京,4,1,シュアシング,7,E,,,,,,,,,,,,,
20260606,東京,4,2,ラードンチェイス,1,B,,,,,,,,,,,,,
20260606,東京,4,3,ドルチェテソーロ,5,D,,,,,,,,,,,,,
20260606,東京,4,4,リリカルフレア,4,D,,,,,,,,,,,,,
20260606,東京,4,5,オオセイケイ,2,B,,,,,,,,,,,,,
20260606,東京,4,6,ニューロファイター,3,B,,,,,,,,,,,,,
20260606,東京,4,7,ベアアミーチ,6,D,,,,,,,,,,,,,
20260606,東京,5,1,ウィンターブリーズ,2,B,,,,,,,,,,,,,
20260606,東京,5,2,フィリオソラーレ,1,A,,,,,,,,,,,,,
20260606,東京,5,3,レオリアライズ,7,D,,,,,,,,,,,,,
20260606,東京,5,4,アテナブレイブ,4,D,,,,,,,,,,,,,
20260606,東京,5,5,スクリプトール,5,D,,,,,,,,,,,,,
20260606,東京,5,6,クシェドゥソレイユ,3,C,,,,,,,,,,,,,
20260606,東京,5,7,コウソクレムリア,8,D,,,,,,,,,,,,,
20260606,東京,5,8,アミノショコラ,9,E,,,,,,,,,,,,,
20260606,東京,5,9,エリステソーロ,6,D,,,,,,,,,,,,,
20260606,東京,6,1,フェンリル,10,D,13.5,12.0,13.5,8.0,37.2,7.0,39.1,,C,,,,
20260606,東京,6,2,ホウオウファラオ,9,D,13.7,13.0,13.7,11.0,37.8,,37.7,4.0,C,C,C,C,
20260606,東京,6,3,ファーザーアウェイ,4,C,13.3,10.0,13.3,6.0,,,,,C,B,B,B,
20260606,東京,6,4,ポッドジーク,3,C,12.4,2.0,12.9,5.0,36.2,3.0,38.7,,D,C,C,C,B
20260606,東京,6,5,ショービット,15,E,14.1,15.0,,,39.7,,41.3,,,B,,,
20260606,東京,6,6,ロングミックス,8,D,,,,,,,,,,,,,
20260606,東京,6,7,パンパネイラ,11,D,12.7,5.0,12.7,2.0,36.3,4.0,38.5,8.0,D,C,B,C,C
20260606,東京,6,8,アオイミズホ,1,B,12.6,3.0,12.8,3.0,36.1,2.0,37.3,2.0,C,C,C,D,C
20260606,東京,6,9,ドゥーニ,6,C,12.6,3.0,13.7,11.0,37.7,,36.8,1.0,C,A,D,C,C
20260606,東京,6,10,ノリキング,7,D,12.3,1.0,12.3,1.0,34.8,1.0,37.4,3.0,B,B,C,B,
20260606,東京,6,11,ラッキースウィッチ,2,B,12.8,6.0,12.8,3.0,37.3,8.0,39.5,,C,B,D,C,D
20260606,東京,6,12,モウレツ,16,E,13.7,13.0,14.0,14.0,38.3,,40.7,,C,C,,,
20260606,東京,6,13,テンオンスゴールド,5,C,12.8,6.0,13.3,6.0,37.4,,38.4,7.0,D,D,B,,
20260606,東京,6,14,ウインファイネスト,14,E,13.3,10.0,13.6,9.0,,,,,D,C,,,
20260606,東京,6,15,タマモブレイキン,13,E,13.2,9.0,13.7,11.0,36.5,5.0,38.1,6.0,C,C,C,C,
20260606,東京,6,16,タニセンローマ,12,E,13.1,8.0,13.6,9.0,37.0,6.0,37.9,5.0,C,C,D,C,C
20260606,東京,7,1,ブライスフェアリー,10,D,13.3,8.0,13.5,6.0,36.2,4.0,34.9,,D,B,C,B,B
20260606,東京,7,2,アールグレイ,9,D,12.7,3.0,13.0,3.0,35.8,3.0,34.3,6.0,D,D,B,D,
20260606,東京,7,3,シアワセチョウサン,14,E,13.7,12.0,13.7,10.0,38.6,,45.1,,C,,,,
20260606,東京,7,4,マイネルシュラハト,12,E,12.6,2.0,13.0,3.0,35.2,1.0,35.6,,C,C,D,C,B
20260606,東京,7,5,プリヴィマーク,13,E,13.6,9.0,13.6,7.0,37.0,,34.8,,B,,,,
