開催日,場所,R,馬番,馬名,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
20250906,中山,1,1,サトノトルネード,5,D,12.6,3.0,,,37.8,2.0,37.5,1.0,C,C,C,B,C
20250906,中山,1,2,ブルースピリット,7,D,12.0,1.0,,,36.1,1.0,38.4,2.0,C,C,D,C,B
20250906,中山,1,3,ファベル,4,C,12.6,3.0,,,,,,,C,C,D,C,D
20250906,中山,1,4,タガノバルコス,6,D,12.6,3.0,,,,,,,C,C,D,E,B
20250906,中山,1,5,ネロコルヴィーノ,1,A,12.6,3.0,,,,,,,C,C,C,D,A
20250906,中山,1,6,ホウオウプレシャス,8,D,12.6,3.0,,,38.3,3.0,38.5,3.0,C,C,C,C,
20250906,中山,1,7,コスモエスメラルダ,9,D,12.6,3.0,,,,,,,C,C,C,C,C
20250906,中山,1,8,カルマンフィルター,3,C,13.0,10.0,,,,,,,C,C,C,C,C
20250906,中山,1,9,ジュリアスローズ,10,E,12.9,9.0,,,,,,,C,C,C,C,D
20250906,中山,1,10,スマラグドス,2,C,12.5,2.0,,,,,,,C,C,C,C,B
20250906,中山,2,1,サマーカムカム,11,E,12.6,1.0,12.6,1.0,35.6,1.0,35.8,,B,C,B,,
20250906,中山,2,2,ミセスジョーンズ,6,D,13.7,9.0,13.7,9.0,38.2,,34.6,2.0,B,,,,
20250906,中山,2,3,ラプランセス,1,B,13.2,4.0,13.2,4.0,36.9,6.0,33.8,1.0,D,B,,,
20250906,中山,2,4,ブルーアンバー,9,E,13.7,9.0,13.7,9.0,39.3,,35.0,3.0,B,,,,
20250906,中山,2,5,ベアサナエチャン,8,D,13.4,7.0,13.4,7.0,38.9,,37.8,,D,,,,
20250906,中山,2,6,ケンブリッジサクラ,7,D,13.6,8.0,13.6,8.0,36.6,3.0,35.8,,B,,,,
20250906,中山,2,7,ニシノカルラ,10,E,13.1,2.0,13.1,2.0,35.8,2.0,36.2,,B,C,,,
20250906,中山,2,8,ロイヤルスパイア,2,B,13.2,4.0,13.2,4.0,36.8,4.0,35.3,4.0,C,C,,,
20250906,中山,2,9,プレシャスフェザー,5,C,13.2,4.0,13.2,4.0,36.8,4.0,35.5,5.0,D,,,,
20250906,中山,2,10,トワニ,3,C,13.7,9.0,13.7,9.0,37.0,,35.7,6.0,B,,,,
20250906,中山,2,11,アロハオエ,12,E,14.0,12.0,14.0,12.0,36.9,6.0,36.2,,B,,,,
20250906,中山,2,12,アドミ,4,C,13.1,2.0,13.1,2.0,37.1,,35.8,,A,,,,
20250906,中山,3,1,ニャンタロウ,1,B,13.2,5.0,13.2,4.0,36.5,1.0,38.5,3.0,C,D,,,
20250906,中山,3,2,ブールドネージュ,8,D,14.1,9.0,14.1,9.0,,,,,B,,,,
20250906,中山,3,3,ニケフェリーチェ,7,D,13.4,7.0,13.4,6.0,37.7,3.0,38.1,2.0,C,C,,,
20250906,中山,3,4,ライトアファイア,2,B,13.6,8.0,13.6,8.0,38.7,4.0,39.5,4.0,C,,,,
20250906,中山,3,5,ラシューバ,6,D,13.2,5.0,13.2,4.0,,,,,C,,,,
20250906,中山,3,6,アドフランマム,3,B,12.6,1.0,12.6,1.0,37.0,2.0,37.9,1.0,C,B,,,
20250906,中山,3,7,イントゥゴールデン,9,E,12.8,2.0,13.4,6.0,,,,,B,C,,,
20250906,中山,3,8,ミスターエヌ,4,D,12.8,2.0,12.8,2.0,,,,,D,,,,
20250906,中山,3,9,フラクタル,5,D,12.8,2.0,12.8,2.0,,,,,B,C,,,
20250906,中山,4,1,ベールドインパクト,7,D,12.4,1.0,,,,,,,,B,B,B,C
20250906,中山,4,2,コインアフレーズ,6,D,12.6,4.0,12.6,1.0,,,,,A,B,D,B,C
20250906,中山,4,3,パブリックスフィア,10,E,13.3,12.0,,,36.8,5.0,38.4,7.0,,C,C,C,B
20250906,中山,4,4,サンピラーゴールド,12,E,13.6,15.0,,,38.4,,42.3,,,C,,C,D
20250906,中山,4,5,ホウオウスターツ,9,D,13.2,10.0,14.2,10.0,38.3,,39.5,,E,C,B,C,C
20250906,中山,4,6,マキャベリー,2,B,12.6,4.0,12.9,2.0,36.5,2.0,37.1,2.0,C,C,C,C,D
20250906,中山,4,7,ベイビーベリッシモ,14,E,13.0,8.0,,,36.6,3.0,37.2,3.0,C,C,C,B,C
20250906,中山,4,8,タヤスアメリカン,13,E,13.3,12.0,13.3,5.0,37.7,,42.0,,B,C,D,,
20250906,中山,4,9,クラウンアールシー,1,B,12.4,1.0,13.3,5.0,37.4,7.0,38.8,8.0,B,D,B,C,D
20250906,中山,4,10,コンパクトファイト,8,D,12.9,7.0,12.9,2.0,36.8,5.0,37.0,1.0,D,D,C,C,C
20250906,中山,4,11,メイショウニトベ,5,C,13.2,10.0,13.2,4.0,38.1,,39.4,,B,C,C,C,C
20250906,中山,4,12,ヒダカサンミャク,15,E,,,,,,,,,,,,,
20250906,中山,4,13,ルリモンハナバチ,11,E,12.5,3.0,,,36.3,1.0,37.4,5.0,,D,C,C,D
20250906,中山,4,14,サラニキケン,4,C,13.0,8.0,13.3,5.0,36.6,3.0,37.7,6.0,D,C,C,C,C
20250906,中山,4,15,ムンディ,16,E,13.4,14.0,13.9,9.0,37.4,7.0,40.3,,E,C,,B,
20250906,中山,4,16,ボンズドゥッカ,3,C,12.7,6.0,13.5,8.0,37.8,,37.3,4.0,C,A,C,D,D
20250906,中山,5,1,ジェンダウィナー,15,E,,,,,,,,,,,,,
20250906,中山,5,2,トゥモローズウェイ,10,D,,,,,,,,,,,,,
20250906,中山,5,3,エバーラスト,9,D,,,,,,,,,,,,,
20250906,中山,5,4,ダノンルミエール,3,C,,,,,,,,,,,,,
20250906,中山,5,5,ランプローグ,4,D,,,,,,,,,,,,,
20250906,中山,5,6,ジャメビュ,7,D,,,,,,,,,,,,,
20250906,中山,5,7,カナデライド,13,E,,,,,,,,,,,,,
20250906,中山,5,8,レッドアイスピア,2,B,,,,,,,,,,,,,
20250906,中山,5,9,オレンジキャンパス,12,E,,,,,,,,,,,,,
20250906,中山,5,10,ヒャクレツケン,11,E,,,,,,,,,,,,,
20250906,中山,5,11,フックセンチョウ,14,E,,,,,,,,,,,,,
20250906,中山,5,12,イーリスアスター,8,D,,,,,,,,,,,,,
20250906,中山,5,13,ナムラパピ,16,E,,,,,,,,,,,,,
20250906,中山,5,14,フォークスアップ,5,D,,,,,,,,,,,,,
20250906,中山,5,15,ノーブルラホーヤ,6,D,,,,,,,,,,,,,
20250906,中山,5,16,ブレイロックホール,1,B,,,,,,,,,,,,,
20250906,中山,6,1,ビップムーラン,3,C,,,,,,,,,,,,,
20250906,中山,6,2,グレースチャクラ,13,E,,,,,,,,,,,,,
20250906,中山,6,3,アルデトップガン,1,B,,,,,,,,,,,,,
20250906,中山,6,4,ベアアッコチャン,6,D,,,,,,,,,,,,,
20250906,中山,6,5,チャーミングアイ,5,D,,,,,,,,,,,,,
20250906,中山,6,6,コウユーニポポニコ,10,D,,,,,,,,,,,,,
20250906,中山,6,7,ドレドレ,15,E,,,,,,,,,,,,,
20250906,中山,6,8,ジャストキュート,7,D,,,,,,,,,,,,,
20250906,中山,6,9,ユイノピカゴロウ,16,E,,,,,,,,,,,,,
20250906,中山,6,10,ニャンモロー,8,D,,,,,,,,,,,,,
20250906,中山,6,11,ハナムラサキ,14,E,,,,,,,,,,,,,
20250906,中山,6,12,イヌボウノアサヒ,2,B,,,,,,,,,,,,,
20250906,中山,6,13,スマートビガー,4,C,,,,,,,,,,,,,
20250906,中山,6,14,ナダッコ,11,E,,,,,,,,,,,,,
20250906,中山,6,15,ジェットバニー,12,E,,,,,,,,,,,,,
20250906,中山,6,16,コパノエイダン,9,D,,,,,,,,,,,,,
20250906,中山,7,1,ラッフルズドリーム,16,E,12.6,2.0,12.6,1.0,36.2,,34.7,8.0,D,C,C,C,B
20250906,中山,7,2,ケイツーブル,6,D,13.1,13.0,14.1,16.0,37.1,,34.2,3.0,C,D,B,C,C
20250906,中山,7,3,ミッドセンチュリー,4,C,12.6,2.0,13.7,13.0,36.1,8.0,34.5,4.0,B,C,C,B,D
20250906,中山,7,4,サマーツアー,10,D,12.2,1.0,13.5,10.0,37.0,,34.7,8.0,D,C,B,B,C
20250906,中山,7,5,ブライトライツ,17,E,12.6,2.0,12.7,2.0,36.1,8.0,35.4,,D,B,B,B,D
20250906,中山,7,6,マイネルラファール,2,C,12.7,7.0,13.1,7.0,36.5,,34.5,4.0,D,C,D,B,C
20250906,中山,7,7,イサムダイヤモンド,7,D,13.8,17.0,14.1,16.0,36.7,,33.8,2.0,C,B,,,
20250906,中山,7,8,アルガムベイ,1,B,12.6,2.0,12.7,2.0,36.0,6.0,34.6,6.0,D,C,C,C,B
20250906,中山,7,9,グランプラネッタ,13,E,14.1,18.0,14.1,16.0,39.9,,37.1,,D,C,,,
20250906,中山,7,10,ミサトレッドダイヤ,5,D,12.6,2.0,13.1,7.0,36.7,,33.6,1.0,B,D,C,C,C
20250906,中山,7,11,スタニングヴュー,3,C,12.8,9.0,12.8,4.0,35.6,3.0,34.6,6.0,B,C,C,C,D
20250906,中山,7,12,ミエノシリウス,15,E,13.1,13.0,13.4,9.0,35.7,5.0,34.8,,D,C,D,C,B
20250906,中山,7,13,エキゾチックガール,8,D,12.9,12.0,13.0,6.0,35.6,3.0,35.2,,B,D,C,C,B
20250906,中山,7,14,グラツィオーソ,9,D,12.7,7.0,13.8,15.0,35.5,2.0,34.9,,C,D,C,D,C
20250906,中山,7,15,フィナルフェリス,18,E,13.6,15.0,13.6,12.0,37.1,,35.1,,C,D,C,D,
20250906,中山,7,16,シャンパングラス,12,E,12.8,9.0,12.9,5.0,34.9,1.0,35.0,,C,C,C,B,D
20250906,中山,7,17,アクデニズ,11,D,12.8,9.0,13.5,10.0,36.0,6.0,35.9,,C,D,C,C,C
20250906,中山,7,18,ヴェネチアンマスク,14,E,13.7,16.0,13.7,13.0,38.3,,36.6,,C,,,,
20250906,中山,8,1,テンホワイトラブ,7,D,12.7,4.0,13.9,7.0,36.2,,36.1,1.0,C,C,D,B,C
20250906,中山,8,2,フィールオーサム,1,A,12.3,1.0,12.7,2.0,35.9,2.0,38.0,,C,D,B,C,C
20250906,中山,8,3,ココボロ,6,D,13.4,7.0,13.5,6.0,37.8,,39.4,,C,,,,
20250906,中山,8,4,ロフティーイデアル,2,B,12.4,2.0,12.4,1.0,34.8,1.0,36.9,2.0,D,C,B,C,C
