,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,199.0,191.0,,198.0,177.0,15.0,131.0,259.0,63.0,51.0,22.0,64.0,30.0,45.0,37.0,,1.0,77.0,55.0,87.0,23.0,153.0,202.0,8.0,4.0
2022,174.0,153.0,,168.0,145.0,14.0,70.0,257.0,65.0,50.0,54.0,48.0,10.0,60.0,12.0,,,28.0,51.0,52.0,21.0,135.0,164.0,7.0,
2023,162.0,151.0,,142.0,154.0,17.0,71.0,242.0,55.0,55.0,36.0,39.0,13.0,49.0,19.0,3.0,,44.0,73.0,67.0,15.0,141.0,144.0,9.0,4.0
2024,199.0,159.0,,164.0,179.0,15.0,84.0,274.0,58.0,48.0,46.0,45.0,23.0,55.0,16.0,1.0,,66.0,61.0,43.0,17.0,132.0,200.0,5.0,4.0
2025,188.0,144.0,,149.0,161.0,22.0,79.0,253.0,54.0,63.0,28.0,19.0,26.0,46.0,34.0,,1.0,61.0,67.0,60.0,14.0,121.0,186.0,10.0,1.0
