場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,1,未勝利,ダート,1150,良,1,セイウンレガーメ,2歳,杉原誠人,田島俊明,先行,,0.0,短距離,右回り,,Lv2 ,ゴールドドリーム,休明初戦,距離短縮,15,E,12.8,9.0,12.9,8.0,36.4,7.0,39.0,7.0,C,C,,,
福島,1,未勝利,ダート,1150,良,2,ハルヒメ,2歳,西塚洸二,矢嶋大樹,逃げ,,,短距離,右回り,,Lv2 ,マインドユアビスケッツ,休明初戦,距離短縮,4,C,11.9,3.0,12.4,5.0,,,,,C,D,C,,
福島,1,未勝利,ダート,1150,良,3,グラティアム,2歳,丹内祐次,嘉藤貴行,差し,100.0,100.0,短距離,右回り,,Lv2 ,ナダル,,距離短縮,1,A,12.9,10.0,12.9,8.0,36.1,6.0,37.6,3.0,C,C,C,,
福島,1,未勝利,ダート,1150,良,4,タマコロリン,2歳,舟山瑠泉,村田一誠,差し,,0.0,短距離,右回り,,Lv2 ,ゴールドドリーム,,距離短縮,9,D,11.9,3.0,13.2,11.0,34.7,3.0,40.5,,C,B,C,,
福島,1,未勝利,ダート,1150,良,5,エンゲルベルク,2歳,水沼元輝,加藤和宏,追込,,,短距離,右回り,,Lv2 ,サングレーザー,休明初戦,距離短縮,16,E,13.5,13.0,13.5,13.0,37.9,,43.6,,C,C,,,
福島,1,未勝利,ダート,1150,良,6,マユナイト,2歳,斎藤新,高橋康之,逃げ,,,短距離,右回り,,Lv2 ,ミスチヴィアスアレックス,休明初戦,距離短縮,10,D,12.6,8.0,12.6,6.0,,,,,D,C,,,
福島,1,未勝利,ダート,1150,良,7,アンセートゥモダン,2歳,今村聖奈,杉浦宏昭,差し,,0.0,短距離,右回り,,Lv2 ,ルヴァンスレーヴ,,距離短縮,8,D,13.1,11.0,13.1,10.0,37.1,,38.5,5.0,C,,,,
福島,1,未勝利,ダート,1150,良,8,コスモラパウィラ,2歳,石川裕紀,相沢郁,先行,,0.0,短距離,右回り,,Lv2 ,フォーウィールドライブ,,距離短縮,7,D,11.9,3.0,11.9,3.0,34.6,1.0,40.8,,B,B,C,,
福島,1,未勝利,ダート,1150,良,9,アンバサダネージュ,2歳,佐藤翔馬,武藤善則,追込,,,短距離,右回り,,Lv2 ,シニスターミニスター,,距離短縮,14,E,14.3,16.0,14.3,15.0,39.6,,43.5,,C,,,,
福島,1,未勝利,ダート,1150,良,10,コブラツイスト,2歳,永島まな,石栗龍彦,追込,,0.0,短距離,右回り,,Lv2 ,ハッピースプリント,,距離短縮,3,C,13.4,12.0,13.4,12.0,38.9,,36.6,1.0,C,,,,
福島,1,未勝利,ダート,1150,良,11,イーガービーバー,2歳,石神深道,和田正一,追込,,,短距離,右回り,,Lv2 ,トランセンド,休明初戦,距離短縮,13,E,13.6,14.0,13.6,14.0,37.8,,39.4,8.0,C,,,,
福島,1,未勝利,ダート,1150,良,12,アルサック,2歳,丸山元気,西園正都,逃げ,,100.0,短距離,右回り,,Lv2 ,シルバーステート,,距離短縮,2,B,12.2,6.0,12.2,4.0,36.5,8.0,38.5,5.0,C,,,,
福島,1,未勝利,ダート,1150,良,13,メイポール,2歳,黛弘人,武市康男,追込,,0.0,短距離,右回り,,Lv2 ,ホッコータルマエ,,距離短縮,12,E,14.2,15.0,,,,,,,D,B,,,
福島,1,未勝利,ダート,1150,良,14,ドリームガッサン,2歳,上里直汰,鈴木伸尋,逃げ,,0.0,短距離,右回り,,Lv2 ,キャプテンキング,,距離短縮,11,E,11.8,2.0,11.8,2.0,34.6,1.0,40.8,,B,C,,,
福島,1,未勝利,ダート,1150,良,15,ニャンモロー,2歳,菊沢一樹,矢野英一,逃げ,,0.0,短距離,右回り,,Lv2 ,フィレンツェファイア,,距離短縮,5,D,11.5,1.0,11.5,1.0,35.4,5.0,38.4,4.0,C,C,,,
福島,1,未勝利,ダート,1150,良,16,ドナソレイ,2歳,石田拓郎,伊藤圭三,逃げ,,66.66666666666666,短距離,右回り,,Lv2 ,マテラスカイ,休明初戦,距離延長,6,D,12.3,7.0,12.8,7.0,35.3,4.0,37.5,2.0,C,E,C,,
福島,2,未勝利,芝,1200,良,1,ハッピーラッキー,2歳,丸田恭介,武市康男,先行,,100.0,短距離,右回り,,Lv3 ,ウインブライト,,,2,B,12.2,3.0,12.8,10.0,35.0,6.0,34.7,2.0,D,D,D,B,
福島,2,未勝利,芝,1200,良,2,ユキノサイエンス,2歳,角田大和,小野次郎,先行,100.0,50.0,短距離,右回り,,Lv3 ,ノヴェリスト,,,7,D,12.5,9.0,12.5,3.0,35.2,,35.5,,D,C,,,
福島,2,未勝利,芝,1200,良,3,ヴァルボナ,2歳,丸山元気,田村康仁,逃げ,,,短距離,右回り,,Lv3 ,ミッキーアイル,,距離短縮,3,C,12.4,6.0,12.6,4.0,35.3,,34.3,1.0,B,E,,,
福島,2,未勝利,芝,1200,良,4,ニシノコハルビヨリ,2歳,河原田菜,尾形和幸,逃げ,,0.0,短距離,右回り,,Lv3 ,セイウンコウセイ,,,15,E,12.4,6.0,13.2,13.0,34.9,3.0,35.3,6.0,B,C,,,
福島,2,未勝利,芝,1200,良,5,ドリーマーズ,2歳,杉原誠人,伊藤大士,先行,,0.0,短距離,右回り,,Lv3 ,ベンバトル,休明2走,,8,D,12.6,11.0,12.6,4.0,34.8,2.0,35.0,3.0,D,C,,,
福島,2,未勝利,芝,1200,良,6,ハネマン,2歳,上里直汰,伊坂重信,差し,,50.0,短距離,右回り,,Lv3 ,ファインニードル,休明初戦,,12,E,12.7,14.0,13.4,15.0,35.3,,35.1,5.0,C,C,,,
福島,2,未勝利,芝,1200,良,7,ココソラーレ,2歳,鷲頭虎太,天間昭一,差し,,20.0,短距離,右回り,,Lv3 ,セイウンコウセイ,,,10,D,12.4,6.0,12.7,7.0,35.5,,35.0,3.0,C,C,C,B,C
福島,2,未勝利,芝,1200,良,8,マイネルユーゲント,2歳,石神深道,加藤士津,先行,100.0,100.0,短距離,右回り,,Lv3 ,インディチャンプ,休明初戦,距離短縮,6,D,12.6,11.0,13.8,16.0,36.5,,35.8,,C,D,,,
