場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
函館,1,1,アイルドフルール,ミッキーアイル,104.0,518.0,2567.0,524.0,1555.0,982.0,,,6250.0,2.0
函館,1,2,キチロクタワー,タワーオブロンドン,-442.0,448.0,-1035.0,-110.0,-1986.0,-1795.0,,,-4920.0,6.0
函館,1,3,マナベラ,フィレンツェファイア,209.0,-215.0,-1385.0,-745.0,-195.0,-1095.0,,,-3426.0,5.0
函館,1,4,ライーリーアース,ハイランドリール,,,,,,,,,,
函館,1,5,クリアストライク,Mehmas,,,,,,,,,,
函館,1,6,コックニー,タワーオブロンドン,-442.0,448.0,-1035.0,-110.0,-1986.0,-1795.0,,,-4920.0,6.0
函館,1,7,チカバリエンテ,シルバーステート,-63.0,-1281.0,2587.0,-163.0,-97.0,1278.0,,,2261.0,4.0
函館,1,8,リアルジャパン,シスキン,167.0,2384.0,305.0,2774.0,1055.0,1565.0,,,8250.0,1.0
函館,1,9,レインボースター,キズナ,157.0,2090.0,2619.0,686.0,-863.0,1509.0,,,6198.0,3.0
函館,2,1,アクロスメモリア,マインドユアビスケッツ,1030.0,1338.0,-290.0,-222.0,552.0,-1281.0,-83.0,,1044.0,6.0
函館,2,2,ペイシャクロス,ニシケンモノノフ,,-250.0,-422.0,-164.0,-131.0,-344.0,227.0,,-1084.0,9.0
函館,2,3,カッサンドラ,インディチャンプ,179.0,1391.0,448.0,,800.0,530.0,,,3348.0,4.0
函館,2,4,カフェオドヴィー,ヘニーヒューズ,8.0,303.0,-615.0,228.0,-1117.0,-752.0,,,-1945.0,10.0
函館,2,5,カプリースカラー,ホークビル,109.0,96.0,-982.0,299.0,9.0,175.0,-288.0,,-582.0,8.0
函館,2,6,ミスマラッカ,マテラスカイ,24.0,-202.0,-432.0,,108.0,580.0,69.0,,147.0,7.0
函館,2,7,マーマレードスカイ,レッドファルクス,2.0,231.0,1550.0,6.0,-131.0,164.0,,,1822.0,5.0
函館,2,8,デルマハルナ,ディーマジェスティ,-95.0,1859.0,1746.0,1911.0,560.0,984.0,404.0,,7369.0,3.0
函館,2,9,ジャストキュート,ゴールドドリーム,-472.0,-1742.0,-1839.0,-984.0,-2809.0,-277.0,-129.0,,-8252.0,11.0
函館,2,10,グレイトソン,カリフォルニアクローム,526.0,2027.0,1351.0,1522.0,3334.0,2271.0,,,11031.0,2.0
函館,2,11,ロードベルファスト,ロジャーバローズ,-1567.0,-1022.0,-2477.0,-9.0,-516.0,-2860.0,-464.0,,-8915.0,12.0
函館,2,12,ジェッディンデデン,モズアスコット,-81.0,3811.0,3010.0,2625.0,3566.0,1792.0,2534.0,,17257.0,1.0
函館,3,1,ニシノモリミチ,ダノンプレミアム,246.0,248.0,-1053.0,,-1725.0,987.0,,,-1297.0,11.0
函館,3,2,キャピタル,ニューイヤーズデイ,-263.0,190.0,643.0,-135.0,261.0,630.0,,,1326.0,4.0
函館,3,3,カンフージョン,Frosted,-79.0,-39.0,23.0,181.0,-207.0,-76.0,-195.0,,-392.0,8.0
函館,3,4,レースクイーン,フィレンツェファイア,209.0,-215.0,244.0,,-474.0,-1095.0,-367.0,,-1698.0,12.0
函館,3,5,オーキーベルセルク,アニマルキングダム,-308.0,608.0,536.0,925.0,1635.0,2169.0,1814.0,,7379.0,2.0
函館,3,6,ガダニーニ,Upstart,,,,,,,,,,
函館,3,7,ヘイマー,アドマイヤムーン,-115.0,-780.0,-857.0,-413.0,-278.0,-677.0,-260.0,,-3380.0,13.0
函館,3,8,ミリオングローリー,ミッキーグローリー,78.0,281.0,246.0,-51.0,-168.0,-666.0,322.0,,42.0,5.0
函館,3,9,ジャストグレース,ホッコータルマエ,-64.0,1436.0,1620.0,1329.0,1511.0,-5.0,1178.0,,7005.0,3.0
函館,3,10,マツリダシリウス,ウインバリアシオン,316.0,-462.0,-87.0,-292.0,168.0,-57.0,,,-414.0,9.0
函館,3,11,クッカユフラ,マジェスティックウォリアー,-304.0,-1942.0,396.0,258.0,49.0,339.0,,,-1204.0,10.0
函館,3,12,ガーディアンテイル,クリソベリル,,-600.0,-541.0,,574.0,299.0,,,-268.0,7.0
函館,3,13,ゴンフィンガー,Curlin,-170.0,,9.0,,44.0,13.0,,,-104.0,6.0
函館,3,14,ルナノーヴァ,ダノンレジェンド,98.0,-66.0,3873.0,1930.0,659.0,3060.0,,,9554.0,1.0
函館,4,1,ラストシャイニー,ダノンプレミアム,246.0,248.0,1702.0,,2261.0,987.0,,,5444.0,3.0
函館,4,2,マメーアップル,マテラスカイ,24.0,-202.0,131.0,,108.0,580.0,,,641.0,8.0
函館,4,3,パトリシア,トーセンレーヴ,,-261.0,-205.0,,-414.0,-158.0,,,-1038.0,10.0
函館,4,4,ブライティアロード,ダノンスマッシュ,-236.0,-1092.0,-731.0,,-677.0,-1181.0,,,-3917.0,13.0
函館,4,5,ブルーエ,トーセンレーヴ,,-261.0,-205.0,,-414.0,-158.0,,,-1038.0,10.0
函館,4,6,ハルヒメ,マインドユアビスケッツ,1030.0,1338.0,561.0,-222.0,552.0,-1281.0,,,1978.0,5.0
函館,4,7,ルーチェコメット,ダノンキングリー,,113.0,-130.0,,595.0,235.0,,,813.0,7.0
函館,4,8,ヘリオドール,レイデオロ,127.0,2847.0,3468.0,-699.0,1962.0,-234.0,2070.0,,9541.0,1.0
函館,4,9,プリュスエクラ,エイシンフラッシュ,-56.0,-178.0,-1366.0,-1230.0,-1220.0,-1082.0,,,-5132.0,14.0
函館,4,10,ジュディーイメル,アドマイヤマーズ,556.0,-1760.0,-2057.0,24.0,-1623.0,-480.0,,,-5340.0,15.0
函館,4,11,アルマフレイヤ,オルフェーヴル,-327.0,1462.0,-238.0,686.0,-1175.0,614.0,,,1022.0,6.0
函館,4,12,コスモファーブロス,シスキン,167.0,2384.0,305.0,-614.0,1055.0,1565.0,,,4862.0,4.0
函館,4,13,ルージュフローラ,モーリス,-790.0,-707.0,-1842.0,-1490.0,-2479.0,-4301.0,,,-11609.0,16.0
函館,4,14,レオダーム,ミッキーアイル,104.0,518.0,2567.0,770.0,1555.0,982.0,,,6496.0,2.0
函館,4,15,チャーミングアイ,マテラスカイ,24.0,-202.0,131.0,,108.0,580.0,,,641.0,8.0
函館,4,16,バレンタインビスタ,ロードカナロア,353.0,-653.0,-704.0,-756.0,945.0,-1931.0,,,-2746.0,12.0
函館,5,1,ショウナンガレオン,Flightline,,,,,,,,,,
函館,5,2,ダノンキューブ,キタサンブラック,341.0,-495.0,958.0,-644.0,499.0,1362.0,,,2021.0,2.0
函館,5,3,スーパーユタカ,エフフォーリア,,,,,,,,,,
函館,5,4,サトノパラディ,サトノクラウン,-150.0,260.0,-1561.0,-612.0,-2698.0,-755.0,,,-5516.0,3.0
函館,5,5,アートオブブライト,ウインブライト,597.0,-777.0,1641.0,598.0,294.0,1809.0,,,4162.0,1.0
函館,6,1,パンキー,ウインブライト,597.0,1791.0,1641.0,488.0,294.0,1809.0,36.0,,6656.0,3.0
函館,6,2,タイセイネクサス,キズナ,157.0,2090.0,2619.0,1369.0,2590.0,1509.0,3684.0,,14018.0,1.0
函館,6,3,マコトアディントン,オルフェーヴル,-327.0,1462.0,-238.0,686.0,505.0,614.0,,,2702.0,7.0
函館,6,4,ヤクジョ,リアルスティール,-146.0,1582.0,1603.0,3343.0,1692.0,1651.0,,,9725.0,2.0
函館,6,5,ティラユール,グァンチャーレ,,-264.0,-79.0,-142.0,-211.0,36.0,-14.0,,-674.0,10.0
函館,6,6,エイシンインアウト,サトノダイヤモンド,-331.0,1095.0,-2004.0,-2260.0,-488.0,-1050.0,-1294.0,,-6332.0,14.0
函館,6,7,ウインカトリーヌ,ベンバトル,67.0,1307.0,1574.0,,727.0,130.0,-218.0,,3587.0,6.0
函館,6,8,ゴコウコイコイ,ゴールドシップ,-155.0,-923.0,-664.0,-890.0,-19.0,-1154.0,,,-3805.0,12.0
函館,6,9,リトルコリンズ,ダノンスマッシュ,-236.0,-1092.0,-731.0,,-1120.0,-1181.0,-130.0,,-4490.0,13.0
函館,6,10,ルナティックブルー,リオンディーズ,-70.0,-2276.0,-1403.0,-2090.0,-343.0,999.0,-1725.0,,-6908.0,15.0
函館,6,11,アルタティール,コントレイル,,-394.0,131.0,,-419.0,-620.0,-399.0,,-1701.0,11.0
函館,6,12,ショウナンマルチ,グレーターロンドン,-106.0,824.0,1739.0,1232.0,155.0,1242.0,,,5086.0,5.0
函館,6,13,テンレディーゴー,デクラレーションオブウォー,-651.0,-138.0,1254.0,750.0,-1096.0,1075.0,,,1194.0,9.0
函館,6,14,デルマノリクラ,レッドファルクス,2.0,231.0,-1189.0,6.0,422.0,164.0,1635.0,,1271.0,8.0
函館,6,15,ファーザーアウェイ,エピファネイア,-325.0,-1162.0,-3133.0,-3396.0,-2293.0,-4432.0,-2285.0,,-17026.0,16.0
函館,6,16,ギオンバヤシ,ミッキーアイル,104.0,518.0,2567.0,770.0,194.0,982.0,,,5135.0,4.0
函館,7,1,ジェイエルライナー,タワーオブロンドン,-442.0,-383.0,-921.0,,-1986.0,-1795.0,-47.0,,-5574.0,8.0
函館,7,2,アルヘンティニータ,Constitution,0.0,813.0,382.0,0.0,232.0,790.0,,,2217.0,5.0
函館,7,3,ムーンブランシュ,ドレフォン,948.0,3237.0,5315.0,2869.0,2469.0,3246.0,,,18084.0,1.0
函館,7,4,クイーンレグナント,タワーオブロンドン,-442.0,-383.0,-921.0,-1980.0,-1986.0,-1795.0,,,-7507.0,9.0
函館,7,5,マインセーラ,アポロケンタッキー,0.0,303.0,684.0,151.0,245.0,420.0,,,1803.0,6.0
函館,7,6,パーティーガール,ホッコータルマエ,-64.0,-621.0,1620.0,-1406.0,-7.0,-5.0,1178.0,,695.0,7.0
函館,7,7,キャリーグレイス,カリフォルニアクローム,526.0,1410.0,1351.0,908.0,3334.0,2271.0,,,9800.0,2.0
函館,7,8,キャンドルマス,パイロ,207.0,767.0,1918.0,-992.0,250.0,1474.0,,,3624.0,3.0
函館,7,9,カップッチョ,ジョーカプチーノ,363.0,1115.0,269.0,856.0,112.0,835.0,,,3550.0,4.0
函館,8,1,ファンタイムギフト,ドレフォン,948.0,3237.0,5315.0,1520.0,1879.0,3246.0,-740.0,,15405.0,1.0
函館,8,2,ポンピエ,レッドファルクス,2.0,117.0,1550.0,647.0,422.0,164.0,,,2902.0,3.0
函館,8,3,スタンピー,アルアイン,-110.0,1341.0,-1679.0,809.0,-2008.0,-660.0,-1144.0,,-3451.0,8.0
函館,8,4,アオハルブルース,ゴールドドリーム,-472.0,-231.0,-1839.0,-984.0,534.0,-277.0,,,-3269.0,6.0
函館,8,5,ブリスフル,エスポワールシチー,0.0,52.0,1023.0,-717.0,107.0,1186.0,,,1651.0,4.0
函館,8,6,ゴールドドレッサ,ゴールドドリーム,-472.0,-231.0,-1839.0,-984.0,534.0,-277.0,,,-3269.0,6.0
函館,8,7,マジカルシャイン,Catholic Boy,-83.0,-423.0,-30.0,137.0,23.0,-35.0,,,-411.0,5.0
函館,8,8,ナクライト,アドマイヤマーズ,556.0,1679.0,1725.0,,513.0,-480.0,,,3993.0,2.0
函館,9,1,スイミーユニバンス,ドゥラメンテ,52.0,-2106.0,-1443.0,-4534.0,-2917.0,-2501.0,,,-13449.0,16.0
函館,9,2,ハリウッドメモリー,ロードカナロア,353.0,198.0,-704.0,904.0,945.0,-1931.0,,,-235.0,8.0
函館,9,3,マジカルフェアリー,サートゥルナーリア,-478.0,-923.0,28.0,,685.0,-2661.0,,,-3349.0,15.0
函館,9,4,マルプリ,ミッキーアイル,104.0,1971.0,2567.0,-678.0,1555.0,982.0,1409.0,,7910.0,3.0
函館,9,5,ゴキゲンサン,リアルインパクト,109.0,-646.0,29.0,-942.0,-163.0,-248.0,,,-1861.0,10.0
函館,9,6,マナボニート,グァンチャーレ,,140.0,-79.0,-142.0,16.0,36.0,,,-29.0,7.0
函館,9,7,リリーフィールド,モズアスコット,-81.0,-700.0,3755.0,,3566.0,1792.0,,,8332.0,2.0
函館,9,8,ラスティングスノー,モズアスコット,-81.0,-700.0,3755.0,2625.0,3566.0,1792.0,2534.0,,13491.0,1.0
函館,9,9,ミニョンマルーン,ミスターメロディ,-144.0,-366.0,10.0,,691.0,58.0,,,249.0,6.0
函館,9,10,ベルビースタローン,ストロングリターン,-149.0,-1013.0,-559.0,-541.0,-375.0,-415.0,,,-3052.0,14.0
函館,9,11,ベビーズブレス,アドマイヤマーズ,556.0,1679.0,-2057.0,,-1623.0,-480.0,,,-1925.0,11.0
函館,9,12,ヒラボクミニー,ミッキーアイル,104.0,1971.0,2567.0,-678.0,1555.0,982.0,1409.0,,7910.0,3.0
函館,9,13,ショウナンカリス,リアルスティール,-146.0,331.0,1603.0,3343.0,967.0,1651.0,,,7749.0,5.0
函館,9,14,セイプリーズ,ダイワメジャー,-343.0,-97.0,-573.0,-228.0,-638.0,-693.0,,,-2572.0,12.0
函館,9,15,モズアンタレス,グランプリボス,,-134.0,-78.0,-393.0,-65.0,95.0,,,-575.0,9.0
函館,9,16,サンタアニタ,ナダル,31.0,268.0,-949.0,,-1039.0,-791.0,-388.0,,-2868.0,13.0
函館,10,1,アルマデオロ,レイデオロ,127.0,49.0,3468.0,546.0,208.0,-234.0,151.0,,4315.0,2.0
函館,10,2,アメジストブラック,エピファネイア,-325.0,-7059.0,-3133.0,-4519.0,-1068.0,-4432.0,-2285.0,,-22821.0,11.0
函館,10,3,リアルファインド,リアルスティール,-146.0,331.0,1603.0,-2289.0,-650.0,1651.0,,,500.0,4.0
函館,10,4,ゴールデンパゴーダ,バゴ,745.0,349.0,-1037.0,-2389.0,-851.0,-965.0,,,-4148.0,7.0
函館,10,5,リギーロ,キズナ,157.0,530.0,2619.0,622.0,1967.0,1509.0,3684.0,,11088.0,1.0
函館,10,6,ジュンツバメガエシ,ジャスタウェイ,-213.0,-322.0,-817.0,-594.0,333.0,-309.0,209.0,,-1713.0,6.0
函館,10,7,アスクデッドヒート,ルーラーシップ,-785.0,-2528.0,-1112.0,-662.0,363.0,-959.0,-744.0,,-6427.0,8.0
函館,10,8,ラーシャローム,トーセンラー,-17.0,55.0,1011.0,206.0,611.0,835.0,,,2701.0,3.0
函館,10,9,ブリヤディアマンテ,サトノダイヤモンド,-331.0,-483.0,-2004.0,-873.0,-659.0,-1050.0,-1294.0,,-6694.0,9.0
函館,10,10,ライフセービング,ビーチパトロール,-211.0,1117.0,595.0,-629.0,-256.0,-224.0,,,392.0,5.0
函館,10,11,バースライト,モーリス,-790.0,-2563.0,-1842.0,-1526.0,-677.0,-4301.0,,,-11699.0,10.0
函館,11,1,オウギノカナメ,キタサンブラック,341.0,-616.0,-104.0,2859.0,499.0,1362.0,1038.0,,5379.0,3.0
函館,11,2,ラタフォレスト,パイロ,207.0,-132.0,1918.0,-992.0,1397.0,1474.0,,,3872.0,5.0
函館,11,3,テーオードレフォン,ドレフォン,948.0,610.0,5315.0,-526.0,1879.0,3246.0,2395.0,,13867.0,2.0
函館,11,4,プロミストジーン,ナダル,31.0,27.0,1069.0,,1034.0,-791.0,-388.0,,982.0,9.0
函館,11,5,ホールシバン,パイロ,207.0,-132.0,1918.0,-992.0,1397.0,1474.0,,,3872.0,5.0
函館,11,6,レヴォントゥレット,ロードカナロア,353.0,2556.0,-292.0,1005.0,-1488.0,-1931.0,2426.0,,2629.0,8.0
函館,11,7,ヒルノハンブルク,ナダル,31.0,27.0,1069.0,,1034.0,-791.0,-388.0,,982.0,9.0
函館,11,8,アスクデビューモア,マインドユアビスケッツ,1030.0,670.0,-290.0,-1427.0,-241.0,-1281.0,-83.0,,-1622.0,11.0
函館,11,9,カナルビーグル,リアルスティール,-146.0,-290.0,893.0,-1011.0,1692.0,1651.0,869.0,,3658.0,7.0
函館,11,10,コトホドサヨウニ,シニスターミニスター,-66.0,-574.0,6646.0,-465.0,4029.0,5699.0,,,15269.0,1.0
函館,11,11,ワイドブリザード,カリフォルニアクローム,526.0,484.0,1351.0,,-694.0,2271.0,1227.0,,5165.0,4.0
函館,12,1,ソードマスター,エピファネイア,-325.0,-7059.0,-3133.0,-2552.0,-2550.0,-4432.0,,,-20051.0,10.0
函館,12,2,マイオウンウェイ,キズナ,157.0,530.0,2619.0,1369.0,-863.0,1509.0,,,5321.0,2.0
函館,12,3,ユーベルジーク,タワーオブロンドン,-442.0,-383.0,-1035.0,-1980.0,-1986.0,-1795.0,-816.0,,-8437.0,8.0
函館,12,4,ララバニュルス,モーリス,-790.0,-2563.0,-1842.0,-1526.0,-2479.0,-4301.0,,,-13501.0,9.0
函館,12,5,フレンドモナコ,ビーチパトロール,-211.0,1117.0,595.0,492.0,-1103.0,-224.0,,,666.0,6.0
函館,12,6,ブライトアゲイン,Practical Joke,-79.0,431.0,322.0,598.0,-372.0,99.0,,,999.0,4.0
函館,12,7,ハーモニーソング,デクラレーションオブウォー,-651.0,323.0,1254.0,-594.0,554.0,1075.0,,,1961.0,3.0
函館,12,8,ブラヴィーノ,Klimt,-83.0,-746.0,-580.0,-746.0,-705.0,-485.0,,,-3345.0,7.0
函館,12,9,グランフィエルテ,イスラボニータ,-164.0,-74.0,2755.0,762.0,2310.0,2721.0,,,8310.0,1.0
函館,12,10,コモンスナイプ,Too Darn Hot,-79.0,199.0,188.0,-236.0,222.0,410.0,,,704.0,5.0
福島,1,1,マネーマネー,ゴールドドリーム,-1502.0,-1742.0,-1839.0,-984.0,534.0,-277.0,-1374.0,,-7184.0,14.0
