場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
福島,1,1,レイアポポ,シニスターミニスター,669.0,3492.0,9037.0,4395.0,2774.0,8102.0,1722.0,,30191.0,1.0
福島,1,2,ユアマイクラッシュ,タワーオブロンドン,-214.0,494.0,-614.0,197.0,-157.0,-414.0,,,-708.0,8.0
福島,1,3,ジーティーカメリア,ダンカーク,-378.0,523.0,259.0,1235.0,-434.0,28.0,335.0,,1568.0,6.0
福島,1,4,デルタウェーブ,リオンディーズ,794.0,-1814.0,-460.0,-2627.0,-1631.0,1038.0,-2297.0,,-6997.0,10.0
福島,1,5,アイドルフェスタ,カリフォルニアクローム,933.0,1874.0,1310.0,1253.0,1311.0,1358.0,1945.0,,9984.0,2.0
福島,1,6,コロラマ,パドトロワ,,,,,,,,,,
福島,1,7,ライデンシャフト,モーニン,-575.0,-1368.0,-2772.0,-2999.0,-1992.0,-1088.0,,,-10794.0,11.0
福島,1,8,サンピノン,アジアエクスプレス,493.0,-621.0,586.0,-534.0,816.0,1529.0,178.0,,2447.0,5.0
福島,1,9,ブルーフラット,ビッグアーサー,147.0,-2689.0,-2995.0,-2474.0,-2015.0,-1572.0,-792.0,,-12390.0,13.0
福島,1,10,フラッシュケリー,モーニン,-575.0,-1368.0,-2772.0,-2999.0,-1992.0,-1088.0,-334.0,,-11128.0,12.0
福島,1,11,エスカラムサ,デクラレーションオブウォー,-961.0,-365.0,-1041.0,460.0,1127.0,81.0,,,-699.0,7.0
福島,1,12,アブラカタブラ,モズアスコット,-157.0,616.0,1002.0,906.0,1376.0,557.0,,,4300.0,4.0
福島,1,13,マジカルキャンディ,Practical Joke,,,,,,,,,,
福島,1,14,ビーマックス,サトノアラジン,-789.0,-993.0,-1225.0,-998.0,-314.0,-827.0,-911.0,,-6057.0,9.0
福島,1,15,ファムエレガンテ,Tiz the Law,,,,,,,,,,
福島,1,16,ベルトネ,パイロ,188.0,495.0,1911.0,1709.0,324.0,1506.0,61.0,,6194.0,3.0
福島,2,1,タマモジャスミン,タワーオブロンドン,-214.0,494.0,-614.0,246.0,-157.0,-414.0,,,-659.0,12.0
福島,2,2,メイショウナナコ,モズアスコット,-157.0,616.0,1002.0,1155.0,1376.0,,,,3992.0,6.0
福島,2,3,ブルームワルツ,サトノダイヤモンド,210.0,2121.0,-41.0,-1057.0,-472.0,-854.0,2069.0,,1976.0,9.0
福島,2,4,カルデライト,ナダル,-275.0,-285.0,1035.0,443.0,55.0,-462.0,,,511.0,10.0
福島,2,5,ミセスリリー,ワールドエース,-1215.0,-1451.0,-1232.0,-1470.0,-1525.0,-2686.0,-724.0,,-10303.0,15.0
福島,2,6,ルージュサンセール,サートゥルナーリア,-77.0,78.0,452.0,-851.0,-390.0,,,,-788.0,14.0
福島,2,7,オーケーエンジェル,ナダル,-275.0,-285.0,1035.0,443.0,55.0,-462.0,,,511.0,10.0
