場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,レイアポポ,原優介　,92.0,84.0,102.0,96.0,95.0,,93.8,11.0
福島,1,2,ユアマイクラッシュ,角田大和,105.0,99.0,107.0,110.0,104.0,,105.0,4.0
福島,1,3,ジーティーカメリア,古川奈穂,132.0,89.0,94.0,91.0,92.0,,99.6,8.0
福島,1,4,デルタウェーブ,菊沢一樹,115.0,115.0,108.0,112.0,108.0,,111.6,1.0
福島,1,5,アイドルフェスタ,小林美駒,116.0,90.0,90.0,94.0,96.0,,97.2,9.0
福島,1,6,コロラマ,上里直汰,,,,,,,,
福島,1,7,ライデンシャフト,水沼元輝,58.0,90.0,95.0,83.0,87.0,,82.6,14.0
福島,1,8,サンピノン,松本大輝,100.0,102.0,103.0,104.0,106.0,,103.0,5.0
福島,1,9,ブルーフラット,石田拓郎,126.0,108.0,95.0,80.0,90.0,,99.8,7.0
福島,1,10,フラッシュケリー,小沢大仁,108.0,96.0,95.0,78.0,104.0,,96.2,10.0
福島,1,11,エスカラムサ,秋山稔樹,114.0,105.0,108.0,105.0,107.0,,107.8,3.0
福島,1,12,アブラカタブラ,黛弘人　,128.0,108.0,110.0,99.0,109.0,,110.8,2.0
福島,1,13,マジカルキャンディ,石神深道,71.0,97.0,75.0,86.0,81.0,,82.0,15.0
福島,1,14,ビーマックス,中井裕二,66.0,83.0,107.0,108.0,95.0,,91.8,12.0
福島,1,15,ファムエレガンテ,永島まな,91.0,90.0,86.0,91.0,90.0,,89.6,13.0
福島,1,16,ベルトネ,田辺裕信,108.0,103.0,98.0,100.0,101.0,,102.0,6.0
福島,2,1,タマモジャスミン,小沢大仁,108.0,96.0,95.0,104.0,104.0,,101.4,8.0
福島,2,2,メイショウナナコ,亀田温心,125.0,95.0,98.0,102.0,106.0,,105.2,5.0
福島,2,3,ブルームワルツ,田辺裕信,108.0,103.0,98.0,101.0,101.0,,102.2,7.0
福島,2,4,カルデライト,舟山瑠泉,,,,,,,,
福島,2,5,ミセスリリー,石川裕紀,75.0,97.0,100.0,100.0,101.0,,94.6,12.0
福島,2,6,ルージュサンセール,古川吉洋,102.0,103.0,94.0,104.0,101.0,,100.8,9.0
福島,2,7,オーケーエンジェル,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,11.0
福島,2,8,クインズメレンゲ,三浦皇成,115.0,108.0,104.0,102.0,104.0,,106.6,4.0
福島,2,9,ピコピンク,吉田隼人,102.0,97.0,96.0,99.0,96.0,,98.0,10.0
福島,2,10,アークエタニティ,遠藤汰月,,,,,,,,
福島,2,11,カーシュジアン,黛弘人　,128.0,108.0,110.0,108.0,109.0,,112.6,2.0
福島,2,12,ボンショワ,角田大和,105.0,99.0,107.0,108.0,104.0,,104.6,6.0
福島,2,13,ガイラルディア,鮫島良太,156.0,97.0,113.0,123.0,125.0,,122.8,1.0
福島,2,14,テルモプシス,石神深道,71.0,97.0,75.0,53.0,81.0,,75.4,13.0
福島,2,15,サンルーナ,鷲頭虎太,121.0,104.0,107.0,101.0,108.0,,108.2,3.0
福島,3,1,ラースアルアイン,丸田恭介,88.0,98.0,98.0,103.0,106.0,,98.6,8.0
福島,3,2,オニマル,丸山元気,94.0,98.0,97.0,97.0,94.0,,96.0,11.0
福島,3,3,リケアコンパンナ,菊沢一樹,115.0,115.0,110.0,112.0,108.0,,112.0,1.0
福島,3,4,スイモアマイモ,横山琉人,102.0,93.0,93.0,93.0,97.0,,95.6,12.0
福島,3,5,マグネシアブリック,吉田隼人,102.0,97.0,96.0,91.0,96.0,,96.4,9.0
福島,3,6,モリオン,小林美駒,116.0,90.0,102.0,94.0,96.0,,99.6,7.0
福島,3,7,エスペシャリー,角田大和,105.0,99.0,110.0,110.0,104.0,,105.6,2.0
福島,3,8,ロールザボーンズ,小沢大仁,108.0,96.0,91.0,78.0,104.0,,95.4,13.0
福島,3,9,アンダースコア,三浦皇成,115.0,108.0,99.0,101.0,104.0,,105.4,3.0
福島,3,10,ブラックティンカー,石神深道,71.0,97.0,79.0,86.0,81.0,,82.8,15.0
福島,3,11,ロケットバディー,舟山瑠泉,,,,,,,,
福島,3,12,バースフラワー,永島まな,91.0,90.0,89.0,91.0,90.0,,90.2,14.0
福島,3,13,バックアップアゲン,斎藤新　,98.0,102.0,98.0,103.0,102.0,,100.6,6.0
福島,3,14,スマートビビット,松本大輝,100.0,102.0,92.0,104.0,106.0,,100.8,5.0
福島,3,15,ストラスブール,古川吉洋,102.0,103.0,112.0,105.0,101.0,,104.6,4.0
福島,3,16,ムーンアイドル,荻野極　,87.0,97.0,97.0,109.0,92.0,,96.4,9.0
福島,4,1,パルピタシオン,田辺裕信,108.0,103.0,106.0,101.0,101.0,,103.8,4.0
福島,4,2,コンサートツアー,小林美駒,116.0,90.0,102.0,97.0,96.0,,100.2,6.0
福島,4,3,ルロワ,荻野極　,87.0,97.0,97.0,92.0,92.0,,93.0,13.0
福島,4,4,タヤスソーレ,菊沢一樹,115.0,115.0,110.0,106.0,108.0,,110.8,1.0
福島,4,5,バックパック,丸山元気,94.0,98.0,97.0,96.0,94.0,,95.8,11.0
福島,4,6,イサゴールド,石川裕紀,75.0,97.0,99.0,100.0,101.0,,94.4,12.0
福島,4,7,ルールーリマ,三浦皇成,115.0,108.0,99.0,102.0,104.0,,105.6,3.0
福島,4,8,ピリナマアナ,石神深道,71.0,97.0,79.0,53.0,81.0,,76.2,15.0
福島,4,9,キタノアンシェル,丸田恭介,88.0,98.0,98.0,105.0,106.0,,99.0,8.0
福島,4,10,ブリックダルジャン,横山琉人,102.0,93.0,93.0,106.0,97.0,,98.2,9.0
福島,4,11,ラッフルズドリーム,舟山瑠泉,,,,,,,,
福島,4,12,ハットメリリー,吉田隼人,102.0,97.0,96.0,99.0,96.0,,98.0,10.0
