場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
福島,1,1,レイアポポ,青木孝文,110.0,102.0,96.0,101.0,93.0,109.0,91.0,,100.286,8.0
福島,1,2,ユアマイクラッシュ,庄野靖志,79.0,96.0,99.0,100.0,101.0,101.0,97.0,,96.143,11.0
福島,1,3,ジーティーカメリア,石栗龍彦,113.0,98.0,106.0,101.0,111.0,97.0,,,104.333,5.0
福島,1,4,デルタウェーブ,西園翔太,120.0,102.0,108.0,109.0,103.0,106.0,122.0,,110.0,1.0
福島,1,5,アイドルフェスタ,西田雄一,78.0,107.0,104.0,92.0,102.0,99.0,,,97.0,10.0
福島,1,6,コロラマ,松山将樹,111.0,100.0,97.0,86.0,87.0,84.0,,,94.167,12.0
福島,1,7,ライデンシャフト,石栗龍彦,113.0,98.0,106.0,101.0,111.0,97.0,,,104.333,5.0
福島,1,8,サンピノン,谷潔　　,112.0,96.0,111.0,95.0,112.0,105.0,,,105.167,4.0
福島,1,9,ブルーフラット,蛯名利弘,77.0,86.0,93.0,103.0,89.0,90.0,,,89.667,13.0
福島,1,10,フラッシュケリー,緒方努　,151.0,89.0,91.0,99.0,94.0,92.0,,,102.667,7.0
福島,1,11,エスカラムサ,高橋義忠,140.0,106.0,96.0,100.0,97.0,100.0,,,106.5,2.0
福島,1,12,アブラカタブラ,武市康男,86.0,82.0,84.0,88.0,86.0,88.0,72.0,,83.714,15.0
福島,1,13,マジカルキャンディ,岩戸孝樹,80.0,84.0,93.0,88.0,89.0,86.0,,,86.667,14.0
福島,1,14,ビーマックス,藤野健太,88.0,79.0,85.0,62.0,91.0,96.0,71.0,,81.714,16.0
福島,1,15,ファムエレガンテ,中村直也,97.0,109.0,98.0,99.0,85.0,97.0,,,97.5,9.0
福島,1,16,ベルトネ,牧光二　,105.0,110.0,104.0,106.0,103.0,104.0,,,105.333,3.0
福島,2,1,タマモジャスミン,大橋勇樹,93.0,107.0,101.0,114.0,105.0,105.0,,,104.167,5.0
福島,2,2,メイショウナナコ,荒川義之,77.0,104.0,113.0,118.0,111.0,101.0,,,104.0,6.0
福島,2,3,ブルームワルツ,稲垣幸雄,75.0,103.0,111.0,107.0,106.0,106.0,,,101.333,7.0
福島,2,4,カルデライト,森一誠　,126.0,127.0,107.0,135.0,140.0,130.0,103.0,,124.0,1.0
福島,2,5,ミセスリリー,上原佑紀,128.0,95.0,108.0,102.0,105.0,118.0,111.0,,109.571,3.0
福島,2,6,ルージュサンセール,松永幹夫,136.0,108.0,112.0,108.0,106.0,107.0,,,112.833,2.0
福島,2,7,オーケーエンジェル,笹田和秀,122.0,77.0,86.0,86.0,104.0,94.0,84.0,,93.286,11.0
福島,2,8,クインズメレンゲ,吉岡辰弥,109.0,106.0,107.0,110.0,104.0,103.0,,,106.5,4.0
福島,2,9,ピコピンク,尾形和幸,93.0,94.0,85.0,95.0,103.0,96.0,113.0,,97.0,8.0
福島,2,10,アークエタニティ,伊藤伸一,78.0,84.0,82.0,77.0,88.0,94.0,90.0,,84.714,13.0
福島,2,11,カーシュジアン,柄崎将寿,,,,,,,,,,
福島,2,12,ボンショワ,長谷川浩,110.0,95.0,86.0,98.0,94.0,102.0,94.0,,97.0,8.0
福島,2,13,ガイラルディア,藤野健太,88.0,79.0,85.0,62.0,103.0,96.0,71.0,,83.429,14.0
福島,2,14,テルモプシス,緒方努　,151.0,89.0,91.0,99.0,72.0,92.0,73.0,,95.286,10.0
福島,2,15,サンルーナ,堀内岳志,89.0,97.0,86.0,85.0,79.0,90.0,114.0,,91.429,12.0
福島,3,1,ラースアルアイン,中川公成,74.0,99.0,89.0,105.0,109.0,88.0,,,94.0,13.0
福島,3,2,オニマル,西園正都,87.0,95.0,93.0,104.0,103.0,102.0,101.0,,97.857,7.0
福島,3,3,リケアコンパンナ,村田一誠,105.0,75.0,82.0,81.0,76.0,79.0,,,83.0,16.0
福島,3,4,スイモアマイモ,藤岡健一,80.0,97.0,99.0,100.0,100.0,96.0,96.0,,95.429,11.0
福島,3,5,マグネシアブリック,中舘英二,94.0,97.0,83.0,89.0,97.0,99.0,,,93.167,14.0
福島,3,6,モリオン,尾形和幸,93.0,94.0,103.0,95.0,87.0,96.0,,,94.667,12.0
福島,3,7,エスペシャリー,四位洋文,182.0,102.0,107.0,103.0,106.0,107.0,,,117.833,1.0
福島,3,8,ロールザボーンズ,牧浦充徳,123.0,102.0,110.0,105.0,107.0,110.0,123.0,,111.429,2.0
福島,3,9,アンダースコア,庄野靖志,79.0,96.0,103.0,100.0,101.0,101.0,,,96.667,9.0
福島,3,10,ブラックティンカー,和田雄二,113.0,101.0,99.0,108.0,88.0,94.0,,,100.5,6.0
福島,3,11,ロケットバディー,斎藤誠　,95.0,109.0,97.0,103.0,109.0,101.0,,,102.333,4.0
