場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
福島,1,1,ジェネチェン,角田晃一,121.0,104.0,102.0,97.0,107.0,100.0,,,105.167,2.0
福島,1,2,アーティラリー,松山将樹,111.0,100.0,97.0,128.0,104.0,84.0,,,104.0,3.0
福島,1,3,サクライズ,松永康利,112.0,99.0,102.0,55.0,97.0,101.0,,,94.333,9.0
福島,1,4,ルージュアリスタ,宮田敬介,69.0,96.0,89.0,84.0,95.0,86.0,,,86.5,14.0
福島,1,5,タマモヒロイン,緒方努　,151.0,89.0,91.0,64.0,72.0,92.0,,,93.167,10.0
福島,1,6,ナムラステラ,荒川義之,77.0,104.0,113.0,79.0,111.0,101.0,,,97.5,8.0
福島,1,7,テセラグラディウス,高橋一哉,177.0,65.0,63.0,45.0,86.0,84.0,,,86.667,13.0
福島,1,8,オトシダマ,金成貴史,86.0,107.0,113.0,110.0,102.0,103.0,,,103.5,5.0
福島,1,9,ブリスフルイヤー,新開幸一,115.0,97.0,95.0,99.0,94.0,96.0,,,99.333,7.0
福島,1,10,ファインブルー,藤野健太,88.0,79.0,85.0,87.0,103.0,96.0,,,89.667,12.0
福島,1,11,イヌボウノユウヒ,鹿戸雄一,114.0,103.0,101.0,133.0,103.0,102.0,,,109.333,1.0
福島,1,12,ブエノスオプティマ,高橋義忠,140.0,106.0,96.0,84.0,98.0,100.0,,,104.0,3.0
福島,1,13,ツァレヴナ,野中賢二,119.0,95.0,100.0,82.0,102.0,104.0,,,100.333,6.0
福島,1,14,キタノマテンロウ,萱野浩二,73.0,97.0,90.0,92.0,96.0,96.0,,,90.667,11.0
福島,2,1,ソルトバーン,和田雄二,113.0,101.0,99.0,95.0,93.0,94.0,86.0,,97.286,7.0
福島,2,2,アクティングエリア,天間昭一,93.0,98.0,96.0,104.0,95.0,90.0,92.0,,95.429,9.0
福島,2,3,ハーディジェナー,西田雄一,78.0,107.0,81.0,116.0,91.0,99.0,,,95.333,10.0
福島,2,4,ヒコボシ,田村康仁,83.0,98.0,95.0,101.0,92.0,93.0,,,93.667,12.0
福島,2,5,ミルトメテオ,中竹和也,106.0,107.0,113.0,110.0,108.0,106.0,,,108.333,2.0
福島,2,6,ロードメルヴェイユ,長谷川浩,110.0,95.0,109.0,110.0,94.0,102.0,94.0,,102.0,4.0
福島,2,7,シトリンテソーロ,武市康男,86.0,82.0,100.0,99.0,96.0,88.0,88.0,,91.286,14.0
福島,2,8,ブライトエアリー,相沢郁　,93.0,89.0,93.0,105.0,98.0,100.0,,,96.333,8.0
福島,2,9,ニシノシャルム,栗田徹　,107.0,91.0,97.0,98.0,98.0,94.0,,,97.5,6.0
福島,2,10,マルモリラピダス,緒方努　,151.0,89.0,73.0,64.0,72.0,92.0,,,90.167,15.0
福島,2,11,ラングドシャ,上原佑紀,128.0,95.0,111.0,98.0,105.0,118.0,127.0,,111.714,1.0
