場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,ジェネチェン,角田晃一,364.0,488.0,371.0,-141.0,975.0,59.0,,,2116.0,4.0
福島,1,2,アーティラリー,松山将樹,310.0,-33.0,-392.0,1079.0,425.0,-1932.0,,,-543.0,7.0
福島,1,3,サクライズ,松永康利,320.0,-107.0,202.0,-1497.0,-226.0,119.0,,,-1189.0,8.0
福島,1,4,ルージュアリスタ,宮田敬介,-277.0,-275.0,-842.0,-724.0,-580.0,-1342.0,,,-4040.0,12.0
福島,1,5,タマモヒロイン,緒方努　,509.0,-1134.0,-1330.0,-1819.0,-3474.0,-1582.0,,,-8830.0,14.0
福島,1,6,ナムラステラ,荒川義之,-230.0,481.0,2613.0,-803.0,1278.0,270.0,,,3609.0,1.0
福島,1,7,テセラグラディウス,高橋一哉,619.0,-1710.0,-3120.0,-1802.0,-897.0,-1600.0,,,-8510.0,13.0
福島,1,8,オトシダマ,金成貴史,-359.0,548.0,1519.0,398.0,226.0,449.0,,,2781.0,3.0
福島,1,9,ブリスフルイヤー,新開幸一,470.0,-329.0,-651.0,-20.0,-478.0,-367.0,,,-1375.0,9.0
福島,1,10,ファインブルー,藤野健太,-108.0,-1027.0,-1080.0,-459.0,179.0,-509.0,,,-3004.0,10.0
福島,1,11,イヌボウノユウヒ,鹿戸雄一,414.0,249.0,57.0,1697.0,596.0,246.0,,,3259.0,2.0
福島,1,12,ブエノスオプティマ,高橋義忠,715.0,579.0,-515.0,-631.0,-259.0,7.0,,,-104.0,6.0
福島,1,13,ツァレヴナ,野中賢二,331.0,-335.0,28.0,-390.0,279.0,686.0,,,599.0,5.0
福島,1,14,キタノマテンロウ,萱野浩二,-852.0,-342.0,-1278.0,-545.0,-351.0,-450.0,,,-3818.0,11.0
福島,2,1,ソルトバーン,和田雄二,327.0,161.0,-79.0,-365.0,-675.0,-731.0,-728.0,,-2090.0,7.0
福島,2,2,アクティングエリア,天間昭一,-234.0,-250.0,-462.0,160.0,-484.0,-1438.0,-417.0,,-3125.0,10.0
福島,2,3,ハーディジェナー,西田雄一,-519.0,739.0,-1989.0,850.0,-750.0,-65.0,,,-1734.0,6.0
福島,2,4,ヒコボシ,田村康仁,-437.0,-267.0,-573.0,14.0,-1080.0,-1042.0,,,-3385.0,11.0
福島,2,5,ミルトメテオ,中竹和也,83.0,949.0,2365.0,619.0,1073.0,1491.0,,,6580.0,2.0
福島,2,6,ロードメルヴェイユ,長谷川浩,178.0,-543.0,1557.0,556.0,-590.0,425.0,-353.0,,1230.0,4.0
福島,2,7,シトリンテソーロ,武市康男,-503.0,-2410.0,47.0,-96.0,-511.0,-1800.0,-387.0,,-5660.0,14.0
福島,2,8,ブライトエアリー,相沢郁　,-229.0,-1345.0,-1005.0,349.0,-274.0,-5.0,,,-2509.0,8.0
福島,2,9,ニシノシャルム,栗田徹　,222.0,-1273.0,-564.0,-136.0,-356.0,-990.0,,,-3097.0,9.0
福島,2,10,マルモリラピダス,緒方努　,509.0,-1134.0,-3102.0,-1819.0,-3474.0,-1582.0,,,-10602.0,16.0
福島,2,11,ラングドシャ,上原佑紀,813.0,-364.0,1702.0,-99.0,534.0,2645.0,1910.0,,7141.0,1.0
福島,2,12,チェンドル,小手川準,66.0,-312.0,-2335.0,-63.0,-748.0,-949.0,-614.0,,-4955.0,13.0
福島,2,13,ビリージェイ,高柳瑞樹,-79.0,-390.0,-143.0,435.0,-445.0,-246.0,,,-868.0,5.0
福島,2,14,ベリンガム,矢嶋大樹,-1286.0,924.0,-1578.0,-576.0,-1950.0,-1344.0,,,-5810.0,15.0
福島,2,15,マイネルヴェーゼン,相沢郁　,-229.0,-1345.0,-1005.0,349.0,-274.0,-5.0,-1027.0,,-3536.0,12.0
福島,2,16,テルケンレンスキー,竹内正洋,134.0,269.0,190.0,1157.0,-377.0,-57.0,,,1316.0,3.0
福島,3,1,リバーシティ,和田正一,353.0,853.0,97.0,340.0,981.0,1232.0,,,3856.0,5.0
福島,3,2,ファインブライト,佐藤吉勝,903.0,-1237.0,753.0,-2088.0,-691.0,-1071.0,,,-3431.0,13.0
福島,3,3,ユイノサダハル,古賀慎明,-185.0,631.0,-591.0,-390.0,-260.0,-420.0,,,-1215.0,11.0
福島,3,4,ヒロウッドテール,河嶋宏樹,20.0,3886.0,4272.0,-248.0,2228.0,5288.0,,,15446.0,1.0
福島,3,5,エクスペクタント,西園翔太,406.0,182.0,997.0,-928.0,1276.0,858.0,,,2791.0,7.0
福島,3,6,シューティングガイ,斎藤誠　,-216.0,1148.0,673.0,54.0,-1630.0,202.0,,,231.0,10.0
福島,3,7,エミフルソウタ,根本康広,870.0,1169.0,1364.0,-166.0,597.0,755.0,,,4589.0,2.0
福島,3,8,ナブッコ,中竹和也,83.0,949.0,-161.0,619.0,1073.0,1491.0,,,4054.0,3.0
福島,3,9,イサギ,小椋研介,-1103.0,-2652.0,-1498.0,-1003.0,-2678.0,-5043.0,,,-13977.0,15.0
福島,3,10,ダンジョンヒーロー,石坂公一,-99.0,857.0,149.0,879.0,1327.0,810.0,,,3923.0,4.0
福島,3,11,ハグレジョー,岡田稲男,92.0,58.0,745.0,-516.0,143.0,-138.0,,,384.0,9.0
福島,3,12,マツリダシリウス,水野貴広,293.0,-41.0,1066.0,-638.0,1090.0,1207.0,,,2977.0,6.0
福島,3,13,クレインヴォイス,相沢郁　,-229.0,-1345.0,-726.0,349.0,-274.0,-5.0,-218.0,,-2448.0,12.0
福島,3,14,ルーナディサングエ,天間昭一,-234.0,-250.0,-1845.0,160.0,-484.0,-1438.0,,,-4091.0,14.0
福島,3,15,アトモス,角田晃一,364.0,488.0,371.0,-141.0,975.0,59.0,623.0,,2739.0,8.0
福島,4,1,クインズポラリス,上原博之,63.0,-93.0,-279.0,-315.0,-492.0,268.0,169.0,,-679.0,7.0
福島,4,2,フリーセント,松永康利,320.0,87.0,202.0,-280.0,-542.0,119.0,-166.0,,-260.0,6.0
福島,4,3,クイーンアポーン,土田稔　,-470.0,-780.0,-2924.0,-1226.0,-2647.0,-1331.0,-562.0,,-9940.0,14.0
福島,4,4,アルヘンティニータ,西村真幸,-25.0,-1152.0,-1361.0,-317.0,-318.0,-884.0,662.0,,-3395.0,11.0
福島,4,5,ペイシャスウィフト,本間忍　,-668.0,-1871.0,-1531.0,-1152.0,-473.0,-2583.0,-791.0,,-9069.0,13.0
