場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,ジェネチェン,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,4.0
福島,1,2,アーティラリー,菊沢一樹,115.0,115.0,108.0,106.0,108.0,,110.4,2.0
福島,1,3,サクライズ,木幡育也,131.0,114.0,99.0,107.0,106.0,,111.4,1.0
福島,1,4,ルージュアリスタ,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,9.0
福島,1,5,タマモヒロイン,小沢大仁,108.0,96.0,95.0,104.0,104.0,,101.4,4.0
福島,1,6,ナムラステラ,森田誠也,,,,,,,,
福島,1,7,テセラグラディウス,斎藤新　,98.0,102.0,102.0,97.0,102.0,,100.2,6.0
福島,1,8,オトシダマ,伊藤工真,34.0,101.0,97.0,72.0,86.0,,78.0,13.0
福島,1,9,ブリスフルイヤー,石田拓郎,126.0,108.0,95.0,93.0,90.0,,102.4,3.0
福島,1,10,ファインブルー,川端海翼,77.0,84.0,103.0,93.0,99.0,,91.2,11.0
福島,1,11,イヌボウノユウヒ,土田真翔,129.0,122.0,67.0,42.0,98.0,,91.6,10.0
福島,1,12,ブエノスオプティマ,永島まな,91.0,90.0,86.0,83.0,90.0,,88.0,12.0
福島,1,13,ツァレヴナ,富田暁　,103.0,97.0,96.0,96.0,93.0,,97.0,8.0
福島,1,14,キタノマテンロウ,野中悠太,102.0,103.0,99.0,92.0,97.0,,98.6,7.0
福島,2,1,ソルトバーン,吉田隼人,102.0,97.0,96.0,99.0,96.0,,98.0,7.0
福島,2,2,アクティングエリア,石神深道,71.0,97.0,79.0,53.0,81.0,,76.2,14.0
福島,2,3,ハーディジェナー,上里直汰,,,,,,,,
福島,2,4,ヒコボシ,江田照男,68.0,111.0,90.0,86.0,95.0,,90.0,12.0
福島,2,5,ミルトメテオ,柴田裕一,45.0,91.0,69.0,72.0,82.0,,71.8,15.0
福島,2,6,ロードメルヴェイユ,富田暁　,103.0,97.0,90.0,96.0,93.0,,95.8,8.0
福島,2,7,シトリンテソーロ,西塚洸二,92.0,109.0,101.0,103.0,90.0,,99.0,5.0
福島,2,8,ブライトエアリー,横山琉人,102.0,93.0,93.0,106.0,97.0,,98.2,6.0
福島,2,9,ニシノシャルム,今村聖奈,209.0,83.0,87.0,88.0,86.0,,110.6,1.0
福島,2,10,マルモリラピダス,泉谷楓真,125.0,95.0,104.0,103.0,103.0,,106.0,2.0
福島,2,11,ラングドシャ,荻野極　,87.0,97.0,97.0,92.0,92.0,,93.0,11.0
福島,2,12,チェンドル,永島まな,91.0,90.0,89.0,83.0,90.0,,88.6,13.0
福島,2,13,ビリージェイ,杉原誠人,95.0,95.0,107.0,103.0,103.0,,100.6,4.0
福島,2,14,ベリンガム,丸山元気,94.0,98.0,97.0,96.0,94.0,,95.8,8.0
福島,2,15,マイネルヴェーゼン,丹内祐次,94.0,102.0,107.0,107.0,104.0,,102.8,3.0
福島,2,16,テルケンレンスキー,木幡初也,86.0,93.0,98.0,90.0,102.0,,93.8,10.0
福島,3,1,リバーシティ,石神深道,71.0,97.0,75.0,53.0,81.0,,75.4,14.0
福島,3,2,ファインブライト,杉原誠人,95.0,95.0,93.0,103.0,103.0,,97.8,9.0
福島,3,3,ユイノサダハル,江田照男,68.0,111.0,89.0,86.0,95.0,,89.8,12.0
福島,3,4,ヒロウッドテール,小崎綾也,153.0,81.0,101.0,107.0,91.0,,106.6,1.0
福島,3,5,エクスペクタント,西塚洸二,92.0,109.0,104.0,103.0,90.0,,99.6,7.0
福島,3,6,シューティングガイ,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,5.0
福島,3,7,エミフルソウタ,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,10.0
福島,3,8,ナブッコ,柴田裕一,45.0,91.0,96.0,72.0,82.0,,77.2,13.0
福島,3,9,イサギ,斎藤新　,98.0,102.0,102.0,97.0,102.0,,100.2,6.0
福島,3,10,ダンジョンヒーロー,藤懸貴志,97.0,105.0,105.0,102.0,107.0,,103.2,3.0
福島,3,11,ハグレジョー,吉田隼人,102.0,97.0,96.0,99.0,96.0,,98.0,8.0
福島,3,12,マツリダシリウス,武藤雅　,89.0,94.0,99.0,94.0,94.0,,94.0,11.0
福島,3,13,クレインヴォイス,石田拓郎,126.0,108.0,95.0,93.0,90.0,,102.4,4.0
福島,3,14,ルーナディサングエ,菅原隆一,21.0,67.0,64.0,47.0,30.0,,45.8,15.0
福島,3,15,アトモス,角田大和,105.0,99.0,107.0,108.0,104.0,,104.6,2.0
福島,4,1,クインズポラリス,上里直汰,,,,,,,,
福島,4,2,フリーセント,石田拓郎,126.0,80.0,95.0,80.0,90.0,,94.2,12.0
福島,4,3,クイーンアポーン,水沼元輝,58.0,62.0,95.0,83.0,87.0,,77.0,13.0
福島,4,4,アルヘンティニータ,杉原誠人,95.0,103.0,93.0,98.0,103.0,,98.4,7.0
福島,4,5,ペイシャスウィフト,和田陽希,,,,,,,,
福島,4,6,フクチャンヒメ,小崎綾也,153.0,116.0,101.0,96.0,91.0,,111.4,2.0
福島,4,7,オオゾラヒバリ,野中悠太,102.0,97.0,99.0,103.0,97.0,,99.6,6.0
福島,4,8,アイスリンディ,亀田温心,125.0,106.0,98.0,100.0,106.0,,107.0,3.0
福島,4,9,オコジュ,嶋田純次,101.0,87.0,95.0,101.0,97.0,,96.2,10.0
福島,4,10,ペレグリン,石川裕紀,75.0,99.0,100.0,99.0,101.0,,94.8,11.0
福島,4,11,グッドロマンス,森田誠也,,,,,,,,
福島,4,12,ハニーローリエ,今村聖奈,209.0,94.0,91.0,92.0,86.0,,114.4,1.0
福島,4,13,レイアポポ,丹内祐次,94.0,108.0,100.0,98.0,104.0,,100.8,4.0
福島,4,14,アイドル,荻野極　,87.0,100.0,101.0,109.0,92.0,,97.8,8.0
福島,4,15,エブライト,中井裕二,66.0,112.0,107.0,108.0,95.0,,97.6,9.0
福島,4,16,エーリチェ,斎藤新　,98.0,98.0,102.0,103.0,102.0,,100.6,5.0
福島,5,1,セイブルーアイ,佐藤翔馬,94.0,138.0,95.0,106.0,105.0,,107.6,5.0
福島,5,2,ソワンドヴィクター,鷲頭虎太,121.0,139.0,105.0,113.0,108.0,,117.2,2.0
福島,5,3,メローネ,国分恭介,162.0,97.0,107.0,114.0,112.0,,118.4,1.0
福島,5,4,カプリースカラー,江田照男,68.0,68.0,90.0,89.0,95.0,,82.0,13.0
福島,5,5,エントルード,和田陽希,,,,,,,,
福島,5,6,ジーティーウンカイ,河原田菜,117.0,113.0,88.0,82.0,81.0,,96.2,8.0
福島,5,7,タケショウカイザー,石川裕紀,75.0,96.0,99.0,99.0,101.0,,94.0,10.0
福島,5,8,ディヴァインスカイ,丸山元気,94.0,92.0,97.0,97.0,94.0,,94.8,9.0
福島,5,9,モズヴイ,永島まな,91.0,81.0,89.0,91.0,90.0,,88.4,12.0
福島,5,10,エリースノー,石神深道,71.0,21.0,79.0,86.0,81.0,,67.6,15.0
福島,5,11,マトリカリア,嶋田純次,101.0,158.0,108.0,101.0,97.0,,113.0,3.0
福島,5,12,ニシノタチアナ,今村聖奈,209.0,91.0,87.0,92.0,86.0,,113.0,3.0
福島,5,13,ソルティアーラ,丹内祐次,94.0,79.0,107.0,98.0,104.0,,96.4,7.0
福島,5,14,マリノムーンリーフ,角田大和,105.0,97.0,110.0,110.0,104.0,,105.2,6.0
福島,5,15,リラベガ,石田拓郎,126.0,40.0,70.0,80.0,90.0,,81.2,14.0
福島,5,16,ピッタンヌンムル,小林脩斗,90.0,104.0,72.0,97.0,90.0,,90.6,11.0
福島,6,1,スピンザブラッド,石神深道,71.0,60.0,79.0,53.0,81.0,,68.8,15.0
福島,6,2,ツインクルステージ,泉谷楓真,125.0,106.0,104.0,103.0,103.0,,108.2,3.0
福島,6,3,サングラデーション,松本大輝,100.0,97.0,92.0,93.0,106.0,,97.6,7.0
福島,6,4,クインズステラ,永島まな,91.0,88.0,89.0,83.0,90.0,,88.2,11.0
福島,6,5,フラッシングレート,亀田温心,125.0,106.0,103.0,102.0,106.0,,108.4,2.0
福島,6,6,スナークピカソ,小沢大仁,108.0,93.0,91.0,104.0,104.0,,100.0,5.0
