場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,リザンテラ,ゴールドドリーム,90.0,66.0,94.0,163.0,102.0,,,,103.0,7.0
中山,1,2,アイガー,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,,,115.333,1.0
中山,1,3,キープオントップ,デクラレーションオブウォー,102.0,99.0,96.0,102.0,95.0,100.0,,,99.0,10.0
中山,1,4,フジレイメイ,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,,,115.333,1.0
中山,1,5,エポカリーナ,エポカドーロ,,,,,,,,,,
中山,1,6,グラスビジョン,ノーブルミッション,,,,,,,,,,
中山,1,7,カイトヴィント,ルヴァンスレーヴ,118.0,90.0,106.0,114.0,133.0,,,,112.2,3.0
中山,1,8,アルデツヨシ,マインドユアビスケッツ,84.0,99.0,93.0,90.0,93.0,93.0,,,92.0,12.0
中山,1,9,ロジアヴァンセ,ロジユニヴァース,,,,,,,,,,
中山,1,10,ドリームパンジャ,ゴールドドリーム,90.0,66.0,94.0,163.0,102.0,55.0,63.0,,90.429,13.0
中山,1,11,シップウジョー,デクラレーションオブウォー,102.0,99.0,96.0,102.0,95.0,100.0,93.0,111.0,99.75,8.0
中山,1,12,カフェノーチェ,ナダル,122.0,95.0,112.0,108.0,101.0,104.0,101.0,,106.143,4.0
中山,1,13,ミスターロスカボス,ドゥラメンテ,96.0,97.0,95.0,98.0,98.0,99.0,,,97.167,11.0
中山,1,14,チェインズモーカー,ヘニーヒューズ,99.0,108.0,103.0,103.0,108.0,102.0,,,103.833,6.0
中山,1,15,ブラザービート,デクラレーションオブウォー,102.0,99.0,96.0,102.0,95.0,100.0,93.0,111.0,99.75,8.0
中山,1,16,ミヤグリフォン,カリフォルニアクローム,107.0,108.0,105.0,104.0,100.0,105.0,,,104.833,5.0
中山,2,1,スマートアシェル,ロージズインメイ,100.0,105.0,97.0,98.0,97.0,93.0,,,98.333,8.0
中山,2,2,サヨノスピークロウ,タワーオブロンドン,68.0,107.0,81.0,102.0,98.0,,,,91.2,11.0
中山,2,3,キーベスト,エイシンフラッシュ,96.0,94.0,87.0,85.0,79.0,86.0,84.0,83.0,86.75,12.0
中山,2,4,ジルクン,オルフェーヴル,101.0,103.0,99.0,104.0,101.0,103.0,103.0,103.0,102.125,6.0
中山,2,5,タッカーバリアント,リアルスティール,113.0,113.0,108.0,110.0,112.0,104.0,,,110.0,3.0
中山,2,6,カウンターセブン,ロジャーバローズ,80.0,89.0,96.0,97.0,105.0,81.0,93.0,100.0,92.625,10.0
中山,2,7,チュラット,イスラボニータ,106.0,103.0,92.0,103.0,107.0,102.0,103.0,97.0,101.625,7.0
中山,2,8,コーシューパンジャ,ゴールドドリーム,90.0,66.0,94.0,52.0,102.0,106.0,63.0,,81.857,14.0
中山,2,9,ナックオリオン,ミスターメロディ,58.0,96.0,56.0,98.0,91.0,,,,79.8,15.0
中山,2,10,タッチザシーリング,アルアイン,84.0,82.0,84.0,81.0,88.0,88.0,,,84.5,13.0
中山,2,11,イデアニポーテ,フィエールマン,158.0,123.0,118.0,107.0,103.0,,,,121.8,2.0
中山,2,12,アンエクスプロード,ヘニーヒューズ,99.0,108.0,103.0,103.0,101.0,102.0,113.0,104.0,104.125,5.0
中山,2,13,ミンナデガンバル,マクフィ,91.0,98.0,99.0,93.0,98.0,100.0,,,96.5,9.0
中山,2,14,ニシノカクテル,ノーブルミッション,,,,,,,,,,
中山,2,15,ゴールドリッカ,サンダースノー,129.0,112.0,116.0,115.0,114.0,114.0,159.0,140.0,124.875,1.0
中山,2,16,サマースイートピー,モズアスコット,94.0,109.0,117.0,109.0,117.0,,,,109.2,4.0
中山,3,1,ヒロノビックバン,トゥザワールド,91.0,105.0,110.0,94.0,126.0,102.0,126.0,102.0,107.0,3.0
中山,3,2,オンクラウドナイン,ラニ,126.0,101.0,115.0,115.0,112.0,119.0,,,114.667,1.0
中山,3,3,カズナリ,ディーマジェスティ,99.0,102.0,106.0,108.0,102.0,105.0,,,103.667,5.0
中山,3,4,ノイシュタット,ニューイヤーズデイ,98.0,98.0,100.0,100.0,101.0,97.0,100.0,105.0,99.875,10.0
中山,3,5,カゼニナッテル,Magna Grecia,,,,,,,,,,
中山,3,6,ロジジェンス,キズナ,104.0,104.0,101.0,104.0,105.0,104.0,114.0,98.0,104.25,4.0
中山,3,7,ライジンシチー,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,74.0,140.0,113.25,2.0
中山,3,8,リアライズハロック,ノーブルミッション,,,,,,,,,,
中山,3,9,サンマルストロング,ストロングリターン,98.0,100.0,99.0,94.0,86.0,100.0,,,96.167,12.0
中山,3,10,ゲンパチルーナ,ブリックスアンドモルタル,104.0,98.0,94.0,103.0,104.0,97.0,103.0,105.0,101.0,9.0
中山,3,11,デアマトローナ,キズナ,104.0,104.0,101.0,104.0,105.0,104.0,,,103.667,5.0
中山,3,12,トラストギャロップ,オルフェーヴル,101.0,103.0,99.0,104.0,103.0,103.0,112.0,103.0,103.5,7.0
