場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,リザンテラ,木幡初也,109.0,93.0,93.0,90.0,102.0,86.0,95.5,12.0
中山,1,2,アイガー,武藤雅　,95.0,94.0,99.0,94.0,94.0,99.0,95.833,11.0
中山,1,3,キープオントップ,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,140.0,109.0,2.0
中山,1,4,フジレイメイ,松岡正海,101.0,102.0,88.0,98.0,104.0,99.0,98.667,10.0
中山,1,5,エポカリーナ,杉原誠人,103.0,95.0,93.0,103.0,103.0,107.0,100.667,6.0
中山,1,6,グラスビジョン,木幡巧也,96.0,103.0,101.0,101.0,98.0,94.0,98.833,9.0
中山,1,7,カイトヴィント,柴田大知,95.0,91.0,89.0,98.0,93.0,99.0,94.167,13.0
中山,1,8,アルデツヨシ,江田照男,100.0,111.0,89.0,86.0,95.0,77.0,93.0,14.0
中山,1,9,ロジアヴァンセ,三浦皇成,103.0,108.0,104.0,102.0,104.0,112.0,105.5,4.0
中山,1,10,ドリームパンジャ,Ｍ．デム,109.0,111.0,104.0,107.0,107.0,91.0,104.833,5.0
中山,1,11,シップウジョー,横山琉人,99.0,93.0,103.0,106.0,97.0,101.0,99.833,8.0
中山,1,12,カフェノーチェ,北村宏司,101.0,98.0,101.0,101.0,100.0,103.0,100.667,6.0
中山,1,13,ミスターロスカボス,遠藤汰月,,,,,,,,
中山,1,14,チェインズモーカー,黛弘人　,112.0,108.0,110.0,108.0,109.0,91.0,106.333,3.0
中山,1,15,ブラザービート,内田博幸,97.0,97.0,96.0,83.0,94.0,88.0,92.5,15.0
中山,1,16,ミヤグリフォン,菊沢一樹,102.0,115.0,108.0,106.0,108.0,116.0,109.167,1.0
中山,2,1,スマートアシェル,西村太一,128.0,79.0,91.0,73.0,112.0,121.0,100.667,7.0
中山,2,2,サヨノスピークロウ,菊沢一樹,102.0,115.0,108.0,112.0,108.0,116.0,110.167,1.0
中山,2,3,キーベスト,遠藤汰月,,,,,,,,
中山,2,4,ジルクン,小林美駒,92.0,90.0,90.0,94.0,96.0,112.0,95.667,11.0
中山,2,5,タッカーバリアント,吉田豊　,97.0,95.0,101.0,99.0,93.0,102.0,97.833,9.0
中山,2,6,カウンターセブン,松岡正海,101.0,102.0,88.0,101.0,104.0,99.0,99.167,8.0
中山,2,7,チュラット,武藤雅　,95.0,94.0,99.0,88.0,94.0,99.0,94.833,13.0
中山,2,8,コーシューパンジャ,北村宏司,101.0,98.0,101.0,106.0,100.0,103.0,101.5,6.0
中山,2,9,ナックオリオン,佐藤翔馬,142.0,107.0,98.0,106.0,105.0,68.0,104.333,5.0
中山,2,10,タッチザシーリング,佐々木大,102.0,102.0,101.0,106.0,104.0,113.0,104.667,4.0
中山,2,11,イデアニポーテ,黛弘人　,112.0,108.0,110.0,99.0,109.0,91.0,104.833,3.0
中山,2,12,アンエクスプロード,横山武史,99.0,100.0,92.0,95.0,98.0,92.0,96.0,10.0
中山,2,13,ミンナデガンバル,水沼元輝,59.0,90.0,95.0,83.0,87.0,137.0,91.833,14.0
中山,2,14,ニシノカクテル,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,140.0,106.833,2.0
中山,2,15,ゴールドリッカ,谷原柚希,,,,,,,,
中山,2,16,サマースイートピー,内田博幸,97.0,97.0,96.0,99.0,94.0,88.0,95.167,12.0
中山,3,1,ヒロノビックバン,柴田大知,95.0,91.0,89.0,98.0,93.0,99.0,94.167,12.0
中山,3,2,オンクラウドナイン,佐々木大,102.0,102.0,101.0,98.0,104.0,113.0,103.333,3.0
中山,3,3,カズナリ,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,140.0,109.0,2.0
中山,3,4,ノイシュタット,田辺裕信,99.0,103.0,98.0,101.0,101.0,95.0,99.5,7.0
中山,3,5,カゼニナッテル,木幡初也,109.0,93.0,93.0,90.0,102.0,86.0,95.5,11.0
中山,3,6,ロジジェンス,内田博幸,97.0,97.0,96.0,83.0,94.0,88.0,92.5,13.0
中山,3,7,ライジンシチー,遠藤汰月,,,,,,,,
中山,3,8,リアライズハロック,大野拓弥,98.0,97.0,95.0,102.0,101.0,98.0,98.5,8.0
中山,3,9,サンマルストロング,吉田豊　,97.0,95.0,101.0,97.0,93.0,102.0,97.5,9.0
中山,3,10,ゲンパチルーナ,横山琉人,99.0,93.0,103.0,106.0,97.0,101.0,99.833,6.0
中山,3,11,デアマトローナ,杉原誠人,103.0,95.0,93.0,103.0,103.0,107.0,100.667,4.0
中山,3,12,トラストギャロップ,石橋脩　,97.0,98.0,107.0,91.0,95.0,114.0,100.333,5.0
中山,3,13,ハルノート,菊沢一樹,102.0,115.0,108.0,106.0,108.0,116.0,109.167,1.0
中山,3,14,メモリアカフェ,ルメール,96.0,95.0,98.0,99.0,96.0,100.0,97.333,10.0
中山,4,1,ノアフェイス,坂口智康,274.0,123.0,,,,,198.5,1.0
中山,4,2,ポリトナリティー,難波剛健,113.0,108.0,,,,,110.5,3.0
中山,4,3,コスモゴレアドール,土田真翔,54.0,122.0,,,,,88.0,8.0
中山,4,4,ガンダルフ,伴啓太　,67.0,104.0,,,,,85.5,9.0
