rlevel,topk,place_low_min,place_high_max,pop_min,pop_max,diff_pop_min,bets,win_roi,win_hit,place_roi,place_hit,umaren_box_bets,umaren_box_roi,umaren_box_races,umaren_axis1_bets,umaren_axis1_roi,umaren_axis1_races
5,4,1.3,3.5,2,6,1,30,94.0,0.13333333333333333,114.33333333333333,0.5,1,0.0,1,1,0.0,1
5,4,1.4,3.5,2,6,1,30,94.0,0.13333333333333333,114.33333333333333,0.5,1,0.0,1,1,0.0,1
5,4,1.5,3.5,2,6,1,30,94.0,0.13333333333333333,114.33333333333333,0.5,1,0.0,1,1,0.0,1
5,5,1.3,3.5,2,6,1,30,94.0,0.13333333333333333,114.33333333333333,0.5,1,0.0,1,1,0.0,1
5,5,1.4,3.5,2,6,1,30,94.0,0.13333333333333333,114.33333333333333,0.5,1,0.0,1,1,0.0,1
5,5,1.5,3.5,2,6,1,30,94.0,0.13333333333333333,114.33333333333333,0.5,1,0.0,1,1,0.0,1
4,2,2.1,3.5,2,6,0,35,139.14285714285714,0.17142857142857143,114.28571428571428,0.42857142857142855,0,,0,0,,0
5,2,1.6,3.5,2,6,1,27,78.14814814814814,0.1111111111111111,113.70370370370371,0.48148148148148145,1,0.0,1,1,0.0,1
4,4,2.1,3.5,2,6,1,31,127.74193548387096,0.16129032258064516,112.90322580645163,0.41935483870967744,0,,0,0,,0
4,5,2.1,3.5,2,6,1,31,127.74193548387096,0.16129032258064516,112.90322580645163,0.41935483870967744,0,,0,0,,0
4,3,2.2,3.5,2,6,0,26,152.3076923076923,0.19230769230769232,112.6923076923077,0.4230769230769231,0,,0,0,,0
5,2,1.8,3.5,2,6,1,23,91.73913043478261,0.13043478260869565,112.17391304347825,0.4782608695652174,1,0.0,1,1,0.0,1
5,3,2.0,3.5,2,6,1,16,44.375,0.0625,111.25,0.4375,1,0.0,1,1,0.0,1
5,4,2.0,3.5,2,6,1,16,44.375,0.0625,111.25,0.4375,1,0.0,1,1,0.0,1
5,5,2.0,3.5,2,6,1,16,44.375,0.0625,111.25,0.4375,1,0.0,1,1,0.0,1
5,2,1.3,3.5,2,6,1,29,97.24137931034483,0.13793103448275862,111.03448275862068,0.4827586206896552,1,0.0,1,1,0.0,1
5,2,1.4,3.5,2,6,1,29,97.24137931034483,0.13793103448275862,111.03448275862068,0.4827586206896552,1,0.0,1,1,0.0,1
5,2,1.5,3.5,2,6,1,29,97.24137931034483,0.13793103448275862,111.03448275862068,0.4827586206896552,1,0.0,1,1,0.0,1
5,4,2.1,3.5,2,6,0,19,128.94736842105263,0.15789473684210525,110.5263157894737,0.42105263157894735,2,0.0,2,2,0.0,2
5,5,2.1,3.5,2,6,0,19,128.94736842105263,0.15789473684210525,110.5263157894737,0.42105263157894735,2,0.0,2,2,0.0,2
5,2,2.2,3.5,2,6,1,8,0.0,0.0,110.00000000000001,0.375,0,,0,0,,0
5,3,2.2,3.5,2,6,1,8,0.0,0.0,110.00000000000001,0.375,0,,0,0,,0
5,4,2.2,3.5,2,6,1,8,0.0,0.0,110.00000000000001,0.375,0,,0,0,,0
5,5,2.2,3.5,2,6,1,8,0.0,0.0,110.00000000000001,0.375,0,,0,0,,0
5,4,1.7,3.5,2,6,0,55,92.72727272727272,0.12727272727272726,109.09090909090908,0.4727272727272727,9,231.1111111111111,9,9,231.1111111111111,9
5,5,1.7,3.5,2,6,0,55,92.72727272727272,0.12727272727272726,109.09090909090908,0.4727272727272727,9,231.1111111111111,9,9,231.1111111111111,9
4,2,2.0,3.5,2,6,1,41,129.51219512195124,0.17073170731707318,109.02439024390245,0.4146341463414634,0,,0,0,,0
5,4,1.8,3.5,2,6,0,48,92.5,0.125,106.87500000000001,0.4583333333333333,7,297.14285714285717,7,7,297.14285714285717,7
5,5,1.8,3.5,2,6,0,48,92.5,0.125,106.87500000000001,0.4583333333333333,7,297.14285714285717,7,7,297.14285714285717,7
5,3,1.7,3.5,2,6,0,54,79.07407407407408,0.1111111111111111,106.4814814814815,0.46296296296296297,8,260.0,8,8,260.0,8
4,5,2.2,3.5,2,6,0,30,132.0,0.16666666666666666,106.33333333333333,0.4,1,0.0,1,1,0.0,1
5,2,1.7,3.5,2,6,0,46,78.47826086956522,0.10869565217391304,105.65217391304347,0.45652173913043476,5,416.0,5,5,416.0,5
5,2,2.0,3.5,2,6,1,15,47.333333333333336,0.06666666666666667,104.66666666666666,0.4,1,0.0,1,1,0.0,1
4,4,2.2,3.5,2,6,0,28,141.42857142857144,0.17857142857142858,104.64285714285715,0.39285714285714285,0,,0,0,,0
5,4,1.6,3.5,2,6,0,59,86.4406779661017,0.11864406779661017,104.57627118644068,0.4576271186440678,9,231.1111111111111,9,9,231.1111111111111,9
5,5,1.6,3.5,2,6,0,59,86.4406779661017,0.11864406779661017,104.57627118644068,0.4576271186440678,9,231.1111111111111,9,9,231.1111111111111,9
4,3,2.0,3.5,2,6,1,43,123.48837209302326,0.16279069767441862,103.95348837209302,0.3953488372093023,1,0.0,1,1,0.0,1
5,3,1.8,3.5,2,6,0,47,76.80851063829788,0.10638297872340426,103.82978723404254,0.44680851063829785,7,297.14285714285717,7,7,297.14285714285717,7
5,3,1.9,3.5,2,6,1,19,37.368421052631575,0.05263157894736842,103.68421052631578,0.42105263157894735,1,0.0,1,1,0.0,1
5,4,1.9,3.5,2,6,1,19,37.368421052631575,0.05263157894736842,103.68421052631578,0.42105263157894735,1,0.0,1,1,0.0,1
5,5,1.9,3.5,2,6,1,19,37.368421052631575,0.05263157894736842,103.68421052631578,0.42105263157894735,1,0.0,1,1,0.0,1
5,4,2.0,3.5,2,6,0,32,76.5625,0.09375,103.4375,0.40625,4,0.0,4,4,0.0,4
5,5,2.0,3.5,2,6,0,32,76.5625,0.09375,103.4375,0.40625,4,0.0,4,4,0.0,4
5,3,2.1,3.5,2,6,0,18,90.0,0.1111111111111111,102.77777777777777,0.3888888888888889,2,0.0,2,2,0.0,2
5,4,1.4,3.5,2,6,0,70,94.28571428571428,0.14285714285714285,102.42857142857143,0.4714285714285714,10,208.0,10,10,208.0,10
5,5,1.4,3.5,2,6,0,70,94.28571428571428,0.14285714285714285,102.42857142857143,0.4714285714285714,10,208.0,10,10,208.0,10
5,3,1.6,3.5,2,6,0,58,73.62068965517241,0.10344827586206896,102.06896551724138,0.4482758620689655,8,260.0,8,8,260.0,8
5,2,1.8,3.5,2,6,0,41,88.04878048780488,0.12195121951219512,101.70731707317073,0.43902439024390244,5,416.0,5,5,416.0,5
4,4,2.0,3.5,2,6,1,44,120.68181818181817,0.1590909090909091,101.5909090909091,0.38636363636363635,2,0.0,2,2,0.0,2
4,5,2.0,3.5,2,6,1,44,120.68181818181817,0.1590909090909091,101.5909090909091,0.38636363636363635,2,0.0,2,2,0.0,2
5,4,1.5,3.5,2,6,0,66,94.84848484848484,0.13636363636363635,101.06060606060605,0.45454545454545453,10,208.0,10,10,208.0,10
5,5,1.5,3.5,2,6,0,66,94.84848484848484,0.13636363636363635,101.06060606060605,0.45454545454545453,10,208.0,10,10,208.0,10
5,4,1.3,3.5,2,6,0,71,92.95774647887323,0.14084507042253522,100.98591549295774,0.4647887323943662,11,189.0909090909091,11,11,189.0909090909091,11
5,5,1.3,3.5,2,6,0,71,92.95774647887323,0.14084507042253522,100.98591549295774,0.4647887323943662,11,189.0909090909091,11,11,189.0909090909091,11
5,2,1.6,3.5,2,6,0,50,72.2,0.1,100.6,0.44,5,416.0,5,5,416.0,5
5,4,1.9,3.5,2,6,0,39,62.82051282051282,0.07692307692307693,100.51282051282051,0.41025641025641024,4,0.0,4,4,0.0,4
5,5,1.9,3.5,2,6,0,39,62.82051282051282,0.07692307692307693,100.51282051282051,0.41025641025641024,4,0.0,4,4,0.0,4
5,3,1.4,3.5,2,6,0,69,83.6231884057971,0.13043478260869565,100.28985507246378,0.463768115942029,9,231.1111111111111,9,9,231.1111111111111,9
4,2,1.9,3.5,2,6,1,47,112.97872340425532,0.14893617021276595,100.0,0.3829787234042553,1,0.0,1,1,0.0,1
5,4,2.2,3.5,2,6,0,14,59.285714285714285,0.07142857142857142,100.0,0.35714285714285715,2,0.0,2,2,0.0,2
5,5,2.2,3.5,2,6,0,14,59.285714285714285,0.07142857142857142,100.0,0.35714285714285715,2,0.0,2,2,0.0,2
4,2,2.0,3.5,2,6,0,50,124.4,0.16,99.4,0.38,0,,0,0,,0
5,3,1.3,3.5,2,6,0,70,82.42857142857143,0.12857142857142856,98.85714285714286,0.45714285714285713,10,208.0,10,10,208.0,10
5,2,1.4,3.5,2,6,0,61,83.77049180327869,0.13114754098360656,98.85245901639344,0.45901639344262296,6,346.6666666666667,6,6,346.6666666666667,6
5,3,1.5,3.5,2,6,0,65,83.53846153846153,0.12307692307692308,98.76923076923076,0.4461538461538462,9,231.1111111111111,9,9,231.1111111111111,9
5,2,2.1,3.5,2,6,0,16,101.25,0.125,98.75,0.375,1,0.0,1,1,0.0,1
5,3,2.0,3.5,2,6,0,31,52.25806451612903,0.06451612903225806,98.70967741935483,0.3870967741935484,4,0.0,4,4,0.0,4
5,2,1.9,3.5,2,6,1,18,39.44444444444444,0.05555555555555555,97.77777777777777,0.3888888888888889,1,0.0,1,1,0.0,1
4,3,2.1,3.5,2,6,0,41,118.78048780487805,0.14634146341463414,97.5609756097561,0.36585365853658536,1,0.0,1,1,0.0,1
5,2,1.3,3.5,2,6,0,62,82.41935483870968,0.12903225806451613,97.25806451612902,0.45161290322580644,7,297.14285714285717,7,7,297.14285714285717,7
5,2,1.5,3.5,2,6,0,57,83.6842105263158,0.12280701754385964,97.01754385964912,0.43859649122807015,6,346.6666666666667,6,6,346.6666666666667,6
5,3,1.9,3.5,2,6,0,38,42.63157894736842,0.05263157894736842,96.57894736842105,0.39473684210526316,4,0.0,4,4,0.0,4
4,3,1.9,3.5,2,6,1,49,108.3673469387755,0.14285714285714285,95.91836734693877,0.3673469387755102,2,0.0,2,2,0.0,2
4,5,2.1,3.5,2,6,0,47,121.06382978723404,0.14893617021276595,95.1063829787234,0.3617021276595745,3,0.0,3,3,0.0,3
1,2,1.9,3.5,2,6,0,51,50.98039215686274,0.0784313725490196,94.31372549019608,0.4117647058823529,5,0.0,5,5,0.0,5
1,3,2.2,3.5,2,6,0,21,24.761904761904763,0.047619047619047616,94.28571428571428,0.38095238095238093,1,0.0,1,1,0.0,1
4,4,1.9,3.5,2,6,1,50,106.2,0.14,94.0,0.36,3,0.0,3,3,0.0,3
4,5,1.9,3.5,2,6,1,50,106.2,0.14,94.0,0.36,3,0.0,3,3,0.0,3
5,2,2.0,3.5,2,6,0,25,64.8,0.08,94.0,0.36,2,0.0,2,2,0.0,2
4,2,1.9,3.5,2,6,0,63,114.28571428571428,0.15873015873015872,93.65079365079364,0.36507936507936506,1,0.0,1,1,0.0,1
4,4,2.1,3.5,2,6,0,45,126.44444444444444,0.15555555555555556,93.55555555555556,0.35555555555555557,2,0.0,2,2,0.0,2
1,3,1.9,3.5,2,6,0,57,45.614035087719294,0.07017543859649122,93.33333333333333,0.40350877192982454,5,0.0,5,5,0.0,5
5,2,1.9,3.5,2,6,0,32,50.625,0.0625,92.5,0.375,2,0.0,2,2,0.0,2
1,3,2.0,3.5,2,6,0,38,46.31578947368421,0.07894736842105263,91.3157894736842,0.3684210526315789,2,0.0,2,2,0.0,2
1,4,1.9,3.5,2,6,0,59,44.06779661016949,0.06779661016949153,90.16949152542372,0.3898305084745763,6,0.0,6,6,0.0,6
1,5,1.9,3.5,2,6,0,59,44.06779661016949,0.06779661016949153,90.16949152542372,0.3898305084745763,6,0.0,6,6,0.0,6
1,2,2.0,3.5,2,6,0,33,53.333333333333336,0.09090909090909091,89.6969696969697,0.36363636363636365,2,0.0,2,2,0.0,2
4,3,2.0,3.5,2,6,0,58,107.24137931034483,0.13793103448275862,89.3103448275862,0.3448275862068966,2,0.0,2,2,0.0,2
4,2,1.8,3.5,2,6,1,59,90.0,0.11864406779661017,89.15254237288136,0.3559322033898305,3,490.00000000000006,3,3,490.00000000000006,3
5,3,2.2,3.5,2,6,0,13,0.0,0.0,88.46153846153845,0.3076923076923077,2,0.0,2,2,0.0,2
4,5,2.0,3.5,2,6,0,64,110.00000000000001,0.140625,88.28125,0.34375,6,0.0,6,6,0.0,6
4,3,1.8,3.5,2,6,1,62,85.64516129032258,0.11290322580645161,87.74193548387098,0.3548387096774194,5,294.0,5,5,294.0,5
1,2,1.9,3.5,2,6,1,26,25.384615384615383,0.038461538461538464,87.6923076923077,0.38461538461538464,2,0.0,2,2,0.0,2
4,2,1.8,3.5,2,6,0,81,94.69135802469137,0.13580246913580246,87.53086419753086,0.35802469135802467,5,294.0,5,5,294.0,5
1,3,1.9,3.5,2,6,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
1,4,1.9,3.5,2,6,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
1,5,1.9,3.5,2,6,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
4,4,2.0,3.5,2,6,0,62,113.54838709677419,0.14516129032258066,86.93548387096774,0.3387096774193548,5,0.0,5,5,0.0,5
1,4,2.0,3.5,2,6,0,40,44.0,0.075,86.75,0.35,3,0.0,3,3,0.0,3
1,5,2.0,3.5,2,6,0,40,44.0,0.075,86.75,0.35,3,0.0,3,3,0.0,3
4,4,1.8,3.5,2,6,1,63,84.28571428571429,0.1111111111111111,86.34920634920636,0.3492063492063492,7,210.0,5,6,245.00000000000003,5
4,5,1.8,3.5,2,6,1,63,84.28571428571429,0.1111111111111111,86.34920634920636,0.3492063492063492,7,210.0,5,6,245.00000000000003,5
1,4,2.2,3.5,2,6,0,23,22.608695652173914,0.043478260869565216,86.08695652173914,0.34782608695652173,2,0.0,2,2,0.0,2
1,5,2.2,3.5,2,6,0,23,22.608695652173914,0.043478260869565216,86.08695652173914,0.34782608695652173,2,0.0,2,2,0.0,2
2,2,1.4,3.5,2,6,0,504,89.5436507936508,0.15476190476190477,84.90079365079364,0.4365079365079365,61,101.14754098360656,57,59,104.57627118644068,57
4,3,1.9,3.5,2,6,0,72,100.0,0.1388888888888889,84.86111111111111,0.3333333333333333,3,0.0,3,3,0.0,3
4,2,1.7,3.5,2,6,1,71,81.40845070422536,0.11267605633802817,84.64788732394366,0.352112676056338,4,367.5,4,4,367.5,4
4,5,1.9,3.5,2,6,0,78,102.82051282051282,0.14102564102564102,84.35897435897436,0.3333333333333333,7,0.0,7,7,0.0,7
2,2,1.3,3.5,2,6,0,561,86.61319073083779,0.15508021390374332,83.60071301247773,0.44028520499108736,74,100.0,68,71,104.22535211267605,68
4,2,1.5,3.5,2,6,1,87,85.74712643678161,0.13793103448275862,83.44827586206897,0.367816091954023,4,367.5,4,4,367.5,4
1,2,1.3,3.5,2,6,0,235,110.8936170212766,0.20425531914893616,83.31914893617022,0.451063829787234,33,90.9090909090909,33,33,90.9090909090909,33
4,2,1.6,3.5,2,6,1,79,83.79746835443038,0.12658227848101267,83.16455696202532,0.35443037974683544,4,367.5,4,4,367.5,4
4,4,1.9,3.5,2,6,0,76,105.52631578947368,0.14473684210526316,83.15789473684211,0.32894736842105265,6,0.0,6,6,0.0,6
2,2,1.5,3.5,2,6,0,433,81.66281755196306,0.12933025404157045,83.04849884526558,0.40877598152424943,47,77.6595744680851,45,46,79.34782608695652,45
2,2,1.6,3.5,2,6,0,349,77.44985673352436,0.11461318051575932,83.00859598853869,0.39255014326647564,29,79.3103448275862,27,28,82.14285714285714,27
1,2,1.4,3.5,2,6,0,197,104.46700507614213,0.18274111675126903,82.69035532994924,0.43147208121827413,26,31.153846153846153,26,26,31.153846153846153,26
4,3,1.7,3.5,2,6,1,75,77.06666666666668,0.10666666666666667,82.53333333333333,0.3466666666666667,7,210.0,7,7,210.0,7
4,2,1.3,3.5,2,6,1,88,84.77272727272728,0.13636363636363635,82.5,0.36363636363636365,4,367.5,4,4,367.5,4
4,2,1.4,3.5,2,6,1,88,84.77272727272728,0.13636363636363635,82.5,0.36363636363636365,4,367.5,4,4,367.5,4
2,2,1.5,3.5,2,6,1,222,72.2072072072072,0.10810810810810811,82.43243243243244,0.3918918918918919,12,112.5,12,12,112.5,12
2,2,1.4,3.5,2,6,1,248,78.30645161290323,0.125,82.41935483870968,0.40725806451612906,16,84.375,14,15,90.0,14
4,3,1.8,3.5,2,6,0,91,84.28571428571429,0.12087912087912088,82.19780219780219,0.34065934065934067,11,133.63636363636365,9,10,147.0,9
2,2,1.3,3.5,2,6,1,264,74.96212121212122,0.12121212121212122,82.12121212121211,0.4128787878787879,22,61.36363636363637,18,20,67.5,18
4,5,1.8,3.5,2,6,0,97,87.52577319587628,0.12371134020618557,81.95876288659794,0.3402061855670103,16,91.875,12,14,105.0,12
4,3,1.5,3.5,2,6,1,91,81.97802197802197,0.13186813186813187,81.75824175824175,0.3626373626373626,7,210.0,7,7,210.0,7
1,2,2.2,3.5,2,6,0,18,28.888888888888886,0.05555555555555555,81.66666666666667,0.3333333333333333,1,0.0,1,1,0.0,1
4,4,1.7,3.5,2,6,1,76,76.05263157894737,0.10526315789473684,81.44736842105263,0.34210526315789475,9,163.33333333333334,7,8,183.75,7
4,5,1.7,3.5,2,6,1,76,76.05263157894737,0.10526315789473684,81.44736842105263,0.34210526315789475,9,163.33333333333334,7,8,183.75,7
2,2,1.7,3.5,2,6,0,282,72.16312056737588,0.10283687943262411,81.38297872340425,0.36879432624113473,20,114.99999999999999,18,19,121.05263157894737,18
4,3,1.6,3.5,2,6,1,83,79.75903614457832,0.12048192771084337,81.32530120481928,0.3493975903614458,7,210.0,7,7,210.0,7
1,2,1.8,3.5,2,6,0,75,75.86666666666667,0.10666666666666667,81.06666666666666,0.36,6,0.0,6,6,0.0,6
4,4,1.8,3.5,2,6,0,95,89.36842105263158,0.12631578947368421,80.94736842105263,0.3368421052631579,15,98.0,11,13,113.07692307692308,11
4,3,1.3,3.5,2,6,1,92,81.08695652173913,0.13043478260869565,80.8695652173913,0.358695652173913,7,210.0,7,7,210.0,7
4,3,1.4,3.5,2,6,1,92,81.08695652173913,0.13043478260869565,80.8695652173913,0.358695652173913,7,210.0,7,7,210.0,7
4,4,1.5,3.5,2,6,1,92,81.08695652173913,0.13043478260869565,80.8695652173913,0.358695652173913,9,163.33333333333334,7,8,183.75,7
4,5,1.5,3.5,2,6,1,92,81.08695652173913,0.13043478260869565,80.8695652173913,0.358695652173913,9,163.33333333333334,7,8,183.75,7
2,2,1.9,3.5,2,6,0,165,64.60606060606061,0.09090909090909091,80.78787878787878,0.3393939393939394,12,0.0,10,11,0.0,10
4,2,1.3,3.5,2,6,0,140,89.14285714285714,0.15714285714285714,80.78571428571428,0.38571428571428573,9,163.33333333333334,9,9,163.33333333333334,9
2,3,1.4,3.5,2,6,0,590,82.59322033898306,0.14067796610169492,80.72881355932203,0.411864406779661,106,70.0,88,97,76.49484536082474,88
1,3,1.8,3.5,2,6,0,87,74.13793103448276,0.10344827586206896,80.6896551724138,0.3563218390804598,7,0.0,7,7,0.0,7
2,2,1.6,3.5,2,6,1,186,57.68817204301075,0.08064516129032258,80.64516129032258,0.3709677419354839,8,0.0,8,8,0.0,8
4,2,1.7,3.5,2,6,0,100,86.8,0.13,80.5,0.34,6,245.00000000000003,6,6,245.00000000000003,6
3,2,1.4,3.5,2,6,0,432,70.48611111111111,0.11805555555555555,80.48611111111111,0.3912037037037037,36,55.27777777777778,34,35,56.85714285714286,34
3,2,1.3,3.5,2,6,0,463,72.69978401727862,0.12742980561555076,80.45356371490281,0.4017278617710583,43,46.27906976744186,41,42,47.38095238095238,41
4,4,1.6,3.5,2,6,1,84,78.80952380952381,0.11904761904761904,80.35714285714286,0.34523809523809523,9,163.33333333333334,7,8,183.75,7
4,5,1.6,3.5,2,6,1,84,78.80952380952381,0.11904761904761904,80.35714285714286,0.34523809523809523,9,163.33333333333334,7,8,183.75,7
4,2,1.4,3.5,2,6,0,136,91.76470588235294,0.16176470588235295,80.29411764705883,0.375,8,183.75,8,8,183.75,8
2,3,1.3,3.5,2,6,0,648,80.54012345679013,0.1419753086419753,80.07716049382717,0.4182098765432099,125,69.19999999999999,103,114,75.87719298245614,103
1,3,1.3,3.5,2,6,0,264,101.5909090909091,0.1856060606060606,80.07575757575758,0.42803030303030304,56,68.92857142857143,54,55,70.18181818181817,54
3,2,1.4,3.5,2,6,1,249,57.71084337349398,0.08835341365461848,80.04016064257029,0.3855421686746988,22,0.0,22,22,0.0,22
4,4,1.3,3.5,2,6,1,93,80.21505376344086,0.12903225806451613,80.0,0.3548387096774194,9,163.33333333333334,7,8,183.75,7
4,4,1.4,3.5,2,6,1,93,80.21505376344086,0.12903225806451613,80.0,0.3548387096774194,9,163.33333333333334,7,8,183.75,7
4,5,1.3,3.5,2,6,1,93,80.21505376344086,0.12903225806451613,80.0,0.3548387096774194,9,163.33333333333334,7,8,183.75,7
4,5,1.4,3.5,2,6,1,93,80.21505376344086,0.12903225806451613,80.0,0.3548387096774194,9,163.33333333333334,7,8,183.75,7
5,2,2.2,3.5,2,6,0,11,0.0,0.0,80.0,0.2727272727272727,1,0.0,1,1,0.0,1
2,3,1.4,3.5,2,6,1,270,71.92592592592592,0.11481481481481481,79.88888888888889,0.3925925925925926,26,51.92307692307693,20,23,58.69565217391305,20
3,2,1.3,3.5,2,6,1,263,55.893536121673,0.08745247148288973,79.88593155893537,0.3916349809885932,26,0.0,26,26,0.0,26
2,4,1.4,3.5,2,6,0,602,80.9468438538206,0.1378737541528239,79.85049833887044,0.4069767441860465,121,61.32231404958678,96,108,68.7037037037037,96
2,3,1.3,3.5,2,6,1,286,69.1958041958042,0.11188811188811189,79.75524475524476,0.3986013986013986,33,40.909090909090914,25,29,46.55172413793103,25
2,5,1.4,3.5,2,6,0,605,81.80165289256198,0.13884297520661157,79.75206611570248,0.4066115702479339,125,74.32,98,111,83.69369369369369,98
4,2,1.6,3.5,2,6,0,115,82.78260869565217,0.13043478260869565,79.65217391304348,0.34782608695652173,7,210.0,7,7,210.0,7
2,3,1.5,3.5,2,6,1,244,65.69672131147541,0.09836065573770492,79.6311475409836,0.3770491803278688,21,64.28571428571429,17,19,71.05263157894737,17
1,4,1.3,3.5,2,6,0,272,98.6029411764706,0.1801470588235294,79.55882352941175,0.4264705882352941,61,63.278688524590166,59,60,64.33333333333333,59
1,5,1.3,3.5,2,6,0,272,98.6029411764706,0.1801470588235294,79.55882352941175,0.4264705882352941,61,63.278688524590166,59,60,64.33333333333333,59
1,4,1.8,3.5,2,6,0,91,70.87912087912088,0.0989010989010989,79.45054945054945,0.3516483516483517,10,0.0,10,10,0.0,10
1,5,1.8,3.5,2,6,0,91,70.87912087912088,0.0989010989010989,79.45054945054945,0.3516483516483517,10,0.0,10,10,0.0,10
4,2,1.5,3.5,2,6,0,126,85.0,0.14285714285714285,79.36507936507937,0.35714285714285715,7,210.0,7,7,210.0,7
3,2,1.5,3.5,2,6,0,393,66.46310432569975,0.10432569974554708,79.3384223918575,0.37659033078880405,31,64.19354838709678,29,30,66.33333333333333,29
1,3,1.4,3.5,2,6,0,225,94.84444444444445,0.16444444444444445,79.33333333333333,0.4088888888888889,47,35.53191489361702,45,46,36.30434782608696,45
2,4,1.4,3.5,2,6,1,272,71.39705882352942,0.11397058823529412,79.30147058823529,0.3897058823529412,27,50.0,21,24,56.25,21
2,5,1.4,3.5,2,6,1,272,71.39705882352942,0.11397058823529412,79.30147058823529,0.3897058823529412,27,50.0,21,24,56.25,21
2,4,1.3,3.5,2,6,0,660,79.07575757575758,0.1393939393939394,79.28787878787878,0.41363636363636364,140,61.78571428571429,111,125,69.19999999999999,111
3,2,1.7,3.5,2,6,0,288,71.38888888888889,0.10416666666666667,79.23611111111111,0.3506944444444444,18,110.55555555555556,18,18,110.55555555555556,18
2,4,1.3,3.5,2,6,1,288,68.71527777777777,0.1111111111111111,79.20138888888889,0.3958333333333333,34,39.705882352941174,26,30,45.0,26
2,5,1.3,3.5,2,6,1,288,68.71527777777777,0.1111111111111111,79.20138888888889,0.3958333333333333,34,39.705882352941174,26,30,45.0,26
2,5,1.3,3.5,2,6,0,663,79.86425339366517,0.14027149321266968,79.20060331825037,0.4132730015082956,144,73.05555555555556,113,128,82.1875,113
3,4,1.4,3.5,2,6,1,274,61.31386861313869,0.08759124087591241,79.08759124087591,0.3759124087591241,36,56.666666666666664,34,35,58.285714285714285,34
