場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,ベビーズブレス,千田輝彦,138.0,118.0,117.0,115.0,115.0,113.0,111.0,124.0,118.875,2.0
函館,1,2,ミストラルフェザー,茶木太樹,105.0,102.0,86.0,97.0,98.0,96.0,,,97.333,10.0
函館,1,3,アドマイヤフェニー,宮田敬介,148.0,96.0,96.0,95.0,89.0,86.0,,,101.667,6.0
函館,1,4,ハナヒラク,萱野浩二,31.0,97.0,102.0,96.0,95.0,96.0,,,86.167,14.0
函館,1,5,ヒットザグラウンド,四位洋文,114.0,102.0,107.0,103.0,106.0,107.0,,,106.5,3.0
函館,1,6,ピースフルゴールド,斎藤誠　,83.0,109.0,97.0,103.0,109.0,101.0,,,100.333,7.0
函館,1,7,エムティキング,小野次郎,70.0,96.0,111.0,113.0,100.0,110.0,85.0,150.0,104.375,4.0
函館,1,8,ポッドデューク,栗田徹　,76.0,91.0,97.0,89.0,86.0,94.0,,,88.833,13.0
函館,1,9,ルナティックアイ,村田一誠,98.0,75.0,82.0,81.0,76.0,79.0,,,81.833,16.0
函館,1,10,チリーゴールド,深山雅史,88.0,105.0,109.0,100.0,106.0,113.0,,,103.5,5.0
函館,1,11,コウユーウィズユー,竹内正洋,52.0,103.0,102.0,99.0,112.0,100.0,,,94.667,12.0
函館,1,12,スティルシャイニン,天間昭一,120.0,98.0,96.0,80.0,89.0,90.0,,,95.5,11.0
函館,1,13,ジョーブラック,清水久詞,115.0,95.0,101.0,93.0,98.0,100.0,87.0,109.0,99.75,8.0
函館,1,14,クリアクォーツ,的場均　,114.0,85.0,75.0,83.0,68.0,98.0,29.0,135.0,85.875,15.0
函館,1,15,シャルメイビス,森秀行　,83.0,98.0,106.0,98.0,109.0,105.0,105.0,82.0,98.25,9.0
