場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,ベビーズブレス,武豊　　,97.0,95.0,95.0,97.0,98.0,93.0,95.833,12.0
函館,1,2,ミストラルフェザー,斎藤新　,88.0,102.0,98.0,103.0,102.0,105.0,99.667,8.0
函館,1,3,アドマイヤフェニー,丹内祐次,109.0,102.0,107.0,98.0,104.0,109.0,104.833,6.0
函館,1,4,ハナヒラク,原田和真,21.0,57.0,115.0,119.0,90.0,68.0,78.333,14.0
函館,1,5,ヒットザグラウンド,古川吉洋,85.0,103.0,112.0,105.0,101.0,124.0,105.0,5.0
函館,1,6,ピースフルゴールド,横山武史,103.0,100.0,100.0,95.0,98.0,107.0,100.5,7.0
函館,1,7,エムティキング,松岡正海,151.0,102.0,108.0,101.0,104.0,120.0,114.333,2.0
函館,1,8,ポッドデューク,横山和生,95.0,96.0,102.0,100.0,106.0,94.0,98.833,9.0
函館,1,9,ルナティックアイ,舟山瑠泉,,,,,,,,
函館,1,10,チリーゴールド,長浜鴻緒,113.0,107.0,103.0,96.0,101.0,134.0,109.0,3.0
函館,1,11,コウユーウィズユー,小林美駒,67.0,90.0,102.0,94.0,96.0,121.0,95.0,13.0
函館,1,12,スティルシャイニン,菊沢一樹,33.0,115.0,110.0,112.0,108.0,104.0,97.0,10.0
函館,1,13,ジョーブラック,佐々木大,116.0,102.0,103.0,106.0,104.0,115.0,107.667,4.0
函館,1,14,クリアクォーツ,上里直汰,,,,,,,,
函館,1,15,シャルメイビス,吉田隼人,105.0,97.0,96.0,91.0,96.0,93.0,96.333,11.0
函館,1,16,グレースサンライズ,荻野琢真,131.0,125.0,122.0,130.0,112.0,101.0,120.167,1.0
函館,2,1,ハイゼンスレイ,丹内祐次,109.0,102.0,100.0,107.0,104.0,97.0,103.167,7.0
函館,2,2,ルージュラティーナ,佐々木大,116.0,102.0,101.0,98.0,104.0,113.0,105.667,5.0
函館,2,3,シェリルファミーユ,武豊　　,97.0,95.0,100.0,97.0,98.0,99.0,97.667,10.0
函館,2,4,ハッピーウィズユー,横山武史,103.0,100.0,92.0,97.0,98.0,92.0,97.0,11.0
函館,2,5,レディゴディヴァ,長浜鴻緒,113.0,107.0,98.0,109.0,101.0,140.0,111.333,2.0
