場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
函館,1,1,ベビーズブレス,アドマイヤマーズ,95.0,95.0,104.0,116.0,107.0,139.0,,,109.333,1.0
函館,1,2,ミストラルフェザー,モーリス,96.0,100.0,99.0,99.0,97.0,98.0,,,98.167,11.0
函館,1,3,アドマイヤフェニー,モーリス,96.0,100.0,99.0,99.0,97.0,98.0,96.0,99.0,98.0,12.0
函館,1,4,ハナヒラク,サングラス,,,,,,,,,,
函館,1,5,ヒットザグラウンド,ファインニードル,97.0,97.0,104.0,100.0,101.0,100.0,,,99.833,9.0
函館,1,6,ピースフルゴールド,ロードカナロア,103.0,98.0,98.0,97.0,102.0,96.0,,,99.0,10.0
函館,1,7,エムティキング,アドマイヤマーズ,95.0,95.0,104.0,116.0,,,,,102.5,6.0
函館,1,8,ポッドデューク,イスラボニータ,106.0,103.0,113.0,103.0,107.0,102.0,103.0,104.0,105.125,3.0
函館,1,9,ルナティックアイ,ロジャーバローズ,21.0,89.0,96.0,97.0,105.0,81.0,,,81.5,15.0
函館,1,10,チリーゴールド,オルフェーヴル,96.0,103.0,105.0,104.0,101.0,103.0,,,102.0,8.0
函館,1,11,コウユーウィズユー,ディスクリートキャット,110.0,106.0,119.0,106.0,109.0,106.0,,,109.333,1.0
函館,1,12,スティルシャイニン,メイショウボーラー,84.0,93.0,87.0,93.0,86.0,94.0,114.0,99.0,93.75,14.0
函館,1,13,ジョーブラック,キタサンブラック,108.0,106.0,99.0,97.0,104.0,103.0,,,102.833,4.0
函館,1,14,クリアクォーツ,タワーオブロンドン,75.0,107.0,108.0,102.0,98.0,,,,98.0,12.0
函館,1,15,シャルメイビス,ハービンジャー,111.0,99.0,101.0,100.0,102.0,104.0,,,102.833,4.0
函館,1,16,グレースサンライズ,アドマイヤマーズ,95.0,95.0,104.0,116.0,,,,,102.5,6.0
函館,2,1,ハイゼンスレイ,ディスクリートキャット,110.0,106.0,101.0,106.0,93.0,106.0,87.0,113.0,102.75,5.0
函館,2,2,ルージュラティーナ,サトノダイヤモンド,104.0,108.0,100.0,97.0,99.0,98.0,113.0,91.0,101.25,7.0
函館,2,3,シェリルファミーユ,リアルスティール,92.0,113.0,108.0,110.0,103.0,104.0,,,105.0,2.0
函館,2,4,ハッピーウィズユー,キズナ,109.0,104.0,101.0,104.0,105.0,104.0,114.0,98.0,104.875,3.0
函館,2,5,レディゴディヴァ,ルヴァンスレーヴ,21.0,90.0,106.0,114.0,133.0,68.0,91.0,,89.0,12.0
函館,2,6,カシマスウィープ,リアルスティール,92.0,113.0,108.0,110.0,103.0,104.0,106.0,107.0,105.375,1.0
函館,2,7,アメリータ,アルアイン,99.0,82.0,84.0,81.0,84.0,88.0,66.0,57.0,80.125,14.0
函館,2,8,ケングロリア,フリオーソ,88.0,84.0,101.0,97.0,93.0,99.0,95.0,104.0,95.125,9.0
函館,2,9,デルマラメール,ルヴァンスレーヴ,21.0,90.0,106.0,114.0,133.0,68.0,91.0,,89.0,12.0
函館,2,10,バッドガール,キズナ,109.0,104.0,101.0,104.0,105.0,104.0,100.0,98.0,103.125,4.0
函館,2,11,ビスケットマリー,マインドユアビスケッツ,112.0,99.0,93.0,90.0,93.0,93.0,101.0,97.0,97.25,8.0
函館,2,12,チュラット,イスラボニータ,106.0,103.0,92.0,103.0,94.0,102.0,115.0,97.0,101.5,6.0
函館,2,13,プリマドンナアスク,ブリックスアンドモルタル,39.0,98.0,94.0,103.0,104.0,97.0,,,89.167,11.0
函館,2,14,ナリタヒカリ,ルヴァンスレーヴ,21.0,90.0,106.0,114.0,133.0,77.0,91.0,,90.286,10.0
函館,3,1,ヒロスズラン,モーニン,99.0,90.0,88.0,80.0,85.0,92.0,,,89.0,8.0
函館,3,2,ローレルゼロ,ブルドッグボス,,,,,,,,,,
