場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,カゼノオモイデ,イスラボニータ,202.0,2297.0,-33.0,762.0,2310.0,-395.0,1223.0,,6366.0,5.0
東京,1,2,ハクサンミレイ,シルポート,-16.0,-891.0,-262.0,-844.0,-300.0,-159.0,,,-2472.0,12.0
東京,1,3,キタノローズ,サンダースノー,449.0,3456.0,3648.0,3139.0,2727.0,297.0,,,13716.0,2.0
東京,1,4,ユキノサイエンス,ノヴェリスト,191.0,-947.0,-96.0,242.0,-365.0,-120.0,-105.0,,-1200.0,11.0
東京,1,5,カーボフリオ,ナダル,-555.0,-99.0,1069.0,-1027.0,-1039.0,546.0,,,-1105.0,10.0
東京,1,6,ダイユウレゾナンス,ローレルゲレイロ,-249.0,-137.0,-22.0,-414.0,-105.0,-35.0,,,-962.0,9.0
東京,1,7,エリースノー,サンダースノー,449.0,3456.0,3648.0,3139.0,2727.0,297.0,,,13716.0,2.0
東京,1,8,ビリキナータ,クリソベリル,-404.0,-600.0,-541.0,,-1064.0,-578.0,-112.0,,-3299.0,13.0
東京,1,9,ルクリーシア,ロードカナロア,693.0,-653.0,-292.0,-756.0,945.0,532.0,,,469.0,8.0
東京,1,10,アジーザム,ドレフォン,1128.0,1595.0,5315.0,2869.0,2469.0,1428.0,-740.0,,14064.0,1.0
東京,1,11,テンハートビート,リオンディーズ,-1186.0,-2276.0,183.0,-2090.0,-878.0,-1995.0,-1725.0,,-9967.0,16.0
東京,1,12,ロンバスブレス,イスラボニータ,202.0,2297.0,-33.0,762.0,2310.0,-395.0,1223.0,,6366.0,5.0
東京,1,13,パウラメロディーア,ビッグアーサー,-1388.0,-951.0,-1290.0,-1681.0,-260.0,-1110.0,,,-6680.0,14.0
東京,1,14,フィーユレアル,リオンディーズ,-1186.0,-2276.0,183.0,-2090.0,-878.0,-1995.0,638.0,,-7604.0,15.0
東京,1,15,グラデュエール,ミスチヴィアスアレックス,1282.0,-197.0,2237.0,,2186.0,2547.0,,,8055.0,4.0
