場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,リオクリスハーレー,タニノフランケル,,,,,,,,,,
中山,1,2,リケアペンネ,アメリカンペイトリオット,111.0,99.0,95.0,103.0,100.0,106.0,,,102.333,5.0
中山,1,3,ドレドレ,ドレフォン,100.0,107.0,107.0,99.0,103.0,104.0,110.0,107.0,104.625,2.0
中山,1,4,トントンビョウシ,マテラスカイ,,,,,,,,,,
中山,1,5,セイブルーアイ,セイクリムズン,,,,,,,,,,
中山,1,6,カーマインジュエル,ドレフォン,100.0,107.0,107.0,99.0,103.0,104.0,110.0,107.0,104.625,2.0
中山,1,7,スーパーガール,ドレフォン,100.0,107.0,107.0,99.0,103.0,104.0,110.0,107.0,104.625,2.0
中山,1,8,チャーミングアイ,マテラスカイ,,,,,,,,,,
中山,1,9,ベルオーシャン,ミスチヴィアスアレックス,,,,,,,,,,
中山,1,10,コウジハラ,マテラスカイ,,,,,,,,,,
中山,1,11,ブルーアンバー,ファインニードル,102.0,97.0,95.0,94.0,101.0,100.0,,,98.167,7.0
中山,1,12,カワキタベレッタ,マインドユアビスケッツ,84.0,99.0,93.0,103.0,102.0,93.0,,,95.667,8.0
中山,1,13,トコシエノヒトミ,ゴールドドリーム,90.0,66.0,94.0,92.0,52.0,102.0,,,82.667,9.0
中山,1,14,アドミ,アドマイヤマーズ,80.0,95.0,169.0,105.0,104.0,116.0,107.0,21.0,99.625,6.0
中山,1,15,ジャメビュ,ダノンレジェンド,111.0,102.0,116.0,111.0,111.0,114.0,,,110.833,1.0
中山,2,1,ゴットタレント,ダノンプレミアム,,,,,,,,,,
中山,2,2,クアッドフォルツァ,ゴールドドリーム,90.0,66.0,94.0,92.0,163.0,102.0,55.0,63.0,90.625,13.0
中山,2,3,カフェオリーブ,ドレフォン,100.0,107.0,107.0,99.0,105.0,104.0,106.0,107.0,104.375,4.0
中山,2,4,グスタフ,クリソベリル,,,,,,,,,,
中山,2,5,ネイティヴプライド,クリソベリル,,,,,,,,,,
中山,2,6,アンジュリオ,マクフィ,91.0,98.0,99.0,107.0,102.0,100.0,95.0,82.0,96.75,11.0
中山,2,7,ウインビギニング,ニューイヤーズデイ,98.0,98.0,100.0,103.0,101.0,97.0,,,99.5,9.0
中山,2,8,ビービーアジャイル,サンダースノー,129.0,112.0,116.0,97.0,106.0,114.0,,,112.333,2.0
中山,2,9,ハングローズ,ドレフォン,100.0,107.0,107.0,99.0,105.0,104.0,106.0,107.0,104.375,4.0
中山,2,10,サイオウガウマ,ウインブライト,110.0,107.0,121.0,100.0,99.0,99.0,111.0,180.0,115.875,1.0
中山,2,11,イデアジュアンイハ,ハービンジャー,104.0,99.0,88.0,102.0,98.0,104.0,,,99.167,10.0
中山,2,12,ライカ,サンダースノー,129.0,112.0,116.0,97.0,106.0,114.0,74.0,140.0,111.0,3.0
中山,2,13,サバイバルトゥルー,ルーラーシップ,100.0,107.0,99.0,103.0,96.0,100.0,97.0,96.0,99.75,8.0
中山,2,14,コウソクルリアン,サトノダイヤモンド,106.0,108.0,100.0,102.0,99.0,98.0,,,102.167,6.0
中山,2,15,テイクオンミー,シルバーステート,118.0,92.0,77.0,96.0,97.0,99.0,,,96.5,12.0
中山,2,16,パッセージピーク,アドマイヤマーズ,80.0,95.0,169.0,105.0,108.0,116.0,107.0,21.0,100.125,7.0
中山,3,1,チュラヴェール,ホッコータルマエ,103.0,105.0,102.0,108.0,104.0,98.0,101.0,104.0,103.125,3.0
中山,3,2,リバテイー,ヴァンキッシュラン,,,,,,,,,,
中山,3,3,マーガレットクレア,ミスチヴィアスアレックス,,,,,,,,,,
中山,3,4,コロッセウム,ポエティックフレア,,,,,,,,,,
中山,3,5,パータリプトラ,アメリカンペイトリオット,111.0,99.0,95.0,103.0,100.0,106.0,88.0,88.0,98.75,8.0
中山,3,6,カスターニエ,オルフェーヴル,101.0,103.0,99.0,95.0,101.0,103.0,103.0,103.0,101.0,7.0
中山,3,7,ニケフェリーチェ,アジアエクスプレス,104.0,96.0,102.0,97.0,103.0,106.0,,,101.333,5.0
中山,3,8,ティーエンティー,パイロ,95.0,104.0,105.0,95.0,102.0,106.0,,,101.167,6.0
中山,3,9,ベンガルボダイジュ,ルーラーシップ,100.0,107.0,99.0,103.0,107.0,100.0,,,102.667,4.0
中山,3,10,ビックリパラダイス,スマートファルコン,,,,,,,,,,
中山,3,11,サントマーレ,ロードカナロア,100.0,98.0,100.0,88.0,102.0,96.0,112.0,94.0,98.75,8.0
中山,3,12,ピーエムキンチャン,タリスマニック,99.0,107.0,102.0,89.0,104.0,99.0,124.0,102.0,103.25,2.0
中山,3,13,ラインカシウス,リアルスティール,113.0,113.0,108.0,109.0,112.0,104.0,95.0,107.0,107.625,1.0
中山,3,14,ワルキューレキング,サートゥルナーリア,74.0,101.0,116.0,97.0,105.0,96.0,88.0,55.0,91.5,11.0
中山,3,15,イッツソーブライト,ストーミーシー,,,,,,,,,,
中山,3,16,ライヴレッドアイ,ベストウォーリア,96.0,88.0,99.0,92.0,101.0,97.0,,,95.5,10.0
中山,4,1,アイスアンドスノー,イスラボニータ,106.0,103.0,113.0,109.0,94.0,102.0,115.0,,106.0,2.0
中山,4,2,ハルノアメ,ダノンバラード,69.0,100.0,107.0,120.0,104.0,103.0,105.0,,101.143,6.0
中山,4,3,シルバーゴールド,シルバーステート,118.0,92.0,104.0,96.0,97.0,99.0,96.0,,100.286,8.0
中山,4,4,ウインラファーガ,ウインブライト,110.0,107.0,97.0,100.0,99.0,99.0,,,102.0,3.0
中山,4,5,サトノフレア,サトノジェネシス,,,,,,,,,,
中山,4,6,マイエラ,リオンディーズ,105.0,94.0,98.0,109.0,100.0,102.0,89.0,,99.571,10.0
中山,4,7,シーギリヤロック,リオンディーズ,105.0,94.0,98.0,109.0,100.0,102.0,,,101.333,5.0
中山,4,8,ウルフマン,フィエールマン,158.0,123.0,111.0,112.0,114.0,103.0,102.0,,117.571,1.0
中山,4,9,ファインブライト,アジアエクスプレス,104.0,96.0,113.0,97.0,103.0,106.0,93.0,,101.714,4.0
中山,4,10,ピカソジャスパー,タリスマニック,99.0,107.0,97.0,89.0,98.0,99.0,101.0,,98.571,12.0
中山,4,11,フォワードマーチ,ルーラーシップ,100.0,107.0,101.0,103.0,96.0,100.0,97.0,,100.571,7.0
中山,4,12,オメガディコン,ポエティックフレア,,,,,,,,,,
中山,4,13,ポッドクロス,レイデオロ,96.0,100.0,96.0,109.0,95.0,91.0,,,97.833,13.0
中山,4,14,ラクシオンデクラ,ブリックスアンドモルタル,104.0,98.0,104.0,99.0,104.0,97.0,91.0,,99.571,10.0
中山,4,15,ゴコウコイコイ,ゴールドシップ,96.0,102.0,101.0,95.0,102.0,103.0,101.0,,100.0,9.0
中山,4,16,カワキタスズリノ,キセキ,,,,,,,,,,
中山,4,17,ロイヤルタイム,サトノクラウン,107.0,86.0,94.0,92.0,88.0,95.0,93.0,,93.571,14.0
中山,4,18,ラッキースウィッチ,Lucky Vega,,,,,,,,,,
中山,5,1,ライトハウス,ダノンスマッシュ,,,,,,,,,,
中山,5,2,ブルームコード,イスラボニータ,106.0,111.0,113.0,109.0,107.0,102.0,,,108.0,3.0
中山,5,3,ユイノササヤキ,オルフェーヴル,101.0,97.0,105.0,95.0,101.0,103.0,,,100.333,8.0
中山,5,4,カーヴドヴァン,ロードカナロア,100.0,79.0,98.0,88.0,102.0,96.0,,,93.833,11.0
中山,5,5,クロノレガリス,スワーヴリチャード,109.0,80.0,97.0,98.0,87.0,92.0,,,93.833,11.0
中山,5,6,ルージュフローラ,モーリス,95.0,99.0,99.0,98.0,97.0,98.0,,,97.667,9.0
中山,5,7,フクノアンタレス,タワーオブロンドン,68.0,91.0,108.0,103.0,102.0,98.0,,,95.0,10.0
中山,5,8,ニシノマルガリート,フィレンツェファイア,,,,,,,,,,
中山,5,9,セイレーンバイブス,レッドファルクス,107.0,130.0,86.0,107.0,99.0,98.0,,,104.5,4.0
中山,5,10,ラルルジェンヌ,シスキン,142.0,135.0,135.0,172.0,185.0,,,,153.8,1.0
中山,5,11,ペカリーナ,ルーラーシップ,100.0,93.0,101.0,103.0,107.0,100.0,,,100.667,6.0
中山,5,12,ルールザウェイヴ,ロードカナロア,100.0,79.0,98.0,88.0,102.0,96.0,,,93.833,11.0
中山,5,13,アルデマン,St Mark's Basilica,,,,,,,,,,
中山,5,14,ビシェノ,キズナ,104.0,100.0,105.0,107.0,99.0,104.0,,,103.167,5.0
中山,5,15,アーデルブリックス,ブリックスアンドモルタル,104.0,100.0,104.0,99.0,100.0,97.0,,,100.667,6.0
中山,5,16,タイヨウノユビワ,モズアスコット,94.0,114.0,117.0,117.0,109.0,117.0,,,111.333,2.0
中山,6,1,アイアンクラッド,モズアスコット,94.0,114.0,117.0,117.0,109.0,117.0,,,111.333,8.0
中山,6,2,アイスメルティング,サンダースノー,129.0,99.0,116.0,97.0,114.0,114.0,,,111.5,6.0
中山,6,3,キーチデッドミラー,ダノンレジェンド,111.0,150.0,116.0,111.0,111.0,114.0,,,118.833,3.0
中山,6,4,グランマズドリーム,シルバーステート,118.0,108.0,77.0,96.0,97.0,99.0,,,99.167,11.0
中山,6,5,オッピポイカ,ダノンレジェンド,111.0,150.0,116.0,111.0,111.0,114.0,,,118.833,3.0
中山,6,6,ハリエンジュ,シニスターミニスター,116.0,131.0,115.0,126.0,110.0,119.0,,,119.5,1.0
中山,6,7,スペシャルギフト,Fastnet Rock,,,,,,,,,,
中山,6,8,アシャカルッカ,シニスターミニスター,116.0,131.0,115.0,126.0,110.0,119.0,,,119.5,1.0
中山,6,9,シューペルブリアン,ダノンレジェンド,111.0,150.0,116.0,111.0,111.0,114.0,,,118.833,3.0
中山,6,10,ユニバーサルラヴ,ミスチヴィアスアレックス,,,,,,,,,,
中山,6,11,ジェラートキティ,ディスクリートキャット,106.0,84.0,101.0,97.0,109.0,106.0,,,100.5,10.0
中山,6,12,ゼンノフォトン,シャンハイボビー,84.0,93.0,101.0,103.0,101.0,104.0,,,97.667,12.0
中山,6,13,スミレノハナ,ブラックタイド,111.0,97.0,109.0,97.0,94.0,102.0,,,101.667,9.0
中山,6,14,キタノローズ,サンダースノー,129.0,99.0,116.0,97.0,114.0,114.0,,,111.5,6.0
中山,7,1,ツインピークス,ミスターメロディ,58.0,21.0,121.0,59.0,91.0,89.0,,,73.167,18.0
中山,7,2,ヴィジョンメーカー,ルーラーシップ,100.0,96.0,101.0,102.0,96.0,100.0,107.0,,100.286,5.0
中山,7,3,コスモグラニット,キタサンブラック,90.0,103.0,99.0,97.0,101.0,103.0,109.0,,100.286,5.0
中山,7,4,ゲレル,ブラックタイド,111.0,94.0,93.0,101.0,103.0,102.0,94.0,,99.714,8.0
中山,7,5,キューティクローム,カリフォルニアクローム,107.0,106.0,96.0,21.0,100.0,105.0,94.0,,89.857,17.0
中山,7,6,マイバラード,ダノンバラード,69.0,97.0,107.0,93.0,104.0,103.0,105.0,,96.857,12.0
中山,7,7,エオアリイ,ドゥラメンテ,96.0,96.0,99.0,98.0,98.0,99.0,96.0,,97.429,10.0
中山,7,8,キョウエイグッド,トーセンラー,93.0,101.0,98.0,96.0,84.0,99.0,110.0,,97.286,11.0
中山,7,9,ウィッシュツリー,フィエールマン,158.0,21.0,111.0,114.0,103.0,,,,101.4,4.0
中山,7,10,ストラニエーロ,キズナ,104.0,105.0,105.0,104.0,105.0,104.0,100.0,,103.857,3.0
中山,7,11,ミッドセンチュリー,トゥザグローリー,93.0,90.0,90.0,85.0,99.0,85.0,104.0,,92.286,15.0
中山,7,12,クラッチプレイヤー,ドゥラメンテ,96.0,96.0,99.0,99.0,98.0,99.0,96.0,,97.571,9.0
中山,7,13,ヤコブセン,エピファネイア,91.0,88.0,97.0,94.0,97.0,93.0,95.0,,93.571,14.0
中山,7,14,ノクターン,キタサンブラック,90.0,103.0,99.0,97.0,101.0,103.0,109.0,,100.286,5.0
中山,7,15,ウアーシュプルング,スクリーンヒーロー,101.0,110.0,109.0,115.0,102.0,106.0,110.0,,107.571,1.0
中山,7,16,ビップチェイス,アルアイン,84.0,112.0,88.0,84.0,88.0,,,,91.2,16.0
中山,7,17,マイネルアレス,スクリーンヒーロー,101.0,110.0,109.0,115.0,102.0,106.0,110.0,,107.571,1.0
中山,7,18,オリオアルセーリオ,レイデオロ,96.0,99.0,96.0,89.0,95.0,91.0,,,94.333,13.0
中山,8,1,ホークライト,ハービンジャー,104.0,97.0,88.0,100.0,98.0,104.0,87.0,88.0,95.75,14.0
